WDIR_VECT,BAR_PRESS,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, None, 5.3, 6.452, 83.7,79.74,2017-10-15 00:00:00,5.567,42
None, None, 5.6, 7.738, 79.7,80.0,2017-10-15 01:00:00,5.315,42
None, None, 5.3, 7.974, 80.0,74.55,2017-10-15 02:00:00,5.484,42
None, None, 5.5, 6.828, 74.6,69.09,2017-10-15 03:00:00,5.856,42
None, None, 5.9, 10.03, 69.1,70.79,2017-10-15 04:00:00,6.162,42
None, None, 6.2, 8.27, 70.8,65.08,2017-10-15 05:00:00,6.152,42
None, None, 6.2, 7.298, 65.1,70.98,2017-10-15 06:00:00,6.312,42
None, None, 6.3, 6.556, 71.0,70.25,2017-10-15 07:00:00,6.054,42
None, None, 6.1, 4.416, 70.3,67.87,2017-10-15 08:00:00,6.059,42
None, None, 6.1, 5.514, 67.9,68.11,2017-10-15 09:00:00,6.149,42
None, None, 6.1, 7.031, 68.1,59.89,2017-10-15 10:00:00,6.837,42
None, None, 6.8, 8.52, 59.9,61.72,2017-10-15 11:00:00,7.552,42
None, None, 7.6, 7.931, 61.7,59.23,2017-10-15 12:00:00,8.03,42
None, None, 8.0, 9.12, 59.2,58.17,2017-10-15 13:00:00,8.24,42
None, None, 8.2, 9.64, 58.2,54.59,2017-10-15 14:00:00,8.59,42
None, None, 8.6, 8.5, 54.6,58.82,2017-10-15 15:00:00,8.54,42
None, None, 8.5, 7.555, 58.8,59.43,2017-10-15 16:00:00,8.35,42
None, None, 8.4, 6.352, 59.4,60.66,2017-10-15 17:00:00,7.851,42
None, None, 7.9, 7.376, 60.7,60.94,2017-10-15 18:00:00,7.745,42
None, None, 7.7, 8.2, 60.9,65.96,2017-10-15 19:00:00,6.991,42
None, None, 7.0, 6.046, 66.0,68.28,2017-10-15 20:00:00,6.406,42
None, None, 6.4, 5.439, 68.3,70.92,2017-10-15 21:00:00,6.005,42
None, None, 6.0, 4.765, 70.9,77.35,2017-10-15 22:00:00,5.148,42
None, None, 5.1, 5.981, 77.4,76.22,2017-10-15 23:00:00,4.973,42
None, None, 5.0, 6.112, 76.2,74.55,2017-10-16 00:00:00,4.966,42
None, None, 5.0, 4.83, 74.6,67.52,2017-10-16 01:00:00,5.182,42
None, None, 5.2, 4.154, 67.5,67.08,2017-10-16 02:00:00,5.148,42
None, None, 5.1, 3.749, 67.1,69.3,2017-10-16 03:00:00,4.889,42
None, None, 4.9, 2.957, 69.3,80.9,2017-10-16 04:00:00,3.887,42
None, None, 3.9, 1.497, 80.9,92.4,2017-10-16 05:00:00,2.703,42
None, None, 2.7, 3.006, 92.4,94.5,2017-10-16 06:00:00,1.712,42
None, None, 1.7, 4.44, 94.5,95.1,2017-10-16 07:00:00,0.676998,42
None, None, 0.7, 4.502, 95.1,95.3,2017-10-16 08:00:00,0.056,42
None, None, 0.1, 4.369, 95.3,95.4,2017-10-16 09:00:00,0.061999,42
None, None, 0.1, 3.849, 95.4,95.5,2017-10-16 10:00:00,0.194998,42
None, None, 0.2, 2.838, 95.5,95.8,2017-10-16 11:00:00,0.873,42
None, None, 0.9, 7.114, 95.8,88.2,2017-10-16 12:00:00,3.795,42
None, None, 3.8, 8.09, 88.2,88.4,2017-10-16 13:00:00,4.605,42
None, None, 4.6, 7.43, 88.4,83.0,2017-10-16 14:00:00,5.425,42
None, None, 5.4, 7.357, 83.0,82.3,2017-10-16 15:00:00,6.262,42
None, None, 6.3, 5.497, 82.3,86.2,2017-10-16 16:00:00,6.525,42
None, None, 6.5, 6.944, 86.2,86.7,2017-10-16 17:00:00,4.575,42
None, None, 4.6, 4.502, 86.7,86.0,2017-10-16 18:00:00,3.951,42
None, None, 4.0, 3.903, 86.0,89.9,2017-10-16 19:00:00,2.925,42
None, None, 2.9, 0.948, 89.9,91.9,2017-10-16 20:00:00,1.978,42
None, None, 2.0, 1.186, 91.9,94.3,2017-10-16 21:00:00,1.836,42
None, None, 1.8, 2.65, 94.3,95.1,2017-10-16 22:00:00,1.574,42
None, None, 1.6, 3.631, 95.1,95.7,2017-10-16 23:00:00,1.602,42
None, None, 1.6, 2.992, 95.7,96.0,2017-10-17 00:00:00,1.816,42
None, None, 1.8, 2.865, 96.0,96.2,2017-10-17 01:00:00,2.135,42
None, None, 2.1, 1.77, 96.2,96.4,2017-10-17 02:00:00,2.652,42
None, None, 2.7, 4.39, 96.4,95.6,2017-10-17 03:00:00,3.986,42
None, None, 4.0, 6.264, 95.6,93.4,2017-10-17 04:00:00,2.65,42
None, None, 2.7, 8.21, 93.4,91.1,2017-10-17 05:00:00,1.086,42
None, None, 1.1, 9.69, 91.1,91.3,2017-10-17 06:00:00,0.829999,42
None, None, 0.8, 9.93, 91.3,88.2,2017-10-17 07:00:00,0.469998,42
None, None, 0.5, 9.34, 88.2,82.0,2017-10-17 08:00:00,0.665,42
None, None, 0.7, 11.56, 82.0,82.0,2017-10-17 09:00:00,1.025,42
None, None, 1.0, 13.54, 82.0,74.02,2017-10-17 10:00:00,1.405,42
None, None, 1.4, 13.87, 74.0,68.59,2017-10-17 11:00:00,1.931,42
None, None, 1.9, 12.86, 68.6,68.76,2017-10-17 12:00:00,2.332,42
None, None, 2.3, 10.54, 68.8,69.55,2017-10-17 13:00:00,2.615,42
None, None, 2.6, 11.14, 69.6,60.35,2017-10-17 14:00:00,3.242,42
None, None, 3.2, 11.64, 60.4,61.82,2017-10-17 15:00:00,3.545,42
None, None, 3.5, 8.4, 61.8,68.28,2017-10-17 16:00:00,2.847,42
None, None, 2.8, 5.936, 68.3,62.37,2017-10-17 17:00:00,3.304,42
None, None, 3.3, 6.055, 62.4,68.97,2017-10-17 18:00:00,2.342,42
None, None, 2.3, 5.032, 69.0,68.67,2017-10-17 19:00:00,1.768,42
None, None, 1.8, 4.037, 68.7,70.11,2017-10-17 20:00:00,1.449,42
None, None, 1.4, 3.82, 70.1,66.84,2017-10-17 21:00:00,1.277,42
None, None, 1.3, 2.018, 66.8,68.78,2017-10-17 22:00:00,1.386,42
None, None, 1.4, 2.739, 68.8,75.95,2017-10-17 23:00:00,1.12,42
None, None, 1.1, 2.986, 76.0,79.23,2017-10-18 00:00:00,0.237,42
None, None, 0.2, 2.027, 79.2,68.45,2017-10-18 01:00:00,-0.059,42
None, None, -0.1, 4.753, 68.5,62.91,2017-10-18 02:00:00,1.434,42
None, None, 1.4, 2.711, 62.9,76.09,2017-10-18 03:00:00,0.024,42
None, None, 0.0, 3.334, 76.1,73.37,2017-10-18 04:00:00,-0.333999,42
None, None, -0.3, 3.297, 73.4,72.61,2017-10-18 05:00:00,-0.131999,42
None, None, -0.1, 5.262, 72.6,93.8,2017-10-18 06:00:00,-0.628,42
None, None, -0.6, 6.766, 93.8,94.6,2017-10-18 07:00:00,-1.136,42
None, None, -1.1, 6.745, 94.6,95.0,2017-10-18 08:00:00,-1.169,42
None, None, -1.2, 7.063, 95.0,95.2,2017-10-18 09:00:00,-1.037,42
None, None, -1.0, 7.149, 95.2,89.6,2017-10-18 10:00:00,-0.640999,42
None, None, -0.6, 6.778, 89.6,84.2,2017-10-18 11:00:00,0.14,42
None, None, 0.1, 4.965, 84.2,90.1,2017-10-18 12:00:00,0.586,42
None, None, 0.6, 5.21, 90.1,78.35,2017-10-18 13:00:00,1.822,42
None, None, 1.8, 4.452, 78.4,79.06,2017-10-18 14:00:00,2.733,42
None, None, 2.7, 3.437, 79.1,78.41,2017-10-18 15:00:00,3.277,42
None, None, 3.3, 2.791, 78.4,74.89,2017-10-18 16:00:00,4.302,42
None, None, 4.3, 2.548, 74.9,75.58,2017-10-18 17:00:00,4.215,42
None, None, 4.2, 3.789, 75.6,72.26,2017-10-18 18:00:00,4.225,42
None, None, 4.2, 1.795, 72.3,71.15,2017-10-18 19:00:00,3.748,42
None, None, 3.7, 2.186, 71.2,78.9,2017-10-18 20:00:00,3.233,42
None, None, 3.2, 2.973, 78.9,82.9,2017-10-18 21:00:00,2.585,42
None, None, 2.6, 2.61, 82.9,84.6,2017-10-18 22:00:00,1.91,42
None, None, 1.9, 2.647, 84.6,72.77,2017-10-18 23:00:00,2.131,42
None, None, 2.1, 2.143, 72.8,80.5,2017-10-19 00:00:00,2.617,42
None, None, 2.6, 2.653, 80.5,75.34,2017-10-19 01:00:00,2.016,42
None, None, 2.0, 2.91, 75.3,79.03,2017-10-19 02:00:00,1.679,42
None, None, 1.7, 3.698, 79.0,83.1,2017-10-19 03:00:00,0.833998,42
None, None, 0.8, 3.913, 83.1,84.4,2017-10-19 04:00:00,0.379999,42
None, None, 0.4, 3.431, 84.4,82.4,2017-10-19 05:00:00,0.759,42
None, None, 0.8, 1.724, 82.4,74.53,2017-10-19 06:00:00,1.582,42
None, None, 1.6, 2.247, 74.5,74.76,2017-10-19 07:00:00,2.665,42
None, None, 2.7, 3.223, 74.8,69.51,2017-10-19 08:00:00,3.154,42
None, None, 3.2, 4.394, 69.5,67.66,2017-10-19 09:00:00,4.103,42
None, None, 4.1, 3.427, 67.7,69.16,2017-10-19 10:00:00,4.884,42
None, None, 4.9, 6.058, 69.2,65.6,2017-10-19 11:00:00,5.227,42
None, None, 5.2, 4.893, 65.6,55.2,2017-10-19 12:00:00,6.183,42
None, None, 6.2, 4.957, 55.2,54.32,2017-10-19 13:00:00,6.973,42
None, None, 7.0, 6.806, 54.3,54.11,2017-10-19 14:00:00,7.285,42
None, None, 7.3, 5.244, 54.1,52.34,2017-10-19 15:00:00,7.109,42
None, None, 7.1, 5.885, 52.3,47.49,2017-10-19 16:00:00,7.363,42
None, None, 7.4, 6.349, 47.5,51.32,2017-10-19 17:00:00,6.399,42
None, None, 6.4, 4.882, 51.3,53.73,2017-10-19 18:00:00,5.597,42
None, None, 5.6, 6.198, 53.7,56.63,2017-10-19 19:00:00,5.161,42
None, None, 5.2, 7.599, 56.6,63.32,2017-10-19 20:00:00,4.538,42
None, None, 4.5, 6.748, 63.3,70.12,2017-10-19 21:00:00,3.655,42
None, None, 3.7, 4.463, 70.1,72.35,2017-10-19 22:00:00,3.175,42
None, None, 3.2, 5.828, 72.4,67.4,2017-10-19 23:00:00,3.087,42
None, None, 3.1, 4.97, 67.4,68.73,2017-10-20 00:00:00,2.894,42
None, None, 2.9, 5.294, 68.7,68.97,2017-10-20 01:00:00,2.454,42
None, None, 2.5, 5.771, 69.0,69.21,2017-10-20 02:00:00,2.235,42
None, None, 2.2, 5.392, 69.2,71.44,2017-10-20 03:00:00,1.918,42
None, None, 1.9, 6.142, 71.4,71.64,2017-10-20 04:00:00,1.873,42
None, None, 1.9, 5.027, 71.6,73.27,2017-10-20 05:00:00,1.991,42
None, None, 2.0, 1.501, 73.3,75.14,2017-10-20 06:00:00,1.477,42
None, None, 1.5, 1.223, 75.1,77.18,2017-10-20 07:00:00,1.337,42
None, None, 1.3, 2.457, 77.2,79.12,2017-10-20 08:00:00,1.342,42
None, None, 1.3, 1.729, 79.1,76.07,2017-10-20 09:00:00,1.804,42
None, None, 1.8, 3.575, 76.1,76.41,2017-10-20 10:00:00,2.117,42
None, None, 2.1, 4.476, 76.4,69.91,2017-10-20 11:00:00,2.791,42
None, None, 2.8, 6.456, 69.9,70.29,2017-10-20 12:00:00,3.357,42
None, None, 3.4, 5.198, 70.3,70.42,2017-10-20 13:00:00,3.192,42
None, None, 3.2, 6.539, 70.4,87.8,2017-10-20 14:00:00,1.52,42
None, None, 1.5, 4.711, 87.8,83.6,2017-10-20 15:00:00,1.247,42
None, None, 1.2, 4.139, 83.6,78.73,2017-10-20 16:00:00,1.499,42
None, None, 1.5, 5.304, 78.7,79.48,2017-10-20 17:00:00,1.728,42
None, None, 1.7, 6.603, 79.5,67.41,2017-10-20 18:00:00,1.138,42
None, None, 1.1, 6.17, 67.4,64.75,2017-10-20 19:00:00,0.513998,42
None, None, 0.5, 4.625, 64.8,67.09,2017-10-20 20:00:00,0.071,42
None, None, 0.1, 4.293, 67.1,68.69,2017-10-20 21:00:00,-0.071998,42
None, None, -0.1, 3.907, 68.7,70.5,2017-10-20 22:00:00,-0.222,42
None, None, -0.2, 2.133, 70.5,78.59,2017-10-20 23:00:00,-0.999,42
None, None, -1.0, 2.305, 78.6,76.74,2017-10-21 00:00:00,-0.973999,42
None, None, -1.0, 3.196, 76.7,68.44,2017-10-21 01:00:00,-1.029,42
None, None, -1.0, 3.325, 68.4,78.96,2017-10-21 02:00:00,-1.007,42
None, None, -1.0, 1.916, 79.0,76.64,2017-10-21 03:00:00,-1.651,42
None, None, -1.7, 2.54, 76.6,71.69,2017-10-21 04:00:00,-2.01,42
None, None, -2.0, 2.851, 71.7,81.7,2017-10-21 05:00:00,-2.009,42
None, None, -2.0, 2.992, 81.7,94.4,2017-10-21 06:00:00,-3.525,42
None, None, -3.5, 3.358, 94.4,93.9,2017-10-21 07:00:00,-4.078,42
None, None, -4.1, 3.636, 93.9,92.1,2017-10-21 08:00:00,-4.349,42
