wind_speed,temperature,avg_wnd_dir_10m_pst10mts,wind_direction,rel_hum,relative_humidity,rnfl_amt_pst24hrs,rnfl_amt_pst1hr,avg_wnd_spd_10m_pst10mts,precipitation,time,week_of_year
23.0,-4.7, None,272.0, None,92.0, None, None, None,0.0,2018-11-05 00:00:00,45
25.7,-5.1, None,270.0, None,95.0, None, None, None,0.0,2018-11-05 01:00:00,45
23.7,-4.9, None,272.0, None,94.0, None, None, None,0.0,2018-11-05 02:00:00,45
23.0,-5.2, None,271.0, None,95.0, None, None, None,0.0,2018-11-05 03:00:00,45
24.9,-5.0, None,272.0, None,94.0, None, None, None,0.0,2018-11-05 04:00:00,45
18.8,-4.9, None,274.0, None,92.0, None, None, None,0.0,2018-11-05 05:00:00,45
24.0,-5.1, None,265.0, None,98.0, None, None, None,0.0,2018-11-05 06:00:00,45
20.3,-4.9, None,255.0, None,100.0, None, None, None,0.0,2018-11-05 07:00:00,45
21.0,-4.3, None,248.0, None,100.0, None, None, None,0.0,2018-11-05 08:00:00,45
18.5,-4.5, None,240.0, None,100.0, None, None, None,0.0,2018-11-05 09:00:00,45
15.4,-4.0, None,242.0, None,100.0, None, None, None,0.0,2018-11-05 10:00:00,45
10.4,-3.9, None,236.0, None,100.0, None, None, None,0.0,2018-11-05 11:00:00,45
9.2,-4.1, None,245.0, None,100.0, None, None, None,0.0,2018-11-05 12:00:00,45
13.4,-4.4, None,236.0, None,100.0, None, None, None,0.0,2018-11-05 13:00:00,45
13.7,-4.0, None,252.0, None,100.0, None, None, None,0.0,2018-11-05 14:00:00,45
13.0,-4.3, None,241.0, None,100.0, None, None, None,0.0,2018-11-05 15:00:00,45
14.1,-4.3, None,243.0, None,100.0, None, None, None,0.0,2018-11-05 16:00:00,45
17.2,-4.5, None,254.0, None,100.0, None, None, None,0.0,2018-11-05 17:00:00,45
11.1,-4.6, None,264.0, None,100.0, None, None, None,0.0,2018-11-05 18:00:00,45
12.4,-4.5, None,264.0, None,100.0, None, None, None,0.0,2018-11-05 19:00:00,45
10.8,-4.6, None,268.0, None,100.0, None, None, None,0.0,2018-11-05 20:00:00,45
9.1,-4.6, None,277.0, None,100.0, None, None, None,0.0,2018-11-05 21:00:00,45
8.8,-4.8, None,302.0, None,100.0, None, None, None,0.0,2018-11-05 22:00:00,45
7.2,-4.8, None,292.0, None,100.0, None, None, None,0.0,2018-11-05 23:00:00,45
5.6,-5.0, None,286.0, None,100.0, None, None, None,0.0,2018-11-06 00:00:00,45
4.9,-5.2, None,305.0, None,100.0, None, None, None,0.0,2018-11-06 01:00:00,45
3.8,-5.3, None,277.0, None,100.0, None, None, None,0.0,2018-11-06 02:00:00,45
