pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,stn_pres,week_of_year
None, 0.504, 65.07, 2.6, None, 23.54, 8.23, 181.8, -5.0, None, 0.5, 0.4, 1021.6, 0.0, -5.0, 957.0, None, None, 65.0,2022-11-12 00:00:00, None, 957.0,46
None, 0.045, 65.79, 2.6, None, 21.39, 8.38, 182.9, -6.0, None, 0.0, 0.1, 1021.6, 0.0, -6.0, 957.0, None, None, 66.0,2022-11-12 01:00:00, None, 957.0,46
None, -0.138, 66.2, 2.6, None, 19.05, 8.03, 186.0, -5.0, None, -0.1, -0.2, 1021.6, 0.0, -5.0, 957.0, None, None, 66.0,2022-11-12 02:00:00, None, 957.0,46
None, -0.426, 66.99, 2.6, None, 18.48, 8.64, 187.4, -5.0, None, -0.4, -0.5, 1022.7, 0.0, -5.0, 958.0, None, None, 67.0,2022-11-12 03:00:00, None, 958.0,46
None, -0.906, 68.62, 2.6, None, 19.1, 7.835, 183.8, -6.0, None, -0.9, -1.0, 1022.7, 0.0, -6.0, 958.0, None, None, 69.0,2022-11-12 04:00:00, None, 958.0,46
None, -1.311, 69.5, 2.6, None, 17.82, 9.83, 189.9, -5.0, None, -1.3, -1.3, 1022.8, 0.0, -5.0, 958.0, None, None, 70.0,2022-11-12 05:00:00, None, 958.0,46
None, -2.205, 69.43, 2.6, None, 18.95, 8.18, 182.0, -7.0, None, -2.2, -2.2, 1022.9, 0.0, -7.0, 958.0, None, None, 69.0,2022-11-12 06:00:00, None, 958.0,46
None, -2.58, 66.56, -2.2, None, 20.34, 6.446, 168.6, -7.0, None, -2.6, -2.8, 1022.9, 0.0, -7.0, 958.0, None, None, 67.0,2022-11-12 07:00:00, None, 958.0,46
None, -3.41, 72.41, -2.2, None, 20.03, 6.574, 171.0, -7.0, None, -3.4, -3.4, 1022.9, 0.0, -7.0, 958.0, None, None, 72.0,2022-11-12 08:00:00, None, 958.0,46
None, -2.569, 66.61, -2.2, None, 20.24, 10.2, 190.5, -7.0, None, -2.6, -3.4, 1022.9, 0.0, -7.0, 958.0, None, None, 67.0,2022-11-12 09:00:00, None, 958.0,46
None, -1.351, 58.53, -1.3, None, 24.94, 8.13, 173.6, -8.0, None, -1.4, -3.4, 1022.9, 0.0, -8.0, 958.0, None, None, 59.0,2022-11-12 10:00:00, None, 958.0,46
