station_observations
TempC, SolarRadiationWm, RH, Wetness, WindSpeedms, Pressurembar, Rainmm, GustSpeedms, time, WindDirection, DewPtC
-14.72, 0.6, 95.75, 5.3, 0.0, 955.75, 0.0, 0.74, 2012-01-01 00:00:00, 304.7, -15.2
-14.72, 0.6, 96.25, 6.5, 0.0, 955.65, 0.0, 0.0, 2012-01-01 01:00:00, 4.2, -15.2
-14.72, 0.6, 95.25, 7.1, 0.0, 956.25, 0.0, 0.0, 2012-01-01 02:00:00, 1.4, -15.3
-14.72, 0.6, 94.75, 7.7, 0.0, 956.35, 0.0, 0.0, 2012-01-01 03:00:00, 342.6, -15.3
-14.72, 0.6, 94.75, 7.7, 0.0, 956.05, 0.0, 0.56, 2012-01-01 04:00:00, 251.3, -15.3
-15.36, 0.6, 94.25, 8.2, 0.19, 955.45, 0.0, 1.11, 2012-01-01 05:00:00, 220.4, -16.1
-16.01, 0.6, 92.25, 8.8, 0.0, 955.35, 0.0, 0.56, 2012-01-01 06:00:00, 308.9, -17.0
-16.01, 0.6, 92.75, 8.8, 0.0, 954.65, 0.0, 0.0, 2012-01-01 07:00:00, 318.7, -16.9
-16.68, 0.6, 91.75, 9.4, 0.0, 954.25, 0.0, 0.0, 2012-01-01 08:00:00, 318.7, -17.7
-16.01, 10.6, 93.25, 9.4, 0.0, 954.25, 0.0, 0.0, 2012-01-01 09:00:00, 318.7, -16.8
-14.1, 25.6, 95.25, 10.6, 0.0, 954.25, 0.0, 0.74, 2012-01-01 10:00:00, 313.1, -14.7
-12.28, 34.4, 94.25, 11.8, 0.0, 953.05, 0.0, 0.93, 2012-01-01 11:00:00, 299.0, -13.0
-10.56, 48.1, 95.25, 11.8, 0.0, 951.85, 0.0, 0.56, 2012-01-01 12:00:00, 278.0, -11.1
-9.45, 44.4, 92.75, 11.2, 0.0, 950.65, 0.0, 0.56, 2012-01-01 13:00:00, 299.0, -10.4
-7.85, 23.1, 94.25, 9.4, 0.0, 948.85, 0.0, 0.74, 2012-01-01 14:00:00, 261.1, -8.6
-6.81, 3.1, 97.25, 7.1, 0.19, 948.05, 0.0, 0.74, 2012-01-01 15:00:00, 220.4, -7.1
-5.8, 0.6, 98.25, 4.7, 0.19, 946.95, 0.0, 1.11, 2012-01-01 16:00:00, 301.8, -6.0
-0.15, 0.6, 70.75, 2.4, 0.74, 945.45, 0.0, 5.01, 2012-01-01 17:00:00, 113.7, -4.8
1.17, 0.6, 63.25, 2.4, 1.48, 943.95, 0.0, 5.01, 2012-01-01 18:00:00, 113.7, -5.0
2.03, 0.6, 63.25, 1.8, 1.48, 943.25, 0.2, 5.2, 2012-01-01 19:00:00, 123.5, -4.2
2.03, 0.6, 63.25, 1.8, 1.48, 942.55, 0.0, 4.64, 2012-01-01 20:00:00, 123.5, -4.2
2.46, 0.6, 64.75, 1.8, 1.48, 942.15, 0.0, 5.2, 2012-01-01 21:00:00, 130.6, -3.4
2.46, 0.6, 65.75, 1.8, 1.48, 941.35, 0.0, 4.45, 2012-01-01 22:00:00, 124.9, -3.2
2.89, 0.6, 64.25, 1.8, 1.48, 940.95, 0.0, 5.38, 2012-01-01 23:00:00, 130.6, -3.1
2.89, 0.6, 62.75, 1.8, 1.48, 940.45, 0.0, 5.75, 2012-01-02 00:00:00, 129.2, -3.5
3.31, 0.6, 59.75, 1.8, 1.3, 940.45, 0.0, 5.01, 2012-01-02 01:00:00, 134.8, -3.7
2.89, 0.6, 60.25, 1.8, 1.48, 939.45, 0.0, 5.38, 2012-01-02 02:00:00, 134.8, -4.0
3.31, 0.6, 59.25, 1.8, 1.11, 938.05, 0.0, 5.57, 2012-01-02 03:00:00, 126.4, -3.8
3.74, 0.6, 56.25, 1.8, 1.3, 936.95, 0.0, 4.27, 2012-01-02 04:00:00, 133.4, -4.1
3.31, 0.6, 55.75, 1.8, 1.3, 936.45, 0.0, 6.86, 2012-01-02 05:00:00, 136.2, -4.6
3.31, 0.6, 55.75, 1.8, 1.11, 936.35, 0.0, 4.27, 2012-01-02 06:00:00, 130.6, -4.6
2.89, 0.6, 55.75, 1.8, 1.11, 936.05, 0.0, 3.9, 2012-01-02 07:00:00, 134.8, -5.0
3.31, 0.6, 54.25, 1.2, 1.3, 935.95, 0.8, 6.49, 2012-01-02 08:00:00, 129.2, -5.0
3.74, 5.6, 53.75, 1.8, 1.11, 936.15, 1.2, 3.9, 2012-01-02 09:00:00, 124.9, -4.7
3.74, 14.4, 54.75, 1.8, 1.11, 936.25, 1.6, 4.82, 2012-01-02 10:00:00, 126.4, -4.5
3.31, 9.4, 56.25, 1.8, 1.11, 936.25, 1.4, 4.27, 2012-01-02 11:00:00, 129.2, -4.5
3.74, 21.9, 55.25, 1.8, 0.93, 936.05, 0.6, 3.71, 2012-01-02 12:00:00, 133.4, -4.3
3.74, 30.6, 55.25, 1.2, 0.93, 935.85, 0.8, 3.34, 2012-01-02 13:00:00, 141.8, -4.3
4.15, 11.9, 55.25, 1.8, 0.93, 935.35, 0.8, 2.78, 2012-01-02 14:00:00, 130.6, -4.0
3.74, 5.6, 58.25, 1.8, 0.74, 935.25, 0.0, 3.53, 2012-01-02 15:00:00, 129.2, -3.6
3.31, 0.6, 63.25, 1.8, 0.37, 935.65, 0.0, 2.41, 2012-01-02 16:00:00, 112.3, -3.0
2.03, 0.6, 75.25, 1.8, 0.0, 936.05, 0.2, 0.74, 2012-01-02 17:00:00, 96.9, -1.8
2.03, 0.6, 75.25, 1.8, 0.19, 936.05, 0.0, 1.11, 2012-01-02 18:00:00, 127.8, -1.8
1.6, 0.6, 95.25, 46.5, 0.19, 936.55, 0.2, 2.04, 2012-01-02 19:00:00, 78.6, 0.9
2.03, 0.6, 100.0, 100.0, 0.19, 937.15, 0.4, 1.86, 2012-01-02 20:00:00, 77.2, 2.0
1.17, 0.6, 100.0, 100.0, 0.0, 937.45, 0.4, 0.74, 2012-01-02 21:00:00, 43.5, 1.2
0.73, 0.6, 100.0, 100.0, 0.0, 937.55, 0.0, 0.56, 2012-01-02 22:00:00, 269.6, 0.7
0.73, 0.6, 100.0, 100.0, 0.0, 937.75, 0.0, 0.74, 2012-01-02 23:00:00, 272.4, 0.7
-0.15, 0.6, 100.0, 100.0, 0.0, 938.25, 0.0, 0.19, 2012-01-03 00:00:00, 254.1, -0.1
-0.6, 0.6, 100.0, 100.0, 0.0, 938.55, 0.0, 0.0, 2012-01-03 01:00:00, 283.6, -0.6
-0.6, 0.6, 100.0, 100.0, 0.0, 938.55, 0.0, 0.19, 2012-01-03 02:00:00, 0.0, -0.6
1.17, 0.6, 100.0, 84.1, 0.19, 938.75, 0.0, 2.23, 2012-01-03 03:00:00, 77.2, 1.2
3.74, 0.6, 78.25, 100.0, 0.56, 938.65, 0.0, 6.68, 2012-01-03 04:00:00, 106.7, 0.3
4.15, 0.6, 71.25, 2.9, 0.93, 938.45, 0.0, 3.34, 2012-01-03 05:00:00, 124.9, -0.5
4.57, 0.6, 67.75, 2.4, 0.93, 938.25, 0.0, 3.34, 2012-01-03 06:00:00, 115.1, -0.8
4.57, 0.6, 66.75, 2.4, 0.93, 938.55, 0.0, 3.53, 2012-01-03 07:00:00, 126.4, -1.0
3.74, 0.6, 85.75, 2.4, 0.93, 938.85, 0.2, 4.45, 2012-01-03 08:00:00, 130.6, 1.6
2.03, 5.6, 100.0, 100.0, 0.56, 938.65, 0.2, 3.15, 2012-01-03 09:00:00, 88.4, 2.0
4.15, 10.6, 76.25, 100.0, 0.74, 937.55, 0.0, 5.57, 2012-01-03 10:00:00, 123.5, 0.3
5.4, 24.4, 65.25, 49.4, 1.48, 937.45, 0.0, 4.82, 2012-01-03 11:00:00, 129.2, -0.5
5.81, 101.9, 57.75, 2.4, 1.3, 936.85, 0.0, 5.01, 2012-01-03 12:00:00, 126.4, -1.8
6.62, 98.1, 52.25, 2.4, 1.67, 935.85, 0.0, 5.38, 2012-01-03 13:00:00, 129.2, -2.4
6.22, 44.4, 53.75, 1.8, 1.67, 935.45, 0.0, 6.68, 2012-01-03 14:00:00, 127.8, -2.4
6.22, 18.1, 54.75, 1.8, 1.67, 936.05, 0.0, 5.57, 2012-01-03 15:00:00, 133.4, -2.2
6.22, 0.6, 54.75, 1.8, 1.86, 936.45, 0.0, 7.24, 2012-01-03 16:00:00, 137.6, -2.2
6.22, 0.6, 54.25, 1.8, 1.67, 937.15, 0.0, 6.49, 2012-01-03 17:00:00, 139.0, -2.3
6.22, 0.6, 59.75, 2.4, 1.67, 937.85, 0.0, 4.64, 2012-01-03 18:00:00, 134.8, -1.0
6.22, 0.6, 58.75, 4.1, 1.48, 937.75, 0.0, 5.94, 2012-01-03 19:00:00, 132.0, -1.2
6.62, 0.6, 53.25, 1.8, 1.48, 937.65, 0.0, 5.38, 2012-01-03 20:00:00, 127.8, -2.2
6.62, 0.6, 55.25, 1.8, 1.3, 936.85, 0.0, 4.82, 2012-01-03 21:00:00, 126.4, -1.7
6.62, 0.6, 56.25, 5.9, 1.11, 936.85, 0.0, 4.64, 2012-01-03 22:00:00, 124.9, -1.4
6.22, 0.6, 60.25, 1.8, 0.93, 936.35, 0.0, 3.9, 2012-01-03 23:00:00, 133.4, -0.9
7.03, 0.6, 57.75, 1.8, 0.93, 935.45, 0.0, 3.53, 2012-01-04 00:00:00, 124.9, -0.7
6.62, 0.6, 58.75, 1.8, 1.3, 933.75, 0.0, 3.9, 2012-01-04 01:00:00, 120.7, -0.8
7.03, 0.6, 59.25, 1.8, 1.11, 932.65, 0.0, 4.82, 2012-01-04 02:00:00, 122.1, -0.3
7.43, 0.6, 58.75, 1.8, 1.48, 931.55, 0.0, 5.01, 2012-01-04 03:00:00, 122.1, -0.1
7.03, 0.6, 60.25, 1.8, 1.48, 931.85, 0.0, 6.68, 2012-01-04 04:00:00, 123.5, -0.1
7.03, 0.6, 61.25, 1.8, 1.67, 932.05, 0.0, 7.05, 2012-01-04 05:00:00, 129.2, 0.1
7.03, 0.6, 62.25, 1.8, 1.48, 931.25, 0.0, 5.94, 2012-01-04 06:00:00, 136.2, 0.3
7.43, 0.6, 61.75, 1.8, 1.48, 930.55, 0.0, 5.94, 2012-01-04 07:00:00, 134.8, 0.6
7.03, 0.6, 64.25, 1.8, 1.3, 931.05, 0.0, 4.64, 2012-01-04 08:00:00, 134.8, 0.7
6.62, 5.6, 66.25, 1.8, 1.11, 931.85, 0.0, 4.45, 2012-01-04 09:00:00, 127.8, 0.8
6.62, 19.4, 66.75, 1.8, 1.11, 932.65, 0.0, 5.2, 2012-01-04 10:00:00, 129.2, 0.9
7.03, 53.1, 65.75, 1.8, 1.11, 932.65, 0.0, 4.45, 2012-01-04 11:00:00, 122.1, 1.1
8.23, 39.4, 60.75, 2.4, 1.11, 932.05, 0.0, 4.45, 2012-01-04 12:00:00, 124.9, 1.1
8.23, 49.4, 60.25, 2.4, 1.11, 931.45, 0.0, 4.08, 2012-01-04 13:00:00, 130.6, 1.0
8.23, 40.6, 60.25, 1.8, 0.93, 931.45, 0.0, 3.71, 2012-01-04 14:00:00, 126.4, 1.0
7.83, 16.9, 61.75, 1.8, 0.93, 931.85, 0.0, 3.34, 2012-01-04 15:00:00, 146.0, 1.0
7.03, 0.6, 64.25, 1.8, 0.74, 931.25, 0.0, 3.15, 2012-01-04 16:00:00, 147.4, 0.7
6.62, 0.6, 65.25, 1.8, 0.56, 930.45, 0.0, 2.97, 2012-01-04 17:00:00, 137.6, 0.6
6.22, 0.6, 66.25, 1.8, 0.56, 929.45, 0.0, 3.34, 2012-01-04 18:00:00, 134.8, 0.4
6.62, 0.6, 64.25, 1.8, 0.74, 929.05, 0.0, 2.97, 2012-01-04 19:00:00, 133.4, 0.4
4.99, 0.6, 92.75, 1.8, 0.93, 929.65, 0.4, 3.34, 2012-01-04 20:00:00, 160.0, 3.9
2.89, 0.6, 100.0, 100.0, 0.37, 931.55, 0.4, 3.71, 2012-01-04 21:00:00, 102.5, 2.9
2.46, 0.6, 100.0, 100.0, 0.19, 932.05, 0.0, 2.23, 2012-01-04 22:00:00, 147.4, 2.5
2.89, 0.6, 99.25, 100.0, 0.56, 933.15, 0.0, 2.78, 2012-01-04 23:00:00, 153.0, 2.8
2.46, 0.6, 96.75, 100.0, 0.74, 934.65, 0.0, 3.53, 2012-01-05 00:00:00, 126.4, 2.0
