station_observations
TempC, SolarRadiationWm, RH, WindSpeedms, Pressurembar, Rainmm, GustSpeedms, time, WindDirection, DewPtC
8.767, 84.4, 65.5, 4.27, 878.95, None, 8.91, 2012-05-23 17:00:00, 36.5, 2.7
6.331, 98.1, 80.5, 3.71, 879.55, 1.8, 7.24, 2012-05-23 18:00:00, 26.7, 3.2
5.898, 60.6, 86.0, 2.23, 880.55, 0.4, 5.2, 2012-05-23 19:00:00, 355.2, 3.7
5.616, 51.9, 86.2, 1.3, 881.35, 1.0, 3.71, 2012-05-23 20:00:00, 328.5, 3.5
5.128, 5.6, 90.1, 1.48, 881.95, 0.2, 3.53, 2012-05-23 21:00:00, 57.6, 3.6
4.869, 0.6, 91.2, 0.56, 882.55, 0.0, 2.23, 2012-05-23 22:00:00, 81.4, 3.6
4.558, 0.6, 91.3, 0.93, 882.85, 0.8, 2.78, 2012-05-23 23:00:00, 43.5, 3.3
4.376, 0.6, 91.0, 0.93, 882.45, 0.4, 2.78, 2012-05-24 00:00:00, 324.3, 3.0
3.617, 0.6, 91.1, 0.74, 882.25, 0.0, 1.3, 2012-05-24 01:00:00, 283.6, 2.3
3.88, 0.6, 88.9, 0.74, 882.15, 0.0, 1.3, 2012-05-24 02:00:00, 265.3, 2.2
3.354, 0.6, 87.0, 0.93, 882.15, 0.0, 1.67, 2012-05-24 03:00:00, 289.2, 1.4
2.77, 0.6, 90.7, 0.93, 882.45, 0.0, 1.86, 2012-05-24 04:00:00, 283.6, 1.4
2.903, 0.6, 93.1, 1.3, 882.65, 0.0, 2.6, 2012-05-24 05:00:00, 306.1, 1.9
3.591, 45.6, 94.3, 1.11, 882.85, 0.0, 2.97, 2012-05-24 06:00:00, 307.5, 2.8
3.67, 81.9, 94.5, 1.3, 883.35, 0.2, 3.9, 2012-05-24 07:00:00, 322.9, 2.9
3.932, 63.1, 93.4, 0.93, 883.75, 0.8, 2.41, 2012-05-24 08:00:00, 301.8, 3.0
5.719, 356.9, 91.7, 1.67, 883.85, 0.2, 5.01, 2012-05-24 09:00:00, 287.8, 4.5
6.179, 288.1, 89.9, 3.15, 884.15, 0.0, 6.49, 2012-05-24 10:00:00, 314.5, 4.7
7.97, 446.9, 85.0, 2.78, 884.45, 0.0, 5.94, 2012-05-24 11:00:00, 341.2, 5.6
9.04, 336.9, 76.7, 3.71, 884.45, 0.0, 9.09, 2012-05-24 12:00:00, 5.6, 5.2
10.687, 560.6, 69.1, 3.53, 884.65, 0.2, 8.16, 2012-05-24 13:00:00, 21.1, 5.3
11.492, 573.1, 54.3, 3.9, 884.65, 0.0, 8.35, 2012-05-24 14:00:00, 22.5, 2.6
9.879, 136.9, 48.8, 4.08, 884.75, 0.0, 7.79, 2012-05-24 15:00:00, 26.7, -0.4
10.492, 681.9, 59.5, 3.9, 885.45, 0.0, 10.76, 2012-05-24 16:00:00, 33.7, 2.9
12.364, 179.4, 54.3, 2.6, 885.45, 0.0, 6.31, 2012-05-24 17:00:00, 1.4, 3.4
11.734, 570.6, 57.8, 2.78, 885.85, 0.0, 10.2, 2012-05-24 18:00:00, 82.8, 3.7
6.712, 39.4, 67.7, 4.27, 886.65, 0.8, 12.06, 2012-05-24 19:00:00, 87.0, 1.2
7.217, 169.4, 74.9, 1.67, 887.05, 0.2, 6.49, 2012-05-24 20:00:00, 68.8, 3.1
6.0, 3.1, 79.7, 1.86, 887.75, 0.0, 5.57, 2012-05-24 21:00:00, 161.5, 2.8
4.818, 0.6, 83.4, 1.48, 888.35, 0.6, 3.53, 2012-05-24 22:00:00, 256.9, 2.2
3.564, 0.6, 84.1, 0.93, 888.85, 0.0, 1.86, 2012-05-24 23:00:00, 231.6, 1.1
5.05, 0.6, 74.1, 0.93, 888.95, 0.0, 1.67, 2012-05-25 00:00:00, 238.7, 0.8
4.869, 0.6, 75.7, 1.3, 889.25, 0.0, 2.23, 2012-05-25 01:00:00, 256.9, 0.9
4.246, 0.6, 74.8, 1.11, 889.55, 0.0, 1.86, 2012-05-25 02:00:00, 262.5, 0.2
4.662, 0.6, 74.1, 1.11, 889.65, 0.0, 1.86, 2012-05-25 03:00:00, 254.1, 0.4
4.636, 0.6, 73.7, 1.11, 889.75, 0.0, 1.67, 2012-05-25 04:00:00, 258.3, 0.3
4.688, 16.9, 71.5, 0.93, 889.95, 0.0, 1.86, 2012-05-25 05:00:00, 249.9, 0.0
4.973, 125.6, 74.2, 0.56, 890.15, 0.0, 1.48, 2012-05-25 06:00:00, 269.6, 0.8
7.469, 280.6, 72.4, 0.74, 890.25, 0.0, 2.41, 2012-05-25 07:00:00, 292.0, 2.8
9.213, 418.1, 70.3, 1.3, 890.45, 0.0, 2.97, 2012-05-25 08:00:00, 321.5, 4.1
10.687, 555.6, 64.7, 1.11, 890.35, 0.0, 2.97, 2012-05-25 09:00:00, 338.3, 4.3
10.59, 194.4, 54.9, 1.3, 890.05, 0.0, 3.15, 2012-05-25 10:00:00, 59.0, 1.9
11.71, 216.9, 49.2, 1.11, 889.75, 0.0, 3.34, 2012-05-25 11:00:00, 37.9, 1.4
12.437, 245.6, 40.3, 2.23, 889.25, 0.0, 6.49, 2012-05-25 12:00:00, 50.5, -0.7
12.485, 276.9, 37.5, 1.86, 888.85, 0.0, 4.64, 2012-05-25 13:00:00, 74.4, -1.6
12.678, 379.4, 36.3, 1.3, 888.65, 0.0, 4.27, 2012-05-25 14:00:00, 49.1, -1.9
13.69, 309.4, 34.0, 1.48, 888.25, 0.0, 5.38, 2012-05-25 15:00:00, 82.8, -1.9
15.461, 911.9, 31.2, 2.04, 887.75, 0.0, 6.31, 2012-05-25 16:00:00, 140.4, -1.5
13.858, 194.4, 31.2, 2.97, 887.35, 0.0, 5.57, 2012-05-25 17:00:00, 105.3, -2.9
14.122, 98.1, 30.2, 1.86, 887.05, 0.0, 4.27, 2012-05-25 18:00:00, 75.8, -3.1
12.63, 48.1, 33.0, 1.67, 886.65, 0.0, 3.9, 2012-05-25 19:00:00, 139.0, -3.2
13.882, 141.9, 30.3, 0.74, 886.45, 0.0, 1.48, 2012-05-25 20:00:00, 146.0, -3.3
11.273, 15.6, 33.6, 1.48, 886.35, 0.0, 3.34, 2012-05-25 21:00:00, 133.4, -4.2
8.941, 0.6, 38.6, 1.67, 886.35, 0.0, 2.41, 2012-05-25 22:00:00, 172.7, -4.4
8.444, 0.6, 41.3, 1.86, 886.45, 0.0, 2.6, 2012-05-25 23:00:00, 181.1, -3.9
7.192, 0.6, 44.4, 1.86, 886.25, 0.0, 2.78, 2012-05-26 00:00:00, 182.5, -4.1
6.965, 0.6, 44.4, 1.86, 885.95, 0.0, 2.6, 2012-05-26 01:00:00, 198.0, -4.3
7.015, 0.6, 45.9, 1.86, 885.65, 0.0, 2.6, 2012-05-26 02:00:00, 207.8, -3.8
7.015, 0.6, 46.5, 2.41, 885.35, 0.0, 3.15, 2012-05-26 03:00:00, 206.4, -3.7
6.051, 0.6, 47.7, 2.41, 885.05, 0.0, 3.15, 2012-05-26 04:00:00, 198.0, -4.2
5.076, 25.6, 50.4, 2.97, 884.65, 0.0, 3.53, 2012-05-26 05:00:00, 203.6, -4.4
6.737, 144.4, 54.5, 2.97, 884.65, 0.0, 4.08, 2012-05-26 06:00:00, 209.2, -1.8
9.089, 231.9, 49.8, 1.86, 884.55, 0.0, 2.97, 2012-05-26 07:00:00, 193.7, -0.8
11.953, 428.1, 41.3, 2.6, 884.35, 0.0, 4.82, 2012-05-26 08:00:00, 200.8, -0.8
13.281, 601.9, 35.8, 3.15, 883.95, 0.0, 5.75, 2012-05-26 09:00:00, 190.9, -1.5
15.318, 708.1, 32.2, 2.97, 883.55, 0.0, 5.38, 2012-05-26 10:00:00, 196.5, -1.2
16.344, 858.1, 28.6, 2.04, 883.15, 0.0, 5.38, 2012-05-26 11:00:00, 200.8, -1.9
17.177, 879.4, 27.1, 2.23, 882.85, 0.0, 6.68, 2012-05-26 12:00:00, 231.6, -1.9
17.082, 665.6, 25.5, 2.6, 882.35, 0.0, 5.75, 2012-05-26 13:00:00, 193.7, -2.8
18.152, 904.4, 23.8, 2.6, 881.85, 0.0, 6.68, 2012-05-26 14:00:00, 160.0, -2.8
18.557, 634.4, 22.3, 3.15, 881.15, 0.0, 6.68, 2012-05-26 15:00:00, 181.1, -3.4
18.129, 786.9, 21.1, 3.71, 880.75, 0.0, 7.24, 2012-05-26 16:00:00, 189.5, -4.5
18.057, 458.1, 20.9, 3.71, 880.35, 0.0, 7.61, 2012-05-26 17:00:00, 182.5, -4.7
18.652, 419.4, 20.4, 3.15, 879.95, 0.0, 7.61, 2012-05-26 18:00:00, 169.9, -4.5
17.843, 300.6, 20.2, 3.9, 879.85, 0.0, 7.98, 2012-05-26 19:00:00, 199.4, -5.3
16.82, 156.9, 21.3, 3.71, 879.95, 0.0, 6.12, 2012-05-26 20:00:00, 203.6, -5.4
14.457, 19.4, 25.0, 2.6, 880.15, 0.0, 6.86, 2012-05-26 21:00:00, 207.8, -5.3
12.219, 0.6, 29.7, 2.41, 880.15, 0.0, 2.78, 2012-05-26 22:00:00, 214.8, -5.0
11.565, 0.6, 30.9, 2.6, 879.95, 0.0, 2.97, 2012-05-26 23:00:00, 209.2, -5.0
11.102, 0.6, 30.8, 2.6, 879.65, 0.0, 2.97, 2012-05-27 00:00:00, 207.8, -5.5
8.717, 0.6, 35.4, 2.41, 879.45, 0.0, 3.34, 2012-05-27 01:00:00, 209.2, -5.7
8.792, 0.6, 41.8, 2.97, 879.45, 0.0, 3.71, 2012-05-27 02:00:00, 210.6, -3.5
9.903, 0.6, 41.2, 2.97, 879.65, 0.0, 3.53, 2012-05-27 03:00:00, 203.6, -2.7
8.22, 0.6, 41.8, 2.97, 879.85, 0.0, 4.08, 2012-05-27 04:00:00, 203.6, -4.0
8.17, 18.1, 40.1, 3.15, 880.15, 0.0, 4.64, 2012-05-27 05:00:00, 207.8, -4.6
10.173, 133.1, 40.7, 1.11, 880.25, 0.0, 2.41, 2012-05-27 06:00:00, 226.0, -2.6
14.481, 294.4, 35.8, 1.86, 880.25, 0.0, 4.64, 2012-05-27 07:00:00, 209.2, -0.5
15.318, 476.9, 30.8, 3.9, 880.25, 0.0, 6.31, 2012-05-27 08:00:00, 228.8, -1.8
16.677, 574.4, 28.8, 4.64, 880.15, 0.0, 8.16, 2012-05-27 09:00:00, 219.0, -1.5
17.962, 711.9, 27.0, 3.53, 880.55, 0.0, 6.68, 2012-05-27 10:00:00, 240.1, -1.3
18.913, 796.9, 25.6, 2.78, 880.75, 0.0, 5.38, 2012-05-27 11:00:00, 261.1, -1.2
18.818, 203.1, 24.0, 2.23, 880.75, 0.0, 6.31, 2012-05-27 12:00:00, 228.8, -2.2
21.127, 1005.6, 21.6, 2.6, 880.55, 0.0, 6.86, 2012-05-27 13:00:00, 275.2, -1.7
19.222, 210.6, 21.3, 2.6, 880.45, 0.0, 6.86, 2012-05-27 14:00:00, 271.0, -3.4
19.555, 241.9, 21.1, 2.41, 880.45, 0.0, 5.75, 2012-05-27 15:00:00, 254.1, -3.3
19.77, 179.4, 20.6, 1.11, 880.35, 0.0, 3.71, 2012-05-27 16:00:00, 101.1, -3.4
18.747, 74.4, 22.7, 1.86, 880.45, 0.0, 6.12, 2012-05-27 17:00:00, 341.2, -3.0
15.438, 63.1, 29.1, 3.71, 881.05, 0.0, 11.87, 2012-05-27 18:00:00, 221.8, -2.5
16.844, 121.9, 34.3, 3.71, 881.35, 0.0, 14.29, 2012-05-27 19:00:00, 240.1, 1.0
18.224, 168.1, 32.2, 1.11, 881.05, 0.0, 3.15, 2012-05-27 20:00:00, 213.4, 1.4
15.27, 26.9, 32.5, 1.67, 881.05, 0.0, 4.82, 2012-05-27 21:00:00, 344.0, -1.1
12.05, 0.6, 39.3, 0.74, 881.35, 0.0, 2.04, 2012-05-27 22:00:00, 351.0, -1.4
12.847, 0.6, 44.6, 0.19, 881.75, 0.0, 1.3, 2012-05-27 23:00:00, 336.9, 1.1
12.001, 0.6, 43.6, 0.56, 881.65, 0.0, 1.48, 2012-05-28 00:00:00, 304.7, 0.0
10.026, 0.6, 47.0, 0.74, 881.55, 0.0, 2.23, 2012-05-28 01:00:00, 282.2, -0.8
11.2, 0.6, 48.3, 1.3, 881.65, 0.0, 2.41, 2012-05-28 02:00:00, 268.1, 0.7
11.467, 0.6, 47.4, 1.67, 881.75, 0.0, 3.34, 2012-05-28 03:00:00, 275.2, 0.7
