station_observations
TempC, SolarRadiationWm, RH, WindSpeedms, Pressurembar, Rainmm, GustSpeedms, time, WindDirection, DewPtC
-8.91, 0.6, 92.75, 0.0, 973.75, None, 0.0, 2012-01-01 00:00:00, 169.9, -9.9
-7.85, 0.6, 88.75, 0.0, 973.55, None, 0.0, 2012-01-01 01:00:00, 164.3, -9.4
-7.33, 0.6, 88.75, 0.0, 973.45, None, 0.0, 2012-01-01 02:00:00, 154.4, -8.9
-7.33, 0.6, 90.75, 0.0, 973.05, None, 0.0, 2012-01-01 03:00:00, 157.2, -8.6
-6.31, 0.6, 85.25, 0.0, 972.65, None, 0.0, 2012-01-01 04:00:00, 146.0, -8.4
-6.31, 0.6, 87.75, 0.0, 972.45, None, 0.0, 2012-01-01 05:00:00, 147.4, -8.0
-5.81, 0.6, 90.75, 0.0, 971.85, None, 0.0, 2012-01-01 06:00:00, 161.5, -7.1
-5.81, 0.6, 87.25, 0.0, 970.75, None, 0.0, 2012-01-01 07:00:00, 165.7, -7.6
-4.82, 0.6, 74.25, 0.0, 969.85, None, 0.0, 2012-01-01 08:00:00, 134.8, -8.7
-5.31, 0.6, 82.25, 0.0, 969.55, None, 0.0, 2012-01-01 09:00:00, 169.9, -7.9
-5.31, 0.6, 78.75, 0.0, 969.05, None, 0.0, 2012-01-01 10:00:00, 133.4, -8.4
-4.82, 15.6, 71.75, 0.0, 968.65, None, 0.0, 2012-01-01 11:00:00, 124.9, -9.1
-4.33, 43.1, 69.75, 0.0, 968.05, None, 0.0, 2012-01-01 12:00:00, 119.3, -9.0
-4.33, 44.4, 71.75, 0.0, 966.45, None, 0.0, 2012-01-01 13:00:00, 130.6, -8.7
-5.31, 9.4, 94.75, 0.0, 965.95, None, 0.0, 2012-01-01 14:00:00, 126.4, -6.0
-5.31, 15.6, 99.75, 0.0, 964.65, None, 0.0, 2012-01-01 15:00:00, 133.4, -5.4
-4.82, 20.6, 98.25, 0.0, 963.55, None, 0.0, 2012-01-01 16:00:00, 134.8, -5.1
-4.33, 1.9, 92.75, 0.0, 961.95, None, 0.0, 2012-01-01 17:00:00, 115.1, -5.3
-4.33, 0.6, 86.75, 0.0, 960.95, None, 0.0, 2012-01-01 18:00:00, 126.4, -6.2
-3.85, 0.6, 84.75, 0.0, 959.65, None, 0.0, 2012-01-01 19:00:00, 124.9, -6.0
-3.37, 0.6, 85.75, 0.0, 958.35, None, 0.0, 2012-01-01 20:00:00, 123.5, -5.4
-3.37, 0.6, 85.75, 0.0, 957.15, None, 0.0, 2012-01-01 21:00:00, 112.3, -5.4
-3.85, 0.6, 92.25, 0.0, 956.05, None, 0.0, 2012-01-01 22:00:00, 168.5, -4.9
-3.37, 0.6, 95.75, 0.0, 955.45, None, 0.0, 2012-01-01 23:00:00, 151.6, -4.0
-3.37, 0.6, 99.25, 0.0, 955.05, None, 0.0, 2012-01-02 00:00:00, 113.7, -3.5
-3.37, 0.6, 99.75, 0.0, 954.95, None, 0.0, 2012-01-02 01:00:00, 137.6, -3.4
-3.37, 0.6, 100.0, 0.0, 954.85, None, 0.0, 2012-01-02 02:00:00, 317.3, -3.4
-3.37, 0.6, 100.0, 0.0, 954.55, None, 0.0, 2012-01-02 03:00:00, 259.7, -3.4
-3.37, 0.6, 100.0, 0.0, 954.25, None, 0.0, 2012-01-02 04:00:00, 275.2, -3.4
-3.37, 0.6, 100.0, 0.0, 953.95, None, 0.0, 2012-01-02 05:00:00, 153.0, -3.4
-2.9, 0.6, 100.0, 0.0, 953.65, None, 0.0, 2012-01-02 06:00:00, 200.8, -2.9
-2.9, 0.6, 100.0, 0.0, 953.65, None, 0.0, 2012-01-02 07:00:00, 169.9, -2.9
-1.97, 0.6, 100.0, 0.0, 953.45, None, 0.0, 2012-01-02 08:00:00, 77.2, -2.0
-1.97, 0.6, 100.0, 0.0, 953.05, None, 0.0, 2012-01-02 09:00:00, 101.1, -2.0
-1.97, 0.6, 100.0, 0.0, 953.05, None, 0.0, 2012-01-02 10:00:00, 102.5, -2.0
-2.44, 14.4, 100.0, 0.0, 953.25, None, 0.0, 2012-01-02 11:00:00, 199.4, -2.4
-1.97, 25.6, 100.0, 0.0, 953.75, None, 0.0, 2012-01-02 12:00:00, 269.6, -2.0
-1.51, 70.6, 97.25, 0.0, 953.65, None, 0.0, 2012-01-02 13:00:00, 150.2, -1.9
-0.16, 85.6, 96.25, 0.0, 953.45, None, 0.0, 2012-01-02 14:00:00, 234.5, -0.7
