air_temp,min_air_temp_snc_last_reset,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,week_of_year
3.8,3.3, None,5.6,58.0,2022-11-19 00:00:00,-3.0,47
3.4,3.3, None,5.6,63.0,2022-11-19 01:00:00,-3.0,47
3.6,2.9, None,5.6,57.0,2022-11-19 02:00:00,-4.0,47
2.7,2.8, None,5.6,65.0,2022-11-19 03:00:00,-3.0,47
3.1,2.7, None,5.6,59.0,2022-11-19 04:00:00,-4.0,47
2.8,2.6, None,5.6,65.0,2022-11-19 05:00:00,-3.0,47
2.7,2.6, None,5.6,61.0,2022-11-19 06:00:00,-4.0,47
2.7,2.6, None,2.8,58.0,2022-11-19 07:00:00,-5.0,47
2.5,2.5, None,2.8,55.0,2022-11-19 08:00:00,-6.0,47
2.6,2.1, None,3.0,59.0,2022-11-19 09:00:00,-4.0,47
5.8,2.1, None,5.8,48.0,2022-11-19 10:00:00,-4.0,47
3.2,2.1, None,5.8,68.0,2022-11-19 11:00:00,-2.0,47
4.0,2.1, None,5.8,62.0,2022-11-19 12:00:00,-3.0,47
5.2,2.1, None,5.8,54.0,2022-11-19 13:00:00,-3.0,47
5.3,2.1, None,5.8,64.0,2022-11-19 14:00:00,-1.0,47
6.0,2.1, None,6.2,71.0,2022-11-19 15:00:00,1.0,47
4.6,2.1, None,6.2,80.0,2022-11-19 16:00:00,1.0,47
4.3,2.1, None,6.2,81.0,2022-11-19 17:00:00,2.0,47
4.4,2.1, None,6.2,73.0,2022-11-19 18:00:00,0.0,47
4.7,4.4, None,4.7,73.0,2022-11-19 19:00:00,0.0,47
4.5,4.3, None,4.7,77.0,2022-11-19 20:00:00,1.0,47
4.6,4.3, None,4.7,75.0,2022-11-19 21:00:00,0.0,47
4.5,4.3, None,4.7,65.0,2022-11-19 22:00:00,-2.0,47
4.4,4.3, None,4.7,57.0,2022-11-19 23:00:00,-3.0,47
4.6,4.3, None,4.7,53.0,2022-11-20 00:00:00,-4.0,47
4.5,4.2, None,4.7,51.0,2022-11-20 01:00:00,-5.0,47
4.1,3.8, None,4.9,59.0,2022-11-20 02:00:00,-3.0,47
4.3,3.8, None,4.9,58.0,2022-11-20 03:00:00,-3.0,47
5.4,2.8, None,5.6,50.0,2022-11-20 04:00:00,-4.0,47
5.1,2.8, None,5.6,51.0,2022-11-20 05:00:00,-4.0,47
4.1,2.8, None,5.6,61.0,2022-11-20 06:00:00,-3.0,47
3.6,3.1, None,4.1,63.0,2022-11-20 07:00:00,-3.0,47
4.6,3.1, None,4.8,56.0,2022-11-20 08:00:00,-4.0,47
4.6,3.1, None,6.6,55.0,2022-11-20 09:00:00,-4.0,47
4.2,3.1, None,6.6,56.0,2022-11-20 10:00:00,-4.0,47
4.0,3.1, None,6.6,61.0,2022-11-20 11:00:00,-3.0,47
4.6,3.1, None,6.6,58.0,2022-11-20 12:00:00,-3.0,47
5.9,3.1, None,6.6,50.0,2022-11-20 13:00:00,-4.0,47
6.2,3.1, None,6.7,49.0,2022-11-20 14:00:00,-4.0,47
6.3,3.1, None,6.7,50.0,2022-11-20 15:00:00,-4.0,47
6.3,3.1, None,6.7,51.0,2022-11-20 16:00:00,-3.0,47
6.2,3.1, None,6.7,51.0,2022-11-20 17:00:00,-3.0,47
6.2,3.1, None,6.7,56.0,2022-11-20 18:00:00,-2.0,47
5.5,5.4, None,6.2,57.0,2022-11-20 19:00:00,-2.0,47
5.6,5.4, None,6.2,59.0,2022-11-20 20:00:00,-2.0,47
5.6,5.4, None,6.2,72.0,2022-11-20 21:00:00,1.0,47
5.0,5.0, None,6.2,80.0,2022-11-20 22:00:00,2.0,47
5.1,5.0, None,6.2,77.0,2022-11-20 23:00:00,1.0,47
7.7,5.0, None,7.7,54.0,2022-11-21 00:00:00,-1.0,47
6.0,5.0, None,8.0,68.0,2022-11-21 01:00:00,1.0,47
4.6,4.2, None,8.0,71.0,2022-11-21 02:00:00,0.0,47
5.3,4.2, None,8.0,67.0,2022-11-21 03:00:00,0.0,47
5.2,4.2, None,8.0,68.0,2022-11-21 04:00:00,0.0,47
5.1,4.2, None,8.0,68.0,2022-11-21 05:00:00,0.0,47
6.3,4.2, None,8.0,48.0,2022-11-21 06:00:00,-4.0,47
6.1,5.5, None,6.3,56.0,2022-11-21 07:00:00,-2.0,47
5.4,5.3, None,6.3,66.0,2022-11-21 08:00:00,0.0,47
5.3,3.9, None,6.3,65.0,2022-11-21 09:00:00,-1.0,47
5.8,3.9, None,6.3,64.0,2022-11-21 10:00:00,0.0,47
6.5,3.9, None,7.4,70.0,2022-11-21 11:00:00,2.0,47
7.1,3.9, None,8.1,68.0,2022-11-21 12:00:00,2.0,47
7.6,3.9, None,8.1,68.0,2022-11-21 13:00:00,2.0,47
8.0,3.9, None,8.1,69.0,2022-11-21 14:00:00,2.0,47
8.6,3.9, None,8.7,66.0,2022-11-21 15:00:00,3.0,47
8.5,3.9, None,8.7,69.0,2022-11-21 16:00:00,3.0,47
8.3,3.9, None,8.9,71.0,2022-11-21 17:00:00,3.0,47
7.9,3.9, None,8.9,73.0,2022-11-21 18:00:00,3.0,47
8.0,7.7, None,8.1,63.0,2022-11-21 19:00:00,2.0,47
7.7,7.6, None,9.0,65.0,2022-11-21 20:00:00,2.0,47
7.7,7.6, None,9.0,67.0,2022-11-21 21:00:00,2.0,47
9.8,7.6, None,9.8,55.0,2022-11-21 22:00:00,1.0,47
9.5,7.6, None,10.4,55.0,2022-11-21 23:00:00,1.0,47
9.6,7.6, None,10.4,55.0,2022-11-22 00:00:00,1.0,47
10.1,7.6, None,10.4,53.0,2022-11-22 01:00:00,1.0,47
8.0,7.6, None,10.4,69.0,2022-11-22 02:00:00,3.0,47
9.4,7.6, None,10.4,57.0,2022-11-22 03:00:00,1.0,47
9.6,7.6, None,10.4,54.0,2022-11-22 04:00:00,1.0,47
8.2,7.6, None,10.4,67.0,2022-11-22 05:00:00,3.0,47
7.6,6.9, None,10.4,78.0,2022-11-22 06:00:00,4.0,47
7.5,6.5, None,7.9,84.0,2022-11-22 07:00:00,5.0,47
None,6999.0, None,7.9,0.0,2022-11-22 08:00:00,1010.0,47
None,6999.0, None,7.9,0.0,2022-11-22 09:00:00,940.0,47
None,6999.0, None,7.9,0.0,2022-11-22 10:00:00,940.0,47
None,6999.0, None,7.9,0.0,2022-11-22 11:00:00,988.0,47
None,6999.0, None,7.9,0.0,2022-11-22 12:00:00,940.0,47
None,6999.0, None,7.9,0.0,2022-11-22 13:00:00,1010.0,47
None,6999.0, None,7.9,0.0,2022-11-22 14:00:00,940.0,47
None,6999.0, None,7.9,0.0,2022-11-22 15:00:00,940.0,47
None,6999.0, None,7.9,0.0,2022-11-22 16:00:00,988.0,47
None,6999.0, None,7.9,0.0,2022-11-22 17:00:00,940.0,47
7.1,-4664.0, None,7.9,100.0,2022-11-22 18:00:00,7.0,47
