air_temp,min_air_temp_snc_last_reset,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,time,avg_wnd_spd_10m_pst10mts,dwpt_temp,week_of_year
-11.6,-13.0, None,-10.2, None, None,2022-11-19 00:00:00, None, None,47
-12.9,-13.0, None,-10.2, None, None,2022-11-19 01:00:00, None, None,47
-13.6,-13.6, None,-10.2, None, None,2022-11-19 02:00:00, None, None,47
-13.2,-13.8, None,-10.2, None, None,2022-11-19 03:00:00, None, None,47
-12.0,-13.8, None,-10.2, None, None,2022-11-19 04:00:00, None, None,47
-12.2,-13.8, None,-10.2, None, None,2022-11-19 05:00:00, None, None,47
-13.2,-13.8, None,-10.2, None, None,2022-11-19 06:00:00, None, None,47
-14.0,-14.0, None,-13.1, None, None,2022-11-19 07:00:00, None, None,47
-14.0,-14.5, None,-13.1, None, None,2022-11-19 08:00:00, None, None,47
-12.5,-14.5, None,-12.5, None, None,2022-11-19 09:00:00, None, None,47
-9.6,-14.5, None,-9.3, None, None,2022-11-19 10:00:00, None, None,47
-7.7,-14.5, None,-7.7, None, None,2022-11-19 11:00:00, None, None,47
-5.6,-14.5, None,-5.6, None, None,2022-11-19 12:00:00, None, None,47
-3.5,-14.5, None,-3.5, None, None,2022-11-19 13:00:00, None, None,47
-3.1,-14.5, None,-2.9, None, None,2022-11-19 14:00:00, None, None,47
-2.0,-14.5, None,-2.0, None, None,2022-11-19 15:00:00, None, None,47
-1.7,-14.5, None,-1.1, None, None,2022-11-19 16:00:00, None, None,47
-2.2,-14.5, None,-0.1, None, None,2022-11-19 17:00:00, None, None,47
-2.1,-14.5, None,-0.1, None, None,2022-11-19 18:00:00, None, None,47
-2.1,-2.1, None,-1.9, None, None,2022-11-19 19:00:00, None, None,47
-2.1,-2.2, None,-1.9, None, None,2022-11-19 20:00:00, None, None,47
-2.3,-2.3, None,-1.9, None, None,2022-11-19 21:00:00, None, None,47
-2.7,-2.7, None,-1.9, None, None,2022-11-19 22:00:00, None, None,47
-2.7,-2.7, None,-1.9, None, None,2022-11-19 23:00:00, None, None,47
-2.3,-2.8, None,-1.9, None, None,2022-11-20 00:00:00, None, None,47
-2.6,-2.8, None,-1.9, None, None,2022-11-20 01:00:00, None, None,47
-2.7,-2.9, None,-1.9, None, None,2022-11-20 02:00:00, None, None,47
-2.3,-2.9, None,-1.9, None, None,2022-11-20 03:00:00, None, None,47
-2.0,-2.9, None,-1.8, None, None,2022-11-20 04:00:00, None, None,47
-2.2,-2.9, None,-1.8, None, None,2022-11-20 05:00:00, None, None,47
-2.5,-2.9, None,-1.8, None, None,2022-11-20 06:00:00, None, None,47
-2.2,-2.5, None,-2.2, None, None,2022-11-20 07:00:00, None, None,47
-2.1,-2.5, None,-1.9, None, None,2022-11-20 08:00:00, None, None,47
-2.0,-2.5, None,-1.9, None, None,2022-11-20 09:00:00, None, None,47
-1.6,-2.5, None,-1.6, None, None,2022-11-20 10:00:00, None, None,47
-0.9,-2.5, None,-0.6, None, None,2022-11-20 11:00:00, None, None,47
-0.3,-2.5, None,-0.3, None, None,2022-11-20 12:00:00, None, None,47
0.9,-2.5, None,0.9, None, None,2022-11-20 13:00:00, None, None,47
1.3,-2.5, None,1.4, None, None,2022-11-20 14:00:00, None, None,47
1.6,-2.5, None,1.6, None, None,2022-11-20 15:00:00, None, None,47
1.8,-2.5, None,2.4, None, None,2022-11-20 16:00:00, None, None,47
1.4,-2.5, None,2.4, None, None,2022-11-20 17:00:00, None, None,47
1.2,-2.5, None,2.4, None, None,2022-11-20 18:00:00, None, None,47
1.6,1.2, None,1.7, None, None,2022-11-20 19:00:00, None, None,47
1.5,1.2, None,1.8, None, None,2022-11-20 20:00:00, None, None,47
2.1,1.2, None,2.1, None, None,2022-11-20 21:00:00, None, None,47
2.1,1.2, None,2.4, None, None,2022-11-20 22:00:00, None, None,47
1.8,1.2, None,2.4, None, None,2022-11-20 23:00:00, None, None,47
2.2,1.2, None,2.7, None, None,2022-11-21 00:00:00, None, None,47
2.1,1.2, None,2.7, None, None,2022-11-21 01:00:00, None, None,47
2.1,1.2, None,2.7, None, None,2022-11-21 02:00:00, None, None,47
1.9,1.2, None,2.7, None, None,2022-11-21 03:00:00, None, None,47
1.8,1.2, None,2.7, None, None,2022-11-21 04:00:00, None, None,47
2.0,1.2, None,2.7, None, None,2022-11-21 05:00:00, None, None,47
1.7,1.2, None,2.7, None, None,2022-11-21 06:00:00, None, None,47
2.0,1.5, None,2.0, None, None,2022-11-21 07:00:00, None, None,47
1.6,1.5, None,2.0, None, None,2022-11-21 08:00:00, None, None,47
1.7,1.5, None,2.0, None, None,2022-11-21 09:00:00, None, None,47
2.0,1.5, None,2.4, None, None,2022-11-21 10:00:00, None, None,47
2.4,1.4, None,2.4, None, None,2022-11-21 11:00:00, None, None,47
2.4,1.4, None,2.9, None, None,2022-11-21 12:00:00, None, None,47
3.4,1.4, None,3.5, None, None,2022-11-21 13:00:00, None, None,47
3.9,1.4, None,3.9, None, None,2022-11-21 14:00:00, None, None,47
4.1,1.4, None,4.1, None, None,2022-11-21 15:00:00, None, None,47
3.7,1.4, None,4.3, None, None,2022-11-21 16:00:00, None, None,47
2.8,1.4, None,4.3, None, None,2022-11-21 17:00:00, None, None,47
2.3,1.4, None,4.3, None, None,2022-11-21 18:00:00, None, None,47
2.4,1.7, None,2.5, None, None,2022-11-21 19:00:00, None, None,47
1.0,1.1, None,2.5, None, None,2022-11-21 20:00:00, None, None,47
1.0,0.9, None,2.5, None, None,2022-11-21 21:00:00, None, None,47
1.1,0.9, None,2.5, None, None,2022-11-21 22:00:00, None, None,47
1.0,0.9, None,2.5, None, None,2022-11-21 23:00:00, None, None,47
0.9,0.9, None,2.5, None, None,2022-11-22 00:00:00, None, None,47
1.3,0.8, None,2.5, None, None,2022-11-22 01:00:00, None, None,47
1.2,0.8, None,2.5, None, None,2022-11-22 02:00:00, None, None,47
1.2,0.8, None,2.5, None, None,2022-11-22 03:00:00, None, None,47
0.9,0.8, None,2.5, None, None,2022-11-22 04:00:00, None, None,47
1.1,0.7, None,2.5, None, None,2022-11-22 05:00:00, None, None,47
1.1,0.7, None,2.5, None, None,2022-11-22 06:00:00, None, None,47
0.8,0.7, None,1.1, None, None,2022-11-22 07:00:00, None, None,47
0.9,0.6, None,1.1, None, None,2022-11-22 08:00:00, None, None,47
1.1,0.6, None,1.1, None, None,2022-11-22 09:00:00, None, None,47
0.9,0.6, None,1.2, None, None,2022-11-22 10:00:00, None, None,47
0.3,0.3, None,1.2, None, None,2022-11-22 11:00:00, None, None,47
0.2,0.1, None,1.2, None, None,2022-11-22 12:00:00, None, None,47
0.5,0.1, None,1.2, None, None,2022-11-22 13:00:00, None, None,47
0.3,0.1, None,1.2, None, None,2022-11-22 14:00:00, None, None,47
0.2,0.1, None,1.2, None, None,2022-11-22 15:00:00, None, None,47
0.5,0.1, None,1.2, None, None,2022-11-22 16:00:00, None, None,47
0.8,0.1, None,1.2, None, None,2022-11-22 17:00:00, None, None,47
0.1,0.1, None,1.2, None, None,2022-11-22 18:00:00, None, None,47
-0.3,-0.6, None,0.2, None, None,2022-11-22 19:00:00, None, None,47
0.4,-0.6, None,0.4, None, None,2022-11-22 20:00:00, None, None,47
0.1,-0.6, None,0.5, None, None,2022-11-22 21:00:00, None, None,47
-0.3,-0.6, None,0.5, None, None,2022-11-22 22:00:00, None, None,47
0.2,-0.7, None,0.5, None, None,2022-11-22 23:00:00, None, None,47
0.2,-0.7, None,0.5, None, None,2022-11-23 00:00:00, None, None,47
0.1,-0.7, None,0.5, None, None,2022-11-23 01:00:00, None, None,47
0.3,-0.7, None,0.5, None, None,2022-11-23 02:00:00, None, None,47
0.5,-0.7, None,0.5, None, None,2022-11-23 03:00:00, None, None,47
0.3,-0.7, None,0.7, None, None,2022-11-23 04:00:00, None, None,47
0.6,-0.7, None,0.7, None, None,2022-11-23 05:00:00, None, None,47
0.0,-0.7, None,0.7, None, None,2022-11-23 06:00:00, None, None,47
-2.1,-2.0, None,0.2, None, None,2022-11-23 07:00:00, None, None,47
-0.8,-2.4, None,0.2, None, None,2022-11-23 08:00:00, None, None,47
-1.4,-2.4, None,0.3, None, None,2022-11-23 09:00:00, None, None,47
-1.7,-2.4, None,0.3, None, None,2022-11-23 10:00:00, None, None,47
-2.0,-2.4, None,0.3, None, None,2022-11-23 11:00:00, None, None,47
-1.4,-2.4, None,0.3, None, None,2022-11-23 12:00:00, None, None,47
-1.0,-2.4, None,0.3, None, None,2022-11-23 13:00:00, None, None,47
-1.3,-2.4, None,0.3, None, None,2022-11-23 14:00:00, None, None,47
-1.0,-2.4, None,0.3, None, None,2022-11-23 15:00:00, None, None,47
-0.7,-2.4, None,0.3, None, None,2022-11-23 16:00:00, None, None,47
-0.8,-2.4, None,0.3, None, None,2022-11-23 17:00:00, None, None,47
-1.0,-2.4, None,0.3, None, None,2022-11-23 18:00:00, None, None,47
-1.2,-1.2, None,-1.0, None, None,2022-11-23 19:00:00, None, None,47
-1.4,-1.4, None,-1.0, None, None,2022-11-23 20:00:00, None, None,47
-1.4,-1.4, None,-1.0, None, None,2022-11-23 21:00:00, None, None,47
-1.7,-1.8, None,-1.0, None, None,2022-11-23 22:00:00, None, None,47
-1.6,-1.8, None,-1.0, None, None,2022-11-23 23:00:00, None, None,47
-1.5,-1.8, None,-1.0, None, None,2022-11-24 00:00:00, None, None,47
-1.8,-1.9, None,-1.0, None, None,2022-11-24 01:00:00, None, None,47
-1.6,-1.9, None,-1.0, None, None,2022-11-24 02:00:00, None, None,47
-1.6,-1.9, None,-1.0, None, None,2022-11-24 03:00:00, None, None,47
-1.5,-1.9, None,-1.0, None, None,2022-11-24 04:00:00, None, None,47
2.0,-1.9, None,2.4, None, None,2022-11-24 05:00:00, None, None,47
2.0,-1.9, None,2.4, None, None,2022-11-24 06:00:00, None, None,47
1.5,1.0, None,2.1, None, None,2022-11-24 07:00:00, None, None,47
1.5,1.0, None,2.1, None, None,2022-11-24 08:00:00, None, None,47
1.2,1.0, None,2.1, None, None,2022-11-24 09:00:00, None, None,47
0.5,0.5, None,2.1, None, None,2022-11-24 10:00:00, None, None,47
-0.7,-0.6, None,2.1, None, None,2022-11-24 11:00:00, None, None,47
-2.6,-2.8, None,2.1, None, None,2022-11-24 12:00:00, None, None,47
-3.0,-3.0, None,2.1, None, None,2022-11-24 13:00:00, None, None,47
-3.3,-3.3, None,2.1, None, None,2022-11-24 14:00:00, None, None,47
-3.5,-3.5, None,2.1, None, None,2022-11-24 15:00:00, None, None,47
-4.2,-4.2, None,2.1, None, None,2022-11-24 16:00:00, None, None,47
-4.6,-4.6, None,2.1, None, None,2022-11-24 17:00:00, None, None,47
-7.7,-7.9, None,2.1, None, None,2022-11-24 18:00:00, None, None,47
-8.9,-9.2, None,-7.6, None, None,2022-11-24 19:00:00, None, None,47
-8.2,-9.2, None,-7.6, None, None,2022-11-24 20:00:00, None, None,47
-9.8,-9.7, None,-7.6, None, None,2022-11-24 21:00:00, None, None,47
-10.0,-10.9, None,-7.6, None, None,2022-11-24 22:00:00, None, None,47
-9.2,-10.9, None,-7.6, None, None,2022-11-24 23:00:00, None, None,47
-7.9,-10.9, None,-7.6, None, None,2022-11-25 00:00:00, None, None,47
-6.9,-10.9, None,-6.9, None, None,2022-11-25 01:00:00, None, None,47
-6.7,-10.9, None,-6.4, None, None,2022-11-25 02:00:00, None, None,47
-6.5,-10.9, None,-6.4, None, None,2022-11-25 03:00:00, None, None,47
-6.2,-10.9, None,-6.2, None, None,2022-11-25 04:00:00, None, None,47
-7.5,-10.9, None,-6.2, None, None,2022-11-25 05:00:00, None, None,47
-5.9,-10.9, None,-5.3, None, None,2022-11-25 06:00:00, None, None,47
-6.2,-7.2, None,-5.6, None, None,2022-11-25 07:00:00, None, None,47
-8.5,-8.7, None,-5.6, None, None,2022-11-25 08:00:00, None, None,47
-8.7,-9.7, None,-5.6, None, None,2022-11-25 09:00:00, None, None,47
-8.1,-9.8, None,-5.6, None, None,2022-11-25 10:00:00, None, None,47
-6.5,-9.8, None,-5.6, None, None,2022-11-25 11:00:00, None, None,47
-5.4,-9.8, None,-5.5, None, None,2022-11-25 12:00:00, None, None,47
-5.8,-9.8, None,-5.3, None, None,2022-11-25 13:00:00, None, None,47
-4.3,-9.8, None,-3.9, None, None,2022-11-25 14:00:00, None, None,47
