air_temp,min_air_temp_snc_last_reset,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,snw_dpth,dwpt_temp,week_of_year
-9.1,-9.6, 0.0,-7.3,38.0,2022-11-19 00:00:00, 47.0,-20.0,47
-9.3,-9.6, 0.0,-7.3,38.0,2022-11-19 01:00:00, 47.0,-20.0,47
-9.5,-9.7, 0.0,-7.3,39.0,2022-11-19 02:00:00, 47.0,-20.0,47
-9.3,-9.7, 0.0,-7.3,37.0,2022-11-19 03:00:00, 47.0,-20.0,47
-10.3,-10.6, 0.0,-7.3,43.0,2022-11-19 04:00:00, 47.0,-20.0,47
-10.0,-11.0, 1.0,-7.3,40.0,2022-11-19 05:00:00, 47.0,-20.0,47
-10.9,-11.0, -1.0,-7.3,43.0,2022-11-19 06:00:00, 47.0,-20.0,47
-10.3,-10.9, 0.0,-10.2,40.0,2022-11-19 07:00:00, 47.0,-20.0,47
-9.3,-10.9, 0.0,-9.3,43.0,2022-11-19 08:00:00, 47.0,-19.0,47
-8.2,-10.9, -1.0,-8.1,40.0,2022-11-19 09:00:00, 46.0,-18.0,47
-6.4,-10.9, 0.0,-6.0,39.0,2022-11-19 10:00:00, 46.0,-17.0,47
-5.9,-10.9, 0.0,-5.5,38.0,2022-11-19 11:00:00, 46.0,-17.0,47
-5.8,-10.9, 0.0,-5.1,33.0,2022-11-19 12:00:00, 46.0,-18.0,47
-6.8,-10.9, 0.0,-5.1,36.0,2022-11-19 13:00:00, 46.0,-18.0,47
-6.2,-10.9, 0.0,-5.1,37.0,2022-11-19 14:00:00, 46.0,-17.0,47
-6.2,-10.9, 0.0,-5.1,37.0,2022-11-19 15:00:00, 46.0,-17.0,47
-6.8,-10.9, 0.0,-5.1,38.0,2022-11-19 16:00:00, 46.0,-17.0,47
-6.7,-10.9, 0.0,-5.1,36.0,2022-11-19 17:00:00, 46.0,-18.0,47
-6.8,-10.9, 0.0,-5.1,35.0,2022-11-19 18:00:00, 46.0,-18.0,47
-7.0,-7.2, 0.0,-6.7,35.0,2022-11-19 19:00:00, 46.0,-19.0,47
-6.8,-7.2, 0.0,-6.6,33.0,2022-11-19 20:00:00, 46.0,-19.0,47
-7.1,-7.5, 0.0,-6.4,34.0,2022-11-19 21:00:00, 46.0,-19.0,47
-6.0,-7.5, 0.0,-5.9,31.0,2022-11-19 22:00:00, 46.0,-19.0,47
-6.7,-7.5, 0.0,-5.9,32.0,2022-11-19 23:00:00, 46.0,-19.0,47
-6.6,-7.5, 0.0,-5.9,33.0,2022-11-20 00:00:00, 46.0,-18.0,47
-6.8,-7.5, 0.0,-5.9,34.0,2022-11-20 01:00:00, 46.0,-18.0,47
-6.8,-7.5, 0.0,-5.9,34.0,2022-11-20 02:00:00, 46.0,-19.0,47
-6.5,-7.5, 0.0,-5.9,33.0,2022-11-20 03:00:00, 46.0,-19.0,47
-6.0,-7.5, 0.0,-5.9,30.0,2022-11-20 04:00:00, 46.0,-19.0,47
-6.9,-7.5, 0.0,-5.9,36.0,2022-11-20 05:00:00, 46.0,-18.0,47
-6.6,-7.5, 0.0,-5.9,34.0,2022-11-20 06:00:00, 46.0,-18.0,47
-6.5,-7.1, 0.0,-6.4,33.0,2022-11-20 07:00:00, 46.0,-19.0,47
-5.6,-7.1, 0.0,-5.5,32.0,2022-11-20 08:00:00, 46.0,-18.0,47
-4.5,-7.1, 0.0,-4.5,29.0,2022-11-20 09:00:00, 46.0,-19.0,47
-3.2,-7.1, 0.0,-3.3,26.0,2022-11-20 10:00:00, 46.0,-18.0,47
-3.8,-7.1, 0.0,-3.0,30.0,2022-11-20 11:00:00, 46.0,-17.0,47
-2.3,-7.1, 0.0,-2.2,26.0,2022-11-20 12:00:00, 45.0,-17.0,47
-1.7,-7.1, 0.0,-1.6,36.0,2022-11-20 13:00:00, 45.0,-14.0,47
-4.3,-7.1, 0.0,-1.6,33.0,2022-11-20 14:00:00, 45.0,-16.0,47
-4.8,-7.1, 0.0,-1.6,38.0,2022-11-20 15:00:00, 45.0,-15.0,47
-4.8,-7.1, 0.0,-1.6,38.0,2022-11-20 16:00:00, 45.0,-16.0,47
-6.0,-7.1, 0.0,-1.6,43.0,2022-11-20 17:00:00, 45.0,-15.0,47
-7.0,-7.4, 1.0,-1.6,47.0,2022-11-20 18:00:00, 45.0,-16.0,47
-7.1,-7.3, 0.0,-6.8,49.0,2022-11-20 19:00:00, 45.0,-15.0,47
-8.2,-8.7, 0.0,-6.7,53.0,2022-11-20 20:00:00, 45.0,-15.0,47
-7.5,-8.7, 0.0,-6.7,51.0,2022-11-20 21:00:00, 45.0,-15.0,47
