pcpn_amt_pst24hrs,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,snw_dpth,dwpt_temp,stn_pres,week_of_year
None,-11.2,-14.7, 1030.4, 0.1, 0.0,-10.8,89.0,2022-11-19 00:00:00, 36.0,-12.0, 930.0,47
None,-10.4,-14.7, 1030.3, 0.0, 0.0,-10.2,90.0,2022-11-19 01:00:00, 37.0,-11.0, 930.0,47
None,-9.8,-14.7, 1028.9, 0.0, 0.0,-9.6,90.0,2022-11-19 02:00:00, 37.0,-11.0, 929.0,47
None,-9.3,-14.7, 1027.7, 0.1, 0.0,-9.3,91.0,2022-11-19 03:00:00, 37.0,-10.0, 928.0,47
None,-9.8,-14.7, 1028.1, 0.0, 0.0,-9.1,91.0,2022-11-19 04:00:00, 37.0,-11.0, 928.0,47
None,-9.0,-14.7, 1027.0, 0.0, 0.0,-8.8,90.0,2022-11-19 05:00:00, 36.0,-11.0, 927.0,47
None,-9.1,-14.7, 1027.2, 0.0, 0.0,-8.8,92.0,2022-11-19 06:00:00, 37.0,-10.0, 927.0,47
None,-9.8,-9.8, 1026.3, 0.0, -1.0,-8.9,91.0,2022-11-19 07:00:00, 36.0,-10.0, 926.0,47
None,-8.9,-9.8, 1026.3, 0.0, 0.0,-8.9,92.0,2022-11-19 08:00:00, 36.0,-10.0, 926.0,47
None,-8.4,-9.8, 1026.2, 0.0, 0.0,-8.3,91.0,2022-11-19 09:00:00, 36.0,-10.0, 926.0,47
None,-7.9,-9.8, 1025.0, 0.1, 0.0,-7.6,87.0,2022-11-19 10:00:00, 36.0,-9.0, 925.0,47
None,-7.0,-9.8, 1024.8, 0.1, 0.0,-7.0,85.0,2022-11-19 11:00:00, 36.0,-9.0, 925.0,47
None,-6.0,-9.8, 1024.5, 0.0, 0.0,-5.8,79.0,2022-11-19 12:00:00, 37.0,-8.0, 925.0,47
None,-4.1,-9.8, 1023.1, 0.0, 0.0,-4.1,70.0,2022-11-19 13:00:00, 37.0,-8.0, 924.0,47
None,-3.4,-9.8, 1022.9, -0.1, -1.0,-3.2,70.0,2022-11-19 14:00:00, 36.0,-8.0, 924.0,47
None,-3.0,-9.8, 1022.8, -0.3, 0.0,-2.9,69.0,2022-11-19 15:00:00, 36.0,-7.0, 924.0,47
None,-2.9,-9.8, 1022.9, 0.3, 1.0,-2.8,71.0,2022-11-19 16:00:00, 36.0,-7.0, 924.0,47
None,-3.5,-9.8, 1021.7, -0.1, -1.0,-2.8,73.0,2022-11-19 17:00:00, 36.0,-7.0, 923.0,47
None,-3.6,-9.8, 1021.8, 0.1, 1.0,-2.8,77.0,2022-11-19 18:00:00, 37.0,-6.0, 923.0,47
None,-3.5,-3.9, 1020.7, 0.0, 0.0,-3.4,81.0,2022-11-19 19:00:00, 36.0,-6.0, 922.0,47
None,-3.1,-3.9, 1020.6, 0.0, 0.0,-3.0,80.0,2022-11-19 20:00:00, 36.0,-6.0, 922.0,47
None,-3.2,-3.9, 1020.5, 0.1, 0.0,-3.0,83.0,2022-11-19 21:00:00, 36.0,-6.0, 922.0,47
None,-3.1,-3.9, 1020.5, 0.0, 0.0,-3.0,90.0,2022-11-19 22:00:00, 36.0,-5.0, 922.0,47
None,-3.3,-3.9, 1019.3, 0.0, 0.0,-3.0,91.0,2022-11-19 23:00:00, 36.0,-4.0, 921.0,47
None,-3.0,-3.9, 1019.1, 0.0, 0.0,-2.9,93.0,2022-11-20 00:00:00, 36.0,-3.0, 921.0,47
None,-2.7,-3.9, 1018.9, 0.0, 0.0,-2.6,94.0,2022-11-20 01:00:00, 36.0,-4.0, 921.0,47
None,-2.4,-3.9, 1018.8, 0.0, 0.0,-2.4,92.0,2022-11-20 02:00:00, 36.0,-3.0, 921.0,47
None,-2.3,-3.9, 1018.7, 0.1, 0.0,-2.1,93.0,2022-11-20 03:00:00, 36.0,-3.0, 921.0,47
None,-3.0,-3.9, 1018.8, 0.0, 0.0,-2.1,96.0,2022-11-20 04:00:00, 36.0,-4.0, 921.0,47
None,-3.0,-3.9, 1018.9, 0.0, 0.0,-2.1,97.0,2022-11-20 05:00:00, 36.0,-4.0, 921.0,47
None,-2.6,-3.9, 1018.8, 0.0, 0.0,-2.1,95.0,2022-11-20 06:00:00, 36.0,-3.0, 921.0,47
None,-2.2,-2.8, 1017.7, 0.1, 0.0,-2.1,92.0,2022-11-20 07:00:00, 36.0,-3.0, 920.0,47
None,-2.1,-2.9, 1017.6, 0.0, 0.0,-1.9,91.0,2022-11-20 08:00:00, 36.0,-3.0, 920.0,47
None,-1.8,-2.9, 1017.6, 0.0, 0.0,-1.7,91.0,2022-11-20 09:00:00, 36.0,-3.0, 920.0,47
None,-1.6,-2.9, 1017.6, -0.1, 0.0,-1.4,90.0,2022-11-20 10:00:00, 36.0,-3.0, 920.0,47
None,-1.3,-2.9, 1018.7, 0.0, 0.0,-1.4,91.0,2022-11-20 11:00:00, 36.0,-3.0, 921.0,47
None,-1.4,-2.9, 1017.5, 0.0, 0.0,-1.2,91.0,2022-11-20 12:00:00, 36.0,-3.0, 920.0,47
None,-0.7,-2.9, 1017.4, 0.0, 0.0,-0.7,89.0,2022-11-20 13:00:00, 36.0,-2.0, 920.0,47
None,-0.5,-2.9, 1017.4, -0.1, 0.0,-0.4,87.0,2022-11-20 14:00:00, 36.0,-2.0, 920.0,47
