SolarRadiation,AirTemperature,Precipitation,Rain,WindSpeed,SnowDepth,time,WindDirection,RelativeHumidity,week_of_year
None,13.6, 0.0,0.0,5.6, None,2019-07-23 00:00:00,344.0,89.0,30
None,13.6, None,0.0,5.4, None,2019-07-23 00:15:00,335.0,88.0,30
None,13.6, None,0.0,5.9, None,2019-07-23 00:30:00,341.0,88.0,30
None,13.2, None,0.0,4.2, None,2019-07-23 00:45:00,337.0,89.0,30
None,13.1, 0.0,0.0,3.3, None,2019-07-23 01:00:00,338.0,90.0,30
None,12.8, None,0.0,4.7, None,2019-07-23 01:15:00,1.0,91.0,30
None,12.8, None,0.0,4.7, None,2019-07-23 01:30:00,345.0,91.0,30
None,12.8, None,0.0,3.5, None,2019-07-23 01:45:00,338.0,89.0,30
None,12.7, 1.0,0.0,3.6, None,2019-07-23 02:00:00,359.0,89.0,30
None,13.4, None,0.0,5.1, None,2019-07-23 02:15:00,343.0,84.0,30
None,13.6, None,0.0,4.7, None,2019-07-23 02:30:00,354.0,81.0,30
None,13.9, None,0.0,5.8, None,2019-07-23 02:45:00,319.0,80.0,30
None,13.7, 0.0,0.0,2.9, None,2019-07-23 03:00:00,331.0,81.0,30
None,13.7, None,0.0,5.1, None,2019-07-23 03:15:00,315.0,80.0,30
None,13.4, None,0.0,5.6, None,2019-07-23 03:30:00,320.0,83.0,30
None,13.0, None,0.0,3.4, None,2019-07-23 03:45:00,335.0,84.0,30
None,12.8, 0.0,0.0,4.5, None,2019-07-23 04:00:00,334.0,87.0,30
None,12.4, None,0.0,4.8, None,2019-07-23 04:15:00,340.0,89.0,30
None,12.1, None,0.0,4.9, None,2019-07-23 04:30:00,348.0,91.0,30
None,11.9, None,0.0,5.4, None,2019-07-23 04:45:00,346.0,92.0,30
None,11.8, 0.0,0.0,5.3, None,2019-07-23 05:00:00,350.0,92.0,30
None,11.8, None,0.0,4.9, None,2019-07-23 05:15:00,354.0,92.0,30
None,12.0, None,0.0,5.1, None,2019-07-23 05:30:00,342.0,92.0,30
None,11.9, None,0.0,5.8, None,2019-07-23 05:45:00,343.0,93.0,30
None,12.0, 0.0,0.0,4.1, None,2019-07-23 06:00:00,347.0,92.0,30
None,12.3, None,0.0,4.0, None,2019-07-23 06:15:00,323.0,90.0,30
None,12.5, None,0.0,3.0, None,2019-07-23 06:30:00,309.0,88.0,30
None,13.0, None,0.0,1.8, None,2019-07-23 06:45:00,309.0,86.0,30
None,14.7, 1.0,0.0,1.3, None,2019-07-23 07:00:00,256.0,78.0,30
None,16.5, None,0.0,1.2, None,2019-07-23 07:15:00,333.0,73.0,30
None,17.7, None,0.0,2.5, None,2019-07-23 07:30:00,254.0,67.0,30
None,18.6, None,0.0,3.2, None,2019-07-23 07:45:00,240.0,63.0,30
None,18.9, 0.0,0.0,4.1, None,2019-07-23 08:00:00,282.0,62.0,30
None,19.7, None,0.0,3.7, None,2019-07-23 08:15:00,264.0,57.0,30
None,19.7, None,0.0,5.0, None,2019-07-23 08:30:00,284.0,59.0,30
None,20.3, None,0.0,5.2, None,2019-07-23 08:45:00,293.0,57.0,30
None,20.8, 0.0,0.0,4.7, None,2019-07-23 09:00:00,220.0,56.0,30
None,20.7, None,0.0,5.3, None,2019-07-23 09:15:00,140.0,55.0,30
None,20.8, None,0.0,5.1, None,2019-07-23 09:30:00,213.0,55.0,30
None,20.7, None,0.0,5.1, None,2019-07-23 09:45:00,242.0,57.0,30
None,19.6, 1.0,0.0,4.5, None,2019-07-23 10:00:00,184.0,59.0,30
None,19.8, None,0.0,5.0, None,2019-07-23 10:15:00,174.0,59.0,30
None,20.9, None,0.0,5.8, None,2019-07-23 10:30:00,284.0,52.0,30
None,21.2, None,0.0,6.6, None,2019-07-23 10:45:00,193.0,54.0,30
None,21.7, -1.0,0.0,5.7, None,2019-07-23 11:00:00,223.0,53.0,30
None,21.3, None,0.0,9.1, None,2019-07-23 11:15:00,201.0,52.0,30
None,21.1, None,0.0,8.7, None,2019-07-23 11:30:00,208.0,52.0,30
None,20.4, None,0.0,9.1, None,2019-07-23 11:45:00,205.0,52.0,30
None,21.0, 0.0,0.0,7.6, None,2019-07-23 12:00:00,250.0,52.0,30
