WSPD_SCLR,time,week_of_year
4.17792,2018-04-02 00:00:00,14
3.42867,2018-04-02 01:00:00,14
1.99501,2018-04-02 02:00:00,14
2.60403,2018-04-02 03:00:00,14
1.93331,2018-04-02 04:00:00,14
2.86359,2018-04-02 05:00:00,14
3.72002,2018-04-02 06:00:00,14
4.61901,2018-04-02 07:00:00,14
4.11318,2018-04-02 08:00:00,14
5.11454,2018-04-02 09:00:00,14
3.97101,2018-04-02 10:00:00,14
1.73127,2018-04-02 11:00:00,14
1.45001,2018-04-02 12:00:00,14
1.42262,2018-04-02 13:00:00,14
1.27309,2018-04-02 14:00:00,14
2.23582,2018-04-02 15:00:00,14
2.7979,2018-04-02 16:00:00,14
3.098,2018-04-02 17:00:00,14
2.10114,2018-04-02 18:00:00,14
1.39676,2018-04-02 19:00:00,14
0.619378,2018-04-02 20:00:00,14
1.70618,2018-04-02 21:00:00,14
0.452181,2018-04-02 22:00:00,14
0.329273,2018-04-02 23:00:00,14
1.49461,2018-04-03 00:00:00,14
0.770702,2018-04-03 01:00:00,14
1.17379,2018-04-03 02:00:00,14
1.05114,2018-04-03 03:00:00,14
0.963471,2018-04-03 04:00:00,14
1.64469,2018-04-03 05:00:00,14
1.75406,2018-04-03 06:00:00,14
1.93286,2018-04-03 07:00:00,14
2.3548,2018-04-03 08:00:00,14
4.33345,2018-04-03 09:00:00,14
4.24715,2018-04-03 10:00:00,14
3.55027,2018-04-03 11:00:00,14
3.45111,2018-04-03 12:00:00,14
4.06309,2018-04-03 13:00:00,14
4.03945,2018-04-03 14:00:00,14
4.18344,2018-04-03 15:00:00,14
4.13013,2018-04-03 16:00:00,14
3.58801,2018-04-03 17:00:00,14
3.42881,2018-04-03 18:00:00,14
2.23983,2018-04-03 19:00:00,14
2.0245,2018-04-03 20:00:00,14
2.58313,2018-04-03 21:00:00,14
2.58736,2018-04-03 22:00:00,14
2.55252,2018-04-03 23:00:00,14
2.29666,2018-04-04 00:00:00,14
2.21086,2018-04-04 01:00:00,14
0.652032,2018-04-04 02:00:00,14
1.17629,2018-04-04 03:00:00,14
2.06111,2018-04-04 04:00:00,14
2.13979,2018-04-04 05:00:00,14
2.45265,2018-04-04 06:00:00,14
3.26776,2018-04-04 07:00:00,14
3.37596,2018-04-04 08:00:00,14
3.34046,2018-04-04 09:00:00,14
2.76571,2018-04-04 10:00:00,14
2.60383,2018-04-04 11:00:00,14
2.78249,2018-04-04 12:00:00,14
2.37682,2018-04-04 13:00:00,14
1.57798,2018-04-04 14:00:00,14
1.299,2018-04-04 15:00:00,14
0.583481,2018-04-04 16:00:00,14
0.544995,2018-04-04 17:00:00,14
0.0,2018-04-04 18:00:00,14
0.297785,2018-04-04 19:00:00,14
1.43161,2018-04-04 20:00:00,14
0.366563,2018-04-04 21:00:00,14
1.11548,2018-04-04 22:00:00,14
3.10465,2018-04-04 23:00:00,14
3.30089,2018-04-05 00:00:00,14
4.33052,2018-04-05 01:00:00,14
4.20136,2018-04-05 02:00:00,14
4.11554,2018-04-05 03:00:00,14
3.61586,2018-04-05 04:00:00,14
1.71514,2018-04-05 05:00:00,14
1.42592,2018-04-05 06:00:00,14
3.17662,2018-04-05 07:00:00,14
4.03436,2018-04-05 08:00:00,14
2.59942,2018-04-05 09:00:00,14
2.4679,2018-04-05 10:00:00,14
2.88603,2018-04-05 11:00:00,14
4.19316,2018-04-05 12:00:00,14
2.77601,2018-04-05 13:00:00,14
1.87568,2018-04-05 14:00:00,14
2.06504,2018-04-05 15:00:00,14
2.33893,2018-04-05 16:00:00,14
3.20455,2018-04-05 17:00:00,14
3.04398,2018-04-05 18:00:00,14
