AirTemp,ONE_DAY_PRECIPITATION,time,MIN_TEMP,MAX_TEMP,week_of_year
0.5, None,2021-04-16 00:00:00, None, None,16
-0.2, None,2021-04-16 00:15:00, None, None,16
-0.2, None,2021-04-16 00:30:00, None, None,16
-0.6, None,2021-04-16 00:45:00, None, None,16
-0.4, None,2021-04-16 01:00:00, None, None,16
-1.0, None,2021-04-16 01:15:00, None, None,16
-0.9, None,2021-04-16 01:30:00, None, None,16
-1.0, None,2021-04-16 01:45:00, None, None,16
-1.3, None,2021-04-16 02:00:00, None, None,16
-1.6, None,2021-04-16 02:15:00, None, None,16
-0.9, None,2021-04-16 02:30:00, None, None,16
-0.7, None,2021-04-16 02:45:00, None, None,16
-1.2, None,2021-04-16 03:00:00, None, None,16
-1.9, None,2021-04-16 03:15:00, None, None,16
-2.2, None,2021-04-16 03:30:00, None, None,16
-1.4, None,2021-04-16 03:45:00, None, None,16
-1.9, None,2021-04-16 04:00:00, None, None,16
-1.2, None,2021-04-16 04:15:00, None, None,16
-2.0, None,2021-04-16 04:30:00, None, None,16
-2.1, None,2021-04-16 04:45:00, None, None,16
-1.9, None,2021-04-16 05:00:00, None, None,16
-2.3, None,2021-04-16 05:15:00, None, None,16
-2.3, None,2021-04-16 05:30:00, None, None,16
-2.3, None,2021-04-16 05:45:00, None, None,16
-2.6, None,2021-04-16 06:00:00, None, None,16
-2.2, None,2021-04-16 06:15:00, None, None,16
-1.6, None,2021-04-16 06:30:00, None, None,16
-1.6, None,2021-04-16 06:45:00, None, None,16
-1.2, None,2021-04-16 07:00:00, None, None,16
-0.8, None,2021-04-16 07:15:00, None, None,16
0.1, None,2021-04-16 07:30:00, None, None,16
1.0, None,2021-04-16 07:45:00, None, None,16
1.3, None,2021-04-16 08:00:00, None, None,16
3.1, None,2021-04-16 08:15:00, None, None,16
3.7, None,2021-04-16 08:30:00, None, None,16
5.5, None,2021-04-16 08:45:00, None, None,16
6.0, None,2021-04-16 09:00:00, None, None,16
7.3, None,2021-04-16 09:15:00, None, None,16
9.0, None,2021-04-16 09:30:00, None, None,16
9.7, None,2021-04-16 09:45:00, None, None,16
10.9, None,2021-04-16 10:00:00, None, None,16
11.9, None,2021-04-16 10:15:00, None, None,16
13.1, None,2021-04-16 10:30:00, None, None,16
14.0, None,2021-04-16 10:45:00, None, None,16
14.7, None,2021-04-16 11:00:00, None, None,16
14.4, None,2021-04-16 11:15:00, None, None,16
16.3, None,2021-04-16 11:30:00, None, None,16
16.1, None,2021-04-16 11:45:00, None, None,16
16.3, None,2021-04-16 12:00:00, None, None,16
16.6, None,2021-04-16 12:15:00, None, None,16
17.6, None,2021-04-16 12:30:00, None, None,16
17.4, None,2021-04-16 12:45:00, None, None,16
18.2, None,2021-04-16 13:00:00, None, None,16
18.8, None,2021-04-16 13:15:00, None, None,16
20.0, None,2021-04-16 13:30:00, None, None,16
19.5, None,2021-04-16 13:45:00, None, None,16
19.3, None,2021-04-16 14:00:00, None, None,16
20.1, None,2021-04-16 14:15:00, None, None,16
20.8, None,2021-04-16 14:30:00, None, None,16
20.6, None,2021-04-16 14:45:00, None, None,16
19.1, None,2021-04-16 15:00:00, None, None,16
21.6, None,2021-04-16 15:15:00, None, None,16
20.9, None,2021-04-16 15:30:00, None, None,16
22.2, None,2021-04-16 15:45:00, None, None,16
20.6, None,2021-04-16 16:00:00, None, None,16
18.3, None,2021-04-16 16:15:00, None, None,16
19.4, None,2021-04-16 16:30:00, None, None,16
18.6, None,2021-04-16 16:45:00, None, None,16
14.3, None,2021-04-16 17:00:00, None, None,16
14.1, None,2021-04-16 17:15:00, None, None,16
13.2, None,2021-04-16 17:30:00, None, None,16
13.5, None,2021-04-16 17:45:00, None, None,16
10.5, None,2021-04-16 18:00:00, None, None,16
8.4, None,2021-04-16 18:15:00, None, None,16
6.5, None,2021-04-16 18:30:00, None, None,16
9.5, None,2021-04-16 18:45:00, None, None,16
9.8, None,2021-04-16 19:00:00, None, None,16
9.0, None,2021-04-16 19:15:00, None, None,16
7.5, None,2021-04-16 19:30:00, None, None,16
6.9, None,2021-04-16 19:45:00, None, None,16
4.6, None,2021-04-16 20:00:00, None, None,16
3.6, None,2021-04-16 20:15:00, None, None,16
3.0, None,2021-04-16 20:30:00, None, None,16
3.1, None,2021-04-16 20:45:00, None, None,16
2.6, None,2021-04-16 21:00:00, None, None,16
2.1, None,2021-04-16 21:15:00, None, None,16
1.6, None,2021-04-16 21:30:00, None, None,16
1.3, None,2021-04-16 21:45:00, None, None,16
1.1, None,2021-04-16 22:00:00, None, None,16
0.8, None,2021-04-16 22:15:00, None, None,16
0.9, None,2021-04-16 22:30:00, None, None,16
0.4, None,2021-04-16 22:45:00, None, None,16
0.3, None,2021-04-16 23:00:00, None, None,16
0.2, None,2021-04-16 23:15:00, None, None,16
0.8, None,2021-04-16 23:30:00, None, None,16
0.1, None,2021-04-16 23:45:00, None, None,16
0.2, None,2021-04-17 00:00:00, None, None,16
0.0, None,2021-04-17 00:15:00, None, None,16
0.4, None,2021-04-17 00:30:00, None, None,16
-0.2, None,2021-04-17 00:45:00, None, None,16
-0.7, None,2021-04-17 01:00:00, None, None,16
-0.4, None,2021-04-17 01:15:00, None, None,16
-0.3, None,2021-04-17 01:30:00, None, None,16
-0.5, None,2021-04-17 01:45:00, None, None,16
-0.5, None,2021-04-17 02:00:00, None, None,16
-1.0, None,2021-04-17 02:15:00, None, None,16
-1.2, None,2021-04-17 02:30:00, None, None,16
-0.3, None,2021-04-17 02:45:00, None, None,16
