AirTemp,ONE_DAY_PRECIPITATION,time,MIN_TEMP,MAX_TEMP,week_of_year
4.1, 0.0,2021-04-16 00:00:00, 0.7, 25.5,16
2.8, None,2021-04-16 01:00:00, None, None,16
2.2, None,2021-04-16 02:00:00, None, None,16
1.7, None,2021-04-16 03:00:00, None, None,16
1.2, None,2021-04-16 04:00:00, None, None,16
0.8, None,2021-04-16 05:00:00, None, None,16
0.7, None,2021-04-16 06:00:00, None, None,16
3.7, None,2021-04-16 07:00:00, None, None,16
10.1, None,2021-04-16 08:00:00, None, None,16
14.5, None,2021-04-16 09:00:00, None, None,16
17.7, None,2021-04-16 10:00:00, None, None,16
19.8, None,2021-04-16 11:00:00, None, None,16
22.8, None,2021-04-16 12:00:00, None, None,16
24.5, None,2021-04-16 13:00:00, None, None,16
24.7, None,2021-04-16 14:00:00, None, None,16
25.5, None,2021-04-16 15:00:00, None, None,16
24.8, None,2021-04-16 16:00:00, None, None,16
19.5, None,2021-04-16 17:00:00, None, None,16
18.5, None,2021-04-16 18:00:00, None, None,16
13.0, None,2021-04-16 19:00:00, None, None,16
10.6, None,2021-04-16 20:00:00, None, None,16
8.6, None,2021-04-16 21:00:00, None, None,16
6.9, None,2021-04-16 22:00:00, None, None,16
6.2, None,2021-04-16 23:00:00, None, None,16
4.7, 0.0,2021-04-17 00:00:00, 1.5, 25.8,16
3.7, None,2021-04-17 01:00:00, None, None,16
3.0, None,2021-04-17 02:00:00, None, None,16
2.4, None,2021-04-17 03:00:00, None, None,16
2.2, None,2021-04-17 04:00:00, None, None,16
1.6, None,2021-04-17 05:00:00, None, None,16
1.5, None,2021-04-17 06:00:00, None, None,16
4.3, None,2021-04-17 07:00:00, None, None,16
10.4, None,2021-04-17 08:00:00, None, None,16
15.1, None,2021-04-17 09:00:00, None, None,16
19.1, None,2021-04-17 10:00:00, None, None,16
21.3, None,2021-04-17 11:00:00, None, None,16
23.7, None,2021-04-17 12:00:00, None, None,16
24.8, None,2021-04-17 13:00:00, None, None,16
25.7, None,2021-04-17 14:00:00, None, None,16
25.8, None,2021-04-17 15:00:00, None, None,16
25.6, None,2021-04-17 16:00:00, None, None,16
20.9, None,2021-04-17 17:00:00, None, None,16
19.0, None,2021-04-17 18:00:00, None, None,16
13.7, None,2021-04-17 19:00:00, None, None,16
11.2, None,2021-04-17 20:00:00, None, None,16
9.2, None,2021-04-17 21:00:00, None, None,16
7.7, None,2021-04-17 22:00:00, None, None,16
6.5, None,2021-04-17 23:00:00, None, None,16
6.0, 0.0,2021-04-18 00:00:00, 2.4, 25.7,16
4.9, None,2021-04-18 01:00:00, None, None,16
3.8, None,2021-04-18 02:00:00, None, None,16
3.5, None,2021-04-18 03:00:00, None, None,16
3.2, None,2021-04-18 04:00:00, None, None,16
2.7, None,2021-04-18 05:00:00, None, None,16
2.4, None,2021-04-18 06:00:00, None, None,16
5.5, None,2021-04-18 07:00:00, None, None,16
10.8, None,2021-04-18 08:00:00, None, None,16
16.0, None,2021-04-18 09:00:00, None, None,16
