time,HUMIDITY,week_of_year
2021-04-23 00:00:00,73.4,17
2021-04-23 01:00:00,65.4,17
2021-04-23 02:00:00,54.3,17
2021-04-23 03:00:00,69.6,17
2021-04-23 04:00:00,74.3,17
2021-04-23 05:00:00,75.4,17
2021-04-23 06:00:00,77.9,17
2021-04-23 07:00:00,67.1,17
2021-04-23 08:00:00,57.8,17
2021-04-23 09:00:00,48.8,17
2021-04-23 10:00:00,40.6,17
2021-04-23 11:00:00,36.7,17
2021-04-23 12:00:00,33.5,17
2021-04-23 13:00:00,33.1,17
2021-04-23 14:00:00,32.4,17
2021-04-23 15:00:00,31.5,17
2021-04-23 16:00:00,29.5,17
2021-04-23 17:00:00,30.8,17
2021-04-23 18:00:00,30.8,17
2021-04-23 19:00:00,34.7,17
2021-04-23 20:00:00,40.1,17
2021-04-23 21:00:00,41.5,17
2021-04-23 22:00:00,46.9,17
2021-04-23 23:00:00,53.6,17
2021-04-24 00:00:00,51.4,17
2021-04-24 01:00:00,50.4,17
2021-04-24 02:00:00,57.9,17
2021-04-24 03:00:00,59.4,17
2021-04-24 04:00:00,60.8,17
2021-04-24 05:00:00,54.9,17
2021-04-24 06:00:00,60.4,17
2021-04-24 07:00:00,56.4,17
2021-04-24 08:00:00,47.9,17
2021-04-24 09:00:00,44.9,17
2021-04-24 10:00:00,41.4,17
2021-04-24 11:00:00,39.6,17
2021-04-24 12:00:00,35.9,17
2021-04-24 13:00:00,32.8,17
2021-04-24 14:00:00,30.2,17
2021-04-24 15:00:00,29.1,17
2021-04-24 16:00:00,26.9,17
2021-04-24 17:00:00,24.9,17
2021-04-24 18:00:00,23.2,17
2021-04-24 19:00:00,24.3,17
2021-04-24 20:00:00,34.6,17
2021-04-24 21:00:00,48.6,17
2021-04-24 22:00:00,62.1,17
2021-04-24 23:00:00,64.9,17
2021-04-25 00:00:00,71.3,17
2021-04-25 01:00:00,71.2,17
2021-04-25 02:00:00,71.4,17
2021-04-25 03:00:00,77.8,17
2021-04-25 04:00:00,77.6,17
2021-04-25 05:00:00,80.1,17
2021-04-25 06:00:00,78.7,17
2021-04-25 07:00:00,70.0,17
2021-04-25 08:00:00,57.6,17
2021-04-25 09:00:00,40.3,17
2021-04-25 10:00:00,30.7,17
2021-04-25 11:00:00,22.0,17
2021-04-25 12:00:00,21.7,17
2021-04-25 13:00:00,20.0,17
2021-04-25 14:00:00,18.7,17
2021-04-25 15:00:00,17.9,17
2021-04-25 16:00:00,16.4,17
2021-04-25 17:00:00,15.2,17
2021-04-25 18:00:00,15.4,17
2021-04-25 19:00:00,17.6,17
2021-04-25 20:00:00,20.1,17
2021-04-25 21:00:00,21.8,17
2021-04-25 22:00:00,24.3,17
2021-04-25 23:00:00,32.8,17
2021-04-26 00:00:00,42.7,17
2021-04-26 01:00:00,45.7,17
2021-04-26 02:00:00,43.9,17
2021-04-26 03:00:00,51.3,17
2021-04-26 04:00:00,43.8,17
2021-04-26 05:00:00,42.9,17
2021-04-26 06:00:00,47.2,17
2021-04-26 07:00:00,46.9,17
2021-04-26 08:00:00,50.0,17
2021-04-26 09:00:00,47.7,17
2021-04-26 10:00:00,46.3,17
2021-04-26 11:00:00,44.6,17
2021-04-26 12:00:00,41.1,17
2021-04-26 13:00:00,38.1,17
2021-04-26 14:00:00,35.2,17
2021-04-26 15:00:00,33.5,17
2021-04-26 16:00:00,33.7,17
2021-04-26 17:00:00,33.8,17
2021-04-26 18:00:00,33.8,17
2021-04-26 19:00:00,41.3,17
2021-04-26 20:00:00,53.3,17
2021-04-26 21:00:00,56.2,17
2021-04-26 22:00:00,58.4,17
2021-04-26 23:00:00,57.9,17
2021-04-27 00:00:00,62.4,17
2021-04-27 01:00:00,76.4,17
2021-04-27 02:00:00,87.2,17
2021-04-27 03:00:00,85.5,17
2021-04-27 04:00:00,87.2,17
2021-04-27 05:00:00,84.4,17
2021-04-27 06:00:00,83.4,17
2021-04-27 07:00:00,84.4,17
2021-04-27 08:00:00,83.4,17
2021-04-27 09:00:00,78.7,17
2021-04-27 10:00:00,76.6,17
2021-04-27 11:00:00,73.1,17
2021-04-27 12:00:00,73.9,17
2021-04-27 13:00:00,72.9,17
2021-04-27 14:00:00,69.1,17
2021-04-27 15:00:00,68.2,17
2021-04-27 16:00:00,68.7,17
2021-04-27 17:00:00,69.0,17
2021-04-27 18:00:00,68.0,17
2021-04-27 19:00:00,70.9,17
2021-04-27 20:00:00,76.2,17
2021-04-27 21:00:00,79.4,17
2021-04-27 22:00:00,81.7,17
2021-04-27 23:00:00,83.0,17
2021-04-28 00:00:00,83.0,17
2021-04-28 01:00:00,81.4,17
2021-04-28 02:00:00,79.6,17
2021-04-28 03:00:00,79.5,17
2021-04-28 04:00:00,79.7,17
2021-04-28 05:00:00,79.6,17
2021-04-28 06:00:00,78.4,17
