air_temp,CURRENT_AIR_TEMPERATURE1,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,HEIGHT_OF_SNOW,time,snw_dpth,dwpt_temp,stn_pres,week_of_year
None,11.2, None, None, None, None, None,2017-08-27 00:00:00, None, None, None,35
None,11.74, None, None, None, None, None,2017-08-27 01:00:00, None, None, None,35
None,12.17, None, None, None, None, None,2017-08-27 02:00:00, None, None, None,35
None,12.23, None, None, None, None, None,2017-08-27 03:00:00, None, None, None,35
None,12.5, None, None, None, None, None,2017-08-27 04:00:00, None, None, None,35
None,12.21, None, None, None, None, None,2017-08-27 05:00:00, None, None, None,35
None,11.98, None, None, None, None, None,2017-08-27 06:00:00, None, None, None,35
None,11.82, None, None, None, None, None,2017-08-27 07:00:00, None, None, None,35
None,11.39, None, None, None, None, None,2017-08-27 08:00:00, None, None, None,35
None,11.79, None, None, None, None, None,2017-08-27 09:00:00, None, None, None,35
None,13.32, None, None, None, None, None,2017-08-27 10:00:00, None, None, None,35
None,14.15, None, None, None, None, None,2017-08-27 11:00:00, None, None, None,35
None,14.67, None, None, None, None, None,2017-08-27 12:00:00, None, None, None,35
None,14.98, None, None, None, None, None,2017-08-27 13:00:00, None, None, None,35
None,15.26, None, None, None, None, None,2017-08-27 14:00:00, None, None, None,35
None,15.01, None, None, None, None, None,2017-08-27 15:00:00, None, None, None,35
None,14.67, None, None, None, None, None,2017-08-27 16:00:00, None, None, None,35
None,14.35, None, None, None, None, None,2017-08-27 17:00:00, None, None, None,35
None,14.49, None, None, None, None, None,2017-08-27 18:00:00, None, None, None,35
None,14.05, None, None, None, None, None,2017-08-27 19:00:00, None, None, None,35
None,14.56, None, None, None, None, None,2017-08-27 21:00:00, None, None, None,35
None,14.48, None, None, None, None, None,2017-08-27 22:00:00, None, None, None,35
None,13.32, None, None, None, None, None,2017-08-27 23:00:00, None, None, None,35
None,12.94, None, None, None, None, None,2017-08-28 00:00:00, None, None, None,35
None,12.4, None, None, None, None, None,2017-08-28 01:00:00, None, None, None,35
None,12.86, None, None, None, None, None,2017-08-28 02:00:00, None, None, None,35
None,12.63, None, None, None, None, None,2017-08-28 03:00:00, None, None, None,35
None,11.99, None, None, None, None, None,2017-08-28 04:00:00, None, None, None,35
None,11.04, None, None, None, None, None,2017-08-28 05:00:00, None, None, None,35
None,11.78, None, None, None, None, None,2017-08-28 06:00:00, None, None, None,35
None,10.86, None, None, None, None, None,2017-08-28 07:00:00, None, None, None,35
None,10.78, None, None, None, None, None,2017-08-28 08:00:00, None, None, None,35
None,13.65, None, None, None, None, None,2017-08-28 09:00:00, None, None, None,35
None,15.16, None, None, None, None, None,2017-08-28 10:00:00, None, None, None,35
None,16.91, None, None, None, None, None,2017-08-28 11:00:00, None, None, None,35
None,18.87, None, None, None, None, None,2017-08-28 12:00:00, None, None, None,35
None,20.42, None, None, None, None, None,2017-08-28 13:00:00, None, None, None,35
None,20.09, None, None, None, None, None,2017-08-28 14:00:00, None, None, None,35
None,21.16, None, None, None, None, None,2017-08-28 15:00:00, None, None, None,35
None,18.35, None, None, None, None, None,2017-08-28 16:00:00, None, None, None,35
None,18.76, None, None, None, None, None,2017-08-28 17:00:00, None, None, None,35
None,19.29, None, None, None, None, None,2017-08-28 18:00:00, None, None, None,35
None,18.53, None, None, None, None, None,2017-08-28 19:00:00, None, None, None,35
None,19.06, None, None, None, None, None,2017-08-28 20:00:00, None, None, None,35
None,18.73, None, None, None, None, None,2017-08-28 21:00:00, None, None, None,35
None,18.27, None, None, None, None, None,2017-08-28 22:00:00, None, None, None,35
None,18.38, None, None, None, None, None,2017-08-28 23:00:00, None, None, None,35
None,16.99, None, None, None, None, None,2017-08-29 00:00:00, None, None, None,35
None,17.53, None, None, None, None, None,2017-08-29 01:00:00, None, None, None,35
None,17.28, None, None, None, None, None,2017-08-29 02:00:00, None, None, None,35
None,16.96, None, None, None, None, None,2017-08-29 03:00:00, None, None, None,35
None,17.1, None, None, None, None, None,2017-08-29 04:00:00, None, None, None,35
