CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,time,MINIMUM_AIR_TEMPERATURE,ACTUAL_WIND_SPEED,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,DEW_POINT,ATMOSPHERIC_PRESSURE,ACTUAL_WIND_DIRECTION,MAXIMUM_AIR_TEMPERATURE,PRECIPITATION_NEW,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None,15.6,19.36, None,2017-08-27 00:00:00, None, None, None, None, None, -8.0, None, None, None, None, None, None,35
None,15.63,19.29, None,2017-08-27 01:00:00, None, None, None, None, None, -8.0, None, None, None, None, None, None,35
None,15.36,19.54, None,2017-08-27 02:00:00, None, None, None, None, None, -8.0, None, None, None, None, None, None,35
None,15.18,19.6, None,2017-08-27 03:00:00, None, None, None, None, None, -8.0, None, None, None, None, None, None,35
None,15.21,19.47, None,2017-08-27 04:00:00, None, None, None, None, None, -8.0, None, None, None, None, None, None,35
None,15.62,19.12, None,2017-08-27 05:00:00, None, None, None, None, None, -8.0, None, None, None, None, None, None,35
None,15.79,18.95, None,2017-08-27 06:00:00, None, None, None, None, None, -8.0, None, None, None, None, None, None,35
None,15.86,18.81, None,2017-08-27 07:00:00, None, None, None, None, None, -8.0, None, None, None, None, None, None,35
None,18.62,18.04, None,2017-08-27 08:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None,35
None,21.14,16.75, None,2017-08-27 09:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None,35
None,21.3,16.65, None,2017-08-27 10:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None,35
None,22.57,16.15, None,2017-08-27 11:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None,35
None,23.37,15.55, None,2017-08-27 12:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None,35
None,23.48,15.39, None,2017-08-27 13:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None,35
None,24.41,15.11, None,2017-08-27 14:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None,35
None,24.97,15.07, None,2017-08-27 15:00:00, None, None, None, None, None, -3.0, None, None, None, None, None, None,35
None,26.21,14.81, None,2017-08-27 16:00:00, None, None, None, None, None, -3.0, None, None, None, None, None, None,35
None,26.34,14.78, None,2017-08-27 17:00:00, None, None, None, None, None, -3.0, None, None, None, None, None, None,35
None,25.34,14.96, None,2017-08-27 18:00:00, None, None, None, None, None, -3.0, None, None, None, None, None, None,35
None,24.9,15.09, None,2017-08-27 19:00:00, None, None, None, None, None, -3.0, None, None, None, None, None, None,35
None,23.05,15.52, None,2017-08-27 20:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None,35
None,20.14,16.39, None,2017-08-27 21:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None,35
None,19.75,16.63, None,2017-08-27 22:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None,35
None,19.32,16.82, None,2017-08-27 23:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None,35
None,19.18,16.86, None,2017-08-28 00:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None,35
None,19.52,16.76, None,2017-08-28 01:00:00, None, None, None, None, None, -6.0, None, None, None, None, None, None,35
None,19.8,16.25, None,2017-08-28 02:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None,35
None,19.58,16.32, None,2017-08-28 03:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None,35
None,19.34,16.33, None,2017-08-28 04:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None,35
None,19.15,16.33, None,2017-08-28 05:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None,35
None,19.21,16.25, None,2017-08-28 06:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None,35
None,19.35,16.33, None,2017-08-28 07:00:00, None, None, None, None, None, -7.0, None, None, None, None, None, None,35
None,21.56,15.79, None,2017-08-28 08:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None,35
None,23.34,15.25, None,2017-08-28 09:00:00, None, None, None, None, None, -5.0, None, None, None, None, None, None,35
None,24.89,14.79, None,2017-08-28 10:00:00, None, None, None, None, None, -4.0, None, None, None, None, None, None,35
None,25.2,14.88, None,2017-08-28 11:00:00, None, None, None, None, None, -3.0, None, None, None, None, None, None,35
None,25.32,14.78, None,2017-08-28 12:00:00, None, None, None, None, None, -3.0, None, None, None, None, None, None,35
None,25.36,14.71, None,2017-08-28 13:00:00, None, None, None, None, None, -3.0, None, None, None, None, None, None,35
None,25.87,14.55, None,2017-08-28 14:00:00, None, None, None, None, None, -3.0, None, None, None, None, None, None,35
None,26.38,14.4, None,2017-08-28 15:00:00, None, None, None, None, None, -3.0, None, None, None, None, None, None,35
None,27.14,14.05, None,2017-08-28 16:00:00, None, None, None, None, None, -3.0, None, None, None, None, None, None,35
