TempC,SolarRadiationWm,RH,Wetness,WindSpeedms,Pressurembar,Rainmm,GustSpeedms,time,WindDirection,DewPtC,week_of_year
-8.697,0.6,92.8,10.0,0.5,931.05, 0.0,4.03,2021-02-05 00:00:00, 282.2,-9.7,6
-8.864,0.6,92.6,11.76,0.0,931.45, 0.0,3.02,2021-02-05 01:00:00, 280.8,-9.9,6
-9.1,0.6,92.3,12.35,0.0,931.55, 0.0,2.01,2021-02-05 02:00:00, 276.6,-10.1,6
-9.168,0.6,92.2,12.35,0.0,932.35, 0.0,2.01,2021-02-05 03:00:00, 268.1,-10.2,6
-9.202,0.6,92.0,12.94,0.0,932.55, 0.0,0.5,2021-02-05 04:00:00, 280.8,-10.3,6
-9.235,0.6,92.0,13.53,0.0,933.05, 0.0,1.51,2021-02-05 05:00:00, 266.7,-10.3,6
-10.934,0.6,91.6,13.53,0.0,933.15, 0.0,2.01,2021-02-05 06:00:00, 276.6,-12.1,6
-11.29,0.6,91.1,14.12,0.0,933.35, 0.0,0.5,2021-02-05 07:00:00, 106.7,-12.5,6
-11.505,0.6,91.0,22.35,0.0,934.05, 0.0,1.01,2021-02-05 08:00:00, 96.9,-12.7,6
-10.934,14.4,90.8,25.88,0.0,934.85, 0.0,0.5,2021-02-05 09:00:00, 102.5,-12.2,6
-10.651,33.1,90.3,22.35,0.0,935.65, 0.0,2.01,2021-02-05 10:00:00, 120.7,-11.9,6
-8.331,65.6,90.4,8.24,0.0,936.15, 0.0,2.52,2021-02-05 11:00:00, 66.0,-9.6,6
-8.43,79.4,89.7,6.47,0.5,936.75, 0.0,3.52,2021-02-05 12:00:00, 286.4,-9.8,6
-7.608,216.9,87.4,5.88,1.01,937.15, 0.0,4.03,2021-02-05 13:00:00, 285.0,-9.3,6
-7.284,360.6,85.4,5.88,1.01,937.35, 0.0,4.03,2021-02-05 14:00:00, 293.4,-9.3,6
-8.597,95.6,85.7,5.88,1.01,937.45, 0.0,3.02,2021-02-05 15:00:00, 289.2,-10.6,6
-9.61,34.4,84.6,5.88,0.5,937.55, 0.0,3.02,2021-02-05 16:00:00, 314.5,-11.7,6
-11.469,0.6,83.6,5.88,0.0,937.45, 0.0,2.52,2021-02-05 17:00:00, 294.8,-13.7,6
-12.938,0.6,85.8,6.47,0.0,937.65, 0.0,1.01,2021-02-05 18:00:00, 262.5,-14.8,6
-13.734,0.6,86.7,4.12,0.0,937.65, 0.0,1.01,2021-02-05 19:00:00, 240.1,-15.5,6
-14.275,0.6,85.6,4.12,0.0,937.45, 0.0,0.5,2021-02-05 20:00:00, 247.1,-16.2,6
-14.12,0.6,85.7,3.53,0.0,937.25, 0.0,0.5,2021-02-05 21:00:00, 244.3,-16.0,6
-14.549,0.6,83.2,3.53,0.0,936.75, 0.0,2.01,2021-02-05 22:00:00, 262.5,-16.8,6
-14.786,0.6,83.4,3.53,0.0,936.25, 0.0,1.01,2021-02-05 23:00:00, 276.6,-17.0,6
-15.305,0.6,81.9,2.94,0.5,935.85, 0.0,3.02,2021-02-06 00:00:00, 303.2,-17.7,6
-15.954,0.6,83.4,2.94,0.0,935.55, 0.0,2.01,2021-02-06 01:00:00, 294.8,-18.1,6
-16.284,0.6,83.3,2.94,0.0,935.25, 0.0,1.51,2021-02-06 02:00:00, 280.8,-18.5,6
-16.618,0.6,84.3,2.94,0.0,935.05, 0.0,1.51,2021-02-06 03:00:00, 276.6,-18.7,6
-17.467,0.6,82.2,2.94,0.0,934.95, 0.0,2.52,2021-02-06 04:00:00, 283.6,-19.8,6
-18.652,0.6,80.6,2.35,0.0,934.95, 0.0,2.52,2021-02-06 05:00:00, 283.6,-21.2,6
-18.787,0.6,82.6,2.35,0.0,935.05, 0.0,0.5,2021-02-06 06:00:00, 289.2,-21.0,6
-19.331,0.6,79.7,2.35,0.5,935.35, 0.0,3.02,2021-02-06 07:00:00, 306.1,-22.0,6
-20.073,5.6,79.1,1.76,0.0,935.75, 0.0,3.02,2021-02-06 08:00:00, 280.8,-22.8,6
