station_observations
time, ONE_DAY_PRECIPITATION, MAX_TEMP, MIN_TEMP
2016-01-01 00:00:00, 0.0, 1.4, -4.7
2016-01-02 00:00:00, 0.0, 2.7, -4.2
2016-01-03 00:00:00, 0.0, -4.0, -12.7
2016-01-04 00:00:00, 0.0, -6.9, -13.5
2016-01-05 00:00:00, 1.8, -4.6, -14.6
2016-01-06 00:00:00, 0.0, -0.4, -7.0
2016-01-07 00:00:00, 0.0, -2.9, -9.0
2016-01-08 00:00:00, 0.0, -3.1, -9.6
2016-01-09 00:00:00, 0.0, -4.3, -9.6
2016-01-10 00:00:00, 0.0, -0.6, -8.2
2016-01-11 00:00:00, 0.0, -1.4, -6.4
2016-01-12 00:00:00, 4.7, -2.3, -6.1
2016-01-13 00:00:00, 5.3, -1.0, -9.9
2016-01-14 00:00:00, 0.0, -3.7, -10.3
2016-01-15 00:00:00, 1.1, -6.0, -11.8
2016-01-16 00:00:00, 7.6, -1.5, -6.7
2016-01-17 00:00:00, 7.4, -2.4, -6.1
2016-01-18 00:00:00, 4.6, -2.2, -7.0
2016-01-19 00:00:00, 1.8, -2.7, -8.7
2016-01-20 00:00:00, 2.9, -2.8, -9.4
2016-01-21 00:00:00, 35.1, 0.4, -5.8
2016-01-22 00:00:00, 16.0, 0.3, -6.8
2016-01-23 00:00:00, 0.0, -1.2, -10.0
2016-01-24 00:00:00, 0.0, -4.7, -10.7
2016-01-25 00:00:00, 7.3, -1.9, -10.2
2016-01-26 00:00:00, 3.6, 0.3, -7.9
2016-01-27 00:00:00, 26.2, 1.5, -4.9
2016-01-28 00:00:00, 29.6, -0.8, -8.9
2016-01-29 00:00:00, 2.8, -3.9, -8.8
2016-01-30 00:00:00, 1.6, -4.2, -9.4
2016-01-31 00:00:00, 8.4, -2.0, -11.8
2016-02-01 00:00:00, 2.5, -7.5, -14.5
2016-02-02 00:00:00, 0.0, 0.5, -14.7
2016-02-03 00:00:00, 3.0, -3.2, -12.0
2016-02-04 00:00:00, 4.5, -3.3, -8.8
2016-02-05 00:00:00, 37.6, -2.2, -6.8
2016-02-06 00:00:00, 0.0, -3.3, -10.8
2016-02-07 00:00:00, 0.0, 0.6, -9.7
