station_observations
time, ONE_DAY_PRECIPITATION, MAX_TEMP, MIN_TEMP
2016-01-01 00:00:00, 0.0, -5.5, -10.3
2016-01-02 00:00:00, 0.0, -7.8, -11.8
2016-01-03 00:00:00, 0.0, -8.6, -12.5
2016-01-04 00:00:00, 0.0, -5.0, -11.2
2016-01-05 00:00:00, 1.0, -5.6, -7.6
2016-01-06 00:00:00, 0.0, -2.9, -6.8
2016-01-07 00:00:00, 0.0, 0.4, -3.8
2016-01-08 00:00:00, 0.0, 2.1, -3.0
2016-01-09 00:00:00, 0.0, 0.9, -5.1
2016-01-10 00:00:00, 0.0, -1.8, -6.7
2016-01-11 00:00:00, 0.0, -1.9, -7.8
2016-01-12 00:00:00, 1.0, -0.2, -3.3
2016-01-13 00:00:00, 3.0, 2.1, -1.3
2016-01-14 00:00:00, 0.0, 4.0, -0.3
2016-01-15 00:00:00, 0.0, 3.8, -1.5
2016-01-16 00:00:00, 1.0, 0.6, -2.1
2016-01-17 00:00:00, 1.0, 1.6, 0.1
2016-01-18 00:00:00, 2.0, 4.1, 1.0
2016-01-19 00:00:00, 0.0, 3.7, 0.2
2016-01-20 00:00:00, 0.0, 4.5, -0.3
2016-01-21 00:00:00, 6.0, 1.6, 0.3
2016-01-22 00:00:00, 6.0, 4.6, 0.4
2016-01-23 00:00:00, 0.0, 3.7, 0.9
2016-01-24 00:00:00, 0.0, 3.7, -0.8
2016-01-25 00:00:00, 0.0, 4.2, -1.6
2016-01-26 00:00:00, 14.0, 4.2, 1.5
2016-01-27 00:00:00, 1.0, 4.8, 2.4
2016-01-28 00:00:00, 11.0, 7.3, 2.7
2016-01-29 00:00:00, 2.0, 3.9, 0.6
2016-01-30 00:00:00, 0.0, 5.2, 0.6
2016-01-31 00:00:00, 3.0, 3.5, 1.0
2016-02-01 00:00:00, 0.0, 3.5, -1.6
2016-02-02 00:00:00, 0.0, 2.2, -3.5
2016-02-03 00:00:00, 2.0, 0.0, -3.7
2016-02-04 00:00:00, 0.0, 3.8, -1.9
2016-02-05 00:00:00, 16.0, 5.4, 2.3
2016-02-06 00:00:00, 0.0, 7.5, 0.2
2016-02-07 00:00:00, 0.0, 9.3, 0.3
2016-02-08 00:00:00, 0.0, 5.2, 1.4
2016-02-09 00:00:00, 0.0, 7.3, -0.4
2016-02-10 00:00:00, 2.0, 4.0, 0.2
2016-02-11 00:00:00, 2.0, 5.6, 1.6
2016-02-12 00:00:00, 8.0, 5.6, 3.2
2016-02-13 00:00:00, 0.0, 7.8, 2.8
2016-02-14 00:00:00, 1.0, 7.8, 3.3
2016-02-15 00:00:00, 9.3, 8.1, 3.6
2016-02-16 00:00:00, 0.7, 12.3, 2.9
2016-02-17 00:00:00, 0.0, 6.4, 1.4
2016-02-18 00:00:00, 3.0, 8.8, 1.9
2016-02-19 00:00:00, 0.0, 7.9, 3.3
2016-02-20 00:00:00, 0.0, 11.6, 1.3
2016-02-21 00:00:00, 0.0, 3.3, -1.5
2016-02-22 00:00:00, 0.0, 8.9, 0.3
2016-02-23 00:00:00, 0.0, 6.4, -2.3
2016-02-24 00:00:00, 0.0, 8.1, -0.7
2016-02-25 00:00:00, 0.0, 8.3, -1.2
2016-02-26 00:00:00, 0.0, 10.4, -0.5
2016-02-27 00:00:00, 1.0, 15.1, 5.6
2016-02-28 00:00:00, 2.0, 6.8, 3.6
2016-02-29 00:00:00, 1.0, 10.8, 2.4
2016-03-01 00:00:00, 4.0, 3.3, 1.7
2016-03-02 00:00:00, 3.0, 10.5, 2.5
2016-03-03 00:00:00, 3.0, 9.9, 4.0
2016-03-04 00:00:00, 0.0, 10.5, 2.9
2016-03-05 00:00:00, 2.0, 13.6, 3.7
2016-03-06 00:00:00, 3.0, 11.8, 4.2
2016-03-07 00:00:00, 0.0, 8.1, 3.2
2016-03-08 00:00:00, 0.0, 9.3, 1.8
2016-03-09 00:00:00, 0.3, 8.1, 0.6
2016-03-10 00:00:00, 12.7, 9.6, 0.6
2016-03-11 00:00:00, 0.0, 8.9, 0.7
2016-03-12 00:00:00, 3.0, 9.0, 2.8
2016-03-13 00:00:00, 0.0, 9.2, 0.0
2016-03-14 00:00:00, 0.0, 10.7, 2.8
2016-03-15 00:00:00, 2.0, 11.5, 2.7
2016-03-16 00:00:00, 0.0, 11.2, 1.3
2016-03-17 00:00:00, 0.0, 11.7, -1.1
2016-03-18 00:00:00, 0.3, 10.9, -1.6
