station_observations
AirTemp, ONE_DAY_PRECIPITATION, time, MIN_TEMP, MAX_TEMP
None, 0.0, 2016-01-01 00:00:00, -3.4, 1.6
None, 0.0, 2016-01-02 00:00:00, -3.9, 1.6
None, 1.0, 2016-01-03 00:00:00, -2.9, 0.8
None, 0.0, 2016-01-04 00:00:00, -3.8, 1.1
None, 4.0, 2016-01-05 00:00:00, -5.5, 0.2
None, 3.0, 2016-01-06 00:00:00, -0.6, 2.6
None, 0.0, 2016-01-07 00:00:00, -2.2, 2.8
None, 0.0, 2016-01-08 00:00:00, -0.6, 1.7
None, 0.0, 2016-01-09 00:00:00, -0.5, 4.2
None, 0.0, 2016-01-10 00:00:00, -0.1, 4.6
None, 5.0, 2016-01-11 00:00:00, 0.0, 3.6
None, 32.7, 2016-01-12 00:00:00, 2.2, 7.2
None, 1.3, 2016-01-13 00:00:00, 1.0, 5.1
None, 0.0, 2016-01-14 00:00:00, 2.6, 5.7
None, 26.3, 2016-01-15 00:00:00, 0.2, 5.1
None, 24.7, 2016-01-16 00:00:00, 4.2, 8.2
None, 18.0, 2016-01-17 00:00:00, 5.1, 8.7
None, 9.0, 2016-01-18 00:00:00, 4.5, 8.4
None, 5.0, 2016-01-19 00:00:00, 1.0, 6.3
None, 15.3, 2016-01-20 00:00:00, 0.3, 7.0
None, 34.7, 2016-01-21 00:00:00, 5.2, 6.2
None, 6.0, 2016-01-22 00:00:00, 4.9, 7.2
None, 0.0, 2016-01-23 00:00:00, 2.0, 9.2
None, 0.0, 2016-01-24 00:00:00, 2.2, 6.8
None, 1.0, 2016-01-25 00:00:00, 5.0, 8.0
None, 18.3, 2016-01-26 00:00:00, 6.3, 7.6
None, 35.0, 2016-01-27 00:00:00, 6.9, 10.3
None, 7.7, 2016-01-28 00:00:00, 4.1, 11.6
None, 23.0, 2016-01-29 00:00:00, 2.5, 7.1
None, 7.0, 2016-01-30 00:00:00, 1.8, 6.0
None, 2.0, 2016-01-31 00:00:00, 1.4, 5.7
None, 0.0, 2016-02-01 00:00:00, -0.8, 5.7
None, 0.0, 2016-02-02 00:00:00, 2.2, 4.8
None, 21.8, 2016-02-03 00:00:00, 3.2, 5.2
None, 0.3, 2016-02-04 00:00:00, 3.6, 7.3
None, 32.0, 2016-02-05 00:00:00, 3.7, 8.0
None, 0.7, 2016-02-06 00:00:00, 0.8, 7.3
None, 0.0, 2016-02-07 00:00:00, 3.0, 5.7
None, 0.0, 2016-02-08 00:00:00, 2.5, 10.9
None, 0.0, 2016-02-09 00:00:00, 0.2, 9.1
None, 1.0, 2016-02-10 00:00:00, 3.7, 10.0
None, 9.6, 2016-02-11 00:00:00, 3.3, 7.4
None, 13.7, 2016-02-12 00:00:00, 5.1, 10.4
None, 2.7, 2016-02-13 00:00:00, 4.2, 7.1
None, 6.0, 2016-02-14 00:00:00, 4.6, 7.8
None, 25.0, 2016-02-15 00:00:00, 4.3, 7.5
None, 4.6, 2016-02-16 00:00:00, 5.4, 9.7
None, 10.4, 2016-02-17 00:00:00, 5.4, 6.3
None, 0.3, 2016-02-18 00:00:00, 5.8, 8.7
None, 20.7, 2016-02-19 00:00:00, 2.1, 8.2
None, 1.0, 2016-02-20 00:00:00, 1.4, 8.9
None, 0.0, 2016-02-21 00:00:00, 3.5, 6.6
None, 0.0, 2016-02-22 00:00:00, 0.1, 8.6
None, 0.0, 2016-02-23 00:00:00, -1.2, 7.8
None, 0.0, 2016-02-24 00:00:00, 2.0, 10.3
None, 0.0, 2016-02-25 00:00:00, -0.2, 11.9
None, 8.0, 2016-02-26 00:00:00, 3.7, 7.4
None, 0.0, 2016-02-27 00:00:00, 4.3, 9.3
None, 26.0, 2016-02-28 00:00:00, 3.6, 8.6
None, 3.0, 2016-02-29 00:00:00, 3.8, 8.0
None, 28.0, 2016-03-01 00:00:00, 2.2, 8.2
None, 21.0, 2016-03-02 00:00:00, 6.8, 9.3
None, 7.3, 2016-03-03 00:00:00, 4.1, 10.1
None, 33.3, 2016-03-04 00:00:00, 7.7, 10.6
None, 17.1, 2016-03-05 00:00:00, 5.8, 12.1
None, 12.4, 2016-03-06 00:00:00, 4.4, 9.8
None, 0.0, 2016-03-07 00:00:00, 2.6, 12.4
None, 9.3, 2016-03-08 00:00:00, 2.3, 7.3
None, 47.3, 2016-03-09 00:00:00, 0.3, 7.7
None, 16.4, 2016-03-10 00:00:00, 3.6, 11.0
None, 7.0, 2016-03-11 00:00:00, 3.6, 9.4
None, 6.0, 2016-03-12 00:00:00, 3.6, 9.0
