CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,snwfl_amt_pst1hr,stn_pres,week_of_year
None, 8.6, 17.81, None, None, None, None, 0.0, 0.0, 0.0, -14.0, None, 8.6, 8.6, 0.0, -14.0, None, None, 14.0, None, None, 18.0, None,2021-06-18 00:00:00, -6999.0, None, -6999.0, -6999.0,25
None, 8.32, 17.89, None, None, None, None, 0.0, 0.0, 0.0, -15.0, None, 8.3, 8.3, 0.0, -15.0, None, None, 14.0, None, None, 18.0, None,2021-06-18 01:00:00, -6999.0, None, -6999.0, -6999.0,25
None, 8.35, 17.94, None, None, None, None, 0.0, 0.0, 0.0, -15.0, None, 8.4, 8.2, 0.0, -15.0, None, None, 14.0, None, None, 18.0, None,2021-06-18 02:00:00, -6999.0, None, -6999.0, -6999.0,25
None, 8.02, 18.04, None, None, None, None, 0.0, 0.0, 0.0, -15.0, None, 8.0, 8.0, 0.0, -15.0, None, None, 14.0, None, None, 18.0, None,2021-06-18 03:00:00, -6999.0, None, -6999.0, -6999.0,25
None, 7.87, 18.09, None, None, None, None, 0.0, 0.0, 0.0, -15.0, None, 7.9, 7.8, 0.0, -15.0, None, None, 14.0, None, None, 18.0, None,2021-06-18 04:00:00, -6999.0, None, -6999.0, -6999.0,25
None, 8.14, 18.01, None, None, None, None, 4.826, 0.136, 107.5, -15.0, None, 8.1, 7.8, 0.0, -15.0, None, None, 14.0, None, None, 18.0, None,2021-06-18 05:00:00, -6999.0, None, -6999.0, -6999.0,25
None, 8.64, 17.86, None, None, None, None, 0.96, 0.006, 99.6, -14.0, None, 8.6, 7.8, 0.0, -14.0, None, None, 14.0, None, None, 18.0, None,2021-06-18 06:00:00, -6999.0, None, -6999.0, -6999.0,25
None, 9.68, 17.55, None, None, None, None, 0.072, 0.001, 99.3, -14.0, None, 9.7, 8.6, 0.0, -14.0, None, None, 9.7, None, None, 18.0, None,2021-06-18 07:00:00, -6999.0, None, -6999.0, -6999.0,25
None, 11.49, 17.0, None, None, None, None, 11.3, 0.956, 121.0, -13.0, None, 11.5, 8.6, 0.0, -13.0, None, None, 11.5, None, None, 17.0, None,2021-06-18 08:00:00, -6999.0, None, -6999.0, -6999.0,25
None, 12.91, 16.58, None, None, None, None, 22.1, 4.035, 121.3, -12.0, None, 12.9, 8.6, 0.0, -12.0, None, None, 12.9, None, None, 17.0, None,2021-06-18 09:00:00, -6999.0, None, -6999.0, -6999.0,25
None, 13.84, 16.3, None, None, None, None, 52.27, 4.3, 69.79, -11.0, None, 13.8, 8.6, 0.0, -11.0, None, None, 13.8, None, None, 16.0, None,2021-06-18 10:00:00, -6999.0, None, -6999.0, -6999.0,25
None, 14.21, 16.19, None, None, None, None, 18.84, 2.81, 140.5, -11.0, None, 14.2, 8.6, 0.0, -11.0, None, None, 14.6, None, None, 16.0, None,2021-06-18 11:00:00, -6999.0, None, -6999.0, -6999.0,25
None, 16.06, 15.63, None, None, None, None, 20.26, 5.382, 166.9, -10.0, None, 16.1, 8.6, 0.0, -10.0, None, None, 16.1, None, None, 16.0, None,2021-06-18 12:00:00, -6999.0, None, -6999.0, -6999.0,25
None, 17.49, 15.2, None, None, None, None, 29.34, 4.012, 160.6, -9.0, None, 17.5, 8.6, 0.0, -9.0, None, None, 17.5, None, None, 15.0, None,2021-06-18 13:00:00, -6999.0, None, -6999.0, -6999.0,25
None, 19.25, 14.67, None, None, None, None, 28.52, 7.5, 195.9, -8.0, None, 19.3, 8.6, 0.0, -8.0, None, None, 19.3, None, None, 15.0, None,2021-06-18 14:00:00, -6999.0, None, -6999.0, -6999.0,25
None, 20.19, 14.39, None, None, None, None, 31.97, 6.984, 194.8, -8.0, None, 20.2, 8.6, 0.0, -8.0, None, None, 20.3, None, None, 14.0, None,2021-06-18 15:00:00, -6999.0, None, -6999.0, -6999.0,25
None, 19.71, 14.54, None, None, None, None, 31.82, 4.869, 210.5, -8.0, None, 19.7, 8.6, 0.0, -8.0, None, None, 20.3, None, None, 15.0, None,2021-06-18 16:00:00, -6999.0, None, -6999.0, -6999.0,25
None, 18.98, 14.76, None, None, None, None, 40.84, 4.984, 207.4, -8.0, None, 19.0, 8.6, 0.0, -8.0, None, None, 20.4, None, None, 15.0, None,2021-06-18 17:00:00, -6999.0, None, -6999.0, -6999.0,25
None, 18.78, 14.81, None, None, None, None, 28.31, 4.97, 204.2, -9.0, None, 18.8, 8.6, 0.0, -9.0, None, None, 20.4, None, None, 15.0, None,2021-06-18 18:00:00, -6999.0, None, -6999.0, -6999.0,25
None, 16.18, 15.6, None, None, None, None, 15.32, 0.158, 202.5, -10.0, None, 16.2, 16.2, 0.0, -10.0, None, None, 18.8, None, None, 16.0, None,2021-06-18 19:00:00, -6999.0, None, -6999.0, -6999.0,25
None, 14.56, 16.08, None, None, None, None, 10.9, 0.067, 351.3, -11.0, None, 14.6, 14.6, 0.0, -11.0, None, None, 18.8, None, None, 16.0, None,2021-06-18 20:00:00, -6999.0, None, -6999.0, -6999.0,25
None, 13.43, 16.42, None, None, None, None, 13.41, 0.028, 6.013, -12.0, None, 13.4, 13.4, 0.0, -12.0, None, None, 18.8, None, None, 16.0, None,2021-06-18 21:00:00, -6999.0, None, -6999.0, -6999.0,25
None, 12.72, 16.63, None, None, None, None, 3.033, 0.013, 4.977, -12.0, None, 12.7, 12.7, 0.0, -12.0, None, None, 18.8, None, None, 17.0, None,2021-06-18 22:00:00, -6999.0, None, -6999.0, -6999.0,25
None, 12.21, 16.79, None, None, None, None, 3.134, 0.003, 4.134, -12.0, None, 12.2, 12.2, 0.0, -12.0, None, None, 18.8, None, None, 17.0, None,2021-06-18 23:00:00, -6999.0, None, -6999.0, -6999.0,25
None, 11.96, 16.86, None, None, None, None, 3.747, 0.028, 2.996, -12.0, None, 12.0, 12.0, 0.0, -12.0, None, None, 18.8, None, None, 17.0, None,2021-06-19 00:00:00, -6999.0, None, -6999.0, -6999.0,25
None, 11.34, 17.05, None, None, None, None, 3.37, 0.005, 358.9, -13.0, None, 11.3, 11.3, 0.0, -13.0, None, None, 18.8, None, None, 17.0, None,2021-06-19 01:00:00, -6999.0, None, -6999.0, -6999.0,25
None, 10.95, 17.17, None, None, None, None, 1.08, 0.013, 329.1, -13.0, None, 11.0, 11.0, 0.0, -13.0, None, None, 18.8, None, None, 17.0, None,2021-06-19 02:00:00, -6999.0, None, -6999.0, -6999.0,25
None, 10.43, 17.32, None, None, None, None, 0.4, 0.007, 338.8, -13.0, None, 10.4, 10.4, 0.0, -13.0, None, None, 18.8, None, None, 17.0, None,2021-06-19 03:00:00, -6999.0, None, -6999.0, -6999.0,25
None, 10.91, 17.18, None, None, None, None, 0.053, 0.002, 0.034, -13.0, None, 10.9, 10.4, 0.0, -13.0, None, None, 18.8, None, None, 17.0, None,2021-06-19 04:00:00, -6999.0, None, -6999.0, -6999.0,25
None, 10.76, 17.22, None, None, None, None, 0.089, 0.113, 0.454, -13.0, None, 10.8, 10.4, 0.0, -13.0, None, None, 18.8, None, None, 17.0, None,2021-06-19 05:00:00, -6999.0, None, -6999.0, -6999.0,25
None, 11.0, 17.15, None, None, None, None, 0.169, 0.156, 0.391, -13.0, None, 11.0, 10.4, 0.0, -13.0, None, None, 18.8, None, None, 17.0, None,2021-06-19 06:00:00, -6999.0, None, -6999.0, -6999.0,25
None, 11.16, 17.1, None, None, None, None, 0.017, 0.004, 0.826, -13.0, None, 11.2, 10.9, 0.0, -13.0, None, None, 11.2, None, None, 17.0, None,2021-06-19 07:00:00, -6999.0, None, -6999.0, -6999.0,25
None, 12.24, 16.78, None, None, None, None, 0.0, 0.0, 0.0, -12.0, None, 12.2, 10.9, 0.0, -12.0, None, None, 12.2, None, None, 17.0, None,2021-06-19 08:00:00, -6999.0, None, -6999.0, -6999.0,25
None, 13.42, 16.42, None, None, None, None, 0.021, 0.089, 0.403, -12.0, None, 13.4, 10.9, 0.0, -12.0, None, None, 13.5, None, None, 16.0, None,2021-06-19 09:00:00, -6999.0, None, -6999.0, -6999.0,25
None, 13.39, 16.43, None, None, None, None, 0.031, 0.07, 0.408, -12.0, None, 13.4, 10.9, 0.0, -12.0, None, None, 13.6, None, None, 16.0, None,2021-06-19 10:00:00, -6999.0, None, -6999.0, -6999.0,25
None, 14.86, 15.99, None, None, None, None, 25.97, 0.947, 220.8, -11.0, None, 14.9, 10.9, 0.0, -11.0, None, None, 14.9, None, None, 16.0, None,2021-06-19 11:00:00, -6999.0, None, -6999.0, -6999.0,25
None, 13.18, 16.49, None, None, None, None, 17.82, 1.545, 203.3, -12.0, None, 13.2, 10.9, 0.0, -12.0, None, None, 15.1, None, None, 16.0, None,2021-06-19 12:00:00, -6999.0, None, -6999.0, -6999.0,25
None, 12.25, 16.78, None, None, None, None, 27.3, 0.528, 219.5, -12.0, None, 12.3, 10.9, 0.0, -12.0, None, None, 15.1, None, None, 17.0, None,2021-06-19 13:00:00, -6999.0, None, -6999.0, -6999.0,25
None, 12.2, 16.79, None, None, None, None, 37.6, 1.666, 198.6, -12.0, None, 12.2, 10.0, 0.0, -12.0, None, None, 15.1, None, None, 17.0, None,2021-06-19 14:00:00, -6999.0, None, -6999.0, -6999.0,25
None, 10.89, 17.18, None, None, None, None, 14.28, 3.381, 193.6, -13.0, None, 10.9, 10.0, 0.0, -13.0, None, None, 15.1, None, None, 17.0, None,2021-06-19 15:00:00, -6999.0, None, -6999.0, -6999.0,25
None, 9.17, 17.7, None, None, None, None, 5.677, 0.061, 321.6, -14.0, None, 9.2, 9.1, 0.0, -14.0, None, None, 15.1, None, None, 18.0, None,2021-06-19 16:00:00, -6999.0, None, -6999.0, -6999.0,25
None, 9.52, 17.59, None, None, None, None, 0.0, 0.0, 224.2, -14.0, None, 9.5, 9.0, 0.0, -14.0, None, None, 15.1, None, None, 18.0, None,2021-06-19 17:00:00, -6999.0, None, -6999.0, -6999.0,25
None, 8.98, 17.76, None, None, None, None, 0.0, 0.001, 336.2, -14.0, None, 9.0, 9.0, 0.0, -14.0, None, None, 15.1, None, None, 18.0, None,2021-06-19 18:00:00, -6999.0, None, -6999.0, -6999.0,25
None, 8.59, 17.87, None, None, None, None, 1.836, 0.0, 266.3, -14.0, None, 8.6, 8.6, 0.0, -14.0, None, None, 9.1, None, None, 18.0, None,2021-06-19 19:00:00, -6999.0, None, -6999.0, -6999.0,25
None, 7.47, 18.21, None, None, None, None, 0.0, 0.0, 0.0, -15.0, None, 7.5, 7.5, 0.0, -15.0, None, None, 9.1, None, None, 18.0, None,2021-06-19 20:00:00, -6999.0, None, -6999.0, -6999.0,25
None, 6.903, 18.38, None, None, None, None, 0.0, 0.0, 0.0, -15.0, None, 6.9, 6.9, 0.0, -15.0, None, None, 9.1, None, None, 18.0, None,2021-06-19 21:00:00, -6999.0, None, -6999.0, -6999.0,25
None, 6.379, 18.47, None, None, None, None, 8.65, 0.168, 166.6, -16.0, None, 6.4, 6.2, 0.0, -16.0, None, None, 9.1, None, None, 18.0, None,2021-06-19 22:00:00, -6999.0, None, -6999.0, -6999.0,25
None, 5.595, 18.77, None, None, None, None, 1.258, 0.002, 357.6, -16.0, None, 5.6, 5.6, 0.0, -16.0, None, None, 9.1, None, None, 19.0, None,2021-06-19 23:00:00, -6999.0, None, -6999.0, -6999.0,25
None, 5.13, 18.91, None, None, None, None, 1.574, 0.002, 20.81, -17.0, None, 5.1, 5.1, 0.0, -17.0, None, None, 9.1, None, None, 19.0, None,2021-06-20 00:00:00, -6999.0, None, -6999.0, -6999.0,25
None, 4.556, 19.08, None, None, None, None, 1.278, 0.003, 14.28, -17.0, None, 4.6, 4.6, 0.0, -17.0, None, None, 9.1, None, None, 19.0, None,2021-06-20 01:00:00, -6999.0, None, -6999.0, -6999.0,25
None, 3.897, 19.22, None, None, None, None, 0.006, 0.001, 28.51, -17.0, None, 3.9, 3.9, 0.0, -17.0, None, None, 9.1, None, None, 19.0, None,2021-06-20 02:00:00, -6999.0, None, -6999.0, -6999.0,25
None, 3.624, 19.36, None, None, None, None, 0.016, 0.002, 32.13, -18.0, None, 3.6, 3.5, 0.0, -18.0, None, None, 9.1, None, None, 19.0, None,2021-06-20 03:00:00, -6999.0, None, -6999.0, -6999.0,25
None, 3.408, 19.37, None, None, None, None, 1.495, 0.0, 2.771, -18.0, None, 3.4, 3.4, 0.0, -18.0, None, None, 9.1, None, None, 19.0, None,2021-06-20 04:00:00, -6999.0, None, -6999.0, -6999.0,25
None, 3.718, 19.33, None, None, None, None, 0.0, 0.0, 0.0, -18.0, None, 3.7, 3.4, 0.0, -18.0, None, None, 9.1, None, None, 19.0, None,2021-06-20 05:00:00, -6999.0, None, -6999.0, -6999.0,25
None, 3.934, 19.27, None, None, None, None, 2.599, 0.004, 341.2, -17.0, None, 3.9, 3.4, 0.0, -17.0, None, None, 9.1, None, None, 19.0, None,2021-06-20 06:00:00, -6999.0, None, -6999.0, -6999.0,25
None, 3.849, 19.3, None, None, None, None, 0.0, 0.0, 0.0, -17.0, None, 3.8, 3.8, 0.0, -17.0, None, None, 3.9, None, None, 19.0, None,2021-06-20 07:00:00, -6999.0, None, -6999.0, -6999.0,25
None, 6.558, 18.48, None, None, None, None, 0.778, 0.001, 3.825, -16.0, None, 6.6, 3.8, 0.0, -16.0, None, None, 6.6, None, None, 18.0, None,2021-06-20 08:00:00, -6999.0, None, -6999.0, -6999.0,25
None, 11.52, 16.99, None, None, None, None, 0.0, 0.0, 0.0, -13.0, None, 11.5, 3.8, 0.0, -13.0, None, None, 11.5, None, None, 17.0, None,2021-06-20 09:00:00, -6999.0, None, -6999.0, -6999.0,25
None, 12.48, 16.71, None, None, None, None, 0.0, 0.0, 0.0, -12.0, None, 12.5, 3.8, 0.0, -12.0, None, None, 12.7, None, None, 17.0, None,2021-06-20 10:00:00, -6999.0, None, -6999.0, -6999.0,25
None, 14.3, 16.16, None, None, None, None, 23.05, 0.395, 240.4, -11.0, None, 14.3, 3.8, 0.0, -11.0, None, None, 14.3, None, None, 16.0, None,2021-06-20 11:00:00, -6999.0, None, -6999.0, -6999.0,25
None, 14.97, 15.96, None, None, None, None, 26.54, 3.154, 226.6, -11.0, None, 15.0, 3.8, 0.0, -11.0, None, None, 15.0, None, None, 16.0, None,2021-06-20 12:00:00, -6999.0, None, -6999.0, -6999.0,25
None, 15.91, 15.68, None, None, None, None, 28.66, 5.533, 214.1, -10.0, None, 15.9, 3.8, 0.0, -10.0, None, None, 16.0, None, None, 16.0, None,2021-06-20 13:00:00, -6999.0, None, -6999.0, -6999.0,25
None, 18.04, 15.04, None, None, None, None, 25.66, 8.25, 203.2, -9.0, None, 18.0, 3.8, 0.0, -9.0, None, None, 18.0, None, None, 15.0, None,2021-06-20 14:00:00, -6999.0, None, -6999.0, -6999.0,25
None, 17.97, 15.06, None, None, None, None, 25.27, 8.56, 200.5, -9.0, None, 18.0, 3.8, 0.0, -9.0, None, None, 18.3, None, None, 15.0, None,2021-06-20 15:00:00, -6999.0, None, -6999.0, -6999.0,25
None, 18.48, 14.91, None, None, None, None, 25.57, 8.55, 198.0, -9.0, None, 18.5, 3.8, 0.0, -9.0, None, None, 18.9, None, None, 15.0, None,2021-06-20 16:00:00, -6999.0, None, -6999.0, -6999.0,25
None, 18.75, 14.82, None, None, None, None, 24.16, 9.24, 191.4, -9.0, None, 18.8, 3.8, 0.0, -9.0, None, None, 19.1, None, None, 15.0, None,2021-06-20 17:00:00, -6999.0, None, -6999.0, -6999.0,25
None, 18.62, 14.86, None, None, None, None, 28.24, 5.95, 202.5, -9.0, None, 18.6, 3.8, 0.0, -9.0, None, None, 19.1, None, None, 15.0, None,2021-06-20 18:00:00, -6999.0, None, -6999.0, -6999.0,25
None, 17.32, 15.25, None, None, None, None, 20.4, 6.226, 199.2, -9.0, None, 17.3, 17.3, 0.0, -9.0, None, None, 18.6, None, None, 15.0, None,2021-06-20 19:00:00, -6999.0, None, -6999.0, -6999.0,25
None, 14.75, 16.02, None, None, None, None, 16.4, 1.575, 199.8, -11.0, None, 14.8, 14.8, 0.0, -11.0, None, None, 18.6, None, None, 16.0, None,2021-06-20 20:00:00, -6999.0, None, -6999.0, -6999.0,25
None, 12.2, 16.79, None, None, None, None, 3.84, 0.006, 259.1, -12.0, None, 12.2, 12.2, 0.0, -12.0, None, None, 18.6, None, None, 17.0, None,2021-06-20 21:00:00, -6999.0, None, -6999.0, -6999.0,25
None, 11.15, 17.04, None, None, None, None, 0.0, 0.0, 0.0, -13.0, None, 11.2, 11.2, 0.0, -13.0, None, None, 18.6, None, None, 17.0, None,2021-06-20 22:00:00, -6999.0, None, -6999.0, -6999.0,25
None, 10.87, 17.19, None, None, None, None, 0.0, 0.0, 0.0, -13.0, None, 10.9, 10.9, 0.0, -13.0, None, None, 18.6, None, None, 17.0, None,2021-06-20 23:00:00, -6999.0, None, -6999.0, -6999.0,25
