pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,time,snw_dpth,stn_pres,week_of_year
0.3, 9.77, 71.33, 15.6, 71.0, 5.0, 9.8, 9.4, 1020.9, 0.0, 5.0, 923.0, 0.0,2021-06-18 00:00:00, -6999.0, 923.0,25
0.3, 9.18, 70.98, 15.6, 71.0, 4.0, 9.2, 8.8, 1021.9, 0.0, 4.0, 924.0, 0.0,2021-06-18 01:00:00, -6999.0, 924.0,25
0.3, 8.63, 75.59, 15.6, 76.0, 4.0, 8.6, 8.6, 1021.9, 0.0, 4.0, 924.0, 0.0,2021-06-18 02:00:00, -6999.0, 924.0,25
0.3, 7.89, 78.3, 15.6, 78.0, 4.0, 7.9, 7.5, 1021.9, 0.0, 4.0, 924.0, 0.0,2021-06-18 03:00:00, -6999.0, 924.0,25
0.3, 7.079, 83.7, 15.6, 84.0, 5.0, 7.1, 7.0, 1022.2, 0.0, 5.0, 924.0, 0.0,2021-06-18 04:00:00, -6999.0, 924.0,25
0.3, 5.475, 89.1, 15.6, 89.0, 4.0, 5.5, 5.5, 1022.6, 0.0, 4.0, 924.0, 0.0,2021-06-18 05:00:00, -6999.0, 924.0,25
0.3, 5.659, 90.7, 15.6, 91.0, 4.0, 5.7, 5.3, 1022.7, 0.0, 4.0, 924.0, 0.0,2021-06-18 06:00:00, -6999.0, 924.0,25
0.3, 6.973, 89.3, 7.1, 89.0, 5.0, 7.0, 5.6, 1022.3, 0.0, 5.0, 924.0, 0.0,2021-06-18 07:00:00, -6999.0, 924.0,25
0.3, 8.86, 80.2, 8.8, 80.0, 6.0, 8.9, 5.6, 1021.1, 0.0, 6.0, 923.0, 0.0,2021-06-18 08:00:00, -6999.0, 923.0,25
0.3, 10.37, 67.11, 10.4, 67.0, 4.0, 10.4, 5.6, 1022.1, 0.0, 4.0, 924.0, 0.0,2021-06-18 09:00:00, -6999.0, 924.0,25
0.3, 12.39, 48.99, 12.3, 49.0, 2.0, 12.4, 5.6, 1022.1, 0.0, 2.0, 924.0, 0.0,2021-06-18 10:00:00, -6999.0, 924.0,25
0.3, 11.71, 58.76, 13.4, 59.0, 4.0, 11.7, 5.6, 1021.2, 0.0, 4.0, 923.0, 0.0,2021-06-18 11:00:00, -6999.0, 923.0,25
0.3, 12.57, 50.23, 13.5, 50.0, 3.0, 12.6, 5.6, 1021.2, 0.0, 3.0, 923.0, 0.0,2021-06-18 12:00:00, -6999.0, 923.0,25
0.3, 13.29, 49.48, 13.6, 49.0, 3.0, 13.3, 5.6, 1020.1, 0.0, 3.0, 922.0, 0.0,2021-06-18 13:00:00, -6999.0, 922.0,25
0.3, 15.29, 44.72, 15.2, 45.0, 4.0, 15.3, 5.6, 1021.0, 0.0, 4.0, 923.0, 0.0,2021-06-18 14:00:00, -6999.0, 923.0,25
0.3, 14.93, 43.86, 15.4, 44.0, 2.0, 14.9, 5.6, 1020.0, 0.0, 2.0, 922.0, 0.0,2021-06-18 15:00:00, -6999.0, 922.0,25
0.3, 15.38, 43.77, 15.6, 44.0, 3.0, 15.4, 5.6, 1020.1, 0.0, 3.0, 922.0, 0.0,2021-06-18 16:00:00, -6999.0, 922.0,25
0.3, 15.86, 40.85, 16.6, 41.0, 3.0, 15.9, 5.6, 1020.2, 0.0, 3.0, 922.0, 0.0,2021-06-18 17:00:00, -6999.0, 922.0,25
0.0, 16.59, 38.94, 17.2, 39.0, 2.0, 16.6, 5.6, 1020.1, 0.0, 2.0, 922.0, 0.0,2021-06-18 18:00:00, -6999.0, 922.0,25
0.0, 15.13, 39.91, 17.1, 40.0, 2.0, 15.1, 15.2, 1020.1, 0.0, 2.0, 922.0, 0.0,2021-06-18 19:00:00, -6999.0, 922.0,25
0.0, 16.31, 38.17, 17.1, 38.0, 2.0, 16.3, 15.1, 1018.7, 0.0, 2.0, 921.0, 0.0,2021-06-18 20:00:00, -6999.0, 921.0,25
0.0, 14.43, 48.94, 17.1, 49.0, 4.0, 14.4, 14.7, 1017.6, 0.0, 4.0, 920.0, 0.0,2021-06-18 21:00:00, -6999.0, 920.0,25
0.0, 12.27, 58.59, 17.1, 59.0, 4.0, 12.3, 12.3, 1018.7, 0.0, 4.0, 921.0, 0.0,2021-06-18 22:00:00, -6999.0, 921.0,25
