CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,rel_hum,time,stn_pres,week_of_year
10.24, None, 21.4, None, 29.29, 0.017, 329.7, -6999.0, None, 10.2, 10.3, 1059.8, -6999.0, None, 933.0, None, -6999.0,2021-06-18 00:00:00, 933.0,25
9.48, None, 21.4, None, 17.92, 0.0, 318.6, -6999.0, None, 9.5, 9.5, 1061.9, -6999.0, None, 935.0, None, -6999.0,2021-06-18 01:00:00, 935.0,25
8.3, None, 21.4, None, 20.94, 0.0, 323.6, -6999.0, None, 8.3, 8.4, 1061.6, -6999.0, None, 935.0, None, -6999.0,2021-06-18 02:00:00, 935.0,25
7.229, None, 21.4, None, 20.58, 0.0, 331.7, -6999.0, None, 7.2, 7.2, 1061.8, -6999.0, None, 935.0, None, -6999.0,2021-06-18 03:00:00, 935.0,25
6.364, None, 21.4, None, 14.58, 0.0, 326.4, -6999.0, None, 6.4, 6.4, 1062.9, -6999.0, None, 936.0, None, -6999.0,2021-06-18 04:00:00, 936.0,25
6.977, None, 21.4, None, 17.43, 0.0, 317.2, -6999.0, None, 7.0, 6.1, 1064.1, -6999.0, None, 937.0, None, -6999.0,2021-06-18 05:00:00, 937.0,25
8.89, None, 21.4, None, 17.81, 0.0, 314.5, -6999.0, None, 8.9, 6.1, 1062.6, -6999.0, None, 936.0, None, -6999.0,2021-06-18 06:00:00, 936.0,25
12.01, None, 12.0, None, 51.34, 0.001, 237.6, -6999.0, None, 12.0, 8.8, 1061.2, -6999.0, None, 935.0, None, -6999.0,2021-06-18 07:00:00, 935.0,25
13.1, None, 13.1, None, 41.09, 0.0, 163.1, -6999.0, None, 13.1, 8.8, 1059.3, -6999.0, None, 933.0, None, -6999.0,2021-06-18 08:00:00, 933.0,25
14.25, None, 14.4, None, 50.18, 0.0, 178.8, -6999.0, None, 14.3, 8.8, 1057.2, -6999.0, None, 931.0, None, -6999.0,2021-06-18 09:00:00, 931.0,25
17.07, None, 17.0, None, 69.38, 0.0, 180.5, -6999.0, None, 17.1, 8.8, 1055.8, -6999.0, None, 930.0, None, -6999.0,2021-06-18 10:00:00, 930.0,25
18.46, None, 18.6, None, 47.68, 0.004, 204.7, -6999.0, None, 18.5, 8.8, 1054.6, -6999.0, None, 929.0, None, -6999.0,2021-06-18 11:00:00, 929.0,25
20.47, None, 20.3, None, 68.91, 0.0, 134.0, -6999.0, None, 20.5, 8.8, 1053.4, -6999.0, None, 928.0, None, -6999.0,2021-06-18 12:00:00, 928.0,25
20.96, None, 21.2, None, 48.29, 0.519, 199.3, -6999.0, None, 21.0, 8.8, 1058.0, -6999.0, None, 932.0, None, -6999.0,2021-06-18 13:00:00, 932.0,25
22.46, None, 22.4, None, 50.04, 0.919, 156.4, -6999.0, None, 22.5, 8.8, None, -6999.0, None, 941.0, None, -6999.0,2021-06-18 14:00:00, 941.0,25
21.97, None, 22.6, None, 51.66, 0.104, 192.9, -6999.0, None, 22.0, 8.8, 1060.5, -6999.0, None, 934.0, None, -6999.0,2021-06-18 15:00:00, 934.0,25
22.27, None, 22.6, None, 49.09, 0.036, 221.8, -6999.0, None, 22.3, 8.8, 1060.5, -6999.0, None, 934.0, None, -6999.0,2021-06-18 16:00:00, 934.0,25
23.53, None, 23.5, None, 63.47, 0.145, 290.4, -6999.0, None, 23.5, 8.8, 1060.3, -6999.0, None, 934.0, None, -6999.0,2021-06-18 17:00:00, 934.0,25
22.48, None, 23.8, None, 52.98, 0.254, 278.4, -6999.0, None, 22.5, 8.8, 1062.4, -6999.0, None, 936.0, None, -6999.0,2021-06-18 18:00:00, 936.0,25
21.78, None, 22.7, None, 66.93, 0.032, 354.3, -6999.0, None, 21.8, 21.6, 1062.1, -6999.0, None, 936.0, None, -6999.0,2021-06-18 19:00:00, 936.0,25
19.89, None, 22.7, None, 48.76, 0.006, 34.06, -6999.0, None, 19.9, 19.8, 1061.1, -6999.0, None, 935.0, None, -6999.0,2021-06-18 20:00:00, 935.0,25
16.43, None, 22.7, None, 43.71, 0.004, 4.521, -6999.0, None, 16.4, 16.4, 1063.7, -6999.0, None, 937.0, None, -6999.0,2021-06-18 21:00:00, 937.0,25
15.67, None, 22.7, None, 17.16, 0.005, 329.9, -6999.0, None, 15.7, 14.7, 1064.5, -6999.0, None, 938.0, None, -6999.0,2021-06-18 22:00:00, 938.0,25
15.67, None, 22.7, None, 29.01, 0.204, 332.8, -6999.0, None, 15.7, 14.7, 1065.5, -6999.0, None, 939.0, None, -6999.0,2021-06-18 23:00:00, 939.0,25
15.36, None, 22.7, None, 31.3, 0.147, 334.3, -6999.0, None, 15.4, 14.7, 1066.4, -6999.0, None, 940.0, None, -6999.0,2021-06-19 00:00:00, 940.0,25
14.8, None, 22.7, None, 26.66, 0.036, 330.6, -6999.0, None, 14.8, 14.5, 1066.4, -6999.0, None, 940.0, None, -6999.0,2021-06-19 01:00:00, 940.0,25
