CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, 10.33, 45.88, None, None, None, None, 26.91, None, 6.254, 193.7, -1.0, None, 10.3, 10.0, None, None, None, 14.5, None, None, 46.0, None,2021-06-18 00:00:00, None, None, None,25
None, 10.08, 47.67, None, None, None, None, 23.05, None, 3.735, 143.9, 0.0, None, 10.1, 10.0, None, None, None, 14.5, None, None, 48.0, None,2021-06-18 01:00:00, None, None, None,25
None, 10.28, 45.5, None, None, None, None, 18.8, None, 5.072, 154.3, -1.0, None, 10.3, 9.9, None, None, None, 14.5, None, None, 46.0, None,2021-06-18 02:00:00, None, None, None,25
None, 9.76, 47.43, None, None, None, None, 14.1, None, 6.661, 165.5, -1.0, None, 9.8, 9.7, None, None, None, 14.5, None, None, 47.0, None,2021-06-18 03:00:00, None, None, None,25
None, 9.51, 49.23, None, None, None, None, 14.03, None, 5.26, 135.1, -1.0, None, 9.5, 9.5, None, None, None, 14.5, None, None, 49.0, None,2021-06-18 04:00:00, None, None, None,25
None, 9.46, 46.34, None, None, None, None, 10.94, None, 6.287, 129.2, -1.0, None, 9.5, 9.2, None, None, None, 14.5, None, None, 46.0, None,2021-06-18 05:00:00, None, None, None,25
None, 10.21, 45.25, None, None, None, None, 18.58, None, 5.58, 124.2, -1.0, None, 10.2, 9.2, None, None, None, 14.5, None, None, 45.0, None,2021-06-18 06:00:00, None, None, None,25
None, 12.1, 38.27, None, None, None, None, 17.48, None, 5.039, 116.2, -1.0, None, 12.1, 10.2, None, None, None, 12.1, None, None, 38.0, None,2021-06-18 07:00:00, None, None, None,25
None, 13.71, 37.65, None, None, None, None, 27.58, None, 4.365, 124.8, 0.0, None, 13.7, 10.2, None, None, None, 14.0, None, None, 38.0, None,2021-06-18 08:00:00, None, None, None,25
None, 15.23, 33.53, None, None, None, None, 45.57, None, 3.364, 122.9, 0.0, None, 15.2, 10.2, None, None, None, 15.2, None, None, 34.0, None,2021-06-18 09:00:00, None, None, None,25
None, 15.03, 35.1, None, None, None, None, 59.48, None, 2.448, 193.7, 0.0, None, 15.0, 10.2, None, None, None, 15.7, None, None, 35.0, None,2021-06-18 10:00:00, None, None, None,25
None, 16.27, 29.38, None, None, None, None, 52.46, None, 2.414, 232.3, -2.0, None, 16.3, 10.2, None, None, None, 16.4, None, None, 29.0, None,2021-06-18 11:00:00, None, None, None,25
None, 17.3, 29.47, None, None, None, None, 57.3, None, 3.426, 192.9, -1.0, None, 17.3, 10.2, None, None, None, 17.7, None, None, 29.0, None,2021-06-18 12:00:00, None, None, None,25
None, 17.03, 33.93, None, None, None, None, 55.36, None, 4.761, 231.1, 1.0, None, 17.0, 10.2, None, None, None, 17.8, None, None, 34.0, None,2021-06-18 13:00:00, None, None, None,25
None, 16.38, 34.67, None, None, None, None, 44.07, None, 3.737, 267.8, 1.0, None, 16.4, 10.2, None, None, None, 17.8, None, None, 35.0, None,2021-06-18 14:00:00, None, None, None,25
None, 16.24, 31.06, None, None, None, None, 55.62, None, 3.952, 280.4, -1.0, None, 16.2, 10.2, None, None, None, 17.9, None, None, 31.0, None,2021-06-18 15:00:00, None, None, None,25
None, 17.02, 29.91, None, None, None, None, 59.51, None, 4.897, 250.1, 0.0, None, 17.0, 10.2, None, None, None, 17.9, None, None, 30.0, None,2021-06-18 16:00:00, None, None, None,25
None, 17.32, 31.75, None, None, None, None, 50.23, None, 4.738, 267.3, 1.0, None, 17.3, 10.2, None, None, None, 18.0, None, None, 32.0, None,2021-06-18 17:00:00, None, None, None,25
None, 15.76, 38.37, None, None, None, None, 45.31, None, 4.951, 271.9, 1.0, None, 15.8, 10.2, None, None, None, 18.2, None, None, 38.0, None,2021-06-18 18:00:00, None, None, None,25
None, 15.61, 39.77, None, None, None, None, 52.19, None, 2.666, 270.0, 2.0, None, 15.6, 14.0, None, None, None, 16.0, None, None, 40.0, None,2021-06-18 19:00:00, None, None, None,25
None, 13.86, 45.28, None, None, None, None, 49.09, None, 2.227, 266.8, 2.0, None, 13.9, 13.9, None, None, None, 16.0, None, None, 45.0, None,2021-06-18 20:00:00, None, None, None,25
None, 12.6, 46.92, None, None, None, None, 22.53, None, 5.608, 197.5, 2.0, None, 12.6, 12.5, None, None, None, 16.0, None, None, 47.0, None,2021-06-18 21:00:00, None, None, None,25
None, 12.58, 45.42, None, None, None, None, 18.75, None, 6.048, 202.9, 1.0, None, 12.6, 12.3, None, None, None, 16.0, None, None, 45.0, None,2021-06-18 22:00:00, None, None, None,25
None, 12.42, 44.62, None, None, None, None, 22.6, None, 7.221, 184.7, 1.0, None, 12.4, 12.3, None, None, None, 16.0, None, None, 45.0, None,2021-06-18 23:00:00, None, None, None,25
None, 12.39, 44.38, None, None, None, None, 17.8, None, 6.989, 165.0, 1.0, None, 12.4, 12.3, None, None, None, 16.0, None, None, 44.0, None,2021-06-19 00:00:00, None, None, None,25
None, 12.18, 44.6, None, None, None, None, 38.78, None, 4.163, 234.6, 1.0, None, 12.2, 12.0, None, None, None, 16.0, None, None, 45.0, None,2021-06-19 01:00:00, None, None, None,25
None, 12.01, 43.83, None, None, None, None, 24.4, None, 2.769, 268.5, 0.0, None, 12.0, 11.8, None, None, None, 16.0, None, None, 44.0, None,2021-06-19 02:00:00, None, None, None,25
None, 12.08, 44.66, None, None, None, None, 27.65, None, 2.327, 250.7, 0.0, None, 12.1, 11.7, None, None, None, 16.0, None, None, 45.0, None,2021-06-19 03:00:00, None, None, None,25
None, 11.21, 48.2, None, None, None, None, 25.7, None, 5.518, 184.2, 1.0, None, 11.2, 11.2, None, None, None, 16.0, None, None, 48.0, None,2021-06-19 04:00:00, None, None, None,25
None, 11.37, 47.46, None, None, None, None, 11.25, None, 4.834, 149.6, 1.0, None, 11.4, 11.1, None, None, None, 16.0, None, None, 47.0, None,2021-06-19 05:00:00, None, None, None,25
None, 11.13, 48.39, None, None, None, None, 25.26, None, 3.212, 164.5, 1.0, None, 11.1, 11.0, None, None, None, 16.0, None, None, 48.0, None,2021-06-19 06:00:00, None, None, None,25
None, 12.2, 47.41, None, None, None, None, 25.11, None, 2.395, 170.3, 2.0, None, 12.2, 11.1, None, None, None, 12.2, None, None, 47.0, None,2021-06-19 07:00:00, None, None, None,25
