time,tasmin,tasmax,pcp,week_of_year
2018-06-11,0.4,7.9,0.1,24
2018-06-12,1.1,8.3,1.3,24
2018-06-13,2.1,9.4,0.9,24
2018-06-14,3.8,7.6,0.4,24
2018-06-15,1.2,12.5,0.2,24
2018-06-16,3.8,21.6,0.1,24
2018-06-17,7.5,23.7,0.1,24
