CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, -1.099, 97.7, None, None, None, None, 21.08, None, 3.643, 229.4, None, None, None, None, None, None, None, None, None,2018-06-11 00:00:00, None, 141.5,24
None, -0.958, 97.7, None, None, None, None, 20.96, None, 2.764, 229.9, None, None, None, None, None, None, None, None, None,2018-06-11 01:00:00, None, 140.7,24
None, -1.079, 97.7, None, None, None, None, 19.46, None, 2.442, 230.3, None, None, None, None, None, None, None, None, None,2018-06-11 02:00:00, None, 140.3,24
None, -1.128, 97.7, None, None, None, None, 18.03, None, 2.233, 231.1, None, None, None, None, None, None, None, None, None,2018-06-11 03:00:00, None, 139.4,24
None, -1.37, 97.7, None, None, None, None, 19.19, None, 2.64, 230.5, None, None, None, None, None, None, None, None, None,2018-06-11 04:00:00, None, 142.8,24
None, -1.343, 97.6, None, None, None, None, 18.38, None, 2.674, 229.4, None, None, None, None, None, None, None, None, None,2018-06-11 05:00:00, None, 143.0,24
None, -1.172, 97.5, None, None, None, None, 38.27, None, 1.319, 242.7, None, None, None, None, None, None, None, None, None,2018-06-11 06:00:00, None, 143.1,24
None, -0.705, 97.2, None, None, None, None, 31.42, None, 1.575, 236.0, None, None, None, None, None, None, None, None, None,2018-06-11 07:00:00, None, 138.7,24
None, -0.503, 96.5, None, None, None, None, 21.41, None, 1.828, 233.8, None, None, None, None, None, None, None, None, None,2018-06-11 08:00:00, None, 138.0,24
None, 0.494, 94.2, None, None, None, None, 16.43, None, 1.96, 231.7, None, None, None, None, None, None, None, None, None,2018-06-11 09:00:00, None, 140.9,24
