CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, -1.74, 95.3, None, None, None, None, 23.19, None, 16.83, 287.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-06-11 00:00:00, None, None,24
None, -1.534, 95.4, None, None, None, None, 18.42, None, 15.48, 301.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-06-11 01:00:00, None, None,24
None, -1.666, 95.4, None, None, None, None, 19.39, None, 16.89, 307.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-06-11 02:00:00, None, None,24
None, -1.887, 95.3, None, None, None, None, 23.16, None, 13.32, 300.6, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-06-11 03:00:00, None, None,24
None, -1.921, 95.2, None, None, None, None, 20.22, None, 11.67, 292.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-06-11 04:00:00, None, None,24
None, -2.025, 95.1, None, None, None, None, 19.96, None, 14.48, 304.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-06-11 05:00:00, None, None,24
None, -1.827, 95.1, None, None, None, None, 32.82, None, 10.19, 304.7, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-06-11 06:00:00, None, None,24
None, -2.06, 95.0, None, None, None, None, 23.49, None, 9.43, 295.9, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-06-11 07:00:00, None, None,24
None, -1.709, 95.1, None, None, None, None, 26.11, None, 9.35, 307.0, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-06-11 08:00:00, None, None,24
None, -1.254, 95.4, None, None, None, None, 26.09, None, 9.29, 281.4, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-06-11 09:00:00, None, None,24
None, -0.671, 95.5, None, None, None, None, 28.23, None, 6.671, 281.5, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-06-11 10:00:00, None, None,24
None, -0.686, 95.7, None, None, None, None, 30.22, None, 9.77, 264.3, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-06-11 11:00:00, None, None,24
None, -0.302, 95.9, None, None, None, None, 28.02, None, 12.57, 249.2, None, None, None, None, None, None, None, None, None, None, None, None, None,2018-06-11 12:00:00, None, None,24
