AirTemperature,Precipitation,Rain,WindSpeed,SnowDepth,time,WindDirection,SnowWaterEquivalent,RelativeHumidity,week_of_year
9.7, 1.0,0.25,6.4, 0.0,2016-09-02 00:00:00,269.0, None,99.0,36
9.8, None,0.25,9.0, None,2016-09-02 00:15:00,260.0, None,98.0,36
9.7, None,0.26,12.7, None,2016-09-02 00:30:00,267.0, None,98.0,36
9.7, None,0.0,12.3, None,2016-09-02 00:45:00,260.0, None,96.0,36
9.6, 0.0,0.0,11.6, 0.0,2016-09-02 01:00:00,264.0, None,97.0,36
9.4, None,0.0,8.6, None,2016-09-02 01:15:00,273.0, None,97.0,36
9.2, None,0.0,7.9, None,2016-09-02 01:30:00,250.0, None,96.0,36
9.0, None,0.0,9.4, None,2016-09-02 01:45:00,276.0, None,97.0,36
9.1, 0.0,0.0,10.0, 0.0,2016-09-02 02:00:00,277.0, None,96.0,36
9.1, None,0.0,12.3, None,2016-09-02 02:15:00,265.0, None,97.0,36
9.1, None,0.0,11.5, None,2016-09-02 02:30:00,261.0, None,95.0,36
9.2, None,0.0,10.1, None,2016-09-02 02:45:00,248.0, None,95.0,36
9.1, 0.0,0.0,6.6, 0.0,2016-09-02 03:00:00,276.0, None,98.0,36
9.3, None,0.0,6.7, None,2016-09-02 03:15:00,263.0, None,98.0,36
9.3, None,0.25,6.1, None,2016-09-02 03:30:00,90.0, None,98.0,36
9.4, None,0.0,8.3, None,2016-09-02 03:45:00,244.0, None,98.0,36
9.4, 1.0,0.0,5.9, 0.0,2016-09-02 04:00:00,235.0, None,98.0,36
9.3, None,0.0,9.1, None,2016-09-02 04:15:00,276.0, None,98.0,36
9.2, None,0.26,11.0, None,2016-09-02 04:30:00,268.0, None,97.0,36
9.2, None,0.0,12.7, None,2016-09-02 04:45:00,265.0, None,97.0,36
9.1, 0.0,0.0,12.1, 0.0,2016-09-02 05:00:00,271.0, None,97.0,36
9.0, None,0.25,9.6, None,2016-09-02 05:15:00,273.0, None,97.0,36
8.9, None,0.0,8.9, None,2016-09-02 05:30:00,268.0, None,97.0,36
9.0, None,0.0,6.9, None,2016-09-02 05:45:00,264.0, None,96.0,36
8.9, 0.0,0.0,10.6, 0.0,2016-09-02 06:00:00,272.0, None,97.0,36
