CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,DEW_POINT,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, 13.1,73.35, None, None, None, None, 21.26, None, 1.634, 210.4, None, None, None, None, None, None, None, None, None,2017-09-03 00:00:00, None, None,36
None, 12.68,76.24, None, None, None, None, 16.74, None, 2.261, 218.7, None, None, None, None, None, None, None, None, None,2017-09-03 01:00:00, None, None,36
None, 12.84,76.05, None, None, None, None, 17.36, None, 2.75, 228.2, None, None, None, None, None, None, None, None, None,2017-09-03 02:00:00, None, None,36
None, 13.93,71.32, None, None, None, None, 71.97, None, 0.912, 91.7, None, None, None, None, None, None, None, None, None,2017-09-03 03:00:00, None, None,36
None, 14.18,69.23, None, None, None, None, 52.39, None, 1.329, 57.59, None, None, None, None, None, None, None, None, None,2017-09-03 04:00:00, None, None,36
None, 13.06,75.19, None, None, None, None, 29.72, None, 1.879, 198.9, None, None, None, None, None, None, None, None, None,2017-09-03 05:00:00, None, None,36
None, 13.06,74.44, None, None, None, None, 11.61, None, 1.594, 219.2, None, None, None, None, None, None, None, None, None,2017-09-03 06:00:00, None, None,36
None, 13.35,72.11, None, None, None, None, 22.34, None, 1.394, 215.7, None, None, None, None, None, None, None, None, None,2017-09-03 07:00:00, None, None,36
None, 14.0,69.15, None, None, None, None, 25.69, None, 1.295, 217.7, None, None, None, None, None, None, None, None, None,2017-09-03 08:00:00, None, None,36
None, 14.42,64.58, None, None, None, None, 18.27, None, 2.126, 216.8, None, None, None, None, None, None, None, None, None,2017-09-03 09:00:00, None, None,36
None, 16.97,52.67, None, None, None, None, 14.87, None, 2.951, 225.2, None, None, None, None, None, None, None, None, None,2017-09-03 10:00:00, None, None,36
None, 19.14,45.1, None, None, None, None, 21.8, None, 3.094, 227.6, None, None, None, None, None, None, None, None, None,2017-09-03 11:00:00, None, None,36
None, 20.9,37.21, None, None, None, None, 22.84, None, 3.508, 225.6, None, None, None, None, None, None, None, None, None,2017-09-03 12:00:00, None, None,36
None, 22.4,32.37, None, None, None, None, 24.22, None, 3.972, 226.2, None, None, None, None, None, None, None, None, None,2017-09-03 13:00:00, None, None,36
None, 24.15,29.96, None, None, None, None, 30.14, None, 3.3, 227.1, None, None, None, None, None, None, None, None, None,2017-09-03 14:00:00, None, None,36
None, 24.52,27.22, None, None, None, None, 25.22, None, 4.108, 231.9, None, None, None, None, None, None, None, None, None,2017-09-03 15:00:00, None, None,36
