TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, 0.491519, None, 89.8963,2016-09-09 00:00:00, 10.6791,37
None, 0.390143, None, 92.1383,2016-09-09 01:00:00, 9.90741,37
None, 0.541068, None, 94.0866,2016-09-09 02:00:00, 9.27365,37
None, 0.277332, None, 94.558,2016-09-09 03:00:00, 8.6396,37
None, 0.258161, None, 94.9746,2016-09-09 04:00:00, 8.21647,37
None, 0.284081, None, 95.3511,2016-09-09 05:00:00, 7.80749,37
None, 0.35146, None, 95.6774,2016-09-09 06:00:00, 7.5246,37
None, 0.384056, None, 96.0602,2016-09-09 07:00:00, 8.24114,37
None, 0.484236, None, 79.9009,2016-09-09 08:00:00, 12.4112,37
None, 0.515868, None, 71.3325,2016-09-09 09:00:00, 14.819,37
None, 0.776076, None, 60.7398,2016-09-09 10:00:00, 17.6921,37
None, 1.18556, None, 57.7977,2016-09-09 11:00:00, 18.5955,37
None, 1.59653, None, 54.2114,2016-09-09 12:00:00, 19.3772,37
None, 1.87164, None, 48.884,2016-09-09 13:00:00, 20.4721,37
None, 1.89559, None, 47.638,2016-09-09 14:00:00, 21.2938,37
None, 1.96466, None, 44.1175,2016-09-09 15:00:00, 22.4066,37
None, 1.99225, None, 42.1871,2016-09-09 16:00:00, 22.7306,37
None, 1.96784, None, 40.4927,2016-09-09 17:00:00, 22.3221,37
None, 1.6157, None, 42.9344,2016-09-09 18:00:00, 21.4326,37
None, 0.739611, None, 52.1668,2016-09-09 19:00:00, 18.917,37
None, 0.467911, None, 64.8608,2016-09-09 20:00:00, 16.5023,37
None, 0.635051, None, 75.5684,2016-09-09 21:00:00, 14.5561,37
None, 0.850489, None, 77.4828,2016-09-09 22:00:00, 14.1018,37
None, 0.719986, None, 76.378,2016-09-09 23:00:00, 14.1841,37
None, 0.668955, None, 80.5263,2016-09-10 00:00:00, 13.3681,37
None, 1.47843, None, 73.8344,2016-09-10 01:00:00, 15.0595,37
None, 2.03133, None, 69.5779,2016-09-10 02:00:00, 15.8655,37
None, 0.537714, None, 71.7145,2016-09-10 03:00:00, 15.0518,37
None, 0.467797, None, 77.6969,2016-09-10 04:00:00, 14.066,37
None, 0.534583, None, 82.4844,2016-09-10 05:00:00, 13.197,37
None, 0.487708, None, 86.1892,2016-09-10 06:00:00, 12.3521,37
None, 0.450843, None, 86.8416,2016-09-10 07:00:00, 12.4243,37
None, 0.54909, None, 72.672,2016-09-10 08:00:00, 16.0563,37
None, 0.716516, None, 67.6733,2016-09-10 09:00:00, 18.059,37
None, 1.40584, None, 59.8203,2016-09-10 10:00:00, 21.3073,37
None, 1.21372, None, 58.3064,2016-09-10 11:00:00, 22.1132,37
None, 1.37495, None, 56.9584,2016-09-10 12:00:00, 22.1863,37
None, 1.67077, None, 56.1022,2016-09-10 13:00:00, 22.4033,37
None, 1.32318, None, 54.0985,2016-09-10 14:00:00, 22.5184,37
None, 1.41688, None, 49.8046,2016-09-10 15:00:00, 23.7815,37
None, 1.56154, None, 52.7097,2016-09-10 16:00:00, 22.5259,37
None, 1.65171, None, 55.9813,2016-09-10 17:00:00, 20.9331,37
None, 0.821419, None, 61.8829,2016-09-10 18:00:00, 19.7952,37
None, 0.475762, None, 66.2819,2016-09-10 19:00:00, 19.1492,37
None, 0.631751, None, 73.6747,2016-09-10 20:00:00, 17.8201,37
None, 0.823863, None, 73.2445,2016-09-10 21:00:00, 17.3588,37
