air_temp,min_air_temp_snc_last_reset,mslp,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,time,avg_wnd_spd_10m_pst10mts,dwpt_temp,stn_pres,week_of_year
13.5,13.5, 1002.1, 87.0,18.0,66.0, 8.3,2020-05-27 00:00:00, 4.9,7.0, 995.0,22
12.8,12.6, 1002.1, 77.0,18.0,56.0, 17.8,2020-05-27 01:00:00, 10.7,4.0, 995.0,22
12.1,12.1, 1001.1, 75.0,18.0,59.0, 18.3,2020-05-27 02:00:00, 11.3,4.0, 994.0,22
11.5,11.5, 1002.1, 75.0,18.0,62.0, 10.9,2020-05-27 03:00:00, 7.3,4.0, 995.0,22
11.3,11.1, 1001.1, 72.0,18.0,62.0, 16.3,2020-05-27 04:00:00, 10.6,4.0, 994.0,22
10.6,10.6, 1001.1, 70.0,18.0,67.0, 15.1,2020-05-27 05:00:00, 8.1,5.0, 994.0,22
10.8,10.6, 1002.1, 58.0,18.0,70.0, 7.7,2020-05-27 06:00:00, 4.8,5.0, 995.0,22
11.4,10.6, 1002.1, 42.0,11.5,62.0, 6.7,2020-05-27 07:00:00, 4.5,4.0, 995.0,22
13.5,10.6, 1002.1, 21.0,13.7,56.0, 5.0,2020-05-27 08:00:00, 2.4,5.0, 995.0,22
14.8,10.6, 1002.1, 201.0,15.1,49.0, 7.1,2020-05-27 09:00:00, 2.3,4.0, 995.0,22
16.2,10.6, 1002.1, 266.0,16.4,41.0, 9.3,2020-05-27 10:00:00, 5.7,3.0, 995.0,22
16.9,10.6, 1002.1, 260.0,17.2,42.0, 13.6,2020-05-27 11:00:00, 7.9,4.0, 995.0,22
18.2,10.6, 1002.1, 267.0,18.3,41.0, 14.6,2020-05-27 12:00:00, 9.8,5.0, 995.0,22
19.3,10.6, 1002.1, 264.0,19.2,40.0, 16.0,2020-05-27 13:00:00, 10.6,5.0, 995.0,22
20.5,10.6, 1002.1, 266.0,20.7,35.0, 17.6,2020-05-27 14:00:00, 9.2,5.0, 995.0,22
