CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, 2.246, 75.91, None, None, None, 14.8, 13.14, None, 7.35, 249.1, -2.0, 7.4, 2.2, 1.9, None, None, None, 249.0, 3.7, None, None, 76.0, None,2020-05-27 00:00:00, None, None,22
None, 2.314, 68.66, None, None, None, 7.5, 19.39, None, 3.265, 211.2, -3.0, 3.3, 2.3, 1.9, None, None, None, 211.0, 3.7, None, None, 69.0, None,2020-05-27 01:00:00, None, None,22
None, 2.53, 78.94, None, None, None, 7.6, 41.25, None, 2.437, 190.5, -1.0, 2.4, 2.5, 1.9, None, None, None, 191.0, 3.7, None, None, 79.0, None,2020-05-27 02:00:00, None, None,22
None, 2.813, 78.62, None, None, None, 8.1, 15.14, None, 5.151, 238.8, 0.0, 5.2, 2.8, 1.9, None, None, None, 239.0, 3.7, None, None, 79.0, None,2020-05-27 03:00:00, None, None,22
None, 2.536, 80.3, None, None, None, 8.3, 10.37, None, 6.481, 266.6, -1.0, 6.5, 2.5, 1.9, None, None, None, 267.0, 3.7, None, None, 80.0, None,2020-05-27 04:00:00, None, None,22
None, 2.509, 82.2, None, None, None, 9.3, 7.885, None, 7.674, 272.4, 0.0, 7.7, 2.5, 1.9, None, None, None, 272.0, 3.7, None, None, 82.0, None,2020-05-27 05:00:00, None, None,22
None, 4.261, 72.42, None, None, None, 8.0, 11.0, None, 1.637, 301.6, 0.0, 1.6, 4.3, 1.9, None, None, None, 302.0, 4.3, None, None, 72.0, None,2020-05-27 06:00:00, None, None,22
None, 4.229, 69.01, None, None, None, 9.0, 36.75, None, 1.961, 6.694, -1.0, 2.0, 4.2, 4.2, None, None, None, 7.0, 5.4, None, None, 69.0, None,2020-05-27 07:00:00, None, None,22
None, 5.0, 72.63, None, None, None, 12.7, 10.07, None, 9.55, 59.54, 1.0, 9.6, 5.0, 4.2, None, None, None, 60.0, 5.4, None, None, 73.0, None,2020-05-27 08:00:00, None, None,22
None, 6.159, 69.58, None, None, None, 19.6, 18.23, None, 12.34, 98.7, 1.0, 12.3, 6.2, 4.2, None, None, None, 99.0, 6.5, None, None, 70.0, None,2020-05-27 09:00:00, None, None,22
