pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,snw_dpth,stn_pres,week_of_year
0.0, 7.325, 80.1, 17.8, 80.0, 4.0, 7.3, 7.4, 4.0, 0.0, 0.0,2020-05-27 00:00:00, -6999.0, None,22
0.0, 6.697, 82.3, 17.8, 82.0, 4.0, 6.7, 6.7, 4.0, 0.0, 0.0,2020-05-27 01:00:00, -6999.0, None,22
0.0, 6.041, 85.1, 17.8, 85.0, 4.0, 6.0, 6.1, 4.0, 0.0, 0.0,2020-05-27 02:00:00, -6999.0, None,22
0.0, 5.556, 88.4, 17.8, 88.0, 4.0, 5.6, 5.5, 4.0, 0.0, 0.0,2020-05-27 03:00:00, -6999.0, None,22
0.0, 4.852, 89.6, 17.8, 90.0, 3.0, 4.9, 4.8, 3.0, 0.0, 0.0,2020-05-27 04:00:00, -6999.0, None,22
0.0, 4.777, 89.2, 17.8, 89.0, 3.0, 4.8, 4.5, 3.0, 0.0, 0.0,2020-05-27 05:00:00, -6999.0, None,22
0.0, 4.376, 87.2, 17.8, 87.0, 2.0, 4.4, 4.3, 2.0, 0.0, 0.0,2020-05-27 06:00:00, -6999.0, None,22
0.0, 5.134, 86.7, 5.1, 87.0, 3.0, 5.1, 4.3, 3.0, 0.0, 0.0,2020-05-27 07:00:00, -6999.0, None,22
0.0, 7.535, 71.42, 7.4, 71.0, 2.0, 7.5, 4.3, 2.0, 0.0, 0.0,2020-05-27 08:00:00, -6999.0, None,22
0.0, 10.44, 58.7, 10.4, 59.0, 3.0, 10.4, 4.3, 3.0, 0.0, 0.0,2020-05-27 09:00:00, -6999.0, None,22
0.0, 13.11, 50.59, 13.3, 51.0, 3.0, 13.1, 4.3, 3.0, 0.0, 0.0,2020-05-27 10:00:00, -6999.0, None,22
0.0, 16.38, 43.6, 16.4, 44.0, 4.0, 16.4, 4.3, 4.0, 0.0, 0.0,2020-05-27 11:00:00, -6999.0, None,22
0.0, 18.39, 30.54, 18.7, 31.0, 1.0, 18.4, 4.3, 1.0, 0.0, 0.0,2020-05-27 12:00:00, -6999.0, None,22
0.0, 20.4, 21.18, 20.7, 21.0, -2.0, 20.4, 4.3, -2.0, 0.0, 0.0,2020-05-27 13:00:00, -6999.0, None,22
0.0, 21.94, 16.73, 22.2, 17.0, -5.0, 21.9, 4.3, -5.0, 0.0, 0.0,2020-05-27 14:00:00, -6999.0, None,22
0.0, 22.71, 15.8, 22.8, 16.0, -4.0, 22.7, 4.3, -4.0, 0.0, 0.0,2020-05-27 15:00:00, -6999.0, None,22
0.0, 23.64, 14.64, 23.6, 15.0, -5.0, 23.6, 4.3, -5.0, 0.0, 0.0,2020-05-27 16:00:00, -6999.0, None,22
0.0, 23.42, 17.37, 24.2, 17.0, -3.0, 23.4, 4.3, -3.0, 0.0, 0.0,2020-05-27 17:00:00, -6999.0, None,22
0.0, 19.86, 31.79, 24.2, 32.0, 3.0, 19.9, 4.3, 3.0, 0.0, 0.0,2020-05-27 18:00:00, -6999.0, None,22
0.0, 17.74, 41.96, 19.9, 42.0, 4.0, 17.7, 17.7, 4.0, 0.0, 0.0,2020-05-27 19:00:00, -6999.0, None,22
0.0, 16.16, 52.66, 19.9, 53.0, 7.0, 16.2, 15.9, 7.0, 0.0, 0.0,2020-05-27 20:00:00, -6999.0, None,22
0.0, 14.46, 60.86, 19.9, 61.0, 7.0, 14.5, 14.4, 7.0, 0.0, 0.0,2020-05-27 21:00:00, -6999.0, None,22
0.0, 13.24, 60.28, 19.9, 60.0, 6.0, 13.2, 13.3, 6.0, 0.0, 0.0,2020-05-27 22:00:00, -6999.0, None,22
0.0, 11.76, 61.99, 19.9, 62.0, 5.0, 11.8, 11.7, 5.0, 0.0, 0.0,2020-05-27 23:00:00, -6999.0, None,22
0.0, 10.4, 68.65, 19.9, 69.0, 5.0, 10.4, 10.4, 5.0, 0.0, 0.0,2020-05-28 00:00:00, -6999.0, None,22
0.0, 9.27, 74.43, 19.9, 74.0, 5.0, 9.3, 9.3, 5.0, 0.0, 0.0,2020-05-28 01:00:00, -6999.0, None,22
0.0, 8.38, 79.73, 19.9, 80.0, 5.0, 8.4, 8.4, 5.0, 0.0, 0.0,2020-05-28 02:00:00, -6999.0, None,22
0.0, 8.38, 78.15, 19.9, 78.0, 5.0, 8.4, 7.9, 5.0, 0.0, 0.0,2020-05-28 03:00:00, -6999.0, None,22
0.0, 8.4, 79.14, 19.9, 79.0, 5.0, 8.4, 7.9, 5.0, 0.0, 0.0,2020-05-28 04:00:00, -6999.0, None,22
0.0, 8.01, 79.34, 19.9, 79.0, 5.0, 8.0, 7.9, 5.0, 0.0, 0.0,2020-05-28 05:00:00, -6999.0, None,22
0.0, 7.826, 78.83, 19.9, 79.0, 5.0, 7.8, 7.7, 5.0, 0.0, 0.0,2020-05-28 06:00:00, -6999.0, None,22
0.0, 8.86, 67.97, 8.8, 68.0, 3.0, 8.9, 7.8, 3.0, 0.0, 0.0,2020-05-28 07:00:00, -6999.0, None,22
0.0, 10.53, 58.65, 10.5, 59.0, 3.0, 10.5, 7.8, 3.0, 0.0, 0.0,2020-05-28 08:00:00, -6999.0, None,22
0.0, 13.23, 47.92, 13.2, 48.0, 2.0, 13.2, 7.8, 2.0, 0.0, 0.0,2020-05-28 09:00:00, -6999.0, None,22
0.0, 16.16, 42.05, 16.6, 42.0, 3.0, 16.2, 7.8, 3.0, 0.0, 0.0,2020-05-28 10:00:00, -6999.0, None,22
0.0, 18.89, 37.31, 18.9, 37.0, 4.0, 18.9, 7.8, 4.0, 0.0, 0.0,2020-05-28 11:00:00, -6999.0, None,22
0.0, 20.37, 33.15, 20.5, 33.0, 4.0, 20.4, 7.8, 4.0, 0.0, 0.0,2020-05-28 12:00:00, -6999.0, None,22
0.0, 22.99, 28.26, 23.0, 28.0, 3.0, 23.0, 7.8, 3.0, 0.0, 0.0,2020-05-28 13:00:00, -6999.0, None,22
0.0, 24.31, 26.35, 24.3, 26.0, 4.0, 24.3, 7.8, 4.0, 0.0, 0.0,2020-05-28 14:00:00, -6999.0, None,22
0.0, 25.29, 25.77, 25.3, 26.0, 4.0, 25.3, 7.8, 4.0, 0.0, 0.0,2020-05-28 15:00:00, -6999.0, None,22
0.0, 26.05, 20.79, 26.1, 21.0, 2.0, 26.1, 7.8, 2.0, 0.0, 0.0,2020-05-28 16:00:00, -6999.0, None,22
0.0, 26.41, 22.8, 27.0, 23.0, 2.0, 26.4, 7.8, 2.0, 0.0, 0.0,2020-05-28 17:00:00, -6999.0, None,22
0.0, 23.17, 33.19, 27.0, 33.0, 6.0, 23.2, 7.8, 6.0, 0.0, 0.0,2020-05-28 18:00:00, -6999.0, None,22
0.0, 20.76, 51.16, 23.6, 51.0, 10.0, 20.8, 20.8, 10.0, 0.0, 0.0,2020-05-28 19:00:00, -6999.0, None,22
0.0, 18.67, 55.99, 23.6, 56.0, 10.0, 18.7, 18.8, 10.0, 0.0, 0.0,2020-05-28 20:00:00, -6999.0, None,22
0.0, 17.49, 55.09, 23.6, 55.0, 8.0, 17.5, 17.0, 8.0, 0.0, 0.0,2020-05-28 21:00:00, -6999.0, None,22
0.0, 15.1, 62.12, 23.6, 62.0, 8.0, 15.1, 15.1, 8.0, 0.0, 0.0,2020-05-28 22:00:00, -6999.0, None,22
0.0, 13.51, 66.51, 23.6, 67.0, 7.0, 13.5, 13.5, 7.0, 0.0, 0.0,2020-05-28 23:00:00, -6999.0, None,22
0.0, 12.33, 72.01, 23.6, 72.0, 7.0, 12.3, 12.2, 7.0, 0.0, 0.0,2020-05-29 00:00:00, -6999.0, None,22
0.0, 11.33, 76.98, 23.6, 77.0, 7.0, 11.3, 11.3, 7.0, 0.0, 0.0,2020-05-29 01:00:00, -6999.0, None,22
0.0, 11.62, 73.21, 23.6, 73.0, 7.0, 11.6, 11.1, 7.0, 0.0, 0.0,2020-05-29 02:00:00, -6999.0, None,22
0.0, 11.47, 72.99, 23.6, 73.0, 7.0, 11.5, 11.1, 7.0, 0.0, 0.0,2020-05-29 03:00:00, -6999.0, None,22
0.0, 12.22, 67.05, 23.6, 67.0, 6.0, 12.2, 11.1, 6.0, 0.0, 0.0,2020-05-29 04:00:00, -6999.0, None,22
0.0, 10.98, 75.07, 23.6, 75.0, 7.0, 11.0, 11.1, 7.0, 0.0, 0.0,2020-05-29 05:00:00, -6999.0, None,22
0.0, 10.65, 78.67, 23.6, 79.0, 7.0, 10.7, 10.3, 7.0, 0.0, 0.0,2020-05-29 06:00:00, -6999.0, None,22
0.0, 11.35, 71.75, 11.2, 72.0, 6.0, 11.4, 10.3, 6.0, 0.0, 0.0,2020-05-29 07:00:00, -6999.0, None,22
0.0, 13.24, 60.44, 13.2, 60.0, 6.0, 13.2, 10.3, 6.0, 0.0, 0.0,2020-05-29 08:00:00, -6999.0, None,22
0.0, 15.71, 51.29, 15.8, 51.0, 6.0, 15.7, 10.3, 6.0, 0.0, 0.0,2020-05-29 09:00:00, -6999.0, None,22
0.0, 17.99, 45.39, 17.9, 45.0, 6.0, 18.0, 10.3, 6.0, 0.0, 0.0,2020-05-29 10:00:00, -6999.0, None,22
0.0, 20.37, 39.08, 20.8, 39.0, 6.0, 20.4, 10.3, 6.0, 0.0, 0.0,2020-05-29 11:00:00, -6999.0, None,22
0.0, 23.68, 33.71, 23.5, 34.0, 7.0, 23.7, 10.3, 7.0, 0.0, 0.0,2020-05-29 12:00:00, -6999.0, None,22
0.0, 25.79, 30.59, 25.9, 31.0, 7.0, 25.8, 10.3, 7.0, 0.0, 0.0,2020-05-29 13:00:00, -6999.0, None,22
0.0, 26.17, 29.48, 26.9, 29.0, 7.0, 26.2, 10.3, 7.0, 0.0, 0.0,2020-05-29 14:00:00, -6999.0, None,22
0.0, 27.23, 29.24, 27.4, 29.0, 8.0, 27.2, 10.3, 8.0, 0.0, 0.0,2020-05-29 15:00:00, -6999.0, None,22
0.0, 28.87, 29.39, 28.8, 29.0, 9.0, 28.9, 10.3, 9.0, 0.0, 0.0,2020-05-29 16:00:00, -6999.0, None,22
0.0, 28.29, 29.39, 29.0, 29.0, 10.0, 28.3, 10.3, 10.0, 0.0, 0.0,2020-05-29 17:00:00, -6999.0, None,22
0.0, 27.61, 36.14, 29.0, 36.0, 12.0, 27.6, 10.3, 12.0, 0.0, 0.0,2020-05-29 18:00:00, -6999.0, None,22
0.0, 23.98, 51.16, 27.8, 51.0, 13.0, 24.0, 24.0, 13.0, 0.0, 0.0,2020-05-29 19:00:00, -6999.0, None,22
0.0, 23.25, 52.22, 27.8, 52.0, 13.0, 23.3, 23.3, 13.0, 0.0, 0.0,2020-05-29 20:00:00, -6999.0, None,22
0.0, 20.19, 58.23, 27.8, 58.0, 11.0, 20.2, 20.3, 11.0, 0.0, 0.0,2020-05-29 21:00:00, -6999.0, None,22
0.0, 18.39, 63.49, 27.8, 63.0, 11.0, 18.4, 18.3, 11.0, 0.0, 0.0,2020-05-29 22:00:00, -6999.0, None,22
0.0, 17.86, 65.72, 27.8, 66.0, 11.0, 17.9, 17.4, 11.0, 0.0, 0.0,2020-05-29 23:00:00, -6999.0, None,22
0.0, 16.43, 70.68, 27.8, 71.0, 11.0, 16.4, 16.4, 11.0, 0.0, 0.0,2020-05-30 00:00:00, -6999.0, None,22
0.0, 15.01, 74.16, 27.8, 74.0, 10.0, 15.0, 14.9, 10.0, 0.0, 0.0,2020-05-30 01:00:00, -6999.0, None,22
0.0, 14.49, 75.55, 27.8, 76.0, 10.0, 14.5, 14.4, 10.0, 0.0, 0.0,2020-05-30 02:00:00, -6999.0, None,22
0.0, 13.97, 75.44, 27.8, 75.0, 10.0, 14.0, 13.7, 10.0, 0.0, 0.0,2020-05-30 03:00:00, -6999.0, None,22
0.0, 12.79, 80.4, 27.8, 80.0, 9.0, 12.8, 12.5, 9.0, 0.0, 0.0,2020-05-30 04:00:00, -6999.0, None,22
0.0, 11.75, 85.7, 27.8, 86.0, 9.0, 11.8, 11.7, 9.0, 0.0, 0.0,2020-05-30 05:00:00, -6999.0, None,22
0.0, 12.14, 82.9, 27.8, 83.0, 9.0, 12.1, 11.5, 9.0, 0.0, 0.0,2020-05-30 06:00:00, -6999.0, None,22
0.0, 12.55, 79.82, 12.7, 80.0, 9.0, 12.6, 12.0, 9.0, 0.0, 0.0,2020-05-30 07:00:00, -6999.0, None,22
0.0, 14.01, 70.74, 14.1, 71.0, 9.0, 14.0, 12.0, 9.0, 0.0, 0.0,2020-05-30 08:00:00, -6999.0, None,22
0.0, 14.76, 68.07, 14.9, 68.0, 9.0, 14.8, 12.0, 9.0, 0.0, 0.0,2020-05-30 09:00:00, -6999.0, None,22
0.0, 15.33, 68.43, 15.3, 68.0, 9.0, 15.3, 12.0, 9.0, 0.0, 0.0,2020-05-30 10:00:00, -6999.0, None,22
0.0, 15.08, 70.7, 15.4, 71.0, 10.0, 15.1, 12.0, 10.0, 0.0, 0.0,2020-05-30 11:00:00, -6999.0, None,22
0.5, 13.67, 90.7, 15.4, 91.0, 12.0, 13.7, 12.0, 12.0, 0.5, 0.0,2020-05-30 12:00:00, -6999.0, None,22
1.4, 13.9, 92.9, 15.4, 93.0, 13.0, 13.9, 12.0, 13.0, 0.9, 0.0,2020-05-30 13:00:00, -6999.0, None,22
1.8, 15.19, 90.9, 15.4, 91.0, 14.0, 15.2, 12.0, 14.0, 0.4, 0.0,2020-05-30 14:00:00, -6999.0, None,22
1.8, 16.76, 83.1, 16.8, 83.0, 14.0, 16.8, 12.0, 14.0, 0.0, 0.0,2020-05-30 15:00:00, -6999.0, None,22
