wind_speed,temperature,wind_direction,relative_humidity,time,week_of_year
6.1,5.5, 205.0,100.0,2021-10-22 00:00:00,43
9.0,5.7, 120.0,100.0,2021-10-22 01:00:00,43
2.9,6.7, 176.0,99.0,2021-10-22 02:00:00,43
17.6,7.5, 124.0,97.0,2021-10-22 03:00:00,43
10.4,7.8, 164.0,95.0,2021-10-22 04:00:00,43
10.1,7.7, 119.0,97.0,2021-10-22 05:00:00,43
14.4,7.8, 122.0,94.0,2021-10-22 06:00:00,43
12.2,7.8, 111.0,94.0,2021-10-22 07:00:00,43
19.4,7.7, 163.0,95.0,2021-10-22 08:00:00,43
20.5,7.9, 173.0,95.0,2021-10-22 09:00:00,43
28.4,8.0, 165.0,94.0,2021-10-22 10:00:00,43
25.9,7.8, 158.0,96.0,2021-10-22 11:00:00,43
27.4,7.9, 147.0,93.0,2021-10-22 12:00:00,43
31.0,7.9, 172.0,88.0,2021-10-22 13:00:00,43
24.1,7.2, 143.0,96.0,2021-10-22 14:00:00,43
15.8,7.1, 142.0,92.0,2021-10-22 15:00:00,43
18.4,6.8, 172.0,95.0,2021-10-22 16:00:00,43
21.2,6.2, 167.0,95.0,2021-10-22 17:00:00,43
13.0,5.7, 134.0,94.0,2021-10-22 18:00:00,43
9.7,5.5, 155.0,94.0,2021-10-22 19:00:00,43
6.5,5.0, 159.0,96.0,2021-10-22 20:00:00,43
6.8,5.2, 105.0,97.0,2021-10-22 21:00:00,43
7.2,5.0, 249.0,96.0,2021-10-22 22:00:00,43
6.8,4.8, 317.0,99.0,2021-10-22 23:00:00,43
6.1,4.4, 355.0,99.0,2021-10-23 00:00:00,43
2.5,4.4, 117.0,100.0,2021-10-23 01:00:00,43
1.8,4.4, 18.0,100.0,2021-10-23 02:00:00,43
1.1,4.4, 235.0,100.0,2021-10-23 03:00:00,43
4.7,4.3, 104.0,100.0,2021-10-23 04:00:00,43
1.8,4.2, 74.0,100.0,2021-10-23 05:00:00,43
5.8,4.7, 356.0,100.0,2021-10-23 06:00:00,43
10.4,4.7, 191.0,100.0,2021-10-23 07:00:00,43
3.6,5.0, 143.0,100.0,2021-10-23 08:00:00,43
27.4,5.5, 147.0,100.0,2021-10-23 09:00:00,43
31.0,6.8, 159.0,85.0,2021-10-23 10:00:00,43
30.2,7.7, 165.0,80.0,2021-10-23 11:00:00,43
25.9,7.4, 150.0,87.0,2021-10-23 12:00:00,43
22.3,7.8, 149.0,76.0,2021-10-23 13:00:00,43
17.3,7.7, 171.0,77.0,2021-10-23 14:00:00,43
14.4,6.2, 160.0,86.0,2021-10-23 15:00:00,43
13.0,5.7, 163.0,89.0,2021-10-23 16:00:00,43
14.4,4.9, 137.0,94.0,2021-10-23 17:00:00,43
10.4,5.0, 149.0,95.0,2021-10-23 18:00:00,43
12.6,4.8, 127.0,97.0,2021-10-23 19:00:00,43
4.7,3.7, 224.0,98.0,2021-10-23 20:00:00,43
7.2,2.8, 13.0,99.0,2021-10-23 21:00:00,43
10.1,3.7, 349.0,100.0,2021-10-23 22:00:00,43
14.8,3.6, 23.0,100.0,2021-10-23 23:00:00,43
18.4,3.4, 13.0,98.0,2021-10-24 00:00:00,43
16.2,2.8, 15.0,98.0,2021-10-24 01:00:00,43
21.6,2.7, 22.0,97.0,2021-10-24 02:00:00,43
28.1,2.6, 4.0,94.0,2021-10-24 03:00:00,43
33.8,2.6, 7.0,92.0,2021-10-24 04:00:00,43
42.5,2.5, 5.0,89.0,2021-10-24 05:00:00,43
40.7,2.3, 10.0,87.0,2021-10-24 06:00:00,43
40.3,2.3, 14.0,86.0,2021-10-24 07:00:00,43
38.9,3.5, 18.0,77.0,2021-10-24 08:00:00,43
36.4,4.4, 9.0,71.0,2021-10-24 09:00:00,43
29.2,5.6, 23.0,68.0,2021-10-24 10:00:00,43
28.8,6.2, 25.0,65.0,2021-10-24 11:00:00,43
29.5,8.8, 15.0,57.0,2021-10-24 12:00:00,43
29.2,9.4, 8.0,54.0,2021-10-24 13:00:00,43
28.1,9.1, 20.0,56.0,2021-10-24 14:00:00,43
25.9,8.8, 13.0,60.0,2021-10-24 15:00:00,43
23.0,7.8, 18.0,64.0,2021-10-24 16:00:00,43
22.3,8.8, 14.0,61.0,2021-10-24 17:00:00,43
23.4,8.4, 15.0,64.0,2021-10-24 18:00:00,43
23.4,9.0, 13.0,65.0,2021-10-24 19:00:00,43
26.3,7.9, 0.0,69.0,2021-10-24 20:00:00,43
28.1,8.1, 17.0,70.0,2021-10-24 21:00:00,43
25.9,7.5, 9.0,76.0,2021-10-24 22:00:00,43
28.1,7.2, 1.0,75.0,2021-10-24 23:00:00,43
32.4,6.9, 3.0,76.0,2021-10-25 00:00:00,43
27.4,6.7, 355.0,76.0,2021-10-25 01:00:00,43
