WDIR_VECT,TEMP_MEAN,WSPD_SCLR,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, None, 0.859,64.68,2016-06-05 20:00:00,22.51,23
None, None, 0.523998,68.23,2016-06-05 21:00:00,21.2,23
None, None, 0.561999,67.72,2016-06-05 22:00:00,20.41,23
None, None, 0.472,73.6,2016-06-05 23:00:00,19.43,23
None, None, 0.882,74.2,2016-06-06 00:00:00,19.04,23
None, None, 1.04,76.8,2016-06-06 01:00:00,18.27,23
None, None, 1.028,78.2,2016-06-06 02:00:00,17.71,23
None, None, 1.098,80.6,2016-06-06 03:00:00,17.18,23
None, None, 1.314,81.0,2016-06-06 04:00:00,16.72,23
None, None, 0.962998,81.0,2016-06-06 05:00:00,16.72,23
None, None, 0.679,78.0,2016-06-06 06:00:00,18.15,23
None, None, 0.013,74.7,2016-06-06 07:00:00,19.42,23
None, None, 0.568,76.1,2016-06-06 08:00:00,19.26,23
None, None, 0.744,67.3,2016-06-06 09:00:00,20.17,23
None, None, 3.01,62.95,2016-06-06 10:00:00,21.21,23
None, None, 4.978,54.7,2016-06-06 11:00:00,22.27,23
None, None, 4.367,48.41,2016-06-06 12:00:00,23.38,23
None, None, 4.326,48.39,2016-06-06 13:00:00,23.32,23
None, None, 4.109,51.6,2016-06-06 14:00:00,22.76,23
None, None, 3.745,50.38,2016-06-06 15:00:00,22.76,23
None, None, 4.243,57.85,2016-06-06 16:00:00,22.0,23
None, None, 3.839,47.35,2016-06-06 17:00:00,23.31,23
None, None, 4.363,50.78,2016-06-06 18:00:00,22.64,23
None, None, 3.821,57.64,2016-06-06 19:00:00,21.58,23
None, None, 0.825999,64.93,2016-06-06 20:00:00,20.46,23
None, None, 0.884998,69.43,2016-06-06 21:00:00,19.5,23
None, None, 1.323,68.5,2016-06-06 22:00:00,18.37,23
None, None, 0.778998,73.5,2016-06-06 23:00:00,17.42,23
None, None, 1.17,75.3,2016-06-07 00:00:00,17.04,23
None, None, 1.394,76.0,2016-06-07 01:00:00,16.87,23
None, None, 1.328,75.9,2016-06-07 02:00:00,16.38,23
None, None, 1.814,77.0,2016-06-07 03:00:00,15.9,23
None, None, 1.183,78.2,2016-06-07 04:00:00,15.42,23
None, None, 1.64,79.7,2016-06-07 05:00:00,15.18,23
None, None, 0.597998,78.9,2016-06-07 06:00:00,16.64,23
None, None, 0.216,74.4,2016-06-07 07:00:00,18.56,23
None, None, 0.864,73.3,2016-06-07 08:00:00,18.69,23
None, None, 3.566,73.4,2016-06-07 09:00:00,18.45,23
None, None, 3.378,69.19,2016-06-07 10:00:00,19.29,23
None, None, 4.98,64.64,2016-06-07 11:00:00,19.6,23
None, None, 3.93,61.35,2016-06-07 12:00:00,20.47,23
None, None, 4.407,60.15,2016-06-07 13:00:00,20.92,23
None, None, 3.532,55.38,2016-06-07 14:00:00,21.4,23
None, None, 3.884,47.23,2016-06-07 15:00:00,22.2,23
None, None, 4.687,45.15,2016-06-07 16:00:00,22.2,23
None, None, 3.742,47.49,2016-06-07 17:00:00,21.7,23
None, None, 2.294,49.91,2016-06-07 18:00:00,21.36,23
None, None, 0.939998,62.3,2016-06-07 19:00:00,20.43,23
None, None, 0.337,62.17,2016-06-07 20:00:00,20.21,23
None, None, 0.584999,63.39,2016-06-07 21:00:00,19.57,23
None, None, 0.662,64.72,2016-06-07 22:00:00,18.31,23
None, None, 1.428,64.05,2016-06-07 23:00:00,17.79,23
None, None, 0.952,66.34,2016-06-08 00:00:00,17.5,23
None, None, 1.174,66.07,2016-06-08 01:00:00,17.28,23
None, None, 1.17,67.28,2016-06-08 02:00:00,17.13,23
None, None, 1.041,71.9,2016-06-08 03:00:00,17.01,23
None, None, 2.189,69.98,2016-06-08 04:00:00,17.43,23
None, None, 2.596,65.88,2016-06-08 05:00:00,17.34,23
None, None, 0.666,69.54,2016-06-08 06:00:00,17.1,23
None, None, 0.321,71.1,2016-06-08 07:00:00,17.48,23
None, None, 0.647,70.5,2016-06-08 08:00:00,18.08,23
None, None, 2.374,72.5,2016-06-08 09:00:00,17.6,23
None, None, 3.714,74.5,2016-06-08 10:00:00,15.73,23
None, None, 1.545,73.4,2016-06-08 11:00:00,15.97,23
None, None, 1.971,70.4,2016-06-08 12:00:00,16.73,23
None, None, 0.888998,66.8,2016-06-08 13:00:00,16.59,23
None, None, 1.728,72.8,2016-06-08 14:00:00,16.34,23
None, None, 0.907998,66.05,2016-06-08 15:00:00,17.28,23
None, None, 2.877,56.76,2016-06-08 16:00:00,18.0,23
None, None, 5.398,58.19,2016-06-08 17:00:00,17.46,23
None, None, 5.87,57.15,2016-06-08 18:00:00,17.2,23
None, None, 4.782,57.39,2016-06-08 19:00:00,17.2,23
None, None, 5.639,63.55,2016-06-08 20:00:00,16.52,23
None, None, 5.91,63.22,2016-06-08 21:00:00,16.33,23
None, None, 4.097,62.17,2016-06-08 22:00:00,15.92,23
None, None, 3.631,61.24,2016-06-08 23:00:00,15.55,23
None, None, 4.541,62.37,2016-06-09 00:00:00,15.23,23
None, None, 5.485,62.19,2016-06-09 01:00:00,14.9,23
None, None, 3.299,63.93,2016-06-09 02:00:00,14.52,23
None, None, 1.742,63.7,2016-06-09 03:00:00,14.19,23
None, None, 1.615,68.01,2016-06-09 04:00:00,13.18,23
None, None, 2.809,65.36,2016-06-09 05:00:00,13.2,23
None, None, 3.521,61.55,2016-06-09 06:00:00,13.6,23
None, None, 6.06,61.78,2016-06-09 07:00:00,13.61,23
None, None, 2.522,60.77,2016-06-09 08:00:00,13.78,23
None, None, 3.103,60.55,2016-06-09 09:00:00,14.11,23
None, None, 3.94,60.96,2016-06-09 10:00:00,14.19,23
None, None, 3.058,61.21,2016-06-09 11:00:00,14.5,23
None, None, 2.384,59.23,2016-06-09 12:00:00,15.09,23
None, None, 0.324999,51.08,2016-06-09 13:00:00,16.17,23
None, None, 4.341,54.31,2016-06-09 14:00:00,16.2,23
None, None, 4.668,50.62,2016-06-09 15:00:00,16.14,23
None, None, 4.622,50.46,2016-06-09 16:00:00,16.55,23
None, None, 3.898,52.35,2016-06-09 17:00:00,16.68,23
None, None, 3.473,54.86,2016-06-09 18:00:00,16.28,23
None, None, 2.266,55.17,2016-06-09 19:00:00,16.04,23
None, None, 1.863,59.23,2016-06-09 20:00:00,15.4,23
None, None, 2.5,65.78,2016-06-09 21:00:00,13.96,23
None, None, 1.865,68.97,2016-06-09 22:00:00,13.52,23
None, None, 1.266,71.8,2016-06-09 23:00:00,13.19,23
