WDIR_VECT,TEMP_MEAN,WSPD_SCLR,time,avg_air_temp_pst1hr,week_of_year
None, None, 2.317,2016-06-03 00:00:00,14.0,23
None, None, 2.044,2016-06-03 01:00:00,14.27,23
None, None, 1.661,2016-06-03 02:00:00,14.31,23
None, None, 1.726,2016-06-03 03:00:00,14.36,23
None, None, 1.038,2016-06-03 04:00:00,14.47,23
None, None, 1.137,2016-06-03 05:00:00,14.3,23
None, None, 1.135,2016-06-03 06:00:00,14.36,23
None, None, 0.725,2016-06-03 07:00:00,14.82,23
None, None, 0.666998,2016-06-03 08:00:00,16.0,23
None, None, 0.772,2016-06-03 09:00:00,16.69,23
None, None, 0.999,2016-06-03 10:00:00,17.27,23
None, None, 1.267,2016-06-03 11:00:00,17.47,23
None, None, 1.277,2016-06-03 12:00:00,17.58,23
None, None, 0.727998,2016-06-03 13:00:00,19.29,23
None, None, 0.672999,2016-06-03 14:00:00,20.22,23
None, None, 0.625,2016-06-03 15:00:00,21.59,23
None, None, 0.718999,2016-06-03 16:00:00,21.72,23
None, None, 0.802999,2016-06-03 17:00:00,21.66,23
None, None, 0.372,2016-06-03 18:00:00,22.52,23
None, None, 1.234,2016-06-03 19:00:00,19.75,23
None, None, 1.974,2016-06-03 20:00:00,18.94,23
None, None, 1.552,2016-06-03 21:00:00,18.21,23
None, None, 1.112,2016-06-03 22:00:00,17.58,23
None, None, 1.15,2016-06-03 23:00:00,17.11,23
None, None, 1.541,2016-06-04 00:00:00,16.7,23
None, None, 1.052,2016-06-04 01:00:00,16.37,23
None, None, 1.241,2016-06-04 02:00:00,15.57,23
None, None, 0.941999,2016-06-04 03:00:00,15.86,23
None, None, 0.925998,2016-06-04 04:00:00,15.44,23
None, None, 0.769999,2016-06-04 05:00:00,15.32,23
None, None, 1.17,2016-06-04 06:00:00,15.91,23
None, None, 0.391999,2016-06-04 07:00:00,18.02,23
None, None, 0.614,2016-06-04 08:00:00,18.56,23
None, None, 0.643,2016-06-04 09:00:00,19.77,23
None, None, 1.03,2016-06-04 10:00:00,20.94,23
None, None, 0.919,2016-06-04 11:00:00,21.95,23
None, None, 0.620998,2016-06-04 12:00:00,23.71,23
None, None, 0.61,2016-06-04 13:00:00,24.57,23
None, None, 0.916998,2016-06-04 14:00:00,23.75,23
None, None, 1.121,2016-06-04 15:00:00,24.0,23
None, None, 0.898,2016-06-04 16:00:00,24.23,23
None, None, 0.377999,2016-06-04 17:00:00,26.52,23
None, None, 0.240998,2016-06-04 18:00:00,26.73,23
None, None, 0.861,2016-06-04 19:00:00,24.21,23
None, None, 0.732999,2016-06-04 20:00:00,22.66,23
None, None, 1.233,2016-06-04 21:00:00,21.83,23
None, None, 1.284,2016-06-04 22:00:00,21.34,23
None, None, 1.251,2016-06-04 23:00:00,21.06,23
None, None, 1.339,2016-06-05 00:00:00,20.12,23
None, None, 1.493,2016-06-05 01:00:00,19.95,23
None, None, 1.236,2016-06-05 02:00:00,19.25,23
None, None, 1.264,2016-06-05 03:00:00,18.45,23
None, None, 1.33,2016-06-05 04:00:00,18.28,23
None, None, 0.897,2016-06-05 05:00:00,18.14,23
None, None, 1.13,2016-06-05 06:00:00,18.6,23
None, None, 1.005,2016-06-05 07:00:00,20.51,23
None, None, 0.467999,2016-06-05 08:00:00,21.9,23
None, None, 0.344,2016-06-05 09:00:00,23.01,23
None, None, 0.828998,2016-06-05 10:00:00,23.8,23
None, None, 0.479,2016-06-05 11:00:00,25.86,23
None, None, 0.647,2016-06-05 12:00:00,27.27,23
None, None, 0.663999,2016-06-05 13:00:00,26.92,23
None, None, 0.560998,2016-06-05 14:00:00,28.1,23
None, None, 0.921998,2016-06-05 15:00:00,26.96,23
None, None, 0.400999,2016-06-05 16:00:00,29.08,23
None, None, 0.335,2016-06-05 17:00:00,29.48,23
None, None, 0.144998,2016-06-05 18:00:00,29.74,23
None, None, 0.490999,2016-06-05 19:00:00,25.37,23
None, None, 0.259,2016-06-05 20:00:00,23.8,23
None, None, 0.773,2016-06-05 21:00:00,22.87,23
None, None, 0.158,2016-06-05 22:00:00,21.78,23
None, None, 0.104998,2016-06-05 23:00:00,20.89,23
None, None, 0.583998,2016-06-06 00:00:00,20.11,23
None, None, 0.340999,2016-06-06 01:00:00,19.53,23
None, None, 0.068,2016-06-06 02:00:00,18.85,23
None, None, 0.300998,2016-06-06 03:00:00,18.14,23
None, None, 0.901,2016-06-06 04:00:00,17.93,23
None, None, 0.595,2016-06-06 05:00:00,17.84,23
None, None, 0.349999,2016-06-06 06:00:00,18.89,23
None, None, None,2016-06-06 07:00:00,20.82,23
None, None, 0.368,2016-06-06 08:00:00,21.57,23
None, None, 0.532,2016-06-06 09:00:00,21.68,23
None, None, 0.619,2016-06-06 10:00:00,22.49,23
None, None, 1.209,2016-06-06 11:00:00,23.74,23
None, None, 1.648,2016-06-06 12:00:00,24.49,23
None, None, 1.41,2016-06-06 13:00:00,25.17,23
None, None, 2.321,2016-06-06 14:00:00,24.72,23
None, None, 1.331,2016-06-06 15:00:00,25.41,23
None, None, 1.027,2016-06-06 16:00:00,25.69,23
None, None, 0.735,2016-06-06 17:00:00,25.66,23
None, None, 0.441,2016-06-06 18:00:00,25.98,23
None, None, 0.268,2016-06-06 19:00:00,23.49,23
None, None, 0.215,2016-06-06 20:00:00,21.79,23
None, None, 1.211,2016-06-06 21:00:00,20.66,23
None, None, 1.011,2016-06-06 22:00:00,19.89,23
None, None, 0.282,2016-06-06 23:00:00,18.94,23
None, None, 0.963998,2016-06-07 00:00:00,18.06,23
None, None, 0.514998,2016-06-07 01:00:00,17.69,23
None, None, 0.758,2016-06-07 02:00:00,17.13,23
None, None, 0.609,2016-06-07 03:00:00,16.73,23
None, None, 0.611,2016-06-07 04:00:00,16.27,23
None, None, 0.391,2016-06-07 05:00:00,16.0,23
None, None, 0.418998,2016-06-07 06:00:00,16.52,23
None, None, 0.28,2016-06-07 07:00:00,18.35,23
None, None, 0.811999,2016-06-07 08:00:00,18.21,23
None, None, 0.698,2016-06-07 09:00:00,18.89,23
None, None, 0.588998,2016-06-07 10:00:00,20.01,23
None, None, 1.465,2016-06-07 11:00:00,20.82,23
None, None, 1.884,2016-06-07 12:00:00,21.62,23
None, None, 0.792999,2016-06-07 13:00:00,23.23,23
None, None, 1.02,2016-06-07 14:00:00,23.56,23
None, None, 0.987999,2016-06-07 15:00:00,24.08,23
None, None, 1.754,2016-06-07 16:00:00,23.68,23
None, None, 2.132,2016-06-07 17:00:00,22.37,23
None, None, 0.351999,2016-06-07 18:00:00,23.18,23
None, None, 0.451,2016-06-07 19:00:00,22.1,23
None, None, 0.386999,2016-06-07 20:00:00,20.94,23
None, None, 0.98,2016-06-07 21:00:00,20.13,23
None, None, 0.799,2016-06-07 22:00:00,19.61,23
None, None, 1.724,2016-06-07 23:00:00,18.83,23
None, None, 0.414,2016-06-08 00:00:00,18.52,23
None, None, 0.398,2016-06-08 01:00:00,17.87,23
None, None, 0.559,2016-06-08 02:00:00,17.62,23
None, None, 0.321,2016-06-08 03:00:00,17.16,23
None, None, 0.833998,2016-06-08 04:00:00,17.35,23
None, None, 1.087,2016-06-08 05:00:00,17.56,23
None, None, 0.67,2016-06-08 06:00:00,17.78,23
None, None, 0.386,2016-06-08 07:00:00,17.77,23
None, None, 0.363999,2016-06-08 08:00:00,18.81,23
None, None, 0.316,2016-06-08 09:00:00,18.04,23
None, None, 2.091,2016-06-08 10:00:00,16.77,23
None, None, 0.976,2016-06-08 11:00:00,16.39,23
None, None, 0.566999,2016-06-08 12:00:00,16.71,23
None, None, 0.442,2016-06-08 13:00:00,16.77,23
None, None, 0.880999,2016-06-08 14:00:00,16.8,23
None, None, 0.593999,2016-06-08 15:00:00,18.44,23
None, None, 2.07,2016-06-08 16:00:00,18.65,23
None, None, 2.144,2016-06-08 17:00:00,18.78,23
None, None, 1.955,2016-06-08 18:00:00,18.09,23
None, None, 0.444999,2016-06-08 19:00:00,17.15,23
None, None, 0.917999,2016-06-08 20:00:00,16.66,23
None, None, 2.365,2016-06-08 21:00:00,16.42,23
None, None, 2.525,2016-06-08 22:00:00,16.06,23
None, None, 2.801,2016-06-08 23:00:00,15.52,23
None, None, 2.316,2016-06-09 00:00:00,15.15,23
None, None, 2.084,2016-06-09 01:00:00,15.0,23
None, None, 2.284,2016-06-09 02:00:00,14.74,23
None, None, 1.967,2016-06-09 03:00:00,14.4,23
None, None, 0.693,2016-06-09 04:00:00,13.92,23
None, None, 0.386999,2016-06-09 05:00:00,13.53,23
None, None, 0.663999,2016-06-09 06:00:00,13.7,23
None, None, 1.967,2016-06-09 07:00:00,13.85,23
None, None, 1.601,2016-06-09 08:00:00,13.88,23
None, None, 1.037,2016-06-09 09:00:00,14.62,23
None, None, 1.859,2016-06-09 10:00:00,14.94,23
None, None, 1.215,2016-06-09 11:00:00,15.65,23
None, None, 1.113,2016-06-09 12:00:00,16.68,23
None, None, 0.728999,2016-06-09 13:00:00,18.55,23
None, None, 1.73,2016-06-09 14:00:00,17.79,23
None, None, 1.718,2016-06-09 15:00:00,17.87,23
None, None, 2.416,2016-06-09 16:00:00,17.47,23
None, None, 2.024,2016-06-09 17:00:00,17.8,23
None, None, 1.781,2016-06-09 18:00:00,17.72,23
None, None, 1.957,2016-06-09 19:00:00,16.75,23
None, None, 1.443,2016-06-09 20:00:00,16.28,23
None, None, 0.953,2016-06-09 21:00:00,15.3,23
None, None, 1.935,2016-06-09 22:00:00,14.41,23
None, None, 1.807,2016-06-09 23:00:00,14.13,23
