WDIR_VECT,TEMP_MEAN,WSPD_SCLR,PRECIP_TOTAL,avg_rel_hum_pst1hr,time,HUMIDITY,avg_air_temp_pst1hr,week_of_year
None, None, None, None, 46.09,2016-06-03 00:00:00, None,10.34,23
None, None, None, None, 53.24,2016-06-03 01:00:00, None,8.46,23
None, None, None, None, 59.25,2016-06-03 02:00:00, None,7.19,23
None, None, None, None, 60.02,2016-06-03 03:00:00, None,7.42,23
None, None, None, None, 63.23,2016-06-03 04:00:00, None,7.1,23
None, None, None, None, 67.34,2016-06-03 05:00:00, None,6.375,23
None, None, None, None, 65.75,2016-06-03 06:00:00, None,7.86,23
None, None, None, None, 59.48,2016-06-03 07:00:00, None,10.44,23
None, None, None, None, 47.27,2016-06-03 08:00:00, None,13.29,23
None, None, None, None, 41.71,2016-06-03 09:00:00, None,15.15,23
None, None, None, None, 39.43,2016-06-03 10:00:00, None,16.25,23
None, None, None, None, 38.14,2016-06-03 11:00:00, None,17.51,23
None, None, None, None, 36.76,2016-06-03 12:00:00, None,19.02,23
None, None, None, None, 35.18,2016-06-03 13:00:00, None,19.62,23
None, None, None, None, 34.09,2016-06-03 14:00:00, None,20.52,23
None, None, None, None, 34.66,2016-06-03 15:00:00, None,20.63,23
None, None, None, None, 36.27,2016-06-03 16:00:00, None,20.13,23
None, None, None, None, 37.94,2016-06-03 17:00:00, None,19.77,23
None, None, None, None, 38.42,2016-06-03 18:00:00, None,19.8,23
None, None, None, None, 38.65,2016-06-03 19:00:00, None,19.86,23
None, None, None, None, 40.13,2016-06-03 20:00:00, None,19.21,23
None, None, None, None, 47.9,2016-06-03 21:00:00, None,16.81,23
None, None, None, None, 52.23,2016-06-03 22:00:00, None,15.49,23
None, None, None, None, 57.84,2016-06-03 23:00:00, None,13.93,23
None, None, None, None, 63.65,2016-06-04 00:00:00, None,12.38,23
None, None, None, None, 67.75,2016-06-04 01:00:00, None,11.33,23
None, None, None, None, 73.6,2016-06-04 02:00:00, None,9.68,23
None, None, None, None, 74.3,2016-06-04 03:00:00, None,9.32,23
None, None, None, None, 78.2,2016-06-04 04:00:00, None,8.39,23
None, None, None, None, 74.9,2016-06-04 05:00:00, None,8.97,23
None, None, None, None, 70.7,2016-06-04 06:00:00, None,10.93,23
None, None, None, None, 62.39,2016-06-04 07:00:00, None,13.95,23
None, None, None, None, 47.12,2016-06-04 08:00:00, None,16.71,23
None, None, None, None, 42.29,2016-06-04 09:00:00, None,17.9,23
None, None, None, None, 38.92,2016-06-04 10:00:00, None,18.88,23
None, None, None, None, 37.4,2016-06-04 11:00:00, None,19.98,23
None, None, None, None, 34.54,2016-06-04 12:00:00, None,21.44,23
None, None, None, None, 32.56,2016-06-04 13:00:00, None,22.58,23
None, None, None, None, 31.98,2016-06-04 14:00:00, None,23.25,23
None, None, None, None, 29.71,2016-06-04 15:00:00, None,23.76,23
None, None, None, None, 27.73,2016-06-04 16:00:00, None,24.36,23
None, None, None, None, 27.52,2016-06-04 17:00:00, None,24.5,23
None, None, None, None, 27.42,2016-06-04 18:00:00, None,24.62,23
None, None, None, None, 27.54,2016-06-04 19:00:00, None,23.99,23
None, None, None, None, 30.0,2016-06-04 20:00:00, None,21.96,23
None, None, None, None, 35.07,2016-06-04 21:00:00, None,18.57,23
None, None, None, None, 43.09,2016-06-04 22:00:00, None,15.98,23
None, None, None, None, 50.16,2016-06-04 23:00:00, None,14.36,23
None, None, None, None, 53.1,2016-06-05 00:00:00, None,13.28,23
None, None, None, None, 55.98,2016-06-05 01:00:00, None,12.03,23
None, None, None, None, 58.45,2016-06-05 02:00:00, None,11.51,23
None, None, None, None, 62.4,2016-06-05 03:00:00, None,9.95,23
None, None, None, None, 69.65,2016-06-05 04:00:00, None,8.37,23
None, None, None, None, 67.27,2016-06-05 05:00:00, None,9.03,23
None, None, None, None, 64.98,2016-06-05 06:00:00, None,10.55,23
None, None, None, None, 56.54,2016-06-05 07:00:00, None,14.16,23
None, None, None, None, 51.6,2016-06-05 08:00:00, None,16.07,23
None, None, None, None, 43.01,2016-06-05 09:00:00, None,18.44,23
None, None, None, None, 36.05,2016-06-05 10:00:00, None,21.34,23
None, None, None, None, 25.85,2016-06-05 11:00:00, None,24.5,23
None, None, None, None, 26.26,2016-06-05 12:00:00, None,26.61,23
None, None, None, None, 23.39,2016-06-05 13:00:00, None,27.84,23
None, None, None, None, 22.15,2016-06-05 14:00:00, None,28.64,23
None, None, None, None, 20.89,2016-06-05 15:00:00, None,29.48,23
None, None, None, None, 20.67,2016-06-05 16:00:00, None,29.54,23
None, None, None, None, 20.24,2016-06-05 17:00:00, None,29.18,23
None, None, None, None, 21.6,2016-06-05 18:00:00, None,28.83,23
None, None, None, None, 25.02,2016-06-05 19:00:00, None,27.62,23
None, None, None, None, 29.29,2016-06-05 20:00:00, None,25.69,23
None, None, None, None, 32.61,2016-06-05 21:00:00, None,23.78,23
None, None, None, None, 31.87,2016-06-05 22:00:00, None,22.3,23
None, None, None, None, 29.47,2016-06-05 23:00:00, None,21.18,23
