ONE_DAY_PRECIPITATION,pcpn_amt_pst1hr,snw_dpth_wtr_equiv,SWE,ONE_DAY_SNOW,time,air_temp_1,MIN_TEMP,MAX_TEMP,week_of_year
None, 171.0, 719.0, None, None,2016-04-08 00:00:00, 6.7, None, None,15
None, 171.0, 716.0, None, None,2016-04-08 01:00:00, 6.3, None, None,15
None, 171.0, 716.0, None, None,2016-04-08 02:00:00, 4.8, None, None,15
None, 171.0, 715.0, None, None,2016-04-08 03:00:00, 6.3, None, None,15
None, 171.0, 714.0, None, None,2016-04-08 04:00:00, 5.9, None, None,15
None, 171.0, 713.0, None, None,2016-04-08 05:00:00, 5.9, None, None,15
None, 171.0, 713.0, None, None,2016-04-08 06:00:00, 6.0, None, None,15
None, 171.0, 713.0, None, None,2016-04-08 07:00:00, 5.2, None, None,15
None, 171.0, 713.0, None, None,2016-04-08 08:00:00, 5.9, None, None,15
None, 171.0, 713.0, None, None,2016-04-08 09:00:00, 6.3, None, None,15
None, 171.0, 711.0, None, None,2016-04-08 10:00:00, 6.8, None, None,15
None, 171.0, 711.0, None, None,2016-04-08 11:00:00, 6.1, None, None,15
None, 171.0, 713.0, None, None,2016-04-08 12:00:00, 7.8, None, None,15
None, 171.0, 716.0, None, None,2016-04-08 13:00:00, 10.4, None, None,15
None, 171.0, 722.0, None, None,2016-04-08 14:00:00, 11.1, None, None,15
None, 171.0, 726.0, None, None,2016-04-08 15:00:00, 12.6, None, None,15
None, 171.0, 729.0, None, None,2016-04-08 16:00:00, 13.4, None, None,15
None, 171.0, 731.0, None, None,2016-04-08 17:00:00, 13.7, None, None,15
None, 171.0, 732.0, None, None,2016-04-08 18:00:00, 14.2, None, None,15
None, 171.0, 734.0, None, None,2016-04-08 19:00:00, 15.4, None, None,15
None, 171.0, 735.0, None, None,2016-04-08 20:00:00, 16.3, None, None,15
None, 171.0, 737.0, None, None,2016-04-08 21:00:00, 15.8, None, None,15
None, 171.0, 737.0, None, None,2016-04-08 22:00:00, 15.0, None, None,15
None, 171.0, 737.0, None, None,2016-04-08 23:00:00, 13.7, None, None,15
None, 171.0, 736.0, None, None,2016-04-09 00:00:00, 12.8, None, None,15
None, 171.0, 731.0, None, None,2016-04-09 01:00:00, 12.1, None, None,15
None, 171.0, 730.0, None, None,2016-04-09 02:00:00, 11.9, None, None,15
None, 171.0, 729.0, None, None,2016-04-09 03:00:00, 11.4, None, None,15
None, 171.0, 729.0, None, None,2016-04-09 04:00:00, 11.1, None, None,15
None, 171.0, 726.0, None, None,2016-04-09 05:00:00, 10.6, None, None,15
None, 171.0, 724.0, None, None,2016-04-09 06:00:00, 10.5, None, None,15
None, 171.0, 722.0, None, None,2016-04-09 07:00:00, 9.7, None, None,15
None, 171.0, 720.0, None, None,2016-04-09 08:00:00, 9.1, None, None,15
None, 171.0, 719.0, None, None,2016-04-09 09:00:00, 7.9, None, None,15
None, 171.0, 717.0, None, None,2016-04-09 10:00:00, 6.8, None, None,15
None, 171.0, 716.0, None, None,2016-04-09 11:00:00, 6.9, None, None,15
None, 171.0, 713.0, None, None,2016-04-09 12:00:00, 7.9, None, None,15
None, 171.0, 712.0, None, None,2016-04-09 13:00:00, 9.7, None, None,15
None, 171.0, 712.0, None, None,2016-04-09 14:00:00, 10.2, None, None,15
None, 171.0, 711.0, None, None,2016-04-09 15:00:00, 11.0, None, None,15
None, 171.0, 711.0, None, None,2016-04-09 16:00:00, 11.9, None, None,15
None, 171.0, 710.0, None, None,2016-04-09 17:00:00, 12.6, None, None,15
None, 171.0, 707.0, None, None,2016-04-09 18:00:00, 12.0, None, None,15
None, 171.0, 705.0, None, None,2016-04-09 19:00:00, 13.0, None, None,15
None, 171.0, 704.0, None, None,2016-04-09 20:00:00, 12.6, None, None,15
None, 171.0, 702.0, None, None,2016-04-09 21:00:00, 12.7, None, None,15
None, 171.0, 700.0, None, None,2016-04-09 22:00:00, 12.2, None, None,15
