pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,stn_pres,week_of_year
0.0, 18.01, 53.49, 24.3, None, 20.56, 8.84, 204.9, 8.0, None, 18.0, 17.8, 1014.2, 0.0, 8.0, 952.0, None, 0.0, 53.0,2022-08-06 00:00:00, None, 952.0,32
0.0, 18.46, 52.0, 24.3, None, 27.0, 6.688, 197.7, 8.0, None, 18.5, 17.6, 1014.0, 0.0, 8.0, 952.0, None, 0.0, 52.0,2022-08-06 01:00:00, None, 952.0,32
0.0, 18.42, 51.66, 24.3, None, 48.38, 6.215, 164.4, 8.0, None, 18.4, 17.6, 1012.9, 0.0, 8.0, 951.0, None, 0.0, 52.0,2022-08-06 02:00:00, None, 951.0,32
0.0, 18.74, 51.46, 24.3, None, 21.41, 8.26, 195.3, 8.0, None, 18.7, 17.6, 1011.8, 0.0, 8.0, 950.0, None, 0.0, 51.0,2022-08-06 03:00:00, None, 950.0,32
0.0, 19.44, 48.93, 24.3, None, 32.49, 7.853, 184.4, 9.0, None, 19.4, 17.6, 1011.7, 0.0, 9.0, 950.0, None, 0.0, 49.0,2022-08-06 04:00:00, None, 950.0,32
0.4, 16.04, 75.72, 24.3, None, 21.87, 13.76, 206.2, 12.0, None, 16.0, 16.1, 1011.9, 0.4, 12.0, 950.0, None, 0.0, 76.0,2022-08-06 05:00:00, None, 950.0,32
0.6, 16.4, 70.55, 24.3, None, 27.61, 9.1, 182.6, 11.0, None, 16.4, 15.6, 1010.8, 0.2, 11.0, 949.0, None, 0.0, 71.0,2022-08-06 06:00:00, None, 949.0,32
0.6, 16.73, 67.59, 16.7, None, 42.63, 4.236, 148.8, 11.0, None, 16.7, 16.1, 1010.8, 0.0, 11.0, 949.0, None, 0.0, 68.0,2022-08-06 07:00:00, None, 949.0,32
0.6, 17.31, 64.32, 17.7, None, 44.85, 4.327, 201.4, 11.0, None, 17.3, 16.1, 1010.8, 0.0, 11.0, 949.0, None, 0.0, 64.0,2022-08-06 08:00:00, None, 949.0,32
0.6, 17.31, 68.04, 17.9, None, 53.72, 6.33, 179.9, 11.0, None, 17.3, 16.1, 1010.9, 0.0, 11.0, 949.0, None, 0.0, 68.0,2022-08-06 09:00:00, None, 949.0,32
0.6, 18.85, 58.71, 18.8, None, 25.52, 10.85, 209.9, 11.0, None, 18.9, 16.1, 1010.9, 0.1, 11.0, 949.0, None, 0.0, 59.0,2022-08-06 10:00:00, None, 949.0,32
0.6, 19.47, 58.56, 20.2, None, 32.71, 9.1, 191.0, 11.0, None, 19.5, 16.1, 1010.9, 0.0, 11.0, 949.0, None, 0.0, 59.0,2022-08-06 11:00:00, None, 949.0,32
0.6, 20.23, 57.09, 20.2, None, 32.32, 7.833, 184.3, 11.0, None, 20.2, 16.1, 1012.0, 0.0, 11.0, 950.0, None, 0.0, 57.0,2022-08-06 12:00:00, None, 950.0,32
0.6, 20.95, 57.33, 20.9, None, 33.42, 6.741, 173.6, 12.0, None, 21.0, 16.1, 1011.9, 0.0, 12.0, 950.0, None, 0.0, 57.0,2022-08-06 13:00:00, None, 950.0,32
0.6, 22.02, 51.69, 23.1, None, 38.57, 7.927, 186.8, 12.0, None, 22.0, 16.1, 1010.8, 0.0, 12.0, 949.0, None, 0.0, 52.0,2022-08-06 14:00:00, None, 949.0,32
0.6, 22.35, 50.42, 23.1, None, 23.16, 11.54, 197.1, 12.0, None, 22.4, 16.1, 1010.7, 0.0, 12.0, 949.0, None, 0.0, 50.0,2022-08-06 15:00:00, None, 949.0,32
0.6, 23.6, 46.23, 23.7, None, 28.58, 9.78, 216.0, 12.0, None, 23.6, 16.1, 1010.6, 0.0, 12.0, 949.0, None, 0.0, 46.0,2022-08-06 16:00:00, None, 949.0,32
0.6, 24.52, 42.33, 24.5, None, 33.77, 9.22, 252.2, 11.0, None, 24.5, 16.1, 1009.7, 0.0, 11.0, 948.0, None, 0.0, 42.0,2022-08-06 17:00:00, None, 948.0,32
0.6, 23.53, 43.46, 24.9, None, 36.17, 6.914, 266.0, 10.0, None, 23.5, 16.1, 1010.8, 0.0, 10.0, 949.0, None, 0.0, 43.0,2022-08-06 18:00:00, None, 949.0,32
0.6, 23.6, 44.06, 23.7, None, 44.44, 4.741, 228.8, 11.0, None, 23.6, 23.1, 1010.8, 0.0, 11.0, 949.0, None, 0.0, 44.0,2022-08-06 19:00:00, None, 949.0,32
0.6, 22.88, 45.8, 23.7, None, 30.03, 6.051, 227.1, 11.0, None, 22.9, 22.8, 1010.8, 0.0, 11.0, 949.0, None, 0.0, 46.0,2022-08-06 20:00:00, None, 949.0,32
0.6, 21.75, 46.74, 23.7, None, 28.11, 5.678, 236.9, 10.0, None, 21.8, 21.3, 1011.9, 0.0, 10.0, 950.0, None, 0.0, 47.0,2022-08-06 21:00:00, None, 950.0,32
0.6, 19.89, 54.05, 23.7, None, 21.68, 4.63, 233.8, 10.0, None, 19.9, 19.8, 1011.9, 0.0, 10.0, 950.0, None, 0.0, 54.0,2022-08-06 22:00:00, None, 950.0,32
0.6, 20.54, 50.59, 23.7, None, 36.63, 5.519, 193.4, 10.0, None, 20.5, 19.3, 1011.9, 0.0, 10.0, 950.0, None, 0.0, 51.0,2022-08-06 23:00:00, None, 950.0,32
0.6, 18.97, 56.74, 23.7, None, 27.65, 5.698, 182.4, 10.0, None, 19.0, 18.6, 1011.9, 0.0, 10.0, 950.0, None, 0.0, 57.0,2022-08-07 00:00:00, None, 950.0,32
