air_temp,min_air_temp_snc_last_reset,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,snw_dpth,dwpt_temp,week_of_year
6.2,6.2, None,13.2,72.0,2022-08-06 00:00:00, None,2.0,32
6.3,6.1, None,13.2,69.0,2022-08-06 01:00:00, None,1.0,32
6.1,5.8, None,13.2,70.0,2022-08-06 02:00:00, None,1.0,32
6.3,5.8, None,13.2,69.0,2022-08-06 03:00:00, None,1.0,32
6.0,5.5, None,13.2,69.0,2022-08-06 04:00:00, None,1.0,32
6.2,5.5, None,13.2,67.0,2022-08-06 05:00:00, None,1.0,32
6.3,5.5, None,13.2,67.0,2022-08-06 06:00:00, None,1.0,32
7.2,6.3, None,7.3,68.0,2022-08-06 07:00:00, None,2.0,32
8.5,6.3, None,8.5,67.0,2022-08-06 08:00:00, None,3.0,32
9.1,6.3, None,9.2,64.0,2022-08-06 09:00:00, None,3.0,32
11.6,6.3, None,11.5,58.0,2022-08-06 10:00:00, None,4.0,32
13.0,6.3, None,13.3,53.0,2022-08-06 11:00:00, None,4.0,32
13.7,6.3, None,14.2,50.0,2022-08-06 12:00:00, None,4.0,32
14.8,6.3, None,15.4,43.0,2022-08-06 13:00:00, None,2.0,32
17.0,6.3, None,17.2,39.0,2022-08-06 14:00:00, None,3.0,32
18.9,6.3, None,18.7,34.0,2022-08-06 15:00:00, None,3.0,32
17.6,6.3, None,18.9,31.0,2022-08-06 16:00:00, None,1.0,32
19.3,6.3, None,19.3,32.0,2022-08-06 17:00:00, None,3.0,32
18.7,6.3, None,19.8,35.0,2022-08-06 18:00:00, None,3.0,32
16.4,16.4, None,18.7,40.0,2022-08-06 19:00:00, None,3.0,32
13.7,13.5, None,18.7,43.0,2022-08-06 20:00:00, None,1.0,32
12.7,12.8, None,18.7,45.0,2022-08-06 21:00:00, None,1.0,32
12.6,11.9, None,18.7,43.0,2022-08-06 22:00:00, None,1.0,32
13.0,11.8, None,18.7,43.0,2022-08-06 23:00:00, None,1.0,32
13.0,11.8, None,18.7,41.0,2022-08-07 00:00:00, None,0.0,32
12.3,11.8, None,18.7,42.0,2022-08-07 01:00:00, None,0.0,32
11.7,11.6, None,18.7,44.0,2022-08-07 02:00:00, None,0.0,32
10.9,10.8, None,18.7,51.0,2022-08-07 03:00:00, None,1.0,32
10.6,10.1, None,18.7,52.0,2022-08-07 04:00:00, None,1.0,32
11.4,10.1, None,18.7,49.0,2022-08-07 05:00:00, None,1.0,32
10.6,10.1, None,18.7,53.0,2022-08-07 06:00:00, None,2.0,32
10.7,10.4, None,11.1,54.0,2022-08-07 07:00:00, None,2.0,32
11.3,10.3, None,11.3,53.0,2022-08-07 08:00:00, None,2.0,32
12.3,10.3, None,12.3,53.0,2022-08-07 09:00:00, None,3.0,32
14.1,10.3, None,14.1,49.0,2022-08-07 10:00:00, None,3.0,32
15.8,10.3, None,16.1,43.0,2022-08-07 11:00:00, None,3.0,32
17.1,10.3, None,18.1,44.0,2022-08-07 12:00:00, None,6.0,32
19.2,10.3, None,19.7,38.0,2022-08-07 13:00:00, None,5.0,32
20.3,10.3, None,20.5,37.0,2022-08-07 14:00:00, None,7.0,32
20.9,10.3, None,21.3,34.0,2022-08-07 15:00:00, None,4.0,32
21.9,10.3, None,22.5,34.0,2022-08-07 16:00:00, None,5.0,32
22.9,10.3, None,24.1,33.0,2022-08-07 17:00:00, None,6.0,32
22.3,10.3, None,24.1,34.0,2022-08-07 18:00:00, None,6.0,32
19.6,19.7, None,22.4,41.0,2022-08-07 19:00:00, None,6.0,32
18.2,18.3, None,22.4,44.0,2022-08-07 20:00:00, None,6.0,32
16.9,16.9, None,22.4,47.0,2022-08-07 21:00:00, None,5.0,32
15.4,15.1, None,22.4,52.0,2022-08-07 22:00:00, None,6.0,32
