BAR_PRESS,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
1031.0, -16.1, 1.647, 76.1, 76.07,2019-03-05 00:00:00, -16.07,10
1032.0, -17.4, 1.63, 79.2, 79.19,2019-03-05 01:00:00, -17.41,10
1032.0, -17.6, 1.759, 82.6, 82.6,2019-03-05 02:00:00, -17.64,10
1032.0, -18.3, 2.036, 85.1, 85.1,2019-03-05 03:00:00, -18.25,10
1032.0, -19.7, 1.615, 85.3, 85.3,2019-03-05 04:00:00, -19.65,10
1032.0, -18.0, 2.51, 84.9, 84.9,2019-03-05 05:00:00, -17.97,10
1031.0, -17.4, 2.485, 82.3, 82.3,2019-03-05 06:00:00, -17.42,10
1031.0, -17.2, 2.46, 82.2, 82.2,2019-03-05 07:00:00, -17.18,10
1031.0, -16.2, 2.232, 83.0, 83.0,2019-03-05 08:00:00, -16.24,10
1031.0, -15.5, 2.586, 84.9, 84.9,2019-03-05 09:00:00, -15.46,10
1031.0, -14.6, 1.997, 82.4, 82.4,2019-03-05 10:00:00, -14.58,10
1030.0, -13.1, 2.244, 79.3, 79.27,2019-03-05 11:00:00, -13.1,10
1030.0, -11.6, 2.005, 76.8, 76.83,2019-03-05 12:00:00, -11.59,10
1029.0, -10.0, 1.211, 74.3, 74.28,2019-03-05 13:00:00, -10.03,10
1028.0, -9.0, 0.654, 70.8, 70.77,2019-03-05 14:00:00, -9.01,10
1027.0, -8.0, 0.528, 65.5, 65.47,2019-03-05 15:00:00, -8.01,10
1027.0, -7.9, 0.426, 65.5, 65.47,2019-03-05 16:00:00, -7.894,10
1026.0, -8.3, 1.742, 66.7, 66.71,2019-03-05 17:00:00, -8.27,10
1026.0, -8.8, 2.112, 66.9, 66.88,2019-03-05 18:00:00, -8.83,10
1025.0, -12.2, 2.197, 73.5, 73.53,2019-03-05 19:00:00, -12.15,10
1025.0, -13.5, 1.675, 77.9, 77.87,2019-03-05 20:00:00, -13.45,10
1025.0, -14.9, 1.864, 84.5, 84.5,2019-03-05 21:00:00, -14.87,10
1025.0, -15.9, 3.089, 89.1, 89.1,2019-03-05 22:00:00, -15.85,10
1025.0, -13.8, 2.873, 90.0, 90.0,2019-03-05 23:00:00, -13.79,10
1025.0, -13.6, 2.762, 89.6, 89.6,2019-03-06 00:00:00, -13.59,10
1024.0, -13.3, 2.599, 89.5, 89.5,2019-03-06 01:00:00, -13.31,10
1023.0, -13.2, 3.157, 89.2, 89.2,2019-03-06 02:00:00, -13.16,10
1022.0, -13.2, 3.058, 88.4, 88.4,2019-03-06 03:00:00, -13.17,10
1022.0, -12.7, 1.826, 87.1, 87.1,2019-03-06 04:00:00, -12.67,10
1021.0, -12.0, 1.138, 75.5, 75.45,2019-03-06 05:00:00, -12.02,10
1020.0, -12.9, 0.691, 82.5, 82.5,2019-03-06 06:00:00, -12.91,10
1020.0, -12.7, 0.486, 82.6, 82.6,2019-03-06 07:00:00, -12.65,10
1019.0, -12.4, 0.164, 78.9, 78.87,2019-03-06 08:00:00, -12.38,10
1019.0, -12.1, 0.394, 77.1, 77.05,2019-03-06 09:00:00, -12.12,10
1018.0, -11.8, 0.709, 77.3, 77.32,2019-03-06 10:00:00, -11.79,10
1018.0, -11.2, 1.269, 75.7, 75.68,2019-03-06 11:00:00, -11.22,10
1017.0, -10.7, 0.43, 72.3, 72.33,2019-03-06 12:00:00, -10.68,10
1016.0, -10.1, 0.89, 71.1, 71.08,2019-03-06 13:00:00, -10.13,10
1015.0, -10.1, 2.296, 70.2, 70.16,2019-03-06 14:00:00, -10.06,10
1014.0, -10.0, 2.674, 67.9, 67.86,2019-03-06 15:00:00, -10.01,10
1014.0, -10.1, 3.045, 69.3, 69.3,2019-03-06 16:00:00, -10.09,10
1013.0, -10.4, 2.806, 70.3, 70.32,2019-03-06 17:00:00, -10.35,10
1012.0, -10.4, 2.153, 70.4, 70.4,2019-03-06 18:00:00, -10.43,10
1012.0, -10.5, 2.26, 70.0, 69.95,2019-03-06 19:00:00, -10.53,10
1011.0, -10.9, 1.25, 70.9, 70.93,2019-03-06 20:00:00, -10.88,10
1011.0, -11.1, 1.002, 71.3, 71.29,2019-03-06 21:00:00, -11.09,10
1010.0, -11.5, 1.332, 73.9, 73.86,2019-03-06 22:00:00, -11.46,10
1010.0, -11.9, 1.583, 75.7, 75.67,2019-03-06 23:00:00, -11.93,10
1010.0, -13.3, 2.461, 79.5, 79.53,2019-03-07 00:00:00, -13.31,10
1009.0, -14.9, 3.034, 85.9, 85.9,2019-03-07 01:00:00, -14.92,10
1009.0, -15.8, 3.392, 88.8, 88.8,2019-03-07 02:00:00, -15.75,10
