pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,HEIGHT_OF_SNOW,week_of_year
None, None, 10.97, None, None, None, None, None, None, None, None, -6999.0, 11.0, 11.0, 0.0, None, 15.2, -6999.0, None,2020-09-30 00:00:00, None, None,40
None, None, 11.1, None, None, None, None, None, None, None, None, -6999.0, 11.1, 10.7, -0.1, None, 15.2, -6999.0, None,2020-09-30 01:00:00, None, None,40
None, None, 10.7, None, None, None, None, None, None, None, None, -6999.0, 10.7, 10.4, -0.2, None, 15.2, -6999.0, None,2020-09-30 02:00:00, None, None,40
None, None, 10.28, None, None, None, None, None, None, None, None, -6999.0, 10.3, 10.1, -0.3, None, 15.2, -6999.0, None,2020-09-30 03:00:00, None, None,40
None, None, 9.35, None, None, None, None, None, None, None, None, -6999.0, 9.4, 9.4, -0.2, None, 15.2, -6999.0, None,2020-09-30 04:00:00, None, None,40
None, None, 8.59, None, None, None, None, None, None, None, None, -6999.0, 8.6, 8.6, -0.2, None, 15.2, -6999.0, None,2020-09-30 05:00:00, None, None,40
None, None, 8.17, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None, None,2020-09-30 06:00:00, None, None,40
None, None, 8.79, None, None, None, None, None, None, None, None, -6999.0, 8.8, 8.1, 0.1, None, 9.1, -6999.0, None,2020-09-30 07:00:00, None, None,40
None, None, 8.58, None, None, None, None, None, None, None, None, -6999.0, 8.6, 7.4, 0.0, None, 9.1, -6999.0, None,2020-09-30 08:00:00, None, None,40
None, None, 9.46, None, None, None, None, None, None, None, None, -6999.0, 9.5, 7.4, 0.4, None, 9.4, -6999.0, None,2020-09-30 09:00:00, None, None,40
None, None, 12.13, None, None, None, None, None, None, None, None, -6999.0, 12.1, 7.4, 0.7, None, 12.1, -6999.0, None,2020-09-30 10:00:00, None, None,40
None, None, 15.26, None, None, None, None, None, None, None, None, -6999.0, 15.3, 7.4, 0.4, None, 15.2, -6999.0, None,2020-09-30 11:00:00, None, None,40
None, None, 17.68, None, None, None, None, None, None, None, None, -6999.0, 17.7, 7.4, 0.1, None, 18.1, -6999.0, None,2020-09-30 12:00:00, None, None,40
None, None, 18.07, None, None, None, None, None, None, None, None, -6999.0, 18.1, 7.4, -0.1, None, 18.2, -6999.0, None,2020-09-30 13:00:00, None, None,40
None, None, 19.04, None, None, None, None, None, None, None, None, -6999.0, 19.0, 7.4, -0.1, None, 19.0, -6999.0, None,2020-09-30 14:00:00, None, None,40
None, None, 20.27, None, None, None, None, None, None, None, None, -6999.0, 20.3, 7.4, -0.1, None, 20.6, -6999.0, None,2020-09-30 15:00:00, None, None,40
None, None, 18.94, None, None, None, None, None, None, None, None, -6999.0, 18.9, 7.4, -0.2, None, 20.6, -6999.0, None,2020-09-30 16:00:00, None, None,40
None, None, 17.58, None, None, None, None, None, None, None, None, -6999.0, 17.6, 7.4, -0.1, None, 20.6, -6999.0, None,2020-09-30 17:00:00, None, None,40
None, None, 14.27, None, None, None, None, None, None, None, None, -6999.0, 14.3, 7.4, -0.1, None, 20.6, -6999.0, None,2020-09-30 18:00:00, None, None,40
