pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, 15.25, 90.4, 16.6, 90.0, -6999.0, -6999.0, 14.0, 15.3, 13.8, 14.0, 0.1, -6999.0, 0.0,2020-09-30 00:00:00, 0.0, None, -6999.0,40
None, 14.77, 90.9, 16.6, 91.0, -6999.0, -6999.0, 13.0, 14.8, 13.8, 13.0, 0.0, -6999.0, 0.0,2020-09-30 01:00:00, 0.0, None, -6999.0,40
None, 16.36, 82.8, 16.6, 83.0, -6999.0, -6999.0, 13.0, 16.4, 13.8, 13.0, -0.6, -6999.0, 0.0,2020-09-30 02:00:00, 0.0, None, -6999.0,40
None, 14.63, 89.0, 17.0, 89.0, -6999.0, -6999.0, 13.0, 14.6, 13.8, 13.0, 0.8, -6999.0, 0.0,2020-09-30 03:00:00, -1.0, None, -6999.0,40
None, 16.02, 81.3, 17.0, 81.0, -6999.0, -6999.0, 13.0, 16.0, 13.8, 13.0, -0.7, -6999.0, 0.0,2020-09-30 04:00:00, 0.0, None, -6999.0,40
None, 15.49, 83.9, 17.0, 84.0, -6999.0, -6999.0, 13.0, 15.5, 13.8, 13.0, 0.3, -6999.0, 0.0,2020-09-30 05:00:00, 0.0, None, -6999.0,40
None, 17.04, 72.9, None, None, None, None, None, None, None, 12.0, None, None, None,2020-09-30 06:00:00, None, None, None,40
None, 16.27, 76.0, 17.0, 76.0, -6999.0, -6999.0, 12.0, 16.3, 15.8, 12.0, 0.4, -6999.0, 0.0,2020-09-30 07:00:00, 0.0, None, -6999.0,40
None, 15.44, 80.7, 17.0, 81.0, -6999.0, -6999.0, 12.0, 15.4, 14.5, 12.0, 0.4, -6999.0, 0.0,2020-09-30 08:00:00, 0.0, None, -6999.0,40
None, 16.27, 75.8, 17.0, 76.0, -6999.0, -6999.0, 12.0, 16.3, 14.5, 12.0, -0.6, -6999.0, 0.0,2020-09-30 09:00:00, 0.0, None, -6999.0,40
None, 17.16, 71.0, 17.2, 71.0, -6999.0, -6999.0, 12.0, 17.2, 14.5, 12.0, -0.3, -6999.0, 0.0,2020-09-30 10:00:00, 0.0, None, -6999.0,40
None, 18.36, 66.03, None, None, None, None, None, None, None, 12.0, None, None, None,2020-09-30 11:00:00, None, None, None,40
