pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,snwfl_amt_pst1hr,time,stn_pres,week_of_year
None,13.92,68.81, None, None, 14.14, 9.83, 306.9, None, None, None, None, None, 8.0, 904.0, None,2020-09-30 00:00:00, None,40
None,12.41,72.97, None, None, 33.09, 7.473, 313.7, None, None, None, None, None, 8.0, 905.0, None,2020-09-30 01:00:00, None,40
None,11.76,74.36, None, None, 51.75, 2.42, 248.5, None, None, None, None, None, 7.0, 905.0, None,2020-09-30 02:00:00, None,40
None,10.31,81.0, None, None, 7.767, 0.048, 281.1, None, None, None, None, None, 7.0, 905.0, None,2020-09-30 03:00:00, None,40
None,9.83,84.7, None, None, 44.65, 0.311, 335.9, None, None, None, None, None, 7.0, 905.0, None,2020-09-30 04:00:00, None,40
None,8.61,90.0, None, None, 7.178, 0.001, 313.1, None, None, None, None, None, 7.0, 905.0, None,2020-09-30 05:00:00, None,40
None,7.634,93.4, None, None, 20.19, 1.096, 230.6, None, None, None, None, None, 7.0, 905.0, None,2020-09-30 06:00:00, None,40
None,6.3,94.8, None, None, 0.95, 0.722, 235.1, None, None, None, None, None, 6.0, 905.0, None,2020-09-30 07:00:00, None,40
None,7.399,92.1, None, None, 36.19, 1.033, 232.6, None, None, None, None, None, 6.0, 905.0, None,2020-09-30 08:00:00, None,40
None,9.03,84.4, None, None, 45.18, 0.832, 142.9, None, None, None, None, None, 7.0, 905.0, None,2020-09-30 09:00:00, None,40
None,10.3,76.88, None, None, 24.01, 7.018, 170.4, None, None, None, None, None, 6.0, 905.0, None,2020-09-30 10:00:00, None,40
None,11.4,73.44, None, None, 19.89, 11.26, 179.0, None, None, None, None, None, 7.0, 905.0, None,2020-09-30 11:00:00, None,40
