air_temp,min_air_temp_snc_last_reset,mslp,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,time,avg_wnd_spd_10m_pst10mts,dwpt_temp,stn_pres,week_of_year
11.8,11.8, 1004.2, None,13.6,82.0, None,2021-10-01 00:00:00, None,9.0, 997.0,40
11.9,11.8, 1005.2, None,13.6,82.0, None,2021-10-01 01:00:00, None,9.0, 998.0,40
11.9,11.8, 1005.2, None,13.6,81.0, None,2021-10-01 02:00:00, None,9.0, 998.0,40
11.8,11.6, 1005.2, None,13.6,81.0, None,2021-10-01 03:00:00, None,9.0, 998.0,40
11.7,11.6, 1005.2, None,13.6,80.0, None,2021-10-01 04:00:00, None,8.0, 998.0,40
11.0,11.0, 1005.2, None,13.6,82.0, None,2021-10-01 05:00:00, None,8.0, 998.0,40
11.3,11.0, 1005.2, None,13.6,81.0, None,2021-10-01 06:00:00, None,8.0, 998.0,40
11.2,11.2, 1006.2, None,11.4,83.0, None,2021-10-01 07:00:00, None,8.0, 999.0,40
11.4,11.0, 1006.2, None,11.6,84.0, None,2021-10-01 08:00:00, None,9.0, 999.0,40
11.3,11.0, 1006.2, None,11.6,83.0, None,2021-10-01 09:00:00, None,9.0, 999.0,40
12.7,11.0, 1007.2, None,12.6,76.0, None,2021-10-01 10:00:00, None,9.0, 1000.0,40
13.9,11.0, 1006.2, None,14.1,68.0, None,2021-10-01 11:00:00, None,8.0, 999.0,40
14.7,11.0, 1007.2, None,14.9,64.0, None,2021-10-01 12:00:00, None,8.0, 1000.0,40
15.5,11.0, 1007.2, None,15.4,57.0, None,2021-10-01 13:00:00, None,7.0, 1000.0,40
16.3,11.0, 1006.2, None,16.2,54.0, None,2021-10-01 14:00:00, None,7.0, 999.0,40
15.3,11.0, 1005.2, None,16.3,60.0, None,2021-10-01 15:00:00, None,8.0, 998.0,40
15.1,11.0, 1005.2, None,16.3,59.0, None,2021-10-01 16:00:00, None,7.0, 998.0,40
15.3,11.0, 1004.2, None,16.3,55.0, None,2021-10-01 17:00:00, None,6.0, 997.0,40
14.9,11.0, 1004.2, None,16.3,57.0, None,2021-10-01 18:00:00, None,7.0, 997.0,40
13.8,13.9, 1004.2, None,14.9,59.0, None,2021-10-01 19:00:00, None,6.0, 997.0,40
13.8,13.6, 1004.2, None,14.9,65.0, None,2021-10-01 20:00:00, None,7.0, 997.0,40
13.2,13.1, 1003.2, None,14.9,67.0, None,2021-10-01 21:00:00, None,7.0, 996.0,40
12.9,12.9, 1004.2, None,14.9,70.0, None,2021-10-01 22:00:00, None,8.0, 997.0,40
12.5,12.4, 1003.2, None,14.9,72.0, None,2021-10-01 23:00:00, None,8.0, 996.0,40
11.9,11.9, 1004.2, None,14.9,77.0, None,2021-10-02 00:00:00, None,8.0, 997.0,40
11.7,11.5, 1004.2, None,14.9,75.0, None,2021-10-02 01:00:00, None,7.0, 997.0,40
11.3,11.3, 1004.2, None,14.9,79.0, None,2021-10-02 02:00:00, None,8.0, 997.0,40
11.1,11.0, 1003.2, None,14.9,81.0, None,2021-10-02 03:00:00, None,8.0, 996.0,40
10.8,10.8, 1003.2, None,14.9,83.0, None,2021-10-02 04:00:00, None,8.0, 996.0,40
10.8,10.7, 1003.2, None,14.9,84.0, None,2021-10-02 05:00:00, None,8.0, 996.0,40
10.6,10.5, 1003.2, None,14.9,84.0, None,2021-10-02 06:00:00, None,8.0, 996.0,40
10.6,10.4, 1003.2, None,10.6,84.0, None,2021-10-02 07:00:00, None,8.0, 996.0,40
11.2,10.4, 1003.2, None,11.2,77.0, None,2021-10-02 08:00:00, None,7.0, 996.0,40
11.1,10.4, 1002.2, None,11.5,81.0, None,2021-10-02 09:00:00, None,8.0, 995.0,40
11.8,10.4, 1003.2, None,11.8,78.0, None,2021-10-02 10:00:00, None,8.0, 996.0,40
14.0,10.4, 1002.2, None,14.1,68.0, None,2021-10-02 11:00:00, None,8.0, 995.0,40
14.8,10.4, 1002.2, None,14.9,61.0, None,2021-10-02 12:00:00, None,7.0, 995.0,40
14.6,10.4, 1002.2, None,15.1,63.0, None,2021-10-02 13:00:00, None,8.0, 995.0,40
14.7,10.4, 1002.2, None,15.2,62.0, None,2021-10-02 14:00:00, None,8.0, 995.0,40
14.0,10.4, 1001.2, None,15.2,58.0, None,2021-10-02 15:00:00, None,6.0, 994.0,40
14.4,10.4, 1001.2, None,15.2,58.0, None,2021-10-02 16:00:00, None,6.0, 994.0,40
14.3,10.4, 1000.2, None,15.2,62.0, None,2021-10-02 17:00:00, None,7.0, 993.0,40
14.2,10.4, 1000.2, None,15.2,63.0, None,2021-10-02 18:00:00, None,7.0, 993.0,40
14.1,14.1, 1000.2, None,14.2,62.0, None,2021-10-02 19:00:00, None,7.0, 993.0,40
13.8,13.8, 1000.2, None,14.2,66.0, None,2021-10-02 20:00:00, None,7.0, 993.0,40
13.5,13.5, 1000.2, None,14.2,71.0, None,2021-10-02 21:00:00, None,8.0, 993.0,40
13.4,13.3, 1000.2, None,14.2,70.0, None,2021-10-02 22:00:00, None,8.0, 993.0,40
12.8,12.8, 1000.1, None,14.2,66.0, None,2021-10-02 23:00:00, None,7.0, 993.0,40
12.1,12.1, 999.1, None,14.2,71.0, None,2021-10-03 00:00:00, None,7.0, 992.0,40
12.0,12.0, 999.1, None,14.2,73.0, None,2021-10-03 01:00:00, None,7.0, 992.0,40
11.7,11.7, 999.1, None,14.2,77.0, None,2021-10-03 02:00:00, None,8.0, 992.0,40
11.4,11.4, 999.1, None,14.2,79.0, None,2021-10-03 03:00:00, None,8.0, 992.0,40
12.0,11.4, 999.1, None,14.2,77.0, None,2021-10-03 04:00:00, None,8.0, 992.0,40
11.9,11.4, 999.1, None,14.2,79.0, None,2021-10-03 05:00:00, None,8.0, 992.0,40
12.5,11.4, 1000.1, None,14.2,72.0, None,2021-10-03 06:00:00, None,8.0, 993.0,40
12.2,12.2, 1000.1, None,12.6,76.0, None,2021-10-03 07:00:00, None,8.0, 993.0,40
11.7,11.7, 1000.1, None,12.6,80.0, None,2021-10-03 08:00:00, None,8.0, 993.0,40
