pcpn_amt_pst24hrs,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,snw_dpth,dwpt_temp,week_of_year
11.5,12.2,11.9, 0.0, 0.0,14.0, None,2021-10-01 00:00:00, None, None,40
11.1,12.3,11.9, 0.0, 0.0,14.0, None,2021-10-01 01:00:00, None, None,40
11.1,12.0,11.9, 0.0, 0.0,14.0, None,2021-10-01 02:00:00, None, None,40
11.1,12.3,11.9, 0.0, 0.0,14.0, None,2021-10-01 03:00:00, None, None,40
7.5,11.3,11.3, 0.0, 0.0,14.0, None,2021-10-01 04:00:00, None, None,40
5.7,10.8,10.4, 0.0, 0.0,14.0, None,2021-10-01 05:00:00, None, None,40
4.9,10.9,10.4, 0.0, 0.0,14.0, None,2021-10-01 06:00:00, None, None,40
3.3,11.8,10.9, 0.0, 0.0,11.8, None,2021-10-01 07:00:00, None, None,40
2.6,12.0,10.9, 0.0, 0.0,12.0, None,2021-10-01 08:00:00, None, None,40
1.0,12.2,10.9, 0.0, 0.0,12.4, None,2021-10-01 09:00:00, None, None,40
1.0,13.4,10.9, 0.0, 0.0,13.3, None,2021-10-01 10:00:00, None, None,40
1.0,13.9,10.9, 0.0, 0.0,14.2, None,2021-10-01 11:00:00, None, None,40
0.8,14.6,10.9, 0.0, 0.0,15.2, None,2021-10-01 12:00:00, None, None,40
0.8,16.0,10.9, 0.0, 0.0,16.1, None,2021-10-01 13:00:00, None, None,40
0.8,16.3,10.9, 0.0, 0.0,17.1, None,2021-10-01 14:00:00, None, None,40
0.8,16.2,10.9, 0.0, 0.0,17.1, None,2021-10-01 15:00:00, None, None,40
0.0,15.9,10.9, 0.0, 0.0,17.1, None,2021-10-01 16:00:00, None, None,40
0.0,15.5,10.9, 0.0, 0.0,17.1, None,2021-10-01 17:00:00, None, None,40
0.0,15.1,10.9, 0.0, 0.0,17.1, None,2021-10-01 18:00:00, None, None,40
