pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,rel_hum,time,snw_dpth,HEIGHT_OF_SNOW,stn_pres,week_of_year
None, 6.415, None, 7.7, None, 52.79, 2.963, 85.5, -49.0, None, 6.4, 6.4, 1021.2, 0.0, None, 898.0, None, 0.0, 0.0,2021-10-01 00:00:00, -2.0, -2.417, 898.0,40
None, 6.083, None, 7.7, None, 55.62, 6.023, 135.7, -50.0, None, 6.1, 6.1, 1022.5, 0.2, None, 899.0, None, 0.0, 0.0,2021-10-01 01:00:00, -3.0, -2.684, 899.0,40
None, 5.513, None, 7.7, None, 55.5, 4.424, 110.1, -50.0, None, 5.5, 5.3, 1023.6, 0.0, None, 900.0, None, 0.0, 0.0,2021-10-01 02:00:00, -3.0, -2.568, 900.0,40
None, 5.569, None, 7.7, None, 63.05, 3.007, 114.0, -50.0, None, 5.6, 4.6, 1023.5, -0.9, None, 900.0, None, 0.0, 0.0,2021-10-01 03:00:00, -2.0, -2.379, 900.0,40
None, 5.944, None, 7.7, None, 30.03, 17.87, 211.6, -50.0, None, 5.9, 4.6, 1023.7, 0.7, None, 900.0, None, 0.0, 0.0,2021-10-01 04:00:00, -3.0, -2.834, 900.0,40
None, 5.233, None, 7.7, None, 42.11, 9.02, 203.4, -50.0, None, 5.2, 4.3, 1025.1, 0.0, None, 901.0, None, 0.0, 0.0,2021-10-01 05:00:00, -3.0, -2.822, 901.0,40
None, 3.628, None, 7.7, None, 38.6, 9.66, 220.9, -51.0, None, 3.6, 3.6, 1025.4, 0.3, None, 901.0, None, 0.0, 0.0,2021-10-01 06:00:00, -3.0, -2.649, 901.0,40
None, 2.926, None, 3.6, None, 69.39, 1.359, 267.1, -51.0, None, 2.9, 2.9, 1025.5, 0.0, None, 901.0, None, 0.0, 0.0,2021-10-01 07:00:00, -3.0, -2.564, 901.0,40
None, 2.691, None, 3.6, None, 33.63, 4.079, 302.0, -52.0, None, 2.7, 2.5, 1026.7, 0.0, None, 902.0, None, 0.0, 0.0,2021-10-01 08:00:00, -2.0, -2.435, 902.0,40
None, 3.923, None, 3.9, None, 70.4, 0.908, 254.2, -51.0, None, 3.9, 2.5, 1026.5, -0.2, None, 902.0, None, 0.0, 0.0,2021-10-01 09:00:00, -3.0, -2.686, 902.0,40
None, 4.828, None, 5.5, None, 69.72, 0.962, 45.71, -50.0, None, 4.8, 2.5, 1026.5, -0.2, None, 902.0, None, 0.0, 0.0,2021-10-01 10:00:00, -3.0, -2.521, 902.0,40
None, None, None, 6.8, None, 48.68, 2.4, 10.96, -49.0, None, 6.3, 2.5, None, 0.0, None, 903.0, None, -5.0, 0.0,2021-10-01 11:00:00, -8.0, None, 903.0,40
None, None, None, 8.3, None, 55.89, 2.213, 305.8, -49.0, None, 7.0, 2.5, None, 0.2, None, 902.0, None, -1.0, 0.0,2021-10-01 12:00:00, -8.0, None, 902.0,40
None, 9.7, None, 9.7, None, 67.0, 1.145, 299.4, -47.0, None, 9.7, 2.5, 1025.9, -0.3, None, 902.0, None, 6.0, 0.0,2021-10-01 13:00:00, -2.0, -2.059, 902.0,40
None, 10.82, None, 11.5, None, 55.99, 4.686, 113.2, -47.0, None, 10.8, 2.5, 1024.7, 0.0, None, 901.0, None, 0.0, 0.0,2021-10-01 14:00:00, -2.0, -2.215, 901.0,40
None, 10.82, None, 12.2, None, 42.31, 9.61, 138.3, -47.0, None, 10.8, 2.5, 1024.7, 0.0, None, 901.0, None, 0.0, 0.0,2021-10-01 15:00:00, -2.0, -2.089, 901.0,40
None, 10.58, None, 12.2, None, 78.2, 0.384, 159.8, -47.0, None, 10.6, 2.5, 1023.5, 0.2, None, 900.0, None, 0.0, 0.0,2021-10-01 16:00:00, -2.0, -2.363, 900.0,40
None, None, None, 12.2, None, None, None, None, -47.0, None, 10.1, 2.5, 1023.7, 0.0, None, None, None, 0.0, 0.0,2021-10-01 17:00:00, -3.0, None, 900.0,40
None, 9.51, None, 12.2, None, 74.1, 0.835, 91.6, -47.0, None, 9.5, 2.5, 1022.9, 0.0, None, 899.0, None, 0.0, 0.0,2021-10-01 18:00:00, -3.0, -2.509, 899.0,40
None, 9.09, None, 9.6, None, 74.3, 0.993, 84.4, -48.0, None, 9.1, 9.1, 1023.0, 0.1, None, 899.0, None, 0.0, 0.0,2021-10-01 19:00:00, -3.0, -2.58, 899.0,40
None, 8.76, None, 9.6, None, 73.5, 1.393, 232.5, -48.0, None, 8.8, 8.7, 1023.1, 0.0, None, 899.0, None, 0.0, 0.0,2021-10-01 20:00:00, -3.0, -2.509, 899.0,40
None, 8.57, None, 9.6, None, 53.42, 5.833, 140.5, -48.0, None, 8.6, 8.5, 1022.9, -0.4, None, 899.0, None, 0.0, 0.0,2021-10-01 21:00:00, -2.0, -2.471, 899.0,40
None, 7.82, None, 9.6, None, 31.34, 10.19, 127.0, -48.0, None, 7.8, 7.8, 1021.8, 0.2, None, 898.0, None, 0.0, 0.0,2021-10-01 22:00:00, -3.0, -2.722, 898.0,40
None, 7.87, None, 9.6, None, 20.34, 22.65, 141.0, -48.0, None, 7.9, 7.7, 1020.4, -1.1, None, 897.0, None, 0.0, 0.0,2021-10-01 23:00:00, -3.0, -2.574, 897.0,40
None, 7.73, None, 9.6, None, 17.86, 33.9, 141.7, -49.0, None, 7.7, 7.5, 1020.3, 0.0, None, 897.0, None, 0.0, 0.0,2021-10-02 00:00:00, -3.0, -2.533, 897.0,40
None, 8.25, None, 9.6, None, 50.84, 7.72, 143.0, -48.0, None, 8.3, 7.5, 1018.8, 0.7, None, 896.0, None, 0.0, 0.0,2021-10-02 01:00:00, -2.0, -2.478, 896.0,40
None, 8.11, None, 9.6, None, 57.9, 8.48, 146.3, -48.0, None, 8.1, 7.5, 1017.5, 0.0, None, 895.0, None, 0.0, 0.0,2021-10-02 02:00:00, -3.0, -2.593, 895.0,40
None, 8.11, None, 9.6, None, 68.99, 3.2, 224.0, -48.0, None, 8.1, 7.5, 1017.5, 0.0, None, 895.0, None, 0.0, 0.0,2021-10-02 03:00:00, -3.0, -2.67, 895.0,40
None, 7.97, None, 9.6, None, 75.7, 1.45, 236.9, -48.0, None, 8.0, 7.5, 1016.4, -0.1, None, 894.0, None, 0.0, 0.0,2021-10-02 04:00:00, -3.0, -2.744, 894.0,40
None, 7.92, None, 9.6, None, 73.3, 1.619, 260.3, -48.0, None, 7.9, 7.5, 1016.5, 0.0, None, 894.0, None, 0.0, 0.0,2021-10-02 05:00:00, -2.0, -2.499, 894.0,40
None, 7.73, None, 9.6, None, 71.4, 1.895, 169.6, -49.0, None, 7.7, 7.5, 1016.6, -0.1, None, 894.0, None, 0.0, 0.0,2021-10-02 06:00:00, -2.0, -2.48, 894.0,40
None, 7.87, None, 8.2, None, 48.45, 7.37, 27.85, -48.0, None, 7.9, 7.7, 1016.7, -0.2, None, 894.0, None, 0.0, 0.0,2021-10-02 07:00:00, -3.0, -2.583, 894.0,40
None, 7.87, None, 8.2, None, 56.4, 5.732, 55.1, -48.0, None, 7.9, 7.7, 1015.6, 0.2, None, 893.0, None, 0.0, 0.0,2021-10-02 08:00:00, -2.0, -2.48, 893.0,40
None, 8.16, None, 8.2, None, 58.88, 3.43, 36.36, -48.0, None, 8.2, 7.7, 1016.7, 0.2, None, 894.0, None, 0.0, 0.0,2021-10-02 09:00:00, -2.0, -2.45, 894.0,40
None, 8.9, None, 9.4, None, 46.63, 7.6, 54.75, -48.0, None, 8.9, 7.7, 1016.7, -0.1, None, 894.0, None, 0.0, 0.0,2021-10-02 10:00:00, -2.0, -2.366, 894.0,40
None, 8.79, None, 9.4, None, 61.08, 4.371, 15.91, -48.0, None, 8.8, 7.7, 1016.7, -0.3, None, 894.0, None, 0.0, 0.0,2021-10-02 11:00:00, -2.0, -2.405, 894.0,40
None, 10.5, None, 10.9, None, 69.33, 3.504, 177.6, -47.0, None, 10.5, 7.7, 1015.4, 0.1, None, 893.0, None, 0.0, 0.0,2021-10-02 12:00:00, -2.0, -2.393, 893.0,40
None, 9.68, None, 10.9, None, 59.47, 8.59, 152.6, -47.0, None, 9.7, 7.7, 1015.4, 0.0, None, 893.0, None, 0.0, 0.0,2021-10-02 13:00:00, -2.0, -2.488, 893.0,40
None, 9.46, None, 10.9, None, 44.61, 15.13, 143.5, -48.0, None, 9.5, 7.7, 1014.3, -0.6, None, 892.0, None, 0.0, 0.0,2021-10-02 14:00:00, -2.0, -2.431, 892.0,40
None, 8.99, None, 10.9, None, 55.47, 10.41, 140.2, -48.0, None, 9.0, 7.7, 1014.4, 0.5, None, 892.0, None, 0.0, 0.0,2021-10-02 15:00:00, -2.0, -2.441, 892.0,40
None, 8.71, None, 10.9, None, 69.37, 3.418, 233.9, -48.0, None, 8.7, 7.7, 1014.4, -0.4, None, 892.0, None, 0.0, 0.0,2021-10-02 16:00:00, -2.0, -2.455, 892.0,40
None, 8.62, None, 10.9, None, 72.7, 2.288, 253.8, -48.0, None, 8.6, 7.7, 1014.4, 0.4, None, 892.0, None, 0.0, 0.0,2021-10-02 17:00:00, -2.0, -2.457, 892.0,40
None, 8.48, None, 10.9, None, 71.2, 2.379, 21.54, -48.0, None, 8.5, 7.7, 1013.3, -0.2, None, 891.0, None, 0.0, 0.0,2021-10-02 18:00:00, -2.0, -2.412, 891.0,40
None, 8.14, None, 8.7, None, 65.62, 4.152, 170.9, -48.0, None, 8.1, 8.1, 1014.5, 0.1, None, 892.0, None, 0.0, 0.0,2021-10-02 19:00:00, -3.0, -2.542, 892.0,40
None, 8.11, None, 8.7, None, 74.5, 1.507, 145.2, -48.0, None, 8.1, 8.0, 1013.4, 0.1, None, 891.0, None, 0.0, 0.0,2021-10-02 20:00:00, -2.0, -2.465, 891.0,40
None, 8.35, None, 8.7, None, 59.25, 4.995, 124.7, -48.0, None, 8.4, 8.0, 1013.3, 0.0, None, 891.0, None, 0.0, 0.0,2021-10-02 21:00:00, -2.0, -2.426, 891.0,40
None, 8.58, None, 8.7, None, 52.75, 7.33, 138.7, -48.0, None, 8.6, 8.0, 1012.0, -0.2, None, 890.0, None, 0.0, 0.0,2021-10-02 22:00:00, -2.0, -2.464, 890.0,40
None, 8.35, None, 8.7, None, 65.03, 4.097, 140.2, -48.0, None, 8.4, 8.0, 1012.1, 0.0, None, 890.0, None, 0.0, 0.0,2021-10-02 23:00:00, -2.0, -2.493, 890.0,40
None, 8.21, None, 8.7, None, 65.96, 3.53, 140.2, -48.0, None, 8.2, 7.9, 1011.9, 0.2, None, 890.0, None, 0.0, 0.0,2021-10-03 00:00:00, -3.0, -2.544, 890.0,40
None, 8.02, None, 8.7, None, 78.2, 0.627, 178.4, -48.0, None, 8.0, 7.9, 1012.0, -0.5, None, 890.0, None, 0.0, 0.0,2021-10-03 01:00:00, -3.0, -2.612, 890.0,40
None, 7.41, None, 8.7, None, 62.86, 3.184, 175.0, -49.0, None, 7.4, 7.0, 1012.1, 0.9, None, 890.0, None, 0.0, 0.0,2021-10-03 02:00:00, -2.0, -2.414, 890.0,40
None, 8.6, None, 8.7, None, 74.7, 1.366, 153.1, -48.0, None, 8.6, 7.0, 1012.0, -0.5, None, 890.0, None, 0.0, 0.0,2021-10-03 03:00:00, -2.0, -2.442, 890.0,40
None, 8.59, None, 8.9, None, 72.0, 2.653, 111.2, -48.0, None, 8.6, 7.0, 1012.1, 0.2, None, 890.0, None, 0.0, 0.0,2021-10-03 04:00:00, -3.0, -2.6, 890.0,40
None, 9.01, None, 9.2, None, 69.76, 2.745, 358.5, -48.0, None, 9.0, 7.0, 1012.0, 0.3, None, 890.0, None, 0.0, 0.0,2021-10-03 05:00:00, -3.0, -2.584, 890.0,40
None, 8.49, None, 9.3, None, 74.2, 1.899, 252.2, -48.0, None, 8.5, 7.0, 1013.2, -0.3, None, 891.0, None, 0.0, 0.0,2021-10-03 06:00:00, -3.0, -2.527, 891.0,40
None, 8.64, None, 8.6, None, 63.47, 3.581, 15.92, -48.0, None, 8.6, 8.1, 1014.4, 0.0, None, 892.0, None, 0.0, 0.0,2021-10-03 07:00:00, -2.0, -2.409, 892.0,40
None, 8.26, None, 8.7, None, 49.19, 6.931, 67.56, -48.0, None, 8.3, 7.9, 1015.6, 0.0, None, 893.0, None, 0.0, 0.0,2021-10-03 08:00:00, -3.0, -2.714, 893.0,40
None, 8.85, None, 9.1, None, 30.85, 9.45, 42.41, -48.0, None, 8.9, 7.9, 1015.5, -0.3, None, 893.0, None, 0.0, 0.0,2021-10-03 09:00:00, -3.0, -2.751, 893.0,40
None, 9.8, None, 9.9, None, 67.34, 2.479, 60.97, -47.0, None, 9.8, 7.9, 1016.5, 0.0, None, 894.0, None, 0.0, 0.0,2021-10-03 10:00:00, -3.0, -2.585, 894.0,40
None, 10.22, None, 10.7, None, 55.3, 6.014, 161.2, -47.0, None, 10.2, 7.9, 1015.3, 0.1, None, 893.0, None, 0.0, 0.0,2021-10-03 11:00:00, -2.0, -2.296, 893.0,40
None, 11.02, None, 11.8, None, 71.2, 2.244, 162.6, -47.0, None, 11.0, 7.9, 1016.4, 0.0, None, 894.0, None, 0.0, 0.0,2021-10-03 12:00:00, -2.0, -2.425, 894.0,40
None, 11.08, None, 11.8, None, 37.22, 15.89, 146.4, -47.0, None, 11.1, 7.9, 1015.2, -2.6, None, 893.0, None, 0.0, 0.0,2021-10-03 13:00:00, -2.0, -2.379, 893.0,40
None, 11.2, None, 12.2, None, 30.88, 21.83, 150.3, -46.0, None, 11.2, 7.9, 1015.3, 2.0, None, 893.0, None, 0.0, 0.0,2021-10-03 14:00:00, -2.0, -2.451, 893.0,40
None, 11.48, None, 12.2, None, 29.98, 22.86, 149.1, -46.0, None, 11.5, 7.9, 1015.1, 0.2, None, 893.0, None, 0.0, 0.0,2021-10-03 15:00:00, -2.0, -2.229, 893.0,40
None, 9.97, None, 12.2, None, 38.25, 14.81, 153.9, -47.0, None, 10.0, 7.9, 1015.3, -1.0, None, 893.0, None, 0.0, 0.0,2021-10-03 16:00:00, -3.0, -2.539, 893.0,40
None, 9.7, None, 12.2, None, 70.0, 2.295, 151.2, -47.0, None, 9.7, 7.9, 1015.3, 0.8, None, 893.0, None, 0.0, 0.0,2021-10-03 17:00:00, -3.0, -2.636, 893.0,40
None, 9.0, None, 12.2, None, 43.06, 7.65, 22.61, -48.0, None, 9.0, 7.9, 1015.4, 0.2, None, 893.0, None, 0.0, 0.0,2021-10-03 18:00:00, -3.0, -2.637, 893.0,40
None, 8.58, None, 9.3, None, 54.96, 4.404, 24.61, -48.0, None, 8.6, 8.5, 1015.5, -0.4, None, 893.0, None, 0.0, 0.0,2021-10-03 19:00:00, -3.0, -2.798, 893.0,40
None, 8.16, None, 9.3, None, 28.53, 8.96, 36.71, -48.0, None, 8.2, 7.9, 1015.6, 0.3, None, 893.0, None, 0.0, 0.0,2021-10-03 20:00:00, -2.0, -2.433, 893.0,40
None, 7.74, None, 9.3, None, 31.42, 7.05, 24.4, -49.0, None, 7.7, 7.7, 1016.7, 0.0, None, 894.0, None, 0.0, 0.0,2021-10-03 21:00:00, -3.0, -2.628, 894.0,40
None, 7.27, None, 9.3, None, 46.47, 3.308, 52.49, -49.0, None, 7.3, 7.3, 1016.6, 0.0, None, 894.0, None, 0.0, 0.0,2021-10-03 22:00:00, -2.0, -2.404, 894.0,40
None, 6.51, None, 9.3, None, 37.76, 3.797, 177.8, -49.0, None, 6.5, 6.4, 1016.7, 0.0, None, 894.0, None, 0.0, 0.0,2021-10-03 23:00:00, -3.0, -2.513, 894.0,40
None, 5.466, None, 9.3, None, 32.8, 8.17, 159.3, -50.0, None, 5.5, 5.4, 1016.7, -0.3, None, 894.0, None, 0.0, 0.0,2021-10-04 00:00:00, -3.0, -2.555, 894.0,40
None, 5.324, None, 9.3, None, 32.94, 8.75, 175.8, -50.0, None, 5.3, 5.2, 1015.6, 0.1, None, 893.0, None, 0.0, 0.0,2021-10-04 01:00:00, -3.0, -2.645, 893.0,40
None, 4.908, None, 9.3, None, 61.8, 1.941, 273.6, -50.0, None, 4.9, 4.7, 1015.6, 0.0, None, 893.0, None, 0.0, 0.0,2021-10-04 02:00:00, -2.0, -2.425, 893.0,40
None, 4.105, None, 9.3, None, 33.39, 4.814, 147.4, -51.0, None, 4.1, 4.0, 1015.7, 0.0, None, 893.0, None, 0.0, 0.0,2021-10-04 03:00:00, -3.0, -2.75, 893.0,40
None, 3.45, None, 9.3, None, 67.95, 1.761, 202.8, -51.0, None, 3.5, 3.4, 1016.0, 0.0, None, 893.0, None, 0.0, 0.0,2021-10-04 04:00:00, -3.0, -2.663, 893.0,40
None, 3.071, None, 9.3, None, 59.9, 2.072, 149.6, -51.0, None, 3.1, 3.1, 1014.9, 0.0, None, 892.0, None, 0.0, 0.0,2021-10-04 05:00:00, -3.0, -2.689, 892.0,40
None, 2.596, None, 9.3, None, 45.9, 2.629, 157.7, -52.0, None, 2.6, 2.5, 1015.1, 0.0, None, 892.0, None, 0.0, 0.0,2021-10-04 06:00:00, -2.0, -2.491, 892.0,40
None, 2.266, None, 2.6, None, 52.02, 1.986, 146.7, -52.0, None, 2.3, 2.3, 1015.2, 0.1, None, 892.0, None, 0.0, 0.0,2021-10-04 07:00:00, -3.0, -2.552, 892.0,40
None, 1.889, None, 2.6, None, 22.72, 6.086, 156.3, -52.0, None, 1.9, 1.8, 1015.3, -0.1, None, 892.0, None, 0.0, 0.0,2021-10-04 08:00:00, -2.0, -2.46, 892.0,40
