air_temp,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,min_air_temp_snc_last_reset,time,dwpt_temp,week_of_year
3.8, 3.802, 95.5, 8.2, 96.0, 3.1,2021-10-01 00:00:00, 3.0,40
3.7, 3.654, 91.9, 8.2, 92.0, 3.1,2021-10-01 01:00:00, 3.0,40
2.6, 2.621, 95.1, 8.2, 95.0, 2.6,2021-10-01 02:00:00, 2.0,40
2.5, 2.46, 96.7, 8.2, 97.0, 2.3,2021-10-01 03:00:00, 2.0,40
1.7, 1.705, 96.7, 8.2, 97.0, 1.8,2021-10-01 04:00:00, 1.0,40
1.5, 1.524, 97.5, 8.2, 98.0, 1.5,2021-10-01 05:00:00, 1.0,40
1.2, 1.182, 97.6, 8.2, 98.0, 1.2,2021-10-01 06:00:00, 1.0,40
1.0, 0.965, 97.8, 1.3, 98.0, 0.9,2021-10-01 07:00:00, 1.0,40
1.0, 0.985, 97.9, 1.3, 98.0, 0.6,2021-10-01 08:00:00, 1.0,40
1.9, 1.947, 95.6, 2.6, 96.0, 0.6,2021-10-01 09:00:00, 1.0,40
4.7, 4.729, 90.0, 4.8, 90.0, 0.6,2021-10-01 10:00:00, 3.0,40
8.9, 8.89, 63.77, 8.9, 64.0, 0.6,2021-10-01 11:00:00, 2.0,40
10.1, 10.12, 58.22, 10.4, 58.0, 0.6,2021-10-01 12:00:00, 2.0,40
11.9, 11.87, 52.11, 11.9, 52.0, 0.6,2021-10-01 13:00:00, 2.0,40
13.2, 13.16, 45.46, 13.1, 45.0, 0.6,2021-10-01 14:00:00, 2.0,40
13.1, 13.13, 45.31, 13.7, 45.0, 0.6,2021-10-01 15:00:00, 2.0,40
13.2, 13.24, 50.3, 13.9, 50.0, 0.6,2021-10-01 16:00:00, 3.0,40
11.3, 11.29, 63.46, 13.9, 63.0, 0.6,2021-10-01 17:00:00, 5.0,40
9.6, 9.59, 70.82, 13.9, 71.0, 0.6,2021-10-01 18:00:00, 5.0,40
7.0, 7.029, 90.5, 9.6, 91.0, 7.1,2021-10-01 19:00:00, 6.0,40
6.6, 6.57, 85.5, 9.6, 86.0, 6.4,2021-10-01 20:00:00, 4.0,40
4.8, 4.793, 88.9, 9.6, 89.0, 4.8,2021-10-01 21:00:00, 3.0,40
5.3, 5.285, 83.6, 9.6, 84.0, 4.4,2021-10-01 22:00:00, 3.0,40
4.2, 4.245, 92.3, 9.6, 92.0, 4.1,2021-10-01 23:00:00, 3.0,40
4.2, 4.185, 88.5, 9.6, 89.0, 3.6,2021-10-02 00:00:00, 3.0,40
3.1, 3.107, 93.9, 9.6, 94.0, 3.0,2021-10-02 01:00:00, 2.0,40
3.8, 3.803, 90.5, 9.6, 91.0, 3.0,2021-10-02 02:00:00, 2.0,40
5.3, 5.272, 82.7, 9.6, 83.0, 3.0,2021-10-02 03:00:00, 2.0,40
6.7, 6.686, 77.82, 9.6, 78.0, 3.0,2021-10-02 04:00:00, 3.0,40
6.1, 6.144, 80.8, 9.6, 81.0, 3.0,2021-10-02 05:00:00, 3.0,40
6.0, 6.019, 77.69, 9.6, 78.0, 3.0,2021-10-02 06:00:00, 3.0,40
