AirTemp,ONE_DAY_PRECIPITATION,time,MIN_TEMP,MAX_TEMP,week_of_year
12.1, 0.3,2022-08-27 00:00:00, 10.6, 19.3,35
11.9, None,2022-08-27 00:15:00, None, None,35
12.0, None,2022-08-27 00:30:00, None, None,35
11.9, None,2022-08-27 00:45:00, None, None,35
11.8, None,2022-08-27 01:00:00, None, None,35
12.0, None,2022-08-27 01:15:00, None, None,35
11.8, None,2022-08-27 01:30:00, None, None,35
11.6, None,2022-08-27 01:45:00, None, None,35
11.5, None,2022-08-27 02:00:00, None, None,35
11.5, None,2022-08-27 02:15:00, None, None,35
11.5, None,2022-08-27 02:30:00, None, None,35
11.5, None,2022-08-27 02:45:00, None, None,35
11.4, None,2022-08-27 03:00:00, None, None,35
11.4, None,2022-08-27 03:15:00, None, None,35
11.5, None,2022-08-27 03:30:00, None, None,35
11.7, None,2022-08-27 03:45:00, None, None,35
12.2, None,2022-08-27 04:00:00, None, None,35
11.5, None,2022-08-27 04:15:00, None, None,35
11.4, None,2022-08-27 04:30:00, None, None,35
11.4, None,2022-08-27 04:45:00, None, None,35
11.4, None,2022-08-27 05:00:00, None, None,35
11.3, None,2022-08-27 05:15:00, None, None,35
11.5, None,2022-08-27 05:30:00, None, None,35
11.6, None,2022-08-27 05:45:00, None, None,35
11.5, None,2022-08-27 06:00:00, None, None,35
11.6, None,2022-08-27 06:15:00, None, None,35
11.8, None,2022-08-27 06:30:00, None, None,35
11.9, None,2022-08-27 06:45:00, None, None,35
12.0, None,2022-08-27 07:00:00, None, None,35
12.1, None,2022-08-27 07:15:00, None, None,35
12.2, None,2022-08-27 07:30:00, None, None,35
12.4, None,2022-08-27 07:45:00, None, None,35
12.7, None,2022-08-27 08:00:00, None, None,35
13.2, None,2022-08-27 08:15:00, None, None,35
13.3, None,2022-08-27 08:30:00, None, None,35
15.0, None,2022-08-27 08:45:00, None, None,35
14.7, None,2022-08-27 09:00:00, None, None,35
15.5, None,2022-08-27 09:15:00, None, None,35
15.3, None,2022-08-27 09:30:00, None, None,35
15.5, None,2022-08-27 09:45:00, None, None,35
15.5, None,2022-08-27 10:00:00, None, None,35
15.4, None,2022-08-27 10:15:00, None, None,35
16.4, None,2022-08-27 10:30:00, None, None,35
15.7, None,2022-08-27 10:45:00, None, None,35
15.1, None,2022-08-27 11:00:00, None, None,35
15.6, None,2022-08-27 11:15:00, None, None,35
16.3, None,2022-08-27 11:30:00, None, None,35
17.5, None,2022-08-27 11:45:00, None, None,35
16.9, None,2022-08-27 12:00:00, None, None,35
17.6, None,2022-08-27 12:15:00, None, None,35
17.6, None,2022-08-27 12:30:00, None, None,35
18.0, None,2022-08-27 12:45:00, None, None,35
17.7, None,2022-08-27 13:00:00, None, None,35
18.8, None,2022-08-27 13:15:00, None, None,35
19.3, None,2022-08-27 13:30:00, None, None,35
18.6, None,2022-08-27 13:45:00, None, None,35
18.6, None,2022-08-27 14:00:00, None, None,35
17.6, None,2022-08-27 14:15:00, None, None,35
17.5, None,2022-08-27 14:30:00, None, None,35
