WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,time,avg_air_temp_pst1hr,week_of_year
None, None, 1.316, None, None,2016-10-21 00:00:00,0.186,43
None, None, 1.094, None, None,2016-10-21 01:00:00,-0.014999,43
None, None, 1.212, None, None,2016-10-21 02:00:00,0.109999,43
None, None, 2.195, None, None,2016-10-21 03:00:00,-0.223,43
None, None, 2.112, None, 98.0,2016-10-21 04:00:00,0.157,43
None, None, 2.282, None, 92.8,2016-10-21 05:00:00,0.944998,43
None, None, 1.843, None, 90.6,2016-10-21 06:00:00,1.756,43
None, None, 1.781, None, 80.5,2016-10-21 07:00:00,3.673,43
None, None, 2.055, None, 71.7,2016-10-21 08:00:00,4.96,43
None, None, 1.975, None, 71.1,2016-10-21 09:00:00,5.16,43
None, None, 2.263, None, 71.1,2016-10-21 10:00:00,5.365,43
None, None, 2.144, None, 68.82,2016-10-21 11:00:00,6.009,43
None, None, 2.547, None, 68.79,2016-10-21 12:00:00,6.532,43
None, None, 3.153, None, 68.34,2016-10-21 13:00:00,6.788,43
None, None, 2.592, None, 66.25,2016-10-21 14:00:00,7.48,43
None, None, 2.704, None, 64.43,2016-10-21 15:00:00,8.09,43
None, None, 2.332, None, 64.61,2016-10-21 16:00:00,8.42,43
None, None, 1.85, None, 66.65,2016-10-21 17:00:00,8.23,43
None, None, 1.529, None, 70.2,2016-10-21 18:00:00,7.66,43
None, None, 1.728, None, 71.7,2016-10-21 19:00:00,7.57,43
None, None, 0.888998, None, 77.6,2016-10-21 20:00:00,6.469,43
None, None, 2.084, None, 78.0,2016-10-21 21:00:00,6.374,43
None, None, 1.576, None, 83.6,2016-10-21 22:00:00,5.09,43
None, None, 2.485, None, 84.2,2016-10-21 23:00:00,4.647,43
None, None, 1.016, None, 90.5,2016-10-22 00:00:00,3.547,43
None, None, 1.144, None, 93.8,2016-10-22 01:00:00,2.616,43
None, None, 1.044, None, 94.6,2016-10-22 02:00:00,2.161,43
None, None, 0.936999, None, 98.2,2016-10-22 03:00:00,1.708,43
None, None, 1.241, None, 100.0,2016-10-22 04:00:00,1.154,43
None, None, 1.77, None, 92.8,2016-10-22 05:00:00,1.914,43
None, None, 2.623, None, 84.3,2016-10-22 06:00:00,3.421,43
None, None, 2.45, None, 83.0,2016-10-22 07:00:00,3.427,43
None, None, 1.782, None, 88.5,2016-10-22 08:00:00,2.473,43
None, None, 2.599, None, 91.4,2016-10-22 09:00:00,1.947,43
None, None, 2.593, None, 85.9,2016-10-22 10:00:00,3.482,43
None, None, 1.388, None, 86.5,2016-10-22 11:00:00,4.023,43
None, None, 1.471, None, 78.9,2016-10-22 12:00:00,5.604,43
None, None, 2.244, None, 74.7,2016-10-22 13:00:00,6.865,43
None, None, 2.035, None, 73.2,2016-10-22 14:00:00,7.26,43
None, None, 1.575, None, 70.1,2016-10-22 15:00:00,7.96,43
None, None, 1.201, None, 69.11,2016-10-22 16:00:00,8.29,43
None, None, 1.344, None, 81.0,2016-10-22 17:00:00,6.19,43
None, None, 1.118, None, 86.7,2016-10-22 18:00:00,4.627,43
None, None, 0.773, None, 90.5,2016-10-22 19:00:00,3.833,43
None, None, 0.961, None, 93.0,2016-10-22 20:00:00,3.291,43
None, None, 0.870998, None, 97.3,2016-10-22 21:00:00,2.476,43
None, None, 0.8, None, None,2016-10-22 22:00:00,1.3,43
None, None, 0.757, None, None,2016-10-22 23:00:00,1.193,43
None, None, 0.922999, None, None,2016-10-23 00:00:00,1.324,43
None, None, 0.75, None, None,2016-10-23 01:00:00,0.624,43
None, None, 0.703, None, None,2016-10-23 02:00:00,-0.064,43
