temperature,precipitation,wind_direction,relative_humidity,wind_speed
-6.203914121712766,0.021006332738681226,215.70664598468758,72.44507277530609,7.819985419971927
-3.0261587221680633,0.024275965649957525,220.0331621676646,71.66184431098897,7.310425181549352
-1.2238363319865533,0.02787531250107985,168.5891681857386,71.52878233305185,4.5686657669492625
-3.352941176493755,0.03406281356064797,220.0331621676646,71.66184431098897,7.310425181549352
-4.138949942456507,0.0594624304060416,157.08903774608802,75.90138337380908,5.276090949539454
-3.0092985543212154,0.07671001579638294,114.67587824739702,76.13185440130813,6.190497659140755
-6.203914121712766,0.021006332738681226,211.38012980171055,73.2283012396232,8.329545658394503
-2.6530401443137857,0.027207096364566148,192.6155652057,72.11996050082725,6.193663914542779
-1.6507257128048702,0.023946251710111496,161.47070663033958,72.48055253185588,5.090229577761772
-5.2890922469518165,0.04209158636799566,198.2049526890537,78.0755126944736,3.4643240644499453
-5.248110414231781,0.04233810366340486,137.85531737892777,77.50585106096656,3.2247101834164673
-3.0092985543212154,0.07671001579638294,114.67587824739702,76.13185440130813,6.190497659140755
-5.436404955752799,0.026163992426300853,176.55236532892513,70.3110640741404,7.397028770956224
-3.5143050087653553,0.028068681267776306,179.0450241328091,71.20075069218825,6.388435126933306
-1.5336844107509517,0.03600048850839203,201.6046592430466,71.70032208861629,5.669453388059008
-3.891953314095549,0.03093209357726687,176.5488170875557,77.32072810366832,4.59902339677519
-4.635321663067739,0.040471167408296135,162.178682979869,79.17506968056918,4.604991014794224
-3.6615079106393282,0.053421416891161665,138.4529280272783,77.48485480767609,4.706915937496869
-4.668895789792833,0.031321652113920476,141.7246008561397,67.39382690865759,6.464511883517945
-4.13549810741885,0.02944282445366458,184.90312996696562,70.77415007896569,6.821170309990485
-4.468267236365221,0.023726605573147597,198.22094945940438,76.97135928475304,6.210220387962804
-6.902992336468888,0.0,197.32967812845638,85.34527128534403,5.439883197030566
-2.7271147633649897,0.04121613121369719,162.8275884555101,78.81685896075358,4.705539969933383
-3.8782074918634786,0.02065385315263614,177.5681630637894,79.98074591858293,3.6183627058370122
-5.214830596322637,0.030686562803259064,186.29509244716323,73.63276144735275,5.652552851625609
-6.203914121712766,0.021006332738681226,211.38012980171055,73.2283012396232,8.329545658394503
-5.117325776472896,0.028916530100506144,195.98008847901616,78.02787583800031,5.782891342685503
-3.2324780765282766,0.03789960104551714,182.56933066440402,77.61154252542862,5.401999308367139
-4.488341903509107,0.02731146881533657,185.95719045584002,80.20783296817753,4.693961333313398
-5.029300220361967,9.157509157509159e-05,192.3087376720687,81.14463287641226,2.531185441740641
-5.2890922469518165,0.04209158636799566,198.2049526890537,78.0755126944736,3.4643240644499453
-4.697420226833133,0.028326679992438895,193.87068644174894,75.83340494665654,4.351829800140046
-4.670909136473897,0.03614566262563268,195.64269106665614,76.19852697616437,5.868643379099238
-4.549824120821413,0.05735003672589345,194.75061735876096,78.12085919294913,5.391198749495264
-4.27053413923722,0.03178040428766189,189.8762285650779,78.95901153159667,4.441461166534348
-5.029300220361967,9.157509157509159e-05,192.3087376720687,81.14463287641226,2.531185441740641
