wind_direction,rel_hum,avg_wnd_spd_10m_pst10mts,precipitation,dwpt_temp,wind_speed,air_temp,temperature,avg_wnd_dir_10m_pst10mts,rnfl_amt_pst1hr,rnfl_amt_pst24hrs,relative_humidity,time,week_of_year,WDIR_VECT,TEMP_MEAN,WSPD_SCLR,HUMIDITY,avg_rel_hum_pst1hr,avg_air_temp_pst1hr
30.0, None, None,0.0, None,6.2, None,18.2, None, None, None,43.0,2018-08-20 00:00:00,34,,,,,,
20.0, None, None,0.0, None,0.4, None,17.7, None, None, None,43.0,2018-08-20 01:00:00,34,,,,,,
72.0, None, None,0.0, None,5.6, None,16.6, None, None, None,51.0,2018-08-20 02:00:00,34,,,,,,
48.0, None, None,0.0, None,6.9, None,14.9, None, None, None,68.0,2018-08-20 06:00:00,34,,,,,,
125.0, None, None,0.0, None,0.2, None,16.3, None, None, None,61.0,2018-08-20 07:00:00,34,,,,,,
83.0, None, None,0.0, None,8.0, None,16.5, None, None, None,74.0,2018-08-20 08:00:00,34,,,,,,
72.0, None, None,0.0, None,8.2, None,17.4, None, None, None,68.0,2018-08-20 09:00:00,34,,,,,,
128.0, None, None,0.0, None,4.9, None,18.6, None, None, None,61.0,2018-08-20 10:00:00,34,,,,,,
185.0, None, None,0.0, None,3.3, None,20.8, None, None, None,48.0,2018-08-20 11:00:00,34,,,,,,
110.0, None, None,0.0, None,8.4, None,22.4, None, None, None,35.0,2018-08-20 12:00:00,34,,,,,,
78.0, None, None,0.0, None,10.0, None,23.5, None, None, None,34.0,2018-08-20 13:00:00,34,,,,,,
98.0, None, None,0.0, None,10.2, None,25.1, None, None, None,31.0,2018-08-20 14:00:00,34,,,,,,
82.0, None, None,0.0, None,12.5, None,27.3, None, None, None,25.0,2018-08-20 15:00:00,34,,,,,,
79.0, None, None,0.0, None,11.3, None,28.1, None, None, None,21.0,2018-08-20 16:00:00,34,,,,,,
63.0, None, None,0.0, None,11.9, None,26.9, None, None, None,23.0,2018-08-20 17:00:00,34,,,,,,
42.0, None, None,0.0, None,7.7, None,25.8, None, None, None,22.0,2018-08-20 18:00:00,34,,,,,,
8.0, None, None,0.0, None,5.5, None,24.7, None, None, None,24.0,2018-08-20 19:00:00,34,,,,,,
51.0, None, None,0.0, None,3.5, None,24.2, None, None, None,26.0,2018-08-20 20:00:00,34,,,,,,
227.0, None, None,0.0, None,0.2, None,23.0, None, None, None,28.0,2018-08-20 21:00:00,34,,,,,,
28.0, None, None,0.0, None,4.1, None,22.0, None, None, None,29.0,2018-08-20 22:00:00,34,,,,,,
357.0, None, None,0.0, None,4.6, None,21.4, None, None, None,32.0,2018-08-20 23:00:00,34,,,,,,
36.0, None, None,0.0, None,8.9, None,19.8, None, None, None,38.0,2018-08-21 00:00:00,34,,,,,,
36.0, None, None,0.0, None,3.1, None,18.8, None, None, None,40.0,2018-08-21 01:00:00,34,,,,,,
30.0, None, None,0.0, None,3.3, None,17.9, None, None, None,41.0,2018-08-21 02:00:00,34,,,,,,
39.0, None, None,0.0, None,6.9, None,17.6, None, None, None,41.0,2018-08-21 03:00:00,34,,,,,,
44.0, None, None,0.0, None,7.4, None,17.1, None, None, None,43.0,2018-08-21 04:00:00,34,,,,,,
338.0, None, None,0.0, None,1.7, None,16.1, None, None, None,45.0,2018-08-21 05:00:00,34,,,,,,
284.0, None, None,0.0, None,0.1, None,16.5, None, None, None,47.0,2018-08-21 06:00:00,34,,,,,,
84.0, None, None,0.0, None,5.2, None,18.1, None, None, None,46.0,2018-08-21 07:00:00,34,,,,,,
92.0, None, None,0.0, None,7.3, None,19.5, None, None, None,44.0,2018-08-21 08:00:00,34,,,,,,
105.0, None, None,0.0, None,7.3, None,20.2, None, None, None,51.0,2018-08-21 09:00:00,34,,,,,,
112.0, None, None,0.0, None,8.0, None,21.6, None, None, None,43.0,2018-08-21 10:00:00,34,,,,,,
136.0, None, None,0.0, None,8.4, None,23.5, None, None, None,35.0,2018-08-21 11:00:00,34,,,,,,
159.0, None, None,0.0, None,6.0, None,25.3, None, None, None,33.0,2018-08-21 12:00:00,34,,,,,,
166.0, None, None,0.0, None,6.9, None,26.5, None, None, None,31.0,2018-08-21 13:00:00,34,,,,,,
127.0, None, None,0.0, None,7.4, None,27.0, None, None, None,28.0,2018-08-21 14:00:00,34,,,,,,
67.0, None, None,0.0, None,9.8, None,28.2, None, None, None,20.0,2018-08-21 15:00:00,34,,,,,,
78.0, None, None,0.0, None,7.7, None,28.6, None, None, None,22.0,2018-08-21 16:00:00,34,,,,,,
66.0, None, None,0.0, None,4.6, None,28.1, None, None, None,21.0,2018-08-21 17:00:00,34,,,,,,
33.0, None, None,0.0, None,5.0, None,26.1, None, None, None,20.0,2018-08-21 18:00:00,34,,,,,,
41.0, None, None,0.0, None,2.6, None,25.4, None, None, None,20.0,2018-08-21 19:00:00,34,,,,,,
347.0, None, None,0.0, None,0.1, None,24.9, None, None, None,23.0,2018-08-21 20:00:00,34,,,,,,
311.0, None, None,0.0, None,0.1, None,24.4, None, None, None,24.0,2018-08-21 21:00:00,34,,,,,,
274.0, None, None,0.0, None,0.5, None,21.8, None, None, None,32.0,2018-08-21 22:00:00,34,,,,,,
10.0, None, None,0.0, None,2.8, None,22.1, None, None, None,29.0,2018-08-21 23:00:00,34,,,,,,
29.0, None, None,0.0, None,3.6, None,20.4, None, None, None,34.0,2018-08-22 00:00:00,34,,,,,,
31.0, None, None,0.0, None,5.6, None,19.2, None, None, None,39.0,2018-08-22 01:00:00,34,,,,,,
29.0, None, None,0.0, None,1.8, None,18.7, None, None, None,40.0,2018-08-22 02:00:00,34,,,,,,
22.0, None, None,0.0, None,5.8, None,18.0, None, None, None,41.0,2018-08-22 03:00:00,34,,,,,,
30.0, None, None,0.0, None,5.2, None,17.5, None, None, None,46.0,2018-08-22 04:00:00,34,,,,,,
42.0, None, None,0.0, None,6.4, None,16.8, None, None, None,44.0,2018-08-22 05:00:00,34,,,,,,
44.0, None, None,0.0, None,4.3, None,17.2, None, None, None,41.0,2018-08-22 06:00:00,34,,,,,,
131.0, None, None,0.0, None,3.1, None,19.1, None, None, None,41.0,2018-08-22 07:00:00,34,,,,,,
127.0, None, None,0.0, None,4.1, None,20.3, None, None, None,39.0,2018-08-22 08:00:00,34,,,,,,
116.0, None, None,0.0, None,6.3, None,21.3, None, None, None,40.0,2018-08-22 09:00:00,34,,,,,,
187.0, None, None,0.0, None,7.0, None,22.4, None, None, None,36.0,2018-08-22 10:00:00,34,,,,,,
186.0, None, None,0.0, None,8.2, None,24.4, None, None, None,33.0,2018-08-22 11:00:00,34,,,,,,
204.0, None, None,0.0, None,7.7, None,25.3, None, None, None,28.0,2018-08-22 12:00:00,34,,,,,,
208.0, None, None,0.0, None,10.0, None,26.2, None, None, None,27.0,2018-08-22 13:00:00,34,,,,,,
206.0, None, None,0.0, None,10.1, None,27.6, None, None, None,24.0,2018-08-22 14:00:00,34,,,,,,
202.0, None, None,0.0, None,13.8, None,28.0, None, None, None,25.0,2018-08-22 15:00:00,34,,,,,,
198.0, None, None,0.0, None,11.6, None,29.4, None, None, None,16.0,2018-08-22 16:00:00,34,,,,,,
213.0, None, None,0.0, None,6.9, None,28.3, None, None, None,19.0,2018-08-22 17:00:00,34,,,,,,
184.0, None, None,0.0, None,2.9, None,27.1, None, None, None,21.0,2018-08-22 18:00:00,34,,,,,,
207.0, None, None,0.0, None,2.8, None,25.1, None, None, None,23.0,2018-08-22 19:00:00,34,,,,,,
215.0, None, None,0.0, None,4.9, None,24.5, None, None, None,21.0,2018-08-22 20:00:00,34,,,,,,
202.0, None, None,0.0, None,7.0, None,24.5, None, None, None,21.0,2018-08-22 21:00:00,34,,,,,,
217.0, None, None,0.0, None,13.9, None,23.8, None, None, None,22.0,2018-08-22 22:00:00,34,,,,,,
217.0, None, None,0.0, None,11.8, None,23.3, None, None, None,23.0,2018-08-22 23:00:00,34,,,,,,
236.0, None, None,0.0, None,7.9, None,22.0, None, None, None,26.0,2018-08-23 00:00:00,34,,,,,,
232.0, None, None,0.0, None,6.9, None,21.4, None, None, None,27.0,2018-08-23 01:00:00,34,,,,,,
244.0, None, None,0.0, None,4.2, None,20.9, None, None, None,28.0,2018-08-23 02:00:00,34,,,,,,
224.0, None, None,0.0, None,1.3, None,19.8, None, None, None,31.0,2018-08-23 03:00:00,34,,,,,,
232.0, None, None,0.0, None,5.1, None,20.5, None, None, None,31.0,2018-08-23 04:00:00,34,,,,,,
225.0, None, None,0.0, None,2.0, None,19.8, None, None, None,33.0,2018-08-23 05:00:00,34,,,,,,
248.0, None, None,0.0, None,4.3, None,20.3, None, None, None,32.0,2018-08-23 06:00:00,34,,,,,,
226.0, None, None,0.0, None,3.2, None,20.6, None, None, None,34.0,2018-08-23 07:00:00,34,,,,,,
204.0, None, None,0.0, None,2.9, None,22.1, None, None, None,35.0,2018-08-23 08:00:00,34,,,,,,
205.0, None, None,0.0, None,6.0, None,23.9, None, None, None,32.0,2018-08-23 09:00:00,34,,,,,,
182.0, None, None,0.0, None,4.5, None,25.3, None, None, None,29.0,2018-08-23 10:00:00,34,,,,,,
191.0, None, None,0.0, None,9.2, None,27.7, None, None, None,22.0,2018-08-23 11:00:00,34,,,,,,
216.0, None, None,0.0, None,17.4, None,29.1, None, None, None,21.0,2018-08-23 12:00:00,34,,,,,,
204.0, None, None,0.0, None,10.5, None,28.4, None, None, None,15.0,2018-08-23 13:00:00,34,,,,,,
202.0, None, None,0.0, None,14.7, None,29.9, None, None, None,14.0,2018-08-23 14:00:00,34,,,,,,
204.0, None, None,0.0, None,13.5, None,28.0, None, None, None,17.0,2018-08-23 15:00:00,34,,,,,,
199.0, None, None,0.0, None,9.0, None,26.6, None, None, None,21.0,2018-08-23 16:00:00,34,,,,,,
