ONE_DAY_PRECIPITATION,ONE_DAY_RAIN,MIN_TEMP,ONE_DAY_SNOW,time,SNOW_ON_THE_GROUND,MAX_TEMP,week_of_year,wind_speed,temperature,wind_direction,relative_humidity,precipitation
0.0,0.0,11.0,0.0,2018-08-20,0.0,21.5,34,,,,,
0.0,0.0,10.0,0.0,2018-08-21,0.0,23.0,34,,,,,
0.0,0.0,12.5,0.0,2018-08-22,0.0,25.5,34,,,,,
0.0,0.0,11.5,0.0,2018-08-23,0.0,22.0,34,,,,,
0.0,0.0,6.5,0.0,2018-08-24,0.0,14.0,34,,,,,
0.0,0.0,5.0,0.0,2018-08-25,0.0,11.0,34,,,,,
9.6,9.6,4.5,0.0,2018-08-26,0.0,7.0,34,,,,,
,,,,2018-08-20 00:00:00,,,34,13.0,9.7,338.0,58.0,0.0
,,,,2018-08-20 01:00:00,,,34,12.0,9.4,322.0,61.0,0.0
,,,,2018-08-20 02:00:00,,,34,14.4,9.0,330.0,64.0,0.0
,,,,2018-08-20 03:00:00,,,34,15.0,8.8,339.0,63.0,0.0
,,,,2018-08-20 04:00:00,,,34,14.8,8.5,342.0,62.0,0.0
,,,,2018-08-20 05:00:00,,,34,14.5,8.0,352.0,64.0,0.0
,,,,2018-08-20 06:00:00,,,34,12.4,8.4,21.0,66.0,0.0
,,,,2018-08-20 07:00:00,,,34,14.2,10.3,30.0,60.0,0.0
,,,,2018-08-20 08:00:00,,,34,13.8,11.6,31.0,57.0,0.0
,,,,2018-08-20 09:00:00,,,34,12.5,13.6,36.0,50.0,0.0
,,,,2018-08-20 10:00:00,,,34,11.4,15.4,35.0,45.0,0.0
,,,,2018-08-20 11:00:00,,,34,10.9,16.8,31.0,41.0,0.0
,,,,2018-08-20 12:00:00,,,34,6.8,19.3,19.0,36.0,0.0
,,,,2018-08-20 13:00:00,,,34,6.6,19.2,97.0,37.0,0.0
,,,,2018-08-20 14:00:00,,,34,9.1,19.9,339.0,34.0,0.0
,,,,2018-08-20 15:00:00,,,34,7.5,19.7,340.0,36.0,0.0
,,,,2018-08-20 16:00:00,,,34,8.8,18.4,348.0,37.0,0.0
,,,,2018-08-20 17:00:00,,,34,10.3,16.9,324.0,40.0,0.0
,,,,2018-08-20 18:00:00,,,34,9.3,15.1,346.0,44.0,0.0
,,,,2018-08-20 19:00:00,,,34,6.9,12.5,341.0,50.0,0.0
,,,,2018-08-20 20:00:00,,,34,6.8,12.2,6.0,48.0,0.0
,,,,2018-08-20 21:00:00,,,34,5.7,12.5,20.0,46.0,0.0
,,,,2018-08-20 22:00:00,,,34,5.4,12.5,22.0,45.0,0.0
,,,,2018-08-20 23:00:00,,,34,6.7,12.9,42.0,44.0,0.0
,,,,2018-08-21 00:00:00,,,34,6.5,13.0,40.0,43.0,0.0
,,,,2018-08-21 01:00:00,,,34,3.8,12.5,24.0,43.0,0.0
,,,,2018-08-21 02:00:00,,,34,4.5,11.9,55.0,45.0,0.0
,,,,2018-08-21 03:00:00,,,34,3.9,12.3,82.0,46.0,0.0
,,,,2018-08-21 04:00:00,,,34,3.5,10.9,332.0,49.0,0.0
,,,,2018-08-21 05:00:00,,,34,4.3,10.6,8.0,53.0,0.0
,,,,2018-08-21 06:00:00,,,34,2.7,12.7,53.0,49.0,0.0
,,,,2018-08-21 07:00:00,,,34,3.2,14.2,262.0,47.0,0.0
,,,,2018-08-21 08:00:00,,,34,3.8,16.1,276.0,44.0,0.0
,,,,2018-08-21 09:00:00,,,34,4.5,17.8,254.0,42.0,0.0
,,,,2018-08-21 10:00:00,,,34,6.3,18.1,191.0,44.0,0.0
,,,,2018-08-21 11:00:00,,,34,7.9,18.6,199.0,41.0,0.0
