air_temp,min_air_temp_snc_last_reset,time,max_air_temp_snc_last_reset,week_of_year
9.6,8.6,2022-10-22 00:00:00,10.7,43
9.9,8.6,2022-10-22 01:00:00,10.7,43
9.9,8.6,2022-10-22 02:00:00,10.7,43
9.8,8.6,2022-10-22 03:00:00,10.7,43
9.4,8.6,2022-10-22 04:00:00,10.7,43
9.1,8.6,2022-10-22 05:00:00,10.7,43
8.7,8.6,2022-10-22 06:00:00,10.7,43
9.4,8.3,2022-10-22 07:00:00,9.5,43
9.2,8.3,2022-10-22 08:00:00,9.5,43
9.4,8.3,2022-10-22 09:00:00,9.6,43
9.1,8.3,2022-10-22 10:00:00,9.6,43
10.5,8.3,2022-10-22 11:00:00,10.5,43
10.6,8.3,2022-10-22 12:00:00,11.0,43
9.2,8.3,2022-10-22 13:00:00,11.0,43
10.0,8.3,2022-10-22 14:00:00,11.0,43
10.2,8.3,2022-10-22 15:00:00,11.0,43
10.2,8.3,2022-10-22 16:00:00,11.0,43
13.0,8.3,2022-10-22 17:00:00,13.0,43
11.3,8.3,2022-10-22 18:00:00,13.2,43
10.5,10.5,2022-10-22 19:00:00,11.5,43
9.5,9.5,2022-10-22 20:00:00,11.5,43
9.5,9.1,2022-10-22 21:00:00,11.5,43
10.3,9.1,2022-10-22 22:00:00,11.5,43
9.8,9.1,2022-10-22 23:00:00,11.5,43
8.9,8.8,2022-10-23 00:00:00,11.5,43
8.7,8.6,2022-10-23 01:00:00,11.5,43
7.7,7.7,2022-10-23 03:00:00,11.5,43
8.5,7.7,2022-10-23 04:00:00,11.5,43
8.1,7.7,2022-10-23 05:00:00,11.5,43
7.9,7.7,2022-10-23 06:00:00,11.5,43
8.2,7.9,2022-10-23 07:00:00,8.8,43
8.0,7.7,2022-10-23 08:00:00,8.8,43
8.1,7.6,2022-10-23 09:00:00,8.8,43
7.5,7.5,2022-10-23 10:00:00,8.8,43
9.8,7.5,2022-10-23 11:00:00,9.9,43
11.2,7.5,2022-10-23 12:00:00,11.2,43
9.8,7.5,2022-10-23 13:00:00,11.7,43
9.9,7.5,2022-10-23 14:00:00,11.7,43
10.2,7.5,2022-10-23 15:00:00,11.7,43
10.1,7.5,2022-10-23 16:00:00,11.7,43
10.0,7.5,2022-10-23 17:00:00,11.7,43
10.3,7.5,2022-10-23 18:00:00,11.7,43
10.4,10.3,2022-10-23 19:00:00,10.7,43
10.4,10.2,2022-10-23 20:00:00,10.7,43
9.9,9.9,2022-10-23 21:00:00,10.7,43
9.0,9.0,2022-10-23 22:00:00,10.7,43
7.6,7.2,2022-10-23 23:00:00,10.7,43
7.5,7.2,2022-10-24 00:00:00,10.7,43
8.3,7.2,2022-10-24 01:00:00,10.7,43
7.9,7.2,2022-10-24 02:00:00,10.7,43
7.7,7.2,2022-10-24 03:00:00,10.7,43
7.8,7.2,2022-10-24 04:00:00,10.7,43
7.9,7.2,2022-10-24 05:00:00,10.7,43
7.8,7.2,2022-10-24 06:00:00,10.7,43
7.9,7.4,2022-10-24 07:00:00,7.9,43
7.5,7.2,2022-10-24 08:00:00,8.0,43
7.1,7.1,2022-10-24 09:00:00,8.0,43
