pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,ATMOSPHERIC_PRESSURE,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,stn_pres,week_of_year
0.0, None, -2.564, None, None, None, None, None, None, None, None, None, -3.0, None, -2.6, -2.6, 0.0, -3.0, None, None, -1.0, 105.0, None,2022-10-22 00:00:00, None, None, None, None,43
0.0, None, -2.516, None, None, None, None, None, None, None, None, None, -3.0, None, -2.5, -2.6, 0.0, -3.0, None, None, -1.0, 105.0, None,2022-10-22 01:00:00, None, None, None, None,43
0.0, None, -2.649, None, None, None, None, None, None, None, None, None, -3.0, None, -2.6, -2.7, 0.0, -3.0, None, None, -1.0, 104.0, None,2022-10-22 02:00:00, None, None, None, None,43
0.0, None, -2.829, 102.7, None, None, None, None, None, None, None, None, -3.0, None, -2.8, -2.8, 0.0, -3.0, None, None, -1.0, 103.0, None,2022-10-22 03:00:00, None, None, None, None,43
0.0, None, -3.066, 101.3, None, None, None, None, None, None, None, None, -3.0, None, -3.1, -3.1, 0.0, -3.0, None, None, -1.0, 101.0, None,2022-10-22 04:00:00, None, None, None, None,43
0.0, None, -3.219, 99.1, None, None, None, None, None, None, None, None, -3.0, None, -3.2, -3.2, 0.0, -3.0, None, None, -1.0, 99.0, None,2022-10-22 05:00:00, None, None, None, None,43
0.0, None, -3.17, 100.7, None, None, None, None, None, None, None, None, -3.0, None, -3.2, -3.3, 0.0, -3.0, None, None, -1.0, 101.0, None,2022-10-22 06:00:00, None, None, None, None,43
0.0, None, -3.322, 102.2, None, None, None, None, None, None, None, None, -3.0, None, -3.3, -3.3, 0.0, -3.0, None, None, -3.2, 102.0, None,2022-10-22 07:00:00, None, None, None, None,43
0.0, None, -3.484, 102.5, None, None, None, None, None, None, None, None, -3.0, None, -3.5, -3.5, 0.0, -3.0, None, None, -3.2, 103.0, None,2022-10-22 08:00:00, None, None, None, None,43
0.0, None, -2.402, None, None, None, None, None, None, None, None, None, -2.0, None, -2.4, -3.5, 0.0, -2.0, None, None, -2.4, 104.0, None,2022-10-22 09:00:00, None, None, None, None,43
0.0, None, -0.889, None, None, None, None, None, None, None, None, None, -1.0, None, -0.9, -3.5, 0.0, -1.0, None, None, -0.9, 105.0, None,2022-10-22 10:00:00, None, None, None, None,43
0.0, None, -0.483, 102.5, None, None, None, None, None, None, None, None, 0.0, None, -0.5, -3.5, 0.0, 0.0, None, None, -0.5, 103.0, None,2022-10-22 11:00:00, None, None, None, None,43
0.0, None, -0.022, 93.4, None, None, None, None, None, None, None, None, -1.0, None, 0.0, -3.5, 0.0, -1.0, None, None, 0.0, 93.0, None,2022-10-22 12:00:00, None, None, None, None,43
0.0, None, 0.355, 85.9, None, None, None, None, None, None, None, None, -2.0, None, 0.4, -3.5, 0.0, -2.0, None, None, 0.4, 86.0, None,2022-10-22 13:00:00, None, None, None, None,43
0.0, None, 1.023, 79.4, None, None, None, None, None, None, None, None, -2.0, None, 1.0, -3.5, 0.0, -2.0, None, None, 1.1, 79.0, None,2022-10-22 14:00:00, None, None, None, None,43
0.0, None, 0.753, 63.99, None, None, None, None, None, None, None, None, -5.0, None, 0.8, -3.5, 0.0, -5.0, None, None, 1.2, 64.0, None,2022-10-22 15:00:00, None, None, None, None,43
0.0, None, 0.507, 67.3, None, None, None, None, None, None, None, None, -5.0, None, 0.5, -3.5, 0.0, -5.0, None, None, 1.2, 67.0, None,2022-10-22 16:00:00, None, None, None, None,43
0.0, None, -0.266, 72.4, None, None, None, None, None, None, None, None, -4.0, None, -0.3, -3.5, 0.0, -4.0, None, None, 1.2, 72.0, None,2022-10-22 17:00:00, None, None, None, None,43
0.0, None, -1.339, 69.44, None, None, None, None, None, None, None, None, -6.0, None, -1.3, -3.5, 0.0, -6.0, None, None, 1.2, 69.0, None,2022-10-22 18:00:00, None, None, None, None,43
0.0, None, -1.751, 70.9, None, None, None, None, None, None, None, None, -6.0, None, -1.8, -1.8, 0.0, -6.0, None, None, -1.3, 71.0, None,2022-10-22 19:00:00, None, None, None, None,43
0.0, None, -1.666, 71.8, None, None, None, None, None, None, None, None, -6.0, None, -1.7, -1.8, 0.0, -6.0, None, None, -1.3, 72.0, None,2022-10-22 20:00:00, None, None, None, None,43
0.0, None, -1.845, 73.0, None, None, None, None, None, None, None, None, -6.0, None, -1.8, -1.9, 0.0, -6.0, None, None, -1.3, 73.0, None,2022-10-22 21:00:00, None, None, None, None,43
0.0, None, -1.693, 75.2, None, None, None, None, None, None, None, None, -5.0, None, -1.7, -1.9, 0.0, -5.0, None, None, -1.3, 75.0, None,2022-10-22 22:00:00, None, None, None, None,43
0.0, None, -1.778, 77.4, None, None, None, None, None, None, None, None, -5.0, None, -1.8, -1.9, 0.0, -5.0, None, None, -1.3, 77.0, None,2022-10-22 23:00:00, None, None, None, None,43
0.0, None, -1.948, 77.4, None, None, None, None, None, None, None, None, -5.0, None, -1.9, -2.0, 0.0, -5.0, None, None, -1.3, 77.0, None,2022-10-23 00:00:00, None, None, None, None,43
0.0, None, -2.232, 77.8, None, None, None, None, None, None, None, None, -5.0, None, -2.2, -2.3, 0.0, -5.0, None, None, -1.3, 78.0, None,2022-10-23 01:00:00, None, None, None, None,43
0.0, None, -2.46, 78.6, None, None, None, None, None, None, None, None, -5.0, None, -2.5, -2.5, 0.0, -5.0, None, None, -1.3, 79.0, None,2022-10-23 02:00:00, None, None, None, None,43
0.0, None, -2.582, 79.7, None, None, None, None, None, None, None, None, -5.0, None, -2.6, -2.6, 0.0, -5.0, None, None, -1.3, 80.0, None,2022-10-23 03:00:00, None, None, None, None,43
0.0, None, -2.895, 78.7, None, None, None, None, None, None, None, None, -6.0, None, -2.9, -2.9, 0.0, -6.0, None, None, -1.3, 79.0, None,2022-10-23 04:00:00, None, None, None, None,43
0.0, None, -2.876, 80.3, None, None, None, None, None, None, None, None, -5.0, None, -2.9, -3.0, 0.0, -5.0, None, None, -1.3, 80.0, None,2022-10-23 05:00:00, None, None, None, None,43
