air_temp,min_air_temp_snc_last_reset,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,snw_dpth,dwpt_temp,week_of_year
-5.0,-5.1, 1.0,-3.7,100.0,2022-10-22 00:00:00, 4.0,-5.0,43
-5.0,-5.2, 0.0,-3.7,100.0,2022-10-22 01:00:00, 3.0,-5.0,43
-5.3,-5.4, 2.0,-3.7,100.0,2022-10-22 02:00:00, 5.0,-5.0,43
-5.7,-5.7, 0.0,-3.7,100.0,2022-10-22 03:00:00, 5.0,-6.0,43
-6.0,-6.0, -1.0,-3.7,100.0,2022-10-22 04:00:00, 4.0,-6.0,43
-6.0,-6.1, 1.0,-3.7,100.0,2022-10-22 05:00:00, 5.0,-6.0,43
-6.0,-6.2, 1.0,-3.7,100.0,2022-10-22 06:00:00, 6.0,-6.0,43
-6.1,-6.2, 1.0,-5.9,100.0,2022-10-22 07:00:00, 6.0,-6.0,43
-6.0,-6.3, 0.0,-5.9,100.0,2022-10-22 08:00:00, 6.0,-6.0,43
-6.1,-6.3, -1.0,-5.7,100.0,2022-10-22 09:00:00, 6.0,-6.0,43
-5.8,-6.3, 2.0,-5.6,100.0,2022-10-22 10:00:00, 8.0,-6.0,43
-5.6,-6.3, -1.0,-5.5,100.0,2022-10-22 11:00:00, 7.0,-6.0,43
-5.7,-6.3, -1.0,-5.5,100.0,2022-10-22 12:00:00, 6.0,-6.0,43
-4.7,-6.3, 4.0,-4.8,100.0,2022-10-22 13:00:00, 9.0,-5.0,43
-5.0,-6.3, 0.0,-4.6,100.0,2022-10-22 14:00:00, 9.0,-5.0,43
-5.3,-6.3, -2.0,-4.6,100.0,2022-10-22 15:00:00, 8.0,-6.0,43
-5.5,-6.3, 2.0,-4.6,100.0,2022-10-22 16:00:00, 9.0,-5.0,43
-6.0,-6.3, -1.0,-4.6,100.0,2022-10-22 17:00:00, 8.0,-6.0,43
-6.3,-6.4, 3.0,-4.6,100.0,2022-10-22 18:00:00, 11.0,-6.0,43
-6.6,-6.7, 1.0,-6.2,100.0,2022-10-22 19:00:00, 11.0,-6.0,43
-6.7,-6.8, 0.0,-6.2,100.0,2022-10-22 20:00:00, 11.0,-7.0,43
-7.0,-7.0, -1.0,-6.2,100.0,2022-10-22 21:00:00, 10.0,-7.0,43
-6.9,-7.1, 2.0,-6.2,99.0,2022-10-22 22:00:00, 12.0,-7.0,43
-7.0,-7.1, 0.0,-6.2,99.0,2022-10-22 23:00:00, 12.0,-7.0,43
-7.0,-7.2, 0.0,-6.2,99.0,2022-10-23 00:00:00, 12.0,-7.0,43
-7.1,-7.2, 0.0,-6.2,99.0,2022-10-23 01:00:00, 12.0,-7.0,43
-7.1,-7.2, 0.0,-6.2,99.0,2022-10-23 02:00:00, 12.0,-7.0,43
-7.4,-7.3, 0.0,-6.2,98.0,2022-10-23 03:00:00, 12.0,-7.0,43
-8.0,-8.1, 0.0,-6.2,97.0,2022-10-23 04:00:00, 12.0,-8.0,43
-7.3,-8.1, 0.0,-6.2,99.0,2022-10-23 05:00:00, 12.0,-8.0,43
-7.7,-8.1, 0.0,-6.2,97.0,2022-10-23 06:00:00, 12.0,-8.0,43
-8.1,-8.4, 0.0,-7.6,96.0,2022-10-23 07:00:00, 12.0,-9.0,43
-8.1,-8.6, 0.0,-7.6,96.0,2022-10-23 08:00:00, 11.0,-8.0,43
-5.0,-8.6, 0.0,-5.0,100.0,2022-10-23 09:00:00, 11.0,-5.0,43
-3.2,-8.6, -1.0,-3.0,98.0,2022-10-23 10:00:00, 10.0,-3.0,43
-2.2,-8.6, -2.0,-1.4,94.0,2022-10-23 11:00:00, 9.0,-3.0,43
-2.1,-8.6, -1.0,-1.4,89.0,2022-10-23 12:00:00, 8.0,-4.0,43
-1.2,-8.6, -2.0,-1.1,81.0,2022-10-23 13:00:00, 6.0,-4.0,43
-4.1,-8.6, 1.0,-1.1,90.0,2022-10-23 14:00:00, 6.0,-5.0,43
-4.2,-8.6, 0.0,-1.1,91.0,2022-10-23 15:00:00, 6.0,-5.0,43
-4.3,-8.6, 0.0,-1.1,87.0,2022-10-23 16:00:00, 6.0,-6.0,43
-4.9,-8.6, 0.0,-1.1,88.0,2022-10-23 17:00:00, 6.0,-7.0,43
-5.4,-8.6, 0.0,-1.1,84.0,2022-10-23 18:00:00, 5.0,-7.0,43
-5.5,-5.6, 0.0,-5.2,88.0,2022-10-23 19:00:00, 5.0,-7.0,43
-5.7,-5.8, 0.0,-5.2,84.0,2022-10-23 20:00:00, 5.0,-8.0,43
-5.6,-5.8, 0.0,-5.2,78.0,2022-10-23 21:00:00, 5.0,-8.0,43
-5.7,-5.9, 0.0,-5.2,83.0,2022-10-23 22:00:00, 5.0,-8.0,43
-5.7,-5.9, 0.0,-5.2,81.0,2022-10-23 23:00:00, 5.0,-8.0,43
-5.7,-5.9, 0.0,-5.2,79.0,2022-10-24 00:00:00, 5.0,-8.0,43
-5.7,-5.9, 0.0,-5.2,80.0,2022-10-24 01:00:00, 5.0,-8.0,43
-5.6,-5.9, 0.0,-5.2,78.0,2022-10-24 02:00:00, 5.0,-8.0,43
-5.8,-6.0, 0.0,-5.2,84.0,2022-10-24 03:00:00, 5.0,-8.0,43
-6.0,-6.1, 0.0,-5.2,90.0,2022-10-24 04:00:00, 5.0,-7.0,43
-6.2,-6.4, 0.0,-5.2,100.0,2022-10-24 05:00:00, 5.0,-6.0,43
-6.3,-6.4, 0.0,-5.2,100.0,2022-10-24 06:00:00, 6.0,-6.0,43
-6.3,-6.3, 0.0,-6.1,100.0,2022-10-24 07:00:00, 5.0,-6.0,43
-6.2,-6.3, 0.0,-6.1,100.0,2022-10-24 08:00:00, 5.0,-6.0,43
-6.1,-6.3, 0.0,-6.0,100.0,2022-10-24 09:00:00, 5.0,-6.0,43
-5.8,-6.3, 1.0,-5.6,100.0,2022-10-24 10:00:00, 6.0,-6.0,43
-5.1,-6.3, 0.0,-5.0,100.0,2022-10-24 11:00:00, 6.0,-5.0,43
-5.3,-6.3, 0.0,-4.9,100.0,2022-10-24 12:00:00, 5.0,-5.0,43
-4.3,-6.3, 0.0,-4.3,100.0,2022-10-24 13:00:00, 5.0,-4.0,43
-4.1,-6.3, 0.0,-3.7,100.0,2022-10-24 14:00:00, 5.0,-4.0,43
-4.6,-6.3, 0.0,-3.7,100.0,2022-10-24 15:00:00, 5.0,-4.0,43
-4.5,-6.3, 0.0,-3.7,100.0,2022-10-24 16:00:00, 5.0,-4.0,43
-5.2,-6.3, 0.0,-3.7,100.0,2022-10-24 17:00:00, 5.0,-5.0,43
-5.8,-6.3, 1.0,-3.7,100.0,2022-10-24 18:00:00, 6.0,-6.0,43
-5.8,-5.9, -1.0,-5.6,100.0,2022-10-24 19:00:00, 5.0,-6.0,43
-6.0,-6.2, 0.0,-5.6,100.0,2022-10-24 20:00:00, 5.0,-6.0,43
-6.0,-6.2, 0.0,-5.6,100.0,2022-10-24 21:00:00, 5.0,-6.0,43
-5.8,-6.2, 2.0,-5.6,100.0,2022-10-24 22:00:00, 6.0,-6.0,43
-5.8,-6.2, 1.0,-5.6,100.0,2022-10-24 23:00:00, 7.0,-6.0,43
-5.6,-6.2, 0.0,-5.6,100.0,2022-10-25 00:00:00, 7.0,-6.0,43
-5.8,-6.2, 1.0,-5.6,100.0,2022-10-25 01:00:00, 8.0,-6.0,43
-5.7,-6.2, -1.0,-5.6,100.0,2022-10-25 02:00:00, 6.0,-6.0,43
-5.5,-6.2, 1.0,-5.4,100.0,2022-10-25 03:00:00, 7.0,-5.0,43
-5.6,-6.2, 1.0,-5.4,100.0,2022-10-25 04:00:00, 8.0,-5.0,43
-5.9,-6.2, 2.0,-5.4,100.0,2022-10-25 05:00:00, 10.0,-6.0,43
-6.8,-7.0, 0.0,-5.4,99.0,2022-10-25 06:00:00, 10.0,-7.0,43
-7.3,-7.7, 0.0,-6.8,97.0,2022-10-25 07:00:00, 10.0,-8.0,43
-7.3,-7.7, 0.0,-6.8,98.0,2022-10-25 08:00:00, 10.0,-7.0,43
-6.7,-7.7, 0.0,-6.7,100.0,2022-10-25 09:00:00, 10.0,-7.0,43
-6.0,-7.7, -1.0,-5.9,100.0,2022-10-25 10:00:00, 9.0,-6.0,43
-3.0,-7.7, 0.0,-2.9,100.0,2022-10-25 11:00:00, 8.0,-3.0,43
-3.5,-7.7, 0.0,-2.9,95.0,2022-10-25 12:00:00, 8.0,-4.0,43
-4.1,-7.7, 1.0,-2.9,100.0,2022-10-25 13:00:00, 9.0,-4.0,43
-4.6,-7.7, 0.0,-2.9,92.0,2022-10-25 15:00:00, 6.0,-6.0,43
-5.8,-7.7, 2.0,-2.9,89.0,2022-10-25 16:00:00, 7.0,-7.0,43
-6.8,-7.7, 0.0,-2.9,96.0,2022-10-25 17:00:00, 7.0,-7.0,43
-6.8,-7.7, 1.0,-2.9,100.0,2022-10-25 18:00:00, 8.0,-7.0,43
-6.9,-7.1, 1.0,-6.7,100.0,2022-10-25 19:00:00, 8.0,-7.0,43
-7.3,-7.4, 1.0,-6.7,97.0,2022-10-25 20:00:00, 9.0,-8.0,43
-7.5,-7.6, 0.0,-6.7,94.0,2022-10-25 21:00:00, 9.0,-8.0,43
-7.7,-7.9, 0.0,-6.7,95.0,2022-10-25 22:00:00, 9.0,-8.0,43
-7.5,-7.9, 0.0,-6.7,95.0,2022-10-25 23:00:00, 9.0,-8.0,43
-7.5,-7.9, 0.0,-6.7,96.0,2022-10-26 00:00:00, 9.0,-8.0,43
-7.3,-7.9, -1.0,-6.7,100.0,2022-10-26 02:00:00, 8.0,-7.0,43
-7.1,-7.9, 0.0,-6.7,100.0,2022-10-26 03:00:00, 8.0,-7.0,43
-7.1,-7.9, 0.0,-6.7,100.0,2022-10-26 04:00:00, 8.0,-7.0,43
-7.0,-7.9, 1.0,-6.7,100.0,2022-10-26 05:00:00, 9.0,-7.0,43
-6.7,-7.9, 1.0,-6.7,100.0,2022-10-26 06:00:00, 9.0,-7.0,43
-6.6,-6.8, 1.0,-6.3,100.0,2022-10-26 07:00:00, 10.0,-7.0,43
-6.4,-6.8, -1.0,-6.2,100.0,2022-10-26 08:00:00, 9.0,-6.0,43
-5.8,-6.8, -1.0,-5.7,100.0,2022-10-26 09:00:00, 8.0,-6.0,43
-4.6,-6.8, 1.0,-4.6,100.0,2022-10-26 10:00:00, 8.0,-5.0,43
-4.3,-6.8, 2.0,-4.2,100.0,2022-10-26 11:00:00, 10.0,-5.0,43
-2.9,-6.8, 2.0,-3.0,99.0,2022-10-26 12:00:00, 10.0,-3.0,43
-2.1,-6.8, -2.0,-1.2,88.0,2022-10-26 13:00:00, 8.0,-4.0,43
-2.8,-6.8, 1.0,-1.2,89.0,2022-10-26 14:00:00, 9.0,-4.0,43
-3.8,-6.8, 0.0,-1.2,89.0,2022-10-26 15:00:00, 9.0,-5.0,43
-4.8,-6.8, -1.0,-1.2,91.0,2022-10-26 16:00:00, 8.0,-6.0,43
-5.7,-6.8, 0.0,-1.2,99.0,2022-10-26 17:00:00, 8.0,-6.0,43
-6.6,-6.8, 1.0,-1.2,94.0,2022-10-26 18:00:00, 8.0,-7.0,43
-6.9,-7.0, 2.0,-6.6,82.0,2022-10-26 19:00:00, 10.0,-9.0,43
-7.3,-7.4, 0.0,-6.6,79.0,2022-10-26 20:00:00, 10.0,-10.0,43
-7.2,-7.5, 1.0,-6.6,78.0,2022-10-26 21:00:00, 10.0,-10.0,43
-6.4,-7.5, 0.0,-6.2,78.0,2022-10-26 22:00:00, 10.0,-9.0,43
-6.7,-7.5, 0.0,-6.2,87.0,2022-10-26 23:00:00, 10.0,-9.0,43
-6.7,-7.5, 0.0,-6.2,95.0,2022-10-27 00:00:00, 10.0,-7.0,43
-6.5,-7.5, 1.0,-6.1,97.0,2022-10-27 01:00:00, 10.0,-7.0,43
-6.5,-7.5, 0.0,-6.1,100.0,2022-10-27 02:00:00, 10.0,-7.0,43
-6.2,-7.5, 0.0,-6.1,100.0,2022-10-27 03:00:00, 10.0,-6.0,43
-5.8,-7.5, 0.0,-5.7,100.0,2022-10-27 04:00:00, 10.0,-6.0,43
-5.4,-7.5, 0.0,-5.3,100.0,2022-10-27 05:00:00, 9.0,-5.0,43
-5.1,-7.5, 1.0,-5.1,100.0,2022-10-27 06:00:00, 10.0,-5.0,43
-5.0,-5.2, 0.0,-4.9,100.0,2022-10-27 07:00:00, 9.0,-5.0,43
