air_temp,min_air_temp_snc_last_reset,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,snw_dpth,dwpt_temp,week_of_year
-2.8,-2.9, 0.0,-1.6,97.0,2022-10-22 00:00:00, 7.0,-3.0,43
-3.0,-3.1, 1.0,-1.6,96.0,2022-10-22 01:00:00, 8.0,-3.0,43
-3.1,-3.1, 0.0,-1.6,96.0,2022-10-22 02:00:00, 8.0,-3.0,43
-3.1,-3.1, -1.0,-1.6,96.0,2022-10-22 03:00:00, 7.0,-4.0,43
-3.0,-3.1, 0.0,-1.6,96.0,2022-10-22 04:00:00, 7.0,-4.0,43
-3.1,-3.2, 0.0,-1.6,96.0,2022-10-22 05:00:00, 7.0,-4.0,43
-3.1,-3.2, 0.0,-1.6,96.0,2022-10-22 06:00:00, 6.0,-4.0,43
-3.0,-3.2, 0.0,-2.9,96.0,2022-10-22 07:00:00, 6.0,-3.0,43
-3.2,-3.3, -1.0,-2.9,96.0,2022-10-22 08:00:00, 5.0,-4.0,43
-3.1,-3.3, 4.0,-2.9,96.0,2022-10-22 09:00:00, 9.0,-4.0,43
-3.8,-3.8, 1.0,-2.9,95.0,2022-10-22 10:00:00, 10.0,-5.0,43
-3.9,-3.9, 0.0,-2.9,94.0,2022-10-22 11:00:00, 9.0,-4.0,43
-3.8,-3.9, -1.0,-2.9,95.0,2022-10-22 12:00:00, 8.0,-5.0,43
-3.8,-3.9, 1.0,-2.9,95.0,2022-10-22 13:00:00, 9.0,-5.0,43
-3.9,-4.0, 2.0,-2.9,95.0,2022-10-22 14:00:00, 10.0,-5.0,43
-4.0,-4.1, 0.0,-2.9,95.0,2022-10-22 15:00:00, 10.0,-5.0,43
-4.2,-4.2, -1.0,-2.9,95.0,2022-10-22 16:00:00, 10.0,-5.0,43
-4.4,-4.5, 1.0,-2.9,95.0,2022-10-22 17:00:00, 11.0,-5.0,43
-4.7,-4.8, 1.0,-2.9,95.0,2022-10-22 18:00:00, 12.0,-5.0,43
-4.9,-4.9, -1.0,-4.7,95.0,2022-10-22 19:00:00, 11.0,-6.0,43
-5.0,-5.0, 0.0,-4.7,95.0,2022-10-22 20:00:00, 11.0,-6.0,43
-5.1,-5.1, 0.0,-4.7,94.0,2022-10-22 21:00:00, 11.0,-6.0,43
-5.0,-5.1, 1.0,-4.7,95.0,2022-10-22 22:00:00, 11.0,-6.0,43
-5.1,-5.2, 0.0,-4.7,95.0,2022-10-22 23:00:00, 11.0,-6.0,43
-5.1,-5.2, -1.0,-4.7,95.0,2022-10-23 00:00:00, 10.0,-6.0,43
-5.3,-5.3, 1.0,-4.7,94.0,2022-10-23 01:00:00, 10.0,-6.0,43
-5.3,-5.3, 0.0,-4.7,94.0,2022-10-23 02:00:00, 11.0,-6.0,43
-5.3,-5.4, 0.0,-4.7,94.0,2022-10-23 03:00:00, 11.0,-6.0,43
-5.4,-5.5, 0.0,-4.7,94.0,2022-10-23 04:00:00, 10.0,-6.0,43
-5.5,-5.6, 0.0,-4.7,94.0,2022-10-23 05:00:00, 10.0,-6.0,43
-5.4,-5.6, 0.0,-4.7,94.0,2022-10-23 06:00:00, 10.0,-6.0,43
-5.6,-5.8, 0.0,-5.4,94.0,2022-10-23 07:00:00, 10.0,-7.0,43
-5.8,-5.9, 0.0,-5.4,93.0,2022-10-23 08:00:00, 10.0,-7.0,43
-6.0,-6.2, 0.0,-5.4,94.0,2022-10-23 09:00:00, 10.0,-7.0,43
-5.1,-6.2, 0.0,-5.2,93.0,2022-10-23 10:00:00, 10.0,-6.0,43
-3.0,-6.2, -1.0,-2.9,94.0,2022-10-23 11:00:00, 9.0,-4.0,43
-3.4,-6.2, 1.0,-2.2,94.0,2022-10-23 12:00:00, 10.0,-4.0,43
-1.8,-6.2, -1.0,-1.5,92.0,2022-10-23 13:00:00, 9.0,-3.0,43
-2.7,-6.2, 1.0,-1.5,94.0,2022-10-23 14:00:00, 9.0,-3.0,43
-3.2,-6.2, 0.0,-1.5,93.0,2022-10-23 15:00:00, 9.0,-4.0,43
-3.7,-6.2, 0.0,-1.5,92.0,2022-10-23 16:00:00, 9.0,-5.0,43
-3.8,-6.2, 0.0,-1.5,94.0,2022-10-23 17:00:00, 9.0,-5.0,43
-4.3,-6.2, 0.0,-1.5,94.0,2022-10-23 18:00:00, 9.0,-5.0,43
-4.9,-4.8, 0.0,-4.3,94.0,2022-10-23 19:00:00, 9.0,-5.0,43
-4.6,-4.9, 0.0,-4.3,95.0,2022-10-23 20:00:00, 9.0,-5.0,43
-4.2,-4.9, 0.0,-4.2,95.0,2022-10-23 21:00:00, 9.0,-5.0,43
-4.1,-4.9, 0.0,-4.1,96.0,2022-10-23 22:00:00, 9.0,-5.0,43
-4.1,-4.9, 0.0,-4.0,96.0,2022-10-23 23:00:00, 8.0,-5.0,43
-4.1,-4.9, 0.0,-4.0,96.0,2022-10-24 00:00:00, 8.0,-5.0,43
-4.1,-4.9, 0.0,-4.0,96.0,2022-10-24 01:00:00, 8.0,-5.0,43
-4.2,-4.9, 0.0,-4.0,96.0,2022-10-24 02:00:00, 8.0,-5.0,43
-4.1,-4.9, -1.0,-4.0,96.0,2022-10-24 03:00:00, 7.0,-5.0,43
-4.1,-4.9, 1.0,-4.0,96.0,2022-10-24 04:00:00, 7.0,-5.0,43
-4.3,-4.9, 0.0,-4.0,96.0,2022-10-24 05:00:00, 7.0,-5.0,43
-4.6,-4.9, 0.0,-4.0,95.0,2022-10-24 06:00:00, 7.0,-5.0,43
-4.6,-4.7, 1.0,-4.5,95.0,2022-10-24 07:00:00, 8.0,-5.0,43
-4.6,-4.7, 1.0,-4.5,95.0,2022-10-24 08:00:00, 8.0,-5.0,43
-4.6,-4.7, 2.0,-4.4,95.0,2022-10-24 09:00:00, 10.0,-5.0,43
-4.4,-4.8, 1.0,-4.3,95.0,2022-10-24 10:00:00, 10.0,-5.0,43
-4.7,-4.8, 3.0,-4.3,95.0,2022-10-24 11:00:00, 12.0,-5.0,43
-4.4,-4.8, 2.0,-4.3,95.0,2022-10-24 12:00:00, 13.0,-5.0,43
-4.3,-4.8, 2.0,-4.3,95.0,2022-10-24 13:00:00, 15.0,-5.0,43
-4.3,-4.8, 2.0,-4.2,95.0,2022-10-24 14:00:00, 17.0,-5.0,43
-4.4,-4.8, 1.0,-4.2,95.0,2022-10-24 15:00:00, 17.0,-5.0,43
-4.4,-4.8, 0.0,-4.2,95.0,2022-10-24 16:00:00, 17.0,-5.0,43
-4.3,-4.8, 0.0,-4.2,95.0,2022-10-24 17:00:00, 17.0,-5.0,43
-4.2,-4.8, 0.0,-4.2,95.0,2022-10-24 18:00:00, 17.0,-5.0,43
-4.2,-4.3, 0.0,-4.1,95.0,2022-10-24 19:00:00, 16.0,-5.0,43
-4.3,-4.4, 0.0,-4.1,95.0,2022-10-24 20:00:00, 16.0,-5.0,43
-4.3,-4.4, 0.0,-4.1,95.0,2022-10-24 21:00:00, 16.0,-5.0,43
-4.3,-4.4, 0.0,-4.1,95.0,2022-10-24 22:00:00, 16.0,-5.0,43
-4.2,-4.4, 0.0,-4.1,95.0,2022-10-24 23:00:00, 16.0,-5.0,43
-4.1,-4.4, 0.0,-4.1,95.0,2022-10-25 00:00:00, 16.0,-5.0,43
-4.0,-4.4, -1.0,-4.0,96.0,2022-10-25 01:00:00, 15.0,-5.0,43
-3.7,-4.4, 0.0,-3.8,96.0,2022-10-25 02:00:00, 15.0,-4.0,43
-3.7,-4.4, 0.0,-3.6,96.0,2022-10-25 03:00:00, 15.0,-4.0,43
-3.6,-4.4, 0.0,-3.6,96.0,2022-10-25 04:00:00, 16.0,-4.0,43
-3.6,-4.4, 0.0,-3.5,96.0,2022-10-25 05:00:00, 15.0,-4.0,43
-3.5,-4.4, 0.0,-3.5,96.0,2022-10-25 06:00:00, 15.0,-4.0,43
-3.6,-3.7, -3.0,-3.5,96.0,2022-10-25 07:00:00, 12.0,-4.0,43
-3.6,-3.7, 4.0,-3.5,96.0,2022-10-25 08:00:00, 15.0,-4.0,43
-3.7,-3.7, 0.0,-3.5,96.0,2022-10-25 09:00:00, 15.0,-4.0,43
-3.2,-3.7, 0.0,-3.1,96.0,2022-10-25 10:00:00, 15.0,-4.0,43
-3.8,-3.9, 0.0,-3.1,96.0,2022-10-25 11:00:00, 15.0,-4.0,43
-3.2,-3.9, 0.0,-3.1,96.0,2022-10-25 12:00:00, 15.0,-4.0,43
-3.4,-3.9, 0.0,-2.9,96.0,2022-10-25 13:00:00, 15.0,-4.0,43
-4.1,-4.2, 1.0,-2.9,95.0,2022-10-25 15:00:00, 14.0,-5.0,43
-4.4,-4.5, 1.0,-2.9,95.0,2022-10-25 16:00:00, 15.0,-5.0,43
-4.5,-4.6, -3.0,-2.9,95.0,2022-10-25 17:00:00, 12.0,-5.0,43
-4.7,-4.7, 2.0,-2.9,95.0,2022-10-25 18:00:00, 13.0,-5.0,43
-4.8,-4.8, 4.0,-4.6,95.0,2022-10-25 19:00:00, 17.0,-5.0,43
-4.6,-4.8, -1.0,-4.6,95.0,2022-10-25 20:00:00, 16.0,-5.0,43
-4.6,-4.8, 0.0,-4.6,95.0,2022-10-25 21:00:00, 16.0,-5.0,43
-4.7,-4.8, 2.0,-4.6,95.0,2022-10-25 22:00:00, 18.0,-5.0,43
-4.8,-4.8, -1.0,-4.6,95.0,2022-10-25 23:00:00, 17.0,-5.0,43
-4.9,-5.0, 1.0,-4.6,95.0,2022-10-26 00:00:00, 18.0,-5.0,43
-4.9,-5.0, 1.0,-4.6,95.0,2022-10-26 01:00:00, 18.0,-5.0,43
-4.5,-5.0, -1.0,-4.5,95.0,2022-10-26 02:00:00, 17.0,-5.0,43
-4.5,-5.0, -2.0,-4.4,95.0,2022-10-26 03:00:00, 15.0,-5.0,43
-4.5,-5.0, 3.0,-4.4,95.0,2022-10-26 04:00:00, 17.0,-5.0,43
-4.5,-5.0, 0.0,-4.4,95.0,2022-10-26 05:00:00, 17.0,-5.0,43
-4.4,-5.0, 0.0,-4.3,95.0,2022-10-26 06:00:00, 17.0,-5.0,43
-4.3,-4.4, 1.0,-4.3,95.0,2022-10-26 07:00:00, 17.0,-5.0,43
-4.2,-4.4, -1.0,-4.1,95.0,2022-10-26 08:00:00, 17.0,-5.0,43
-3.6,-4.4, 0.0,-3.7,96.0,2022-10-26 09:00:00, 17.0,-4.0,43
-3.7,-4.4, 2.0,-3.2,96.0,2022-10-26 10:00:00, 18.0,-4.0,43
-3.7,-4.4, -1.0,-3.2,96.0,2022-10-26 11:00:00, 17.0,-4.0,43
-3.2,-4.4, 2.0,-3.2,96.0,2022-10-26 12:00:00, 19.0,-4.0,43
-3.3,-4.4, 0.0,-3.2,96.0,2022-10-26 13:00:00, 19.0,-4.0,43
-3.2,-4.4, 0.0,-3.1,96.0,2022-10-26 14:00:00, 19.0,-4.0,43
-3.4,-4.4, 0.0,-3.1,96.0,2022-10-26 15:00:00, 19.0,-4.0,43
-3.4,-4.4, 0.0,-3.1,96.0,2022-10-26 16:00:00, 19.0,-4.0,43
-3.4,-4.4, 0.0,-3.1,96.0,2022-10-26 17:00:00, 19.0,-4.0,43
-3.6,-4.4, 0.0,-3.1,96.0,2022-10-26 18:00:00, 19.0,-4.0,43
-3.8,-3.9, 0.0,-3.5,96.0,2022-10-26 19:00:00, 18.0,-4.0,43
-4.0,-4.1, 0.0,-3.5,96.0,2022-10-26 20:00:00, 18.0,-5.0,43
-4.3,-4.2, 0.0,-3.5,95.0,2022-10-26 21:00:00, 18.0,-5.0,43
-4.4,-4.5, 0.0,-3.5,95.0,2022-10-26 22:00:00, 18.0,-5.0,43
-4.6,-4.8, 0.0,-3.5,95.0,2022-10-26 23:00:00, 18.0,-5.0,43
-4.9,-4.9, 0.0,-3.5,95.0,2022-10-27 00:00:00, 18.0,-5.0,43
-4.9,-5.0, 0.0,-3.5,95.0,2022-10-27 01:00:00, 18.0,-6.0,43
-4.7,-5.0, 0.0,-3.5,95.0,2022-10-27 02:00:00, 18.0,-5.0,43
-4.4,-5.0, 0.0,-3.5,95.0,2022-10-27 03:00:00, 18.0,-5.0,43
-4.4,-5.0, 0.0,-3.5,95.0,2022-10-27 04:00:00, 17.0,-5.0,43
-4.6,-5.0, 0.0,-3.5,95.0,2022-10-27 05:00:00, 17.0,-5.0,43
