pcpn_amt_pst24hrs,air_temp,min_air_temp_snc_last_reset,mslp,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,time,dwpt_temp,stn_pres,week_of_year
0.0,-2.5,-2.5, 1005.1, 0.0, 0.0,8.0,96.0,2022-10-22 00:00:00,-3.0, 940.0,43
0.0,-2.6,-2.8, 1006.2, 0.0, 0.0,8.0,95.0,2022-10-22 01:00:00,-3.0, 941.0,43
0.0,-3.3,-3.3, 1005.1, 0.0, 0.0,8.0,95.0,2022-10-22 02:00:00,-4.0, 940.0,43
0.0,-3.5,-3.9, 1005.1, 0.0, 0.0,8.0,95.0,2022-10-22 03:00:00,-4.0, 940.0,43
0.0,-4.4,-4.3, 1006.3, 0.0, 0.0,8.0,93.0,2022-10-22 04:00:00,-5.0, 941.0,43
0.0,-4.6,-4.6, 1006.3, 0.0, 0.0,8.0,93.0,2022-10-22 05:00:00,-5.0, 941.0,43
0.0,-5.1,-5.1, 1007.5, 0.0, 0.0,8.0,93.0,2022-10-22 06:00:00,-6.0, 942.0,43
0.0,-5.4,-5.5, 1007.6, 0.0, 0.0,-4.8,93.0,2022-10-22 07:00:00,-6.0, 942.0,43
0.0,-5.4,-5.8, 1007.9, 0.0, 0.0,-4.8,94.0,2022-10-22 08:00:00,-6.0, 942.0,43
0.0,-2.9,-5.8, 1008.9, 0.0, 0.0,-2.8,89.0,2022-10-22 09:00:00,-4.0, 943.0,43
0.0,0.1,-5.8, 1008.8, 0.0, 0.0,0.0,83.0,2022-10-22 10:00:00,-3.0, 943.0,43
0.0,3.3,-5.8, 1008.7, 0.0, 0.0,3.5,67.0,2022-10-22 11:00:00,-2.0, 943.0,43
0.0,5.5,-5.8, 1008.6, 0.0, 0.0,5.4,59.0,2022-10-22 12:00:00,-2.0, 943.0,43
0.0,6.6,-5.8, 1007.4, 0.0, 0.0,6.9,56.0,2022-10-22 13:00:00,-2.0, 942.0,43
0.0,8.8,-5.8, 1006.2, 0.0, 0.0,9.3,50.0,2022-10-22 14:00:00,-1.0, 941.0,43
0.0,9.0,-5.8, 1006.2, 0.0, 0.0,9.6,49.0,2022-10-22 15:00:00,-1.0, 941.0,43
0.0,8.5,-5.8, 1007.4, 0.0, 0.0,9.8,61.0,2022-10-22 16:00:00,1.0, 942.0,43
0.0,6.4,-5.8, 1008.6, 0.0, 0.0,9.8,69.0,2022-10-22 17:00:00,1.0, 943.0,43
0.0,3.0,-5.8, 1008.9, 0.0, 0.0,9.8,88.0,2022-10-22 18:00:00,1.0, 943.0,43
0.0,1.7,1.6, 1011.2, 0.0, 0.0,3.0,89.0,2022-10-22 19:00:00,0.0, 945.0,43
0.0,-0.4,-0.4, 1011.4, 0.0, 0.0,3.0,95.0,2022-10-22 20:00:00,-1.0, 945.0,43
0.0,-1.8,-1.8, 1013.4, 0.0, 0.0,3.0,96.0,2022-10-22 21:00:00,-2.0, 947.0,43
0.0,-2.1,-2.3, 1013.2, 0.0, 0.0,3.0,97.0,2022-10-22 22:00:00,-3.0, 947.0,43
0.0,-2.8,-2.8, 1014.1, 0.0, 0.0,3.0,96.0,2022-10-22 23:00:00,-3.0, 948.0,43
0.0,-3.1,-3.3, 1013.9, 0.0, 0.0,3.0,95.0,2022-10-23 00:00:00,-3.0, 948.0,43
0.0,-3.9,-3.9, 1015.0, 0.0, 0.0,3.0,95.0,2022-10-23 01:00:00,-4.0, 949.0,43
0.0,-4.3,-4.2, 1014.9, 0.0, 0.0,3.0,94.0,2022-10-23 02:00:00,-5.0, 949.0,43
0.0,-5.1,-5.0, 1017.0, 0.0, 0.0,3.0,94.0,2022-10-23 03:00:00,-6.0, 951.0,43
0.0,-5.1,-5.3, 1017.1, 0.0, 0.0,3.0,94.0,2022-10-23 04:00:00,-6.0, 951.0,43
0.0,-5.2,-5.7, 1018.3, 0.0, 0.0,3.0,94.0,2022-10-23 05:00:00,-6.0, 952.0,43
0.0,-5.7,-5.9, 1019.7, 0.0, 0.0,3.0,93.0,2022-10-23 06:00:00,-7.0, 953.0,43
0.0,-4.7,-5.9, 1020.8, 0.0, 0.0,-4.8,93.0,2022-10-23 07:00:00,-6.0, 954.0,43
0.0,-4.0,-5.9, 1020.9, 0.0, 0.0,-3.8,92.0,2022-10-23 08:00:00,-5.0, 954.0,43
0.0,-2.9,-5.9, 1020.9, 0.0, 0.0,-2.9,93.0,2022-10-23 09:00:00,-4.0, 954.0,43
0.0,-1.6,-5.9, 1020.8, 0.0, 0.0,-1.6,95.0,2022-10-23 10:00:00,-2.0, 954.0,43
0.0,0.2,-5.9, 1020.7, 0.0, 0.0,0.2,90.0,2022-10-23 11:00:00,-1.0, 954.0,43
0.0,2.4,-5.9, 1021.7, 0.0, 0.0,2.3,81.0,2022-10-23 12:00:00,0.0, 955.0,43
0.0,4.9,-5.9, 1020.5, 0.0, 0.0,4.9,66.0,2022-10-23 13:00:00,-1.0, 954.0,43
0.0,7.1,-5.9, 1020.3, 0.0, 0.0,7.2,52.0,2022-10-23 14:00:00,-2.0, 954.0,43
0.0,7.2,-5.9, 1019.3, 0.0, 0.0,7.6,52.0,2022-10-23 15:00:00,-2.0, 953.0,43
0.0,7.1,-5.9, 1018.3, 0.0, 0.0,7.6,56.0,2022-10-23 16:00:00,-1.0, 952.0,43
0.0,5.6,-5.9, 1018.4, 0.0, 0.0,7.6,67.0,2022-10-23 17:00:00,0.0, 952.0,43
0.0,4.0,-5.9, 1018.5, 0.0, 0.0,7.6,75.0,2022-10-23 18:00:00,0.0, 952.0,43
0.0,2.7,2.8, 1018.6, 0.0, 0.0,4.1,81.0,2022-10-23 19:00:00,0.0, 952.0,43
0.0,2.2,2.0, 1019.6, 0.0, 0.0,4.1,83.0,2022-10-23 20:00:00,0.0, 953.0,43
0.0,2.5,1.7, 1017.4, 0.0, 0.0,4.1,80.0,2022-10-23 21:00:00,0.0, 951.0,43
0.0,2.7,1.7, 1017.3, 0.1, 0.0,4.1,83.0,2022-10-23 22:00:00,0.0, 951.0,43
0.3,1.8,1.6, 1017.2, 0.3, 0.0,4.1,95.0,2022-10-23 23:00:00,1.0, 951.0,43
0.3,1.7,1.6, 1017.0, 0.1, 0.0,4.1,96.0,2022-10-24 00:00:00,1.0, 951.0,43
0.7,2.0,1.6, 1015.8, 0.4, 0.0,4.1,97.0,2022-10-24 01:00:00,2.0, 950.0,43
1.4,1.9,1.6, 1014.5, 0.7, 0.0,4.1,98.0,2022-10-24 02:00:00,1.0, 949.0,43
1.4,2.3,1.6, 1014.5, 0.1, 0.0,4.1,97.0,2022-10-24 03:00:00,2.0, 949.0,43
1.6,2.1,1.6, 1012.4, 0.2, 0.0,4.1,97.0,2022-10-24 04:00:00,2.0, 947.0,43
1.6,2.1,1.6, 1012.5, 0.1, 0.0,4.1,98.0,2022-10-24 05:00:00,2.0, 947.0,43
1.6,2.0,1.6, 1011.5, 0.1, 0.0,4.1,98.0,2022-10-24 06:00:00,2.0, 946.0,43
1.6,1.8,1.7, 1010.6, 0.0, 0.0,2.1,98.0,2022-10-24 07:00:00,1.0, 945.0,43
1.6,2.0,1.7, 1010.6, 0.0, 0.0,2.1,97.0,2022-10-24 08:00:00,1.0, 945.0,43
1.6,2.1,1.7, 1010.6, 0.0, 0.0,2.1,97.0,2022-10-24 09:00:00,2.0, 945.0,43
2.0,2.2,1.7, 1010.6, 0.4, 0.0,2.4,97.0,2022-10-24 10:00:00,2.0, 945.0,43
3.5,2.0,1.7, 1010.6, 1.5, 0.0,2.4,96.0,2022-10-24 11:00:00,1.0, 945.0,43
3.7,2.8,1.7, 1010.6, 0.2, 0.0,3.0,92.0,2022-10-24 12:00:00,2.0, 945.0,43
3.7,4.2,1.7, 1010.5, 0.1, 0.0,4.1,89.0,2022-10-24 13:00:00,3.0, 945.0,43
3.7,5.0,1.7, 1010.4, 0.0, 0.0,5.1,81.0,2022-10-24 14:00:00,2.0, 945.0,43
3.7,5.1,1.7, 1010.4, 0.1, 0.0,5.3,91.0,2022-10-24 15:00:00,4.0, 945.0,43
3.7,5.6,1.7, 1009.3, 0.0, 0.0,5.6,88.0,2022-10-24 16:00:00,4.0, 944.0,43
3.7,4.9,1.7, 1010.4, 0.0, 0.0,5.9,92.0,2022-10-24 17:00:00,4.0, 945.0,43
