pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE2,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,STANDARD_SNOW,PRECIPITATION_NEW,MINIMUM_AIR_TEMPERATURE,max_wnd_spd_10m_pst1hr,WIND_DIRECTION_STD_DEVIATION1,snwfl_amt_pst1hr,MEASURED_WIND_SPEED1,MEASURED_WIND_DIRECTION1,dwpt_temp,avg_wnd_spd_10m_pst10mts,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,DEW_POINT,avg_wnd_dir_10m_pst10mts,max_air_temp_snc_last_reset,ACTUAL_WIND_DIRECTION,ACTUAL_WIND_SPEED,rel_hum,MAXIMUM_AIR_TEMPERATURE,time,snw_dpth,MAXIMUM_MEASURED_WIND_SPEED1,HEIGHT_OF_SNOW,week_of_year
None, None, -3.071, 97.2, None, None, None, None, 0.0, 0.0, 0.0, 0.029, -3.0, None, -3.1, -3.3, 0.0, None, None, -2.2, None, None, 97.0, None,2022-10-22 00:00:00, 3.0, None, 3.382,43
None, None, -3.251, 96.8, None, None, None, None, 0.0, 0.0, 0.0, 0.029, -4.0, None, -3.3, -3.5, 0.0, None, None, -2.2, None, None, 97.0, None,2022-10-22 01:00:00, 3.0, None, 3.48,43
None, None, -3.722, 95.9, None, None, None, None, 0.0, 0.0, 0.0, 0.014, -5.0, None, -3.7, -4.0, 0.0, None, None, -2.2, None, None, 96.0, None,2022-10-22 02:00:00, 3.0, None, 3.451,43
None, None, -4.09, 95.9, None, None, None, None, 1.732, 0.0, 0.0, 0.282, -5.0, None, -4.1, -4.3, -0.1, None, None, -2.2, None, None, 96.0, None,2022-10-22 03:00:00, 3.0, None, 2.988,43
None, None, -4.332, 96.7, None, None, None, None, 64.13, 0.0, 0.0, 31.39, -5.0, None, -4.3, -4.6, -0.1, None, None, -2.2, None, None, 97.0, None,2022-10-22 04:00:00, 4.0, None, 3.623,43
None, None, -4.273, 98.1, None, None, None, None, 7.061, 0.0, 0.0, 192.7, -4.0, None, -4.3, -4.6, -0.1, None, None, -2.2, None, None, 98.0, None,2022-10-22 05:00:00, 3.0, None, 3.469,43
None, None, -4.203, 97.8, None, None, None, None, 0.895, 0.0, 0.0, 200.1, -5.0, None, -4.2, -4.6, 0.1, None, None, -2.2, None, None, 98.0, None,2022-10-22 06:00:00, 4.0, None, 3.663,43
None, None, -4.292, 97.2, None, None, None, None, 1.109, 0.0, 0.0, 203.1, -5.0, None, -4.3, -4.6, 0.0, None, None, -2.2, None, None, 97.0, None,2022-10-22 07:00:00, 4.0, None, 3.755,43
None, None, -4.465, 96.8, None, None, None, None, 0.72, 0.0, 0.0, 203.1, -5.0, None, -4.5, -4.6, 0.0, None, None, -4.3, None, None, 97.0, None,2022-10-22 08:00:00, 4.0, None, 3.652,43
None, None, -4.358, 95.9, None, None, None, None, 0.639, 0.0, 0.0, 204.2, -5.0, None, -4.4, -4.6, 0.0, None, None, -4.1, None, None, 96.0, None,2022-10-22 09:00:00, 4.0, None, 3.75,43
