pcpn_amt_pst24hrs,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,dwpt_temp,air_temp,min_air_temp_snc_last_reset,DEW_POINT,pcpn_amt_pst1hr,snwfl_amt_pst1hr,time,snw_dpth,stn_pres,week_of_year
3.2, 3.0, 95.1, 5.8, 95.0, 2.0, 3.0, 3.0, 2.0, 0.0, None,2022-10-22 00:00:00, None, 938.0,43
3.2, 3.032, 95.1, 5.8, 95.0, 2.0, 3.0, 2.7, 2.0, 0.0, None,2022-10-22 01:00:00, None, 938.0,43
3.2, 3.238, 94.9, 5.8, 95.0, 2.0, 3.2, 2.7, 2.0, 0.0, None,2022-10-22 02:00:00, None, 939.0,43
3.2, 3.276, 95.0, 5.8, 95.0, 3.0, 3.3, 2.7, 3.0, 0.0, None,2022-10-22 03:00:00, None, 939.0,43
3.2, 3.183, 94.6, 5.8, 95.0, 2.0, 3.2, 2.7, 2.0, 0.0, None,2022-10-22 04:00:00, None, 939.0,43
3.2, 3.023, 93.4, 5.8, 93.0, 2.0, 3.0, 2.7, 2.0, 0.0, None,2022-10-22 05:00:00, None, 939.0,43
3.2, 2.924, 90.7, 5.8, 91.0, 2.0, 2.9, 2.7, 2.0, 0.0, None,2022-10-22 06:00:00, None, 939.0,43
3.2, 3.112, 87.9, 3.3, 88.0, 1.0, 3.1, 2.9, 1.0, 0.0, None,2022-10-22 07:00:00, None, 939.0,43
3.2, 3.106, 87.1, 3.3, 87.0, 1.0, 3.1, 2.9, 1.0, 0.0, None,2022-10-22 08:00:00, None, 940.0,43
3.0, 3.041, 88.6, 3.3, 89.0, 1.0, 3.0, 2.8, 1.0, 0.0, None,2022-10-22 09:00:00, None, 940.0,43
2.6, 3.304, 85.8, 3.4, 86.0, 1.0, 3.3, 2.8, 1.0, 0.0, None,2022-10-22 10:00:00, None, 941.0,43
1.9, 4.372, 78.96, 4.3, 79.0, 1.0, 4.4, 2.8, 1.0, 0.0, None,2022-10-22 11:00:00, None, 941.0,43
1.7, 5.938, 70.02, 6.1, 70.0, 1.0, 5.9, 2.8, 1.0, 0.0, None,2022-10-22 12:00:00, None, 941.0,43
1.7, 6.354, 66.91, 6.8, 67.0, 1.0, 6.4, 2.8, 1.0, 0.0, None,2022-10-22 13:00:00, None, 940.0,43
1.7, 6.94, 63.91, 7.1, 64.0, 1.0, 6.9, 2.8, 1.0, 0.0, None,2022-10-22 14:00:00, None, 940.0,43
1.5, 7.795, 59.76, 8.0, 60.0, 1.0, 7.8, 2.8, 1.0, 0.0, None,2022-10-22 15:00:00, None, 940.0,43
1.1, 8.0, 59.05, 8.2, 59.0, 1.0, 8.0, 2.8, 1.0, 0.0, None,2022-10-22 16:00:00, None, 941.0,43
0.9, 7.177, 73.92, 8.3, 74.0, 2.0, 7.2, 2.8, 2.0, 0.1, None,2022-10-22 17:00:00, None, 941.0,43
0.6, 4.828, 87.1, 8.3, 87.0, 3.0, 4.8, 2.8, 3.0, 0.0, None,2022-10-22 18:00:00, None, 942.0,43
0.2, 3.98, 89.4, 5.0, 89.0, 2.0, 4.0, 4.0, 2.0, 0.0, None,2022-10-22 19:00:00, None, 943.0,43
1.0, 4.084, 91.7, 5.0, 92.0, 3.0, 4.1, 3.7, 3.0, 1.0, None,2022-10-22 20:00:00, None, 944.0,43
1.0, 2.747, 93.5, 5.0, 94.0, 2.0, 2.7, 2.7, 2.0, 0.0, None,2022-10-22 21:00:00, None, 945.0,43
1.0, 2.132, 94.7, 5.0, 95.0, 1.0, 2.1, 2.0, 1.0, 0.0, None,2022-10-22 22:00:00, None, 945.0,43
1.0, 1.822, 95.4, 5.0, 95.0, 1.0, 1.8, 1.7, 1.0, 0.0, None,2022-10-22 23:00:00, None, 946.0,43
1.0, 1.589, 95.7, 5.0, 96.0, 1.0, 1.6, 1.5, 1.0, 0.0, None,2022-10-23 00:00:00, None, 946.0,43
1.0, 1.405, 95.7, 5.0, 96.0, 1.0, 1.4, 1.4, 1.0, 0.0, None,2022-10-23 01:00:00, None, 947.0,43
1.0, 0.89, 95.7, 5.0, 96.0, 1.0, 0.9, 0.8, 1.0, 0.0, None,2022-10-23 02:00:00, None, 948.0,43
1.0, 1.331, 95.8, 5.0, 96.0, 1.0, 1.3, 0.8, 1.0, 0.0, None,2022-10-23 03:00:00, None, 948.0,43
1.0, 1.482, 95.3, 5.0, 95.0, 1.0, 1.5, 0.8, 1.0, 0.0, None,2022-10-23 04:00:00, None, 949.0,43
1.0, 1.395, 94.2, 5.0, 94.0, 0.0, 1.4, 0.8, 0.0, 0.0, None,2022-10-23 05:00:00, None, 950.0,43
1.0, 0.799, 92.4, 5.0, 92.0, 0.0, 0.8, 0.6, 0.0, 0.0, None,2022-10-23 06:00:00, None, 951.0,43
1.0, 0.472, 91.2, 0.9, 91.0, -1.0, 0.5, 0.3, -1.0, 0.0, None,2022-10-23 07:00:00, None, 952.0,43
