pcpn_amt_pst24hrs,air_temp,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,pcpn_amt_pst1hr,snwfl_amt_pst1hr,max_air_temp_snc_last_reset,rel_hum,min_air_temp_snc_last_reset,time,snw_dpth,dwpt_temp,week_of_year
1.1, 5.0, 5.023, 61.72, 0.0, 0.0, 13.7, 62.0, 3.7,2021-04-30 00:00:00, -6999.0, -2.0,18
1.1, 6.0, 5.957, 61.26, 0.0, 0.0, 13.7, 61.0, 3.7,2021-04-30 01:00:00, -6999.0, -1.0,18
0.9, 6.7, 6.717, 54.68, 0.0, 0.0, 13.7, 55.0, 3.7,2021-04-30 02:00:00, -6999.0, -2.0,18
0.3, 5.1, 5.11, 64.79, 0.0, 0.0, 13.7, 65.0, 3.7,2021-04-30 03:00:00, -6999.0, -1.0,18
0.0, 6.0, 6.021, 61.18, 0.0, 0.0, 13.7, 61.0, 3.7,2021-04-30 04:00:00, -6999.0, -1.0,18
0.0, 4.6, 4.591, 67.85, 0.0, 0.0, 13.7, 68.0, 3.7,2021-04-30 05:00:00, -6999.0, -1.0,18
0.0, 4.4, 4.422, 69.99, 0.0, 0.0, 13.7, 70.0, 3.7,2021-04-30 06:00:00, -6999.0, 0.0,18
0.0, 4.4, 4.434, 72.55, 0.0, 0.0, 5.1, 73.0, 4.2,2021-04-30 07:00:00, -6999.0, 0.0,18
0.0, 5.8, 5.818, 68.04, 0.0, 0.0, 6.5, 68.0, 4.2,2021-04-30 08:00:00, -6999.0, 0.0,18
0.0, 7.4, 7.356, 72.54, 0.1, 0.0, 7.5, 73.0, 4.2,2021-04-30 09:00:00, -6999.0, 3.0,18
0.2, 7.8, 7.752, 78.95, 0.2, 0.0, 7.8, 79.0, 4.2,2021-04-30 10:00:00, -6999.0, 4.0,18
0.2, 8.8, 8.76, 67.97, 0.0, 0.0, 8.8, 68.0, 4.2,2021-04-30 11:00:00, -6999.0, 3.0,18
0.2, 9.5, 9.46, 74.29, 0.1, 0.0, 10.1, 74.0, 4.2,2021-04-30 12:00:00, -6999.0, 5.0,18
0.4, 10.4, 10.42, 64.39, 0.2, 0.0, 11.1, 64.0, 4.2,2021-04-30 13:00:00, -6999.0, 4.0,18
0.4, 11.6, 11.61, 53.91, 0.0, 0.0, 12.1, 54.0, 4.2,2021-04-30 14:00:00, -6999.0, 2.0,18
0.4, 12.1, 12.12, 47.12, 0.0, 0.0, 12.6, 47.0, 4.2,2021-04-30 15:00:00, -6999.0, 1.0,18
0.4, 12.0, 11.97, 47.28, 0.0, 0.0, 12.6, 47.0, 4.2,2021-04-30 16:00:00, -6999.0, 1.0,18
0.4, 10.7, 10.67, 48.66, 0.0, 0.0, 12.6, 49.0, 4.2,2021-04-30 17:00:00, -6999.0, 0.0,18
0.4, 10.3, 10.32, 46.06, 0.0, 0.0, 12.6, 46.0, 4.2,2021-04-30 18:00:00, -6999.0, -1.0,18
0.4, 8.9, 8.93, 48.14, 0.0, 0.0, 10.3, 48.0, 8.9,2021-04-30 19:00:00, -6999.0, -1.0,18
0.4, 7.3, 7.342, 53.46, 0.0, 0.0, 10.3, 53.0, 7.2,2021-04-30 20:00:00, -6999.0, -2.0,18
0.4, 4.9, 4.863, 65.4, 0.0, 0.0, 10.3, 65.0, 5.1,2021-04-30 21:00:00, -6999.0, -1.0,18
0.4, 4.7, 4.681, 66.66, 0.0, 0.0, 10.3, 67.0, 4.7,2021-04-30 22:00:00, -6999.0, -1.0,18
0.4, 2.7, 2.732, 76.37, 0.0, 0.0, 10.3, 76.0, 2.8,2021-04-30 23:00:00, -6999.0, -1.0,18
0.4, 2.4, 2.355, 83.2, 0.0, 0.0, 10.3, 83.0, 2.1,2021-05-01 00:00:00, -6999.0, 0.0,18
0.4, 2.9, 2.884, 80.3, 0.0, 0.0, 10.3, 80.0, 2.1,2021-05-01 01:00:00, -6999.0, 0.0,18
0.4, 3.8, 3.75, 78.03, 0.0, 0.0, 10.3, 78.0, 2.1,2021-05-01 02:00:00, -6999.0, 0.0,18
0.4, 3.0, 3.034, 81.4, 0.0, 0.0, 10.3, 81.0, 2.1,2021-05-01 03:00:00, -6999.0, 0.0,18
0.4, 3.0, 2.991, 80.2, 0.0, 0.0, 10.3, 80.0, 2.1,2021-05-01 04:00:00, -6999.0, 0.0,18
0.4, 3.8, 3.774, 70.58, 0.0, 0.0, 10.3, 71.0, 2.1,2021-05-01 05:00:00, -6999.0, -1.0,18
0.4, 3.4, 3.44, 68.8, 0.0, 0.0, 10.3, 69.0, 2.1,2021-05-01 06:00:00, -6999.0, -2.0,18
0.4, 4.6, 4.559, 64.15, 0.0, 0.0, 4.6, 64.0, 3.4,2021-05-01 07:00:00, -6999.0, -2.0,18
0.4, 5.8, 5.843, 54.74, 0.0, 0.0, 5.8, 55.0, 3.4,2021-05-01 08:00:00, -6999.0, -2.0,18
0.4, 7.4, 7.393, 48.3, 0.0, 0.0, 7.3, 48.0, 3.4,2021-05-01 09:00:00, -6999.0, -3.0,18
0.2, 8.6, 8.64, 44.29, 0.0, 0.0, 8.5, 44.0, 3.4,2021-05-01 10:00:00, -6999.0, -3.0,18
0.2, 7.8, 7.788, 46.91, 0.0, 0.0, 8.6, 47.0, 3.4,2021-05-01 11:00:00, -6999.0, -3.0,18
0.2, 7.7, 7.734, 46.9, 0.0, 0.0, 10.1, 47.0, 3.4,2021-05-01 12:00:00, -6999.0, -3.0,18
0.0, 6.9, 6.883, 58.57, 0.1, 0.0, 10.1, 59.0, 3.4,2021-05-01 13:00:00, -6999.0, 0.0,18
0.0, 8.6, 8.56, 51.24, 0.0, 0.0, 10.1, 51.0, 3.4,2021-05-01 14:00:00, -6999.0, -1.0,18
0.0, 7.6, 7.6, 54.32, 0.0, 0.0, 10.1, 54.0, 3.4,2021-05-01 15:00:00, -6999.0, -1.0,18
1.2, 3.2, 3.215, 98.8, 1.2, 0.0, 10.1, 99.0, 2.8,2021-05-01 16:00:00, -6999.0, 3.0,18
1.2, 3.5, 3.505, 84.2, 0.1, 0.0, 10.1, 84.0, 2.8,2021-05-01 17:00:00, -6999.0, 1.0,18
1.5, 4.9, 4.901, 68.91, 0.3, 0.0, 10.1, 69.0, 2.5,2021-05-01 18:00:00, -6999.0, 0.0,18
1.5, 5.0, 4.984, 66.82, 0.0, 0.0, 5.8, 67.0, 4.2,2021-05-01 19:00:00, -6999.0, -1.0,18
1.5, 3.5, 3.477, 79.83, 0.0, 0.0, 5.8, 80.0, 3.5,2021-05-01 20:00:00, -6999.0, 0.0,18
1.5, 2.2, 2.188, 93.7, 0.0, 0.0, 5.8, 94.0, 2.1,2021-05-01 21:00:00, -6999.0, 1.0,18
1.5, 1.7, 1.722, 93.2, 0.0, 0.0, 5.8, 93.0, 1.6,2021-05-01 22:00:00, -6999.0, 1.0,18
1.5, 0.5, 0.548, 99.9, 0.0, 0.0, 5.8, 100.0, 0.5,2021-05-01 23:00:00, -6999.0, 1.0,18
1.5, 1.0, 1.007, 87.4, 0.0, 0.0, 5.8, 87.0, 0.1,2021-05-02 00:00:00, -6999.0, -1.0,18
1.5, 1.4, 1.394, 81.8, 0.0, 0.0, 5.8, 82.0, 0.1,2021-05-02 01:00:00, -6999.0, -1.0,18
1.5, 2.2, 2.229, 74.88, 0.0, 0.0, 5.8, 75.0, 0.1,2021-05-02 02:00:00, -6999.0, -2.0,18
1.5, 2.0, 2.044, 74.13, 0.0, 0.0, 5.8, 74.0, 0.1,2021-05-02 03:00:00, -6999.0, -2.0,18
1.5, 2.3, 2.329, 70.76, 0.0, 0.0, 5.8, 71.0, 0.1,2021-05-02 04:00:00, -6999.0, -2.0,18
1.5, 1.5, 1.522, 79.04, 0.0, 0.0, 5.8, 79.0, 0.1,2021-05-02 05:00:00, -6999.0, -2.0,18
1.5, 1.2, 1.249, 81.9, 0.0, 0.0, 5.8, 82.0, 0.1,2021-05-02 06:00:00, -6999.0, -2.0,18
1.5, 1.9, 1.913, 79.64, 0.0, 0.0, 2.0, 80.0, 1.2,2021-05-02 07:00:00, -6999.0, -1.0,18
1.5, 4.4, 4.364, 64.81, 0.0, 0.0, 4.5, 65.0, 1.2,2021-05-02 08:00:00, -6999.0, -2.0,18
1.5, 5.7, 5.712, 57.07, 0.0, 0.0, 6.1, 57.0, 1.2,2021-05-02 09:00:00, -6999.0, -2.0,18
1.5, 6.9, 6.852, 54.99, 0.0, 0.0, 7.2, 55.0, 1.2,2021-05-02 10:00:00, -6999.0, -2.0,18
1.5, 9.3, 9.26, 42.14, 0.0, 0.0, 9.3, 42.0, 1.2,2021-05-02 11:00:00, -6999.0, -3.0,18
1.5, 9.7, 9.7, 38.88, 0.0, 0.0, 10.1, 39.0, 1.2,2021-05-02 12:00:00, -6999.0, -3.0,18
1.5, 10.0, 10.0, 34.84, 0.0, 0.0, 11.1, 35.0, 1.2,2021-05-02 13:00:00, -6999.0, -5.0,18
1.5, 11.4, 11.36, 30.08, 0.0, 0.0, 11.7, 30.0, 1.2,2021-05-02 14:00:00, -6999.0, -6.0,18
1.5, 9.9, 9.87, 30.05, 0.0, 0.0, 11.7, 30.0, 1.2,2021-05-02 15:00:00, -6999.0, -7.0,18
0.3, 11.2, 11.2, 29.62, 0.0, 0.0, 11.9, 30.0, 1.2,2021-05-02 16:00:00, -6999.0, -6.0,18
0.3, 10.5, 10.51, 32.86, 0.0, 0.0, 12.4, 33.0, 1.2,2021-05-02 17:00:00, -6999.0, -5.0,18
0.0, 10.3, 10.26, 35.52, 0.0, 0.0, 12.4, 36.0, 1.2,2021-05-02 18:00:00, -6999.0, -4.0,18
0.0, 9.8, 9.81, 37.02, 0.0, 0.0, 10.9, 37.0, 9.7,2021-05-02 19:00:00, -6999.0, -4.0,18
0.0, 6.8, 6.781, 51.51, 0.0, 0.0, 10.9, 52.0, 6.7,2021-05-02 20:00:00, -6999.0, -3.0,18
0.0, 4.2, 4.162, 58.98, 0.0, 0.0, 10.9, 59.0, 4.2,2021-05-02 21:00:00, -6999.0, -3.0,18
0.0, 3.9, 3.862, 59.97, 0.0, 0.0, 10.9, 60.0, 3.2,2021-05-02 22:00:00, -6999.0, -3.0,18
0.0, 2.8, 2.78, 64.6, 0.0, 0.0, 10.9, 65.0, 2.7,2021-05-02 23:00:00, -6999.0, -3.0,18
0.0, 3.1, 3.063, 61.61, 0.0, 0.0, 10.9, 62.0, 2.2,2021-05-03 00:00:00, -6999.0, -4.0,18
0.0, 2.5, 2.479, 66.91, 0.0, 0.0, 10.9, 67.0, 2.0,2021-05-03 01:00:00, -6999.0, -3.0,18
0.0, 2.3, 2.315, 69.8, 0.0, 0.0, 10.9, 70.0, 1.8,2021-05-03 02:00:00, -6999.0, -3.0,18
0.0, 2.1, 2.14, 69.86, 0.0, 0.0, 10.9, 70.0, 1.8,2021-05-03 03:00:00, -6999.0, -3.0,18
0.0, 2.0, 2.001, 71.93, 0.0, 0.0, 10.9, 72.0, 1.8,2021-05-03 04:00:00, -6999.0, -2.0,18
