max_air_temp_snc_last_reset,rel_hum,max_wnd_spd_10m_pst1hr,avg_wnd_spd_10m_pst10mts,dwpt_temp,air_temp,min_air_temp_snc_last_reset,pcpn_amt_pst1hr,avg_wnd_dir_10m_pst10mts,snwfl_amt_pst1hr,time,snw_dpth,stn_pres,week_of_year
3.2, -6999.0, None, None, -6999.0,0.5, -6999.0, 0.0, None,0.0,2021-04-30 00:00:00,362.0, -6999.0,18
3.2, -6999.0, None, None, -6999.0,0.6, -6999.0, 0.0, None,0.0,2021-04-30 01:00:00,362.0, -6999.0,18
3.2, -6999.0, None, None, -6999.0,0.7, -6999.0, 0.0, None,0.0,2021-04-30 02:00:00,362.0, -6999.0,18
3.2, -6999.0, None, None, -6999.0,0.6, -6999.0, 0.0, None,0.0,2021-04-30 03:00:00,362.0, -6999.0,18
3.2, -6999.0, None, None, -6999.0,0.5, -6999.0, 0.0, None,0.0,2021-04-30 04:00:00,361.0, -6999.0,18
3.2, -6999.0, None, None, -6999.0,0.3, -6999.0, 0.0, None,0.0,2021-04-30 05:00:00,362.0, -6999.0,18
3.2, -6999.0, None, None, -6999.0,0.5, -6999.0, 0.0, None,0.0,2021-04-30 06:00:00,362.0, -6999.0,18
0.5, -6999.0, None, None, -6999.0,0.1, 0.1, 0.0, None,0.0,2021-04-30 07:00:00,362.0, -6999.0,18
0.5, -6999.0, None, None, -6999.0,0.2, -6999.0, 0.0, None,0.0,2021-04-30 08:00:00,361.0, -6999.0,18
0.6, -6999.0, None, None, -6999.0,0.4, -6999.0, 0.0, None,0.0,2021-04-30 09:00:00,361.0, -6999.0,18
0.7, -6999.0, None, None, -6999.0,0.6, -6999.0, 0.0, None,0.0,2021-04-30 10:00:00,361.0, -6999.0,18
0.9, -6999.0, None, None, -6999.0,0.7, -6999.0, 0.0, None,-1.0,2021-04-30 11:00:00,361.0, -6999.0,18
1.0, -6999.0, None, None, -6999.0,0.7, -6999.0, 0.0, None,0.0,2021-04-30 12:00:00,361.0, -6999.0,18
1.8, -6999.0, None, None, -6999.0,1.6, -6999.0, 0.0, None,-2.0,2021-04-30 13:00:00,359.0, -6999.0,18
2.0, -6999.0, None, None, -6999.0,2.0, -6999.0, 0.0, None,1.0,2021-04-30 14:00:00,360.0, -6999.0,18
2.8, -6999.0, None, None, -6999.0,2.1, -6999.0, 0.0, None,0.0,2021-04-30 15:00:00,359.0, -6999.0,18
2.8, -6999.0, None, None, -6999.0,2.0, -6999.0, 0.0, None,-1.0,2021-04-30 16:00:00,358.0, -6999.0,18
2.8, -6999.0, None, None, -6999.0,2.0, -6999.0, 0.0, None,1.0,2021-04-30 17:00:00,358.0, -6999.0,18
2.8, -6999.0, None, None, -6999.0,1.7, -6999.0, 0.0, None,1.0,2021-04-30 18:00:00,359.0, -6999.0,18
1.7, -6999.0, None, None, -6999.0,1.2, 1.1, 0.0, None,-1.0,2021-04-30 19:00:00,358.0, -6999.0,18
1.7, -6999.0, None, None, -6999.0,0.7, -6999.0, 0.0, None,-1.0,2021-04-30 20:00:00,357.0, -6999.0,18
1.7, -6999.0, None, None, -6999.0,0.7, -6999.0, 0.0, None,0.0,2021-04-30 21:00:00,357.0, -6999.0,18
1.7, -6999.0, None, None, -6999.0,0.4, -6999.0, 0.0, None,0.0,2021-04-30 22:00:00,357.0, -6999.0,18
1.7, -6999.0, None, None, -6999.0,0.1, -6999.0, 0.0, None,0.0,2021-04-30 23:00:00,357.0, -6999.0,18
1.7, -6999.0, None, None, -6999.0,0.1, -6999.0, 0.0, None,0.0,2021-05-01 00:00:00,357.0, -6999.0,18
1.7, -6999.0, None, None, -6999.0,-0.1, -6999.0, 0.0, None,0.0,2021-05-01 01:00:00,357.0, -6999.0,18
1.7, -6999.0, None, None, -6999.0,-0.1, -6999.0, 0.0, None,0.0,2021-05-01 02:00:00,357.0, -6999.0,18
1.7, -6999.0, None, None, -6999.0,-0.2, -6999.0, 0.0, None,0.0,2021-05-01 03:00:00,357.0, -6999.0,18
1.7, -6999.0, None, None, -6999.0,-0.3, -6999.0, 0.0, None,0.0,2021-05-01 04:00:00,357.0, -6999.0,18
1.7, -6999.0, None, None, -6999.0,-0.3, -6999.0, 0.0, None,0.0,2021-05-01 05:00:00,357.0, -6999.0,18
1.7, -6999.0, None, None, -6999.0,-0.4, -6999.0, 0.0, None,0.0,2021-05-01 06:00:00,357.0, -6999.0,18
-0.4, -6999.0, None, None, -6999.0,-0.4, -0.5, 0.0, None,0.0,2021-05-01 07:00:00,356.0, -6999.0,18
-0.4, -6999.0, None, None, -6999.0,-0.5, -0.5, 0.0, None,0.0,2021-05-01 08:00:00,356.0, -6999.0,18
-0.3, -6999.0, None, None, -6999.0,-0.3, -6999.0, 0.0, None,0.0,2021-05-01 09:00:00,356.0, -6999.0,18
-0.1, -6999.0, None, None, -6999.0,-0.2, -6999.0, 0.0, None,0.0,2021-05-01 10:00:00,356.0, -6999.0,18
0.5, -6999.0, None, None, -6999.0,0.5, -6999.0, 0.0, None,0.0,2021-05-01 11:00:00,356.0, -6999.0,18
0.8, -6999.0, None, None, -6999.0,0.8, -6999.0, 0.0, None,-1.0,2021-05-01 12:00:00,355.0, -6999.0,18
1.0, -6999.0, None, None, -6999.0,0.8, -6999.0, 0.0, None,0.0,2021-05-01 13:00:00,355.0, -6999.0,18
2.0, -6999.0, None, None, -6999.0,2.0, -6999.0, 0.0, None,-1.0,2021-05-01 14:00:00,354.0, -6999.0,18
2.1, -6999.0, None, None, -6999.0,1.8, -6999.0, 0.0, None,0.0,2021-05-01 15:00:00,354.0, -6999.0,18
3.0, -6999.0, None, None, -6999.0,2.4, -6999.0, 0.0, None,0.0,2021-05-01 16:00:00,354.0, -6999.0,18
3.4, -6999.0, None, None, -6999.0,2.8, -6999.0, 0.0, None,-1.0,2021-05-01 17:00:00,353.0, -6999.0,18
3.4, -6999.0, None, None, -6999.0,1.6, -6999.0, 0.0, None,0.0,2021-05-01 18:00:00,352.0, -6999.0,18
3.1, -6999.0, None, None, -6999.0,2.8, 0.9, 0.0, None,0.0,2021-05-01 19:00:00,352.0, -6999.0,18
3.2, -6999.0, None, None, -6999.0,1.0, 0.9, 0.0, None,0.0,2021-05-01 20:00:00,351.0, -6999.0,18
3.2, -6999.0, None, None, -6999.0,0.7, -6999.0, 0.0, None,0.0,2021-05-01 21:00:00,352.0, -6999.0,18
3.2, -6999.0, None, None, -6999.0,0.5, -6999.0, 0.0, None,0.0,2021-05-01 22:00:00,351.0, -6999.0,18
3.2, -6999.0, None, None, -6999.0,0.5, -6999.0, 0.0, None,0.0,2021-05-01 23:00:00,351.0, -6999.0,18
3.2, -6999.0, None, None, -6999.0,0.5, -6999.0, 0.0, None,0.0,2021-05-02 00:00:00,351.0, -6999.0,18
3.2, -6999.0, None, None, -6999.0,0.2, -6999.0, 0.0, None,0.0,2021-05-02 01:00:00,351.0, -6999.0,18
3.2, -6999.0, None, None, -6999.0,0.2, -6999.0, 0.0, None,0.0,2021-05-02 02:00:00,351.0, -6999.0,18
3.2, -6999.0, None, None, -6999.0,0.3, -6999.0, 0.0, None,0.0,2021-05-02 03:00:00,351.0, -6999.0,18
3.2, -6999.0, None, None, -6999.0,-0.1, -6999.0, 0.0, None,0.0,2021-05-02 04:00:00,351.0, -6999.0,18
3.2, -6999.0, None, None, -6999.0,-0.2, -6999.0, 0.0, None,0.0,2021-05-02 05:00:00,351.0, -6999.0,18
3.2, -6999.0, None, None, -6999.0,-0.2, -6999.0, 0.0, None,0.0,2021-05-02 06:00:00,351.0, -6999.0,18
0.0, -6999.0, None, None, -6999.0,0.0, -0.3, 0.0, None,0.0,2021-05-02 07:00:00,351.0, -6999.0,18
0.3, -6999.0, None, None, -6999.0,-0.1, -6999.0, 0.0, None,0.0,2021-05-02 08:00:00,351.0, -6999.0,18
0.3, -6999.0, None, None, -6999.0,-0.2, -6999.0, 0.0, None,0.0,2021-05-02 09:00:00,351.0, -6999.0,18
0.7, -6999.0, None, None, -6999.0,0.7, -6999.0, 0.0, None,0.0,2021-05-02 10:00:00,350.0, -6999.0,18
2.1, -6999.0, None, None, -6999.0,2.0, -6999.0, 0.0, None,0.0,2021-05-02 11:00:00,350.0, -6999.0,18
3.5, -6999.0, None, None, -6999.0,3.5, -6999.0, 0.0, None,-1.0,2021-05-02 12:00:00,349.0, -6999.0,18
4.0, -6999.0, None, None, -6999.0,4.0, -6999.0, 0.0, None,0.0,2021-05-02 13:00:00,349.0, -6999.0,18
4.2, -6999.0, None, None, -6999.0,3.6, -6999.0, 0.0, None,-1.0,2021-05-02 14:00:00,348.0, -6999.0,18
4.7, -6999.0, None, None, -6999.0,4.6, -6999.0, 0.0, None,-1.0,2021-05-02 15:00:00,347.0, -6999.0,18
4.9, -6999.0, None, None, -6999.0,4.8, -6999.0, 0.0, None,-1.0,2021-05-02 16:00:00,346.0, -6999.0,18
5.0, -6999.0, None, None, -6999.0,4.8, -6999.0, 0.0, None,0.0,2021-05-02 17:00:00,346.0, -6999.0,18
5.0, -6999.0, None, None, -6999.0,4.6, -6999.0, 0.0, None,0.0,2021-05-02 18:00:00,346.0, -6999.0,18
4.7, -6999.0, None, None, -6999.0,4.2, 3.9, 0.0, None,0.0,2021-05-02 19:00:00,346.0, -6999.0,18
4.7, -6999.0, None, None, -6999.0,3.3, 3.3, 0.0, None,0.0,2021-05-02 20:00:00,346.0, -6999.0,18
4.7, -6999.0, None, None, -6999.0,2.2, -6999.0, 0.0, None,0.0,2021-05-02 21:00:00,346.0, -6999.0,18
4.7, -6999.0, None, None, -6999.0,1.7, -6999.0, 0.0, None,0.0,2021-05-02 22:00:00,346.0, -6999.0,18
4.7, -6999.0, None, None, -6999.0,1.2, -6999.0, 0.0, None,0.0,2021-05-02 23:00:00,346.0, -6999.0,18
4.7, -6999.0, None, None, -6999.0,1.7, -6999.0, 0.0, None,0.0,2021-05-03 00:00:00,346.0, -6999.0,18
4.7, -6999.0, None, None, -6999.0,1.9, -6999.0, 0.0, None,0.0,2021-05-03 01:00:00,346.0, -6999.0,18
4.7, -6999.0, None, None, -6999.0,2.2, -6999.0, 0.0, None,0.0,2021-05-03 02:00:00,346.0, -6999.0,18
4.7, -6999.0, None, None, -6999.0,2.1, -6999.0, 0.0, None,0.0,2021-05-03 03:00:00,346.0, -6999.0,18
4.7, -6999.0, None, None, -6999.0,2.0, -6999.0, 0.0, None,0.0,2021-05-03 04:00:00,346.0, -6999.0,18
4.7, -6999.0, None, None, -6999.0,0.5, -6999.0, 0.0, None,0.0,2021-05-03 05:00:00,346.0, -6999.0,18
4.7, -6999.0, None, None, -6999.0,0.2, -6999.0, 0.0, None,-1.0,2021-05-03 06:00:00,345.0, -6999.0,18
0.3, -6999.0, None, None, -6999.0,-0.4, -6999.0, 0.0, None,0.0,2021-05-03 07:00:00,345.0, -6999.0,18
0.3, -6999.0, None, None, -6999.0,0.2, -6999.0, 0.0, None,0.0,2021-05-03 08:00:00,345.0, -6999.0,18
0.4, -6999.0, None, None, -6999.0,0.4, -6999.0, 0.0, None,2.0,2021-05-03 09:00:00,347.0, -6999.0,18
0.7, -6999.0, None, None, -6999.0,-0.3, -6999.0, 0.0, None,-1.0,2021-05-03 10:00:00,346.0, -6999.0,18
0.9, -6999.0, None, None, -6999.0,0.9, -6999.0, 0.0, None,1.0,2021-05-03 11:00:00,347.0, -6999.0,18
1.1, -6999.0, None, None, -6999.0,0.3, -6999.0, 0.0, None,2.0,2021-05-03 12:00:00,349.0, -6999.0,18
1.6, -6999.0, None, None, -6999.0,1.6, -6999.0, 0.0, None,-1.0,2021-05-03 13:00:00,348.0, -6999.0,18
2.7, -6999.0, None, None, -6999.0,1.2, -6999.0, 0.0, None,-1.0,2021-05-03 14:00:00,347.0, -6999.0,18
2.8, -6999.0, None, None, -6999.0,2.5, -6999.0, 0.0, None,0.0,2021-05-03 15:00:00,347.0, -6999.0,18
3.1, -6999.0, None, None, -6999.0,3.0, -6999.0, 0.0, None,0.0,2021-05-03 16:00:00,347.0, -6999.0,18
