air_temp,CURRENT_AIR_TEMPERATURE1,RELATIVE_HUMIDITY1,max_air_temp_snc_last_reset,rel_hum,min_air_temp_snc_last_reset,time,dwpt_temp,week_of_year
11.9, 11.9, 38.6, 16.8, 39.0, 7.5,2021-04-30 00:00:00, -2.0,18
11.6, 11.64, 38.08, 16.8, 38.0, 7.5,2021-04-30 01:00:00, -2.0,18
11.2, 11.24, 37.73, 16.8, 38.0, 7.5,2021-04-30 02:00:00, -3.0,18
9.0, 9.0, 50.93, 16.8, 51.0, 7.5,2021-04-30 03:00:00, -1.0,18
10.3, 10.25, 46.63, 16.8, 47.0, 7.5,2021-04-30 04:00:00, -1.0,18
9.5, 9.51, 55.4, 16.8, 55.0, 7.5,2021-04-30 05:00:00, 1.0,18
9.5, 9.49, 56.24, 16.8, 56.0, 7.5,2021-04-30 06:00:00, 1.0,18
9.2, 9.19, 62.68, 9.6, 63.0, 9.0,2021-04-30 07:00:00, 3.0,18
8.8, 8.84, 68.85, 9.6, 69.0, 8.8,2021-04-30 08:00:00, 3.0,18
9.3, 9.33, 68.99, 9.6, 69.0, 8.7,2021-04-30 09:00:00, 4.0,18
9.9, 9.89, 70.18, 10.0, 70.0, 8.7,2021-04-30 10:00:00, 5.0,18
11.0, 10.98, 62.88, 10.9, 63.0, 8.7,2021-04-30 11:00:00, 4.0,18
11.9, 11.94, 56.01, 12.0, 56.0, 8.7,2021-04-30 12:00:00, 3.0,18
13.0, 13.03, 50.24, 12.9, 50.0, 8.7,2021-04-30 13:00:00, 3.0,18
13.0, 12.96, 46.78, 14.5, 47.0, 8.7,2021-04-30 14:00:00, 2.0,18
14.1, 14.14, 44.23, 14.5, 44.0, 8.7,2021-04-30 15:00:00, 2.0,18
13.1, 13.1, 45.51, 14.5, 46.0, 8.7,2021-04-30 16:00:00, 2.0,18
12.4, 12.41, 50.44, 14.5, 50.0, 8.7,2021-04-30 17:00:00, 2.0,18
11.0, 11.02, 51.93, 14.5, 52.0, 8.7,2021-04-30 18:00:00, 1.0,18
11.1, 11.07, 53.35, 11.2, 53.0, 10.4,2021-04-30 19:00:00, 2.0,18
8.9, 8.92, 60.23, 11.2, 60.0, 9.0,2021-04-30 20:00:00, 2.0,18
6.1, 6.096, 71.93, 11.2, 72.0, 6.3,2021-04-30 21:00:00, 1.0,18
6.3, 6.332, 69.89, 11.2, 70.0, 6.0,2021-04-30 22:00:00, 1.0,18
5.8, 5.837, 70.72, 11.2, 71.0, 5.5,2021-04-30 23:00:00, 1.0,18
5.0, 4.97, 74.4, 11.2, 74.0, 4.8,2021-05-01 00:00:00, 1.0,18
5.0, 5.031, 72.36, 11.2, 72.0, 4.6,2021-05-01 01:00:00, 0.0,18
5.6, 5.585, 66.9, 11.2, 67.0, 4.3,2021-05-01 02:00:00, 0.0,18
6.9, 6.903, 53.52, 11.2, 54.0, 4.3,2021-05-01 03:00:00, -2.0,18
6.9, 6.937, 54.79, 11.2, 55.0, 4.3,2021-05-01 04:00:00, -1.0,18
5.6, 5.552, 63.84, 11.2, 64.0, 4.3,2021-05-01 05:00:00, 0.0,18
4.1, 4.136, 66.98, 11.2, 67.0, 3.3,2021-05-01 06:00:00, -2.0,18
6.6, 6.576, 62.14, 6.6, 62.0, 3.9,2021-05-01 07:00:00, 0.0,18
7.7, 7.732, 55.3, 7.8, 55.0, 3.9,2021-05-01 08:00:00, -1.0,18
7.9, 7.895, 51.69, 8.2, 52.0, 3.9,2021-05-01 09:00:00, -1.0,18
9.3, 9.33, 45.88, 9.6, 46.0, 3.9,2021-05-01 10:00:00, -2.0,18
9.9, 9.92, 41.43, 11.0, 41.0, 3.9,2021-05-01 11:00:00, -3.0,18
10.7, 10.72, 38.71, 12.0, 39.0, 3.9,2021-05-01 12:00:00, -3.0,18
11.2, 11.18, 36.71, 12.0, 37.0, 3.9,2021-05-01 13:00:00, -3.0,18
10.5, 10.52, 40.43, 12.2, 40.0, 3.9,2021-05-01 14:00:00, -2.0,18
8.4, 8.41, 61.09, 12.2, 61.0, 3.9,2021-05-01 15:00:00, 1.0,18
6.6, 6.559, 84.8, 12.2, 85.0, 3.9,2021-05-01 16:00:00, 4.0,18
6.5, 6.456, 83.6, 12.2, 84.0, 3.9,2021-05-01 17:00:00, 4.0,18
5.2, 5.207, 90.4, 12.2, 90.0, 3.9,2021-05-01 18:00:00, 4.0,18
4.8, 4.787, 91.5, 5.4, 92.0, 4.7,2021-05-01 19:00:00, 4.0,18
3.6, 3.56, 94.2, 5.4, 94.0, 3.4,2021-05-01 20:00:00, 3.0,18
3.0, 3.047, 95.3, 5.4, 95.0, 3.1,2021-05-01 21:00:00, 2.0,18
1.9, 1.861, 96.3, 5.4, 96.0, 1.9,2021-05-01 22:00:00, 1.0,18
0.8, 0.761, 97.3, 5.4, 97.0, 0.8,2021-05-01 23:00:00, 0.0,18
0.2, 0.163, 97.8, 5.4, 98.0, 0.2,2021-05-02 00:00:00, 0.0,18
0.1, 0.119, 98.0, 5.4, 98.0, 0.0,2021-05-02 01:00:00, 0.0,18
0.2, 0.199, 98.5, 5.4, 99.0, -0.2,2021-05-02 02:00:00, 0.0,18
-0.3, -0.317, 98.5, 5.4, 99.0, -0.4,2021-05-02 03:00:00, -1.0,18
-0.1, -0.118, 98.7, 5.4, 99.0, -0.5,2021-05-02 04:00:00, 0.0,18
-0.3, -0.331, 98.5, 5.4, 99.0, -0.5,2021-05-02 05:00:00, 0.0,18
-0.4, -0.375, 98.8, 5.4, 99.0, -0.6,2021-05-02 06:00:00, -1.0,18
0.4, 0.399, 98.4, 0.4, 98.0, -0.5,2021-05-02 07:00:00, 0.0,18
1.7, 1.745, 97.3, 2.1, 97.0, -0.5,2021-05-02 08:00:00, 1.0,18
5.2, 5.202, 92.5, 5.2, 93.0, -0.5,2021-05-02 09:00:00, 4.0,18
7.0, 6.987, 80.7, 7.8, 81.0, -0.5,2021-05-02 10:00:00, 4.0,18
10.2, 10.21, 50.69, 10.2, 51.0, -0.5,2021-05-02 11:00:00, 0.0,18
11.6, 11.55, 43.69, 11.5, 44.0, -0.5,2021-05-02 12:00:00, 0.0,18
11.1, 11.05, 38.41, 12.9, 38.0, -0.5,2021-05-02 13:00:00, -3.0,18
12.1, 12.05, 37.24, 12.9, 37.0, -0.5,2021-05-02 14:00:00, -2.0,18
12.7, 12.72, 37.13, 13.5, 37.0, -0.5,2021-05-02 15:00:00, -1.0,18
12.9, 12.93, 36.15, 13.5, 36.0, -0.5,2021-05-02 16:00:00, -2.0,18
13.9, 13.91, 29.03, 14.9, 29.0, -0.5,2021-05-02 17:00:00, -3.0,18
13.4, 13.36, 30.53, 14.9, 31.0, -0.5,2021-05-02 18:00:00, -4.0,18
12.2, 12.22, 36.75, 13.5, 37.0, 12.1,2021-05-02 19:00:00, -2.0,18
8.6, 8.62, 52.4, 13.5, 52.0, 8.8,2021-05-02 20:00:00, -2.0,18
4.6, 4.571, 72.9, 13.5, 73.0, 4.6,2021-05-02 21:00:00, 0.0,18
3.3, 3.341, 83.8, 13.5, 84.0, 3.3,2021-05-02 22:00:00, 1.0,18
2.9, 2.853, 84.9, 13.5, 85.0, 2.6,2021-05-02 23:00:00, 0.0,18
2.2, 2.192, 86.1, 13.5, 86.0, 2.3,2021-05-03 00:00:00, 0.0,18
1.6, 1.617, 89.4, 13.5, 89.0, 1.7,2021-05-03 01:00:00, 0.0,18
1.7, 1.704, 88.8, 13.5, 89.0, 1.6,2021-05-03 02:00:00, 0.0,18
2.8, 2.798, 84.6, 13.5, 85.0, 1.6,2021-05-03 03:00:00, 0.0,18
3.5, 3.535, 76.9, 13.5, 77.0, 1.6,2021-05-03 04:00:00, 0.0,18
4.0, 4.039, 72.4, 13.5, 72.0, 1.6,2021-05-03 05:00:00, 0.0,18
5.3, 5.283, 64.45, 13.5, 64.0, 1.6,2021-05-03 06:00:00, -1.0,18
5.9, 5.93, 58.96, 5.9, 59.0, 4.5,2021-05-03 07:00:00, -2.0,18
6.6, 6.609, 52.94, 6.6, 53.0, 4.5,2021-05-03 08:00:00, -2.0,18
7.1, 7.057, 52.43, 7.3, 52.0, 4.5,2021-05-03 09:00:00, -2.0,18
7.0, 6.998, 58.12, 7.4, 58.0, 4.5,2021-05-03 10:00:00, 0.0,18
7.7, 7.717, 56.8, 7.7, 57.0, 4.5,2021-05-03 11:00:00, 0.0,18
9.3, 9.29, 45.17, 9.2, 45.0, 4.5,2021-05-03 12:00:00, -2.0,18
9.9, 9.86, 44.61, 10.4, 45.0, 4.5,2021-05-03 13:00:00, -2.0,18
12.1, 12.05, 40.03, 12.0, 40.0, 4.5,2021-05-03 14:00:00, -1.0,18
11.3, 11.27, 42.93, 12.0, 43.0, 4.5,2021-05-03 15:00:00, -1.0,18
10.6, 10.59, 45.11, 12.0, 45.0, 4.5,2021-05-03 16:00:00, -1.0,18
11.8, 11.81, 44.58, 12.2, 45.0, 4.5,2021-05-03 17:00:00, 0.0,18
10.9, 10.92, 47.3, 12.2, 47.0, 4.5,2021-05-03 18:00:00, 0.0,18
10.0, 10.03, 51.07, 11.0, 51.0, 10.1,2021-05-03 19:00:00, 0.0,18
8.9, 8.88, 56.16, 11.0, 56.0, 8.1,2021-05-03 20:00:00, 1.0,18
4.9, 4.918, 73.75, 11.0, 74.0, 5.0,2021-05-03 21:00:00, 1.0,18
3.5, 3.511, 78.56, 11.0, 79.0, 3.6,2021-05-03 22:00:00, 0.0,18
5.5, 5.544, 68.43, 11.0, 68.0, 2.6,2021-05-03 23:00:00, 0.0,18
6.2, 6.213, 63.98, 11.0, 64.0, 2.6,2021-05-04 00:00:00, 0.0,18
2.3, 2.294, 80.7, 11.0, 81.0, 2.3,2021-05-04 01:00:00, -1.0,18
1.2, 1.225, 86.5, 11.0, 87.0, 1.2,2021-05-04 02:00:00, -1.0,18
1.0, 0.995, 87.0, 11.0, 87.0, 0.8,2021-05-04 03:00:00, -1.0,18
0.6, 0.559, 89.1, 11.0, 89.0, 0.4,2021-05-04 04:00:00, -1.0,18
1.1, 1.113, 88.2, 11.0, 88.0, 0.4,2021-05-04 05:00:00, -1.0,18
0.9, 0.912, 89.1, 11.0, 89.0, 0.4,2021-05-04 06:00:00, -1.0,18
1.8, 1.8, 88.3, 1.8, 88.0, 0.6,2021-05-04 07:00:00, 0.0,18
3.7, 3.744, 86.2, 3.8, 86.0, 0.6,2021-05-04 08:00:00, 2.0,18
7.6, 7.632, 65.12, 7.6, 65.0, 0.6,2021-05-04 09:00:00, 2.0,18
8.7, 8.7, 52.02, 9.4, 52.0, 0.6,2021-05-04 10:00:00, 0.0,18
9.4, 9.42, 50.83, 10.4, 51.0, 0.6,2021-05-04 11:00:00, 0.0,18
11.0, 10.98, 39.77, 11.8, 40.0, 0.6,2021-05-04 12:00:00, -2.0,18
11.7, 11.66, 37.89, 12.6, 38.0, 0.6,2021-05-04 13:00:00, -2.0,18
12.1, 12.13, 35.92, 13.1, 36.0, 0.6,2021-05-04 14:00:00, -2.0,18
13.8, 13.82, 30.88, 14.1, 31.0, 0.6,2021-05-04 15:00:00, -3.0,18
14.2, 14.19, 30.09, 15.0, 30.0, 0.6,2021-05-04 16:00:00, -3.0,18
14.0, 13.97, 30.45, 15.0, 30.0, 0.6,2021-05-04 17:00:00, -3.0,18
13.4, 13.42, 33.18, 15.0, 33.0, 0.6,2021-05-04 18:00:00, -2.0,18
12.8, 12.77, 36.67, 13.7, 37.0, 12.6,2021-05-04 19:00:00, -2.0,18
10.9, 10.93, 44.17, 13.7, 44.0, 11.0,2021-05-04 20:00:00, -1.0,18
5.6, 5.58, 68.25, 13.7, 68.0, 5.7,2021-05-04 21:00:00, 0.0,18
4.5, 4.49, 71.38, 13.7, 71.0, 4.3,2021-05-04 22:00:00, 0.0,18
3.4, 3.434, 75.12, 13.7, 75.0, 3.4,2021-05-04 23:00:00, 0.0,18
2.9, 2.862, 77.25, 13.7, 77.0, 2.9,2021-05-05 00:00:00, -1.0,18
2.5, 2.477, 78.94, 13.7, 79.0, 2.4,2021-05-05 01:00:00, -1.0,18
1.6, 1.597, 82.3, 13.7, 82.0, 1.5,2021-05-05 02:00:00, -1.0,18
0.6, 0.642, 85.6, 13.7, 86.0, 0.7,2021-05-05 03:00:00, -1.0,18
0.2, 0.185, 87.5, 13.7, 88.0, 0.1,2021-05-05 04:00:00, -2.0,18
0.3, 0.295, 87.9, 13.7, 88.0, -0.1,2021-05-05 05:00:00, -1.0,18
-0.6, -0.564, 90.5, 13.7, 91.0, -0.8,2021-05-05 06:00:00, -2.0,18
1.5, 1.534, 84.4, 1.6, 84.0, -0.9,2021-05-05 07:00:00, -1.0,18
2.9, 2.894, 77.17, 3.2, 77.0, -0.9,2021-05-05 08:00:00, -1.0,18
5.9, 5.868, 67.28, 5.7, 67.0, -0.9,2021-05-05 09:00:00, 0.0,18
7.4, 7.432, 59.31, 8.1, 59.0, -0.9,2021-05-05 10:00:00, 0.0,18
10.5, 10.45, 52.21, 10.3, 52.0, -0.9,2021-05-05 11:00:00, 1.0,18
13.1, 13.09, 43.48, 13.1, 43.0, -0.9,2021-05-05 12:00:00, 1.0,18
13.6, 13.63, 39.01, 14.1, 39.0, -0.9,2021-05-05 13:00:00, 0.0,18
15.1, 15.05, 35.45, 15.4, 35.0, -0.9,2021-05-05 14:00:00, 0.0,18
16.5, 16.54, 31.42, 16.5, 31.0, -0.9,2021-05-05 15:00:00, 0.0,18
16.8, 16.84, 27.64, 17.5, 28.0, -0.9,2021-05-05 16:00:00, -2.0,18
17.4, 17.35, 28.42, 18.1, 28.0, -0.9,2021-05-05 17:00:00, -1.0,18
18.1, 18.07, 26.37, 18.1, 26.0, -0.9,2021-05-05 18:00:00, -2.0,18
17.2, 17.21, 33.72, 18.1, 34.0, 15.9,2021-05-05 19:00:00, 1.0,18
11.1, 11.06, 65.14, 18.1, 65.0, 11.2,2021-05-05 20:00:00, 5.0,18
9.4, 9.38, 64.98, 18.1, 65.0, 9.1,2021-05-05 21:00:00, 4.0,18
8.0, 7.981, 63.82, 18.1, 64.0, 8.0,2021-05-05 22:00:00, 1.0,18
8.7, 8.67, 56.82, 18.1, 57.0, 7.1,2021-05-05 23:00:00, 2.0,18
7.0, 7.022, 61.88, 18.1, 62.0, 6.8,2021-05-06 00:00:00, 0.0,18
5.8, 5.809, 68.02, 18.1, 68.0, 5.6,2021-05-06 01:00:00, 0.0,18
5.3, 5.342, 68.1, 18.1, 68.0, 5.0,2021-05-06 02:00:00, 0.0,18
4.8, 4.763, 71.81, 18.1, 72.0, 4.7,2021-05-06 03:00:00, 0.0,18
4.7, 4.744, 71.12, 18.1, 71.0, 4.7,2021-05-06 04:00:00, 0.0,18
4.6, 4.564, 74.58, 18.1, 75.0, 4.5,2021-05-06 05:00:00, 1.0,18
5.2, 5.17, 75.24, 18.1, 75.0, 4.5,2021-05-06 06:00:00, 1.0,18
6.2, 6.21, 77.22, 6.4, 77.0, 5.1,2021-05-06 07:00:00, 3.0,18
8.3, 8.34, 55.74, 8.3, 56.0, 5.1,2021-05-06 08:00:00, 0.0,18
8.4, 8.39, 70.87, 9.5, 71.0, 5.1,2021-05-06 09:00:00, 3.0,18
9.2, 9.16, 64.12, 9.5, 64.0, 5.1,2021-05-06 10:00:00, 3.0,18
10.0, 9.99, 70.88, 9.9, 71.0, 5.1,2021-05-06 11:00:00, 5.0,18
9.6, 9.58, 70.09, 10.9, 70.0, 5.1,2021-05-06 12:00:00, 4.0,18
10.8, 10.79, 62.97, 11.2, 63.0, 5.1,2021-05-06 13:00:00, 4.0,18
13.8, 13.77, 52.02, 13.7, 52.0, 5.1,2021-05-06 14:00:00, 4.0,18
12.9, 12.92, 58.0, 14.4, 58.0, 5.1,2021-05-06 15:00:00, 5.0,18
13.3, 13.31, 58.23, 14.4, 58.0, 5.1,2021-05-06 16:00:00, 5.0,18
11.6, 11.63, 73.21, 14.4, 73.0, 5.1,2021-05-06 17:00:00, 7.0,18
13.0, 12.95, 55.6, 14.4, 56.0, 5.1,2021-05-06 18:00:00, 5.0,18
13.6, 13.62, 47.51, 13.6, 48.0, 12.6,2021-05-06 19:00:00, 3.0,18
9.1, 9.11, 61.1, 13.6, 61.0, 9.2,2021-05-06 20:00:00, 2.0,18
7.1, 7.079, 70.94, 13.6, 71.0, 7.0,2021-05-06 21:00:00, 2.0,18
7.6, 7.556, 63.13, 13.6, 63.0, 7.0,2021-05-06 22:00:00, 1.0,18
6.7, 6.673, 72.37, 13.6, 72.0, 6.6,2021-05-06 23:00:00, 2.0,18
